IDO1,CCR7,FOXP3,CD4,PDCD1,CCL22,EPCAM,CCL19,CD8A,CXCL10,CD3E,TCF7,AF_R3,AF_R2,AF_R1,nucleus_perim,slide,x,y,type,comp
0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,8.477979,MSa29_05,19422.5,14697.5,Other,MSa29_05_54
0,0,0,13,1,0,0,0,0,0,1,1,0,0,0,13.96373,MSa29_05,19445,14700.5,TCF7+ CD4 T cells,MSa29_05_54
0,0,0,10,0,0,0,5,0,0,5,0,0,0,0,11.968911,MSa29_05,19766,14699.5,TCF7- CD4 T cells,MSa29_05_54
0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,11.968911,MSa29_05,19647,14701.5,Other,MSa29_05_54
0,4,0,9,0,0,0,0,0,0,2,0,0,0,0,28.92487,MSa29_05,19726,14704,Other,MSa29_05_54
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,34.41062,MSa29_05,19528,14707.5,EPCAM+ cells,MSa29_05_54
0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,12.467616,MSa29_05,19430.5,14703,TCF7- CD8 T cells,MSa29_05_54
0,0,0,2,2,0,0,0,0,1,0,2,0,0,0,13.96373,MSa29_05,19631,14704,Other,MSa29_05_54
0,0,0,12,1,0,0,0,0,0,1,5,0,0,0,20.945595,MSa29_05,19692,14706.5,TCF7+ CD4 T cells,MSa29_05_54
0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,11.968911,MSa29_05,19413.5,14705,Other,MSa29_05_54
0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,10.472797,MSa29_05,19480,14705,Other,MSa29_05_54
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,11.470206,MSa29_05,19397,14706,Other,MSa29_05_54
0,2,14,15,0,0,0,0,0,0,1,0,0,0,0,15.958549,MSa29_05,19752.5,14708.5,Tregs,MSa29_05_54
0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,18.950775,MSa29_05,19458.5,14709.5,TCF7- CD4 T cells,MSa29_05_54
0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9.475388,MSa29_05,19351.5,14707,Other,MSa29_05_54
0,0,1,7,2,0,3,0,0,13,2,0,0,0,0,24.935232,MSa29_05,19617,14712.5,EPCAM+ cells,MSa29_05_54
0,2,0,15,0,0,0,0,0,0,1,6,0,0,0,31.917097,MSa29_05,19735,14715,Other,MSa29_05_54
0,0,2,4,0,0,33,0,0,0,0,0,0,0,0,48.873055,MSa29_05,19495.5,14720,EPCAM+ cells,MSa29_05_54
0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,18.452072,MSa29_05,19592.5,14714.5,EPCAM+ cells,MSa29_05_54
0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,12.467616,MSa29_05,19473,14713,TCF7- CD4 T cells,MSa29_05_54
0,1,1,15,1,0,0,0,0,0,0,4,0,0,0,27.92746,MSa29_05,19360.5,14716.5,Other,MSa29_05_54
1,0,0,13,2,0,0,0,0,0,2,1,0,0,0,13.465025,MSa29_05,19435,14715.5,TCF7+ CD4 T cells,MSa29_05_54
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.96632,MSa29_05,19400.5,14716.5,Other,MSa29_05_54
0,2,2,28,2,0,0,0,0,0,4,0,0,0,0,20.945595,MSa29_05,19663.5,14714.5,Tregs,MSa29_05_54
0,2,6,12,0,0,0,0,0,0,1,0,0,0,0,16.457253,MSa29_05,19715.5,14717,Tregs,MSa29_05_54
0,1,0,8,0,0,0,4,0,0,0,0,0,0,0,12.96632,MSa29_05,19766.5,14714.5,CCL19+ cells,MSa29_05_54
0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,13.465025,MSa29_05,19328,14716,Other,MSa29_05_54
0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,14.961139,MSa29_05,19567,14715.5,EPCAM+ cells,MSa29_05_54
0,3,0,15,0,1,0,3,0,0,0,0,0,0,0,16.955957,MSa29_05,19385.5,14718.5,CCL19+ cells,MSa29_05_54
1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,13.96373,MSa29_05,19604,14720,EPCAM+ cells,MSa29_05_54
0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,25.433937,MSa29_05,19423,14726.5,Other,MSa29_05_54
0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,13.465025,MSa29_05,19447,14726,Other,MSa29_05_54
0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,7.979274,MSa29_05,19373.5,14725.5,CCL19+ cells,MSa29_05_54
0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,14.961139,MSa29_05,19465.5,14727,Other,MSa29_05_54
4,0,0,4,0,0,0,0,0,0,1,5,0,0,0,9.475388,MSa29_05,19667,14726,TCF7+ CD4 T cells,MSa29_05_54
0,0,3,8,0,0,0,1,0,0,0,0,0,0,0,15.459844,MSa29_05,19748.5,14726.5,CCL19+ cells,MSa29_05_54
0,0,3,15,1,0,0,0,0,0,0,0,0,0,0,29.423573,MSa29_05,19767,14731.5,Other,MSa29_05_54
0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,14.961139,MSa29_05,19551.5,14727.5,EPCAM+ cells,MSa29_05_54
0,0,2,7,1,0,0,0,0,0,2,4,0,0,0,10.971502,MSa29_05,19653,14727.5,Tregs,MSa29_05_54
0,0,8,21,1,0,0,1,0,0,1,0,0,0,0,22.441708,MSa29_05,19332,14731,CCL19+ cells,MSa29_05_54
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,24.935232,MSa29_05,19572.5,14732.5,EPCAM+ cells,MSa29_05_54
1,0,0,3,1,0,0,0,0,0,1,3,0,0,0,16.457253,MSa29_05,19661.5,14734.5,TCF7+ CD4 T cells,MSa29_05_54
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,17.953367,MSa29_05,19691,14732.5,Other,MSa29_05_54
0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,19.44948,MSa29_05,19715,14733.5,Other,MSa29_05_54
2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,26.93005,MSa29_05,19528,14735,EPCAM+ cells,MSa29_05_54
25,1,50,31,0,0,68,0,0,0,5,3,0,0,0,38.89896,MSa29_05,19630.5,14739.5,EPCAM+ cells,MSa29_05_54
0,0,3,5,1,0,0,0,0,0,0,1,0,0,0,12.96632,MSa29_05,19676,14734,Other,MSa29_05_54
0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,18.950775,MSa29_05,19360,14737.5,Other,MSa29_05_54
0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,14.462435,MSa29_05,19543.5,14737,EPCAM+ cells,MSa29_05_54
0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,12.467616,MSa29_05,19344.5,14736,CCL19+ cells,MSa29_05_54
0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,17.454662,MSa29_05,19434,14738,Other,MSa29_05_54
2,0,0,3,0,0,11,0,0,0,0,0,0,0,0,39.89637,MSa29_05,19556,14746,EPCAM+ cells,MSa29_05_54
0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,13.96373,MSa29_05,19396,14740,Other,MSa29_05_54
0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,15.459844,MSa29_05,19780.5,14741,Other,MSa29_05_54
0,0,0,2,0,0,16,0,0,0,0,0,0,0,0,25.433937,MSa29_05,19498,14742,EPCAM+ cells,MSa29_05_54
1,0,0,1,1,0,0,0,0,0,6,0,0,0,0,10.971502,MSa29_05,19608,14741,TCF7- CD4 T cells,MSa29_05_54
0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,13.96373,MSa29_05,19708,14741,Other,MSa29_05_54
0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,25.433937,MSa29_05,19381,14747,Other,MSa29_05_54
0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,16.457253,MSa29_05,19459.5,14742,Other,MSa29_05_54
0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,15.958549,MSa29_05,19655.5,14744.5,Other,MSa29_05_54
0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,28.92487,MSa29_05,19742.5,14745.5,Other,MSa29_05_54
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13.465025,MSa29_05,19446.5,14743.5,Other,MSa29_05_54
0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,15.958549,MSa29_05,19416.5,14746.5,Other,MSa29_05_54
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17.953367,MSa29_05,19768,14746.5,Other,MSa29_05_54
0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,11.968911,MSa29_05,19331.5,14748.5,Other,MSa29_05_54
2,0,10,4,0,0,0,0,0,0,0,0,0,0,0,9.974092,MSa29_05,19670.5,14748.5,Other,MSa29_05_54
0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,44.883415,MSa29_05,19489,14756.5,EPCAM+ cells,MSa29_05_54
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,18.950775,MSa29_05,19689,14751.5,Other,MSa29_05_54
0,1,12,7,0,0,0,0,0,0,2,0,0,0,0,11.968911,MSa29_05,19370.5,14753,Tregs,MSa29_05_54
0,0,0,11,2,0,0,1,0,0,1,0,0,0,0,19.948185,MSa29_05,19400.5,14755.5,TCF7- CD4 T cells,MSa29_05_54
0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,16.457253,MSa29_05,19529,14754.5,EPCAM+ cells,MSa29_05_54
0,0,0,7,0,0,0,0,0,0,2,4,0,0,0,26.93005,MSa29_05,19451.5,14761,Other,MSa29_05_54
0,0,1,2,1,0,0,0,2,0,5,0,0,0,0,15.459844,MSa29_05,19732,14755,TCF7- CD8 T cells,MSa29_05_54
0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,26.431345,MSa29_05,19346,14759.5,Other,MSa29_05_54
0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,21.4443,MSa29_05,19435,14757.5,Other,MSa29_05_54
0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,15.958549,MSa29_05,19718,14756,Other,MSa29_05_54
0,0,3,12,1,0,0,1,0,0,1,1,0,0,0,20.44689,MSa29_05,19326,14761,Tregs,MSa29_05_54
0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,13.96373,MSa29_05,19682,14762,Other,MSa29_05_54
0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,29.423573,MSa29_05,19587,14765,EPCAM+ cells,MSa29_05_54
0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,10.971502,MSa29_05,19548.5,14763,EPCAM+ cells,MSa29_05_54
0,0,7,10,0,0,4,0,0,0,7,0,0,0,0,25.93264,MSa29_05,19628.5,14765.5,EPCAM+ cells,MSa29_05_54
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9.974092,MSa29_05,19697.5,14761.5,Other,MSa29_05_54
3,0,0,9,0,4,0,0,0,0,0,0,0,0,0,17.454662,MSa29_05,19766.5,14762,Other,MSa29_05_54
0,0,2,15,0,0,0,0,0,0,1,0,0,0,0,15.459844,MSa29_05,19782,14764,Tregs,MSa29_05_54
0,0,0,18,0,0,1,0,0,0,3,1,0,0,0,22.441708,MSa29_05,19470,14767,EPCAM+ cells,MSa29_05_54
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12.467616,MSa29_05,19508.5,14765.5,EPCAM+ cells,MSa29_05_54
1,0,0,5,7,0,0,0,6,0,3,0,0,0,0,16.955957,MSa29_05,19649,14766.5,TCF7- CD8 T cells,MSa29_05_54
0,0,0,21,0,0,0,0,0,1,1,0,0,0,0,17.953367,MSa29_05,19669,14767.5,TCF7- CD4 T cells,MSa29_05_54
2,2,1,11,1,0,0,1,1,0,11,1,0,0,0,24.436527,MSa29_05,19410,14770,CCL19+ cells,MSa29_05_54
0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,9.475388,MSa29_05,19423,14765.5,TCF7- CD4 T cells,MSa29_05_54
1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,21.943005,MSa29_05,19354.5,14769.5,EPCAM+ cells,MSa29_05_54
0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,16.955957,MSa29_05,19709,14769,TCF7- CD4 T cells,MSa29_05_54
0,1,1,12,0,0,0,0,0,0,3,2,0,0,0,13.96373,MSa29_05,19374.5,14768.5,Tregs,MSa29_05_54
0,0,2,21,1,0,0,3,0,0,1,1,0,0,0,13.96373,MSa29_05,19744.5,14769.5,Tregs,MSa29_05_54
0,1,1,5,0,0,0,1,0,0,5,1,0,0,0,15.958549,MSa29_05,19726.5,14770.5,Tregs,MSa29_05_54
0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8.477979,MSa29_05,19816.5,14769.5,Other,MSa29_05_54
0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,32.914505,MSa29_05,19385.5,14779,Other,MSa29_05_54
0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,9.974092,MSa29_05,19573.5,14772.5,TCF7- CD4 T cells,MSa29_05_54
0,0,0,12,2,0,0,0,0,0,0,2,0,0,0,20.44689,MSa29_05,19767.5,14776.5,Other,MSa29_05_54
0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,18.452072,MSa29_05,19798.5,14775,TCF7- CD8 T cells,MSa29_05_54
0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,21.943005,MSa29_05,19461,14777,Other,MSa29_05_54
0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,29.922277,MSa29_05,19532,14786.5,EPCAM+ cells,MSa29_05_54
0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,10.472797,MSa29_05,19582,14779,EPCAM+ cells,MSa29_05_54
0,1,0,13,1,0,0,1,0,0,4,2,0,0,0,34.41062,MSa29_05,19430.5,14785.5,CCL19+ cells,MSa29_05_54
0,0,0,4,0,0,0,0,3,0,2,0,0,0,0,22.940413,MSa29_05,19493,14782.5,Other,MSa29_05_54
0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,30.919687,MSa29_05,19598.5,14785,EPCAM+ cells,MSa29_05_54
0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,16.457253,MSa29_05,19829.5,14779.5,TCF7- CD4 T cells,MSa29_05_54
2,0,0,18,0,0,2,0,0,9,2,0,0,0,0,18.950775,MSa29_05,19330.5,14784,TCF7- CD4 T cells,MSa29_05_54
29,0,0,8,0,1,0,0,0,0,0,0,0,0,0,19.948185,MSa29_05,19640.5,14783.5,Other,MSa29_05_54
0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,27.92746,MSa29_05,19688.5,14787,Other,MSa29_05_54
1,1,1,3,0,0,0,0,1,0,1,0,0,0,0,15.958549,MSa29_05,19402,14783,TCF7- CD8 T cells,MSa29_05_54
0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9.475388,MSa29_05,19560,14782,EPCAM+ cells,MSa29_05_54
0,1,0,6,0,0,0,0,0,0,2,4,0,0,0,8.976684,MSa29_05,19730.5,14781.5,TCF7+ CD4 T cells,MSa29_05_54
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,36.904144,MSa29_05,19512.5,14791,Other,MSa29_05_54
0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,22.940413,MSa29_05,19654.5,14786.5,Other,MSa29_05_54
0,2,1,37,0,0,0,1,1,0,12,4,0,0,0,34.909325,MSa29_05,19749,14789,CCL19+ cells,MSa29_05_54
0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,22.441708,MSa29_05,19814,14785,Other,MSa29_05_54
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20.945595,MSa29_05,19578,14786.5,EPCAM+ cells,MSa29_05_54
0,0,0,29,2,0,0,0,0,0,4,1,0,0,0,26.93005,MSa29_05,19667.5,14790.5,Other,MSa29_05_54
0,1,3,18,1,0,0,0,0,0,3,4,0,0,0,40.395077,MSa29_05,19716.5,14795.5,Other,MSa29_05_54
0,1,2,14,0,0,0,0,0,0,3,4,0,0,0,28.426165,MSa29_05,19774.5,14794,Other,MSa29_05_54
0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,16.457253,MSa29_05,19546.5,14792,EPCAM+ cells,MSa29_05_54
0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,10.971502,MSa29_05,19621.5,14789,Other,MSa29_05_54
0,0,0,12,0,0,0,0,0,0,2,2,0,0,0,14.462435,MSa29_05,19832,14792.5,TCF7+ CD4 T cells,MSa29_05_54
0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,13.96373,MSa29_05,19370,14793.5,Other,MSa29_05_54
0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,12.96632,MSa29_05,19735.5,14794.5,TCF7- CD4 T cells,MSa29_05_54
0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,9.974092,MSa29_05,19850.5,14793,Other,MSa29_05_54
0,0,0,7,2,0,1,2,0,0,0,0,0,0,0,17.953367,MSa29_05,19345,14794.5,EPCAM+ cells,MSa29_05_54
0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,24.436527,MSa29_05,19469,14798,Other,MSa29_05_54
1,0,2,10,2,0,0,0,0,0,4,0,0,0,0,11.968911,MSa29_05,19647,14797,Tregs,MSa29_05_54
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.457253,MSa29_05,19587,14799,EPCAM+ cells,MSa29_05_54
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18.452072,MSa29_05,19320.5,14801,Other,MSa29_05_54
1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,14.961139,MSa29_05,19381.5,14799.5,Other,MSa29_05_54
0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,17.454662,MSa29_05,19880,14800.5,Other,MSa29_05_54
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13.465025,MSa29_05,19402,14800,Other,MSa29_05_54
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.92746,MSa29_05,19491,14805,Other,MSa29_05_54
0,1,0,10,1,0,0,10,0,0,5,2,0,0,0,28.92487,MSa29_05,19808.5,14802.5,CCL19+ cells,MSa29_05_54
0,0,6,18,0,0,0,0,0,0,3,1,0,0,0,16.457253,MSa29_05,19861.5,14802.5,Tregs,MSa29_05_54
0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,35.906734,MSa29_05,19563,14806,EPCAM+ cells,MSa29_05_54
0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,10.472797,MSa29_05,19746.5,14802,TCF7+ CD8 T cells,MSa29_05_54
0,0,1,23,0,0,0,0,1,0,4,6,0,0,0,35.408028,MSa29_05,19758.5,14809,Other,MSa29_05_54
0,1,0,11,0,0,0,0,0,0,2,2,0,0,0,11.968911,MSa29_05,19440.5,14803,TCF7+ CD4 T cells,MSa29_05_54
0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,15.459844,MSa29_05,19630,14803.5,Tregs,MSa29_05_54
0,1,0,7,1,0,0,0,0,0,2,0,0,0,0,13.96373,MSa29_05,19675,14803.5,TCF7- CD4 T cells,MSa29_05_54
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10.971502,MSa29_05,19425.5,14804,Other,MSa29_05_54
0,0,0,13,0,0,0,0,1,0,1,2,0,0,0,13.465025,MSa29_05,19701.5,14803.5,TCF7+ CD8 T cells,MSa29_05_54
0,0,13,14,0,0,0,0,1,0,1,0,0,0,0,16.955957,MSa29_05,19616.5,14807.5,TCF7- CD8 T cells,MSa29_05_54
0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,9.475388,MSa29_05,19827,14804.5,Other,MSa29_05_54
0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,18.452072,MSa29_05,19341,14809,TCF7- CD4 T cells,MSa29_05_54
48,18,0,0,0,0,0,27,0,0,0,0,0,0,0,22.441708,MSa29_05,19791.5,14809.5,mregDCs,MSa29_05_54
0,0,0,9,0,0,0,0,1,0,0,1,0,0,0,19.948185,MSa29_05,19683,14810.5,Other,MSa29_05_54
0,5,1,13,1,0,0,0,0,0,6,7,0,0,0,28.426165,MSa29_05,19656.5,14811,Other,MSa29_05_54
0,1,9,9,0,0,0,0,0,0,2,3,0,0,0,19.44948,MSa29_05,19737,14813.5,Tregs,MSa29_05_54
0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,10.472797,MSa29_05,19820,14810,TCF7+ CD4 T cells,MSa29_05_54
0,3,5,12,0,0,0,4,0,0,2,5,0,0,0,19.44948,MSa29_05,19847,14811.5,Tregs,MSa29_05_54
0,0,0,17,0,0,0,2,1,0,2,7,0,0,0,31.917097,MSa29_05,19910,14816,CCL19+ cells,MSa29_05_54
0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,15.459844,MSa29_05,19325.5,14813,Other,MSa29_05_54
0,1,0,12,0,0,0,1,1,0,2,4,0,0,0,14.961139,MSa29_05,19697.5,14815,TCF7+ CD8 T cells,MSa29_05_54
0,3,0,12,0,0,0,0,0,0,0,2,0,0,0,9.974092,MSa29_05,19874.5,14812.5,Other,MSa29_05_54
0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,20.44689,MSa29_05,19384,14815.5,Other,MSa29_05_54
0,0,6,5,1,0,0,0,0,0,1,1,0,0,0,10.971502,MSa29_05,19446.5,14814.5,Tregs,MSa29_05_54
0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,12.96632,MSa29_05,19634.5,14815.5,Other,MSa29_05_54
4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,21.4443,MSa29_05,19405,14819,Other,MSa29_05_54
0,0,0,3,0,0,0,0,0,0,2,3,0,0,0,13.96373,MSa29_05,19420,14816.5,TCF7+ CD4 T cells,MSa29_05_54
0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,15.459844,MSa29_05,19889.5,14814.5,TCF7+ CD4 T cells,MSa29_05_54
0,0,0,7,2,0,0,19,0,0,3,7,0,0,0,15.958549,MSa29_05,19812.5,14816.5,TCF7+ CD4 T cells,MSa29_05_54
0,0,0,14,2,0,0,0,1,0,5,5,0,0,0,29.922277,MSa29_05,19432,14822,Other,MSa29_05_54
14,1,0,2,0,0,0,1,0,0,5,0,0,0,0,14.961139,MSa29_05,19777.5,14817,TCF7- CD4 T cells,MSa29_05_54
0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,18.950775,MSa29_05,19463,14822,Other,MSa29_05_54
0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11.470206,MSa29_05,19828.5,14819,CCL19+ cells,MSa29_05_54
0,0,2,12,0,0,0,1,0,0,0,0,0,0,0,19.44948,MSa29_05,19360.5,14821.5,CCL19+ cells,MSa29_05_54
0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,16.457253,MSa29_05,19623.5,14821,Other,MSa29_05_54
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11.470206,MSa29_05,19711,14818,Other,MSa29_05_54
0,0,0,6,0,0,0,0,0,0,2,3,0,0,0,11.470206,MSa29_05,19861,14820.5,TCF7+ CD4 T cells,MSa29_05_54
0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,19.44948,MSa29_05,19542,14823.5,EPCAM+ cells,MSa29_05_54
0,0,3,4,0,0,0,0,0,0,3,3,0,0,0,16.955957,MSa29_05,19744,14821.5,Tregs,MSa29_05_54
1,0,0,1,0,0,12,0,0,0,0,0,0,0,0,31.917097,MSa29_05,19524,14827.5,EPCAM+ cells,MSa29_05_54
0,0,0,34,0,0,0,0,0,0,2,0,0,0,0,25.93264,MSa29_05,19590,14826,Other,MSa29_05_54
0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,12.96632,MSa29_05,19839,14822.5,Other,MSa29_05_54
0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,48.374348,MSa29_05,19495.5,14831.5,EPCAM+ cells,MSa29_05_54
0,0,6,12,0,0,0,0,0,0,5,2,0,0,0,31.418392,MSa29_05,19656.5,14828,Other,MSa29_05_54
2,0,0,0,3,0,0,0,2,0,1,0,0,0,0,14.961139,MSa29_05,19389.5,14827.5,TCF7- CD8 T cells,MSa29_05_54
0,0,0,14,0,0,0,0,1,0,5,0,0,0,0,12.467616,MSa29_05,19450,14827.5,TCF7- CD8 T cells,MSa29_05_54
0,0,1,14,0,0,0,0,0,0,2,1,0,0,0,25.93264,MSa29_05,19870.5,14830,Other,MSa29_05_54
0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,14.462435,MSa29_05,19890,14829.5,TCF7- CD8 T cells,MSa29_05_54
2,0,0,5,0,0,10,0,0,0,0,0,0,0,0,29.922277,MSa29_05,19562,14831,EPCAM+ cells,MSa29_05_54
0,2,1,22,0,0,0,0,0,0,1,1,0,0,0,19.948185,MSa29_05,19685,14830,Tregs,MSa29_05_54
0,1,0,24,0,0,0,0,0,0,2,6,0,0,0,29.423573,MSa29_05,19701.5,14833,Other,MSa29_05_54
0,0,2,8,0,0,0,0,1,0,1,2,0,0,0,13.96373,MSa29_05,19763,14827.5,TCF7+ CD8 T cells,MSa29_05_54
0,0,0,11,0,0,0,20,0,1,1,2,0,0,0,16.955957,MSa29_05,19802.5,14827,TCF7+ CD4 T cells,MSa29_05_54
0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,10.971502,MSa29_05,19333,14828.5,Other,MSa29_05_54
3,0,2,0,0,0,0,0,1,0,1,0,0,0,0,12.96632,MSa29_05,19775,14829,TCF7- CD8 T cells,MSa29_05_54
0,0,0,12,0,0,0,1,1,0,3,3,0,0,0,12.467616,MSa29_05,19851,14829,TCF7+ CD8 T cells,MSa29_05_54
0,0,0,2,1,0,0,0,17,0,5,0,0,0,0,24.436527,MSa29_05,19922.5,14833,Other,MSa29_05_54
0,0,0,17,0,0,0,0,0,0,0,2,0,0,0,15.459844,MSa29_05,19475,14831,Other,MSa29_05_54
0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,19.948185,MSa29_05,19632,14835,Other,MSa29_05_54
0,0,8,23,0,1,0,2,0,0,7,0,0,0,0,22.940413,MSa29_05,19755.5,14836.5,CCL19+ cells,MSa29_05_54
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.974092,MSa29_05,19668,14833.5,Other,MSa29_05_54
0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,11.968911,MSa29_05,19722,14833.5,Other,MSa29_05_54
0,1,1,2,1,0,0,0,1,0,4,3,0,0,0,10.971502,MSa29_05,19907,14835,CD3 CD8 TCF7+ PD1+ T cells,MSa29_05_54
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.976684,MSa29_05,19740,14835,Other,MSa29_05_54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.974092,MSa29_05,19820.5,14834.5,Other,MSa29_05_54
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,22.441708,MSa29_05,19482,14841,Other,MSa29_05_54
0,2,1,13,0,0,0,2,0,0,8,2,0,0,0,13.96373,MSa29_05,19846,14837.5,Tregs,MSa29_05_54
0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19.948185,MSa29_05,19933.5,14839.5,Other,MSa29_05_54
0,0,0,10,0,0,0,12,0,0,2,3,0,0,0,15.958549,MSa29_05,19806.5,14840,TCF7+ CD4 T cells,MSa29_05_54
0,1,0,18,0,0,0,20,0,0,1,4,0,0,0,18.452072,MSa29_05,19830,14840.5,TCF7+ CD4 T cells,MSa29_05_54
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17.454662,MSa29_05,19987.5,14839.5,Other,MSa29_05_54
0,0,1,2,2,0,0,0,1,0,3,0,0,0,0,19.44948,MSa29_05,19573.5,14841,TCF7- CD8 T cells,MSa29_05_54
