CP,Iteration,Species1,nSamples1,Species2,nSamples2,F,R2,P,adjP
Nov_2018,241,PHAF,8,SYCA,8,8.935114877,0.389582303,2.00E-04,0.0102
Nov_2018,241,PHAF,8,TRAN,8,8.794363445,0.385813075,2.00E-04,0.0102
Nov_2018,241,PHAF,8,TRST,8,4.91972034,0.260031346,2.00E-04,0.0102
Nov_2018,241,REAR,8,SYCA,8,8.314449156,0.372603827,3.00E-04,0.0102
Nov_2018,241,REAR,8,TRAN,8,8.020600577,0.364231691,4.00E-04,0.0104
Nov_2018,241,REAR,8,TRST,8,4.543905348,0.245034973,2.00E-04,0.0102
Nov_2018,241,SYCA,8,TRAN,8,18.39905029,0.567888569,1.00E-04,0.0055
Nov_2018,241,SYCA,8,TRST,8,8.819737597,0.386496013,1.00E-04,0.0055
Nov_2018,241,TRAN,8,TRST,8,5.556749476,0.284134615,4.00E-04,0.0104
Nov_2018,242,AEME,8,COTA,8,5.351632312,0.276546817,4.00E-04,0.012
Nov_2018,242,AEME,8,HINI,8,4.603048212,0.24743516,2.00E-04,0.0086
Nov_2018,242,AEME,8,KOEL,8,2.393541047,0.146005127,0.0013,0.0195
Nov_2018,242,AEME,8,LOAF,8,4.557602977,0.245592223,2.00E-04,0.0086
Nov_2018,242,AEME,8,OUOU,8,2.026734645,0.126459612,0.0193,0.1351
Nov_2018,242,AEME,8,PHAF,8,2.78212252,0.165778942,0.0015,0.0195
Nov_2018,242,AEME,8,REAR,8,2.475872437,0.150272615,0.006,0.054
Nov_2018,242,AEME,8,SYCA,8,5.857375412,0.294972286,2.00E-04,0.0086
Nov_2018,242,AEME,8,TRAN,8,4.313691835,0.235544634,5.00E-04,0.012
Nov_2018,242,AEME,8,TRST,8,3.151144662,0.183727951,4.00E-04,0.012
Nov_2018,242,COTA,8,HINI,8,3.192466762,0.185689861,0.0382,0.2292
Nov_2018,242,COTA,8,KOEL,8,3.96596518,0.220748796,9.00E-04,0.0162
Nov_2018,242,COTA,8,LOAF,8,7.375831692,0.345054723,4.00E-04,0.012
Nov_2018,242,COTA,8,OUOU,8,5.703536384,0.289467651,2.00E-04,0.0086
Nov_2018,242,COTA,8,PHAF,8,3.682540526,0.208258566,0.0014,0.0195
Nov_2018,242,COTA,8,REAR,8,6.824679891,0.327720759,1.00E-04,0.0055
Nov_2018,242,COTA,8,SYCA,8,6.766762496,0.325845808,4.00E-04,0.012
Nov_2018,242,COTA,8,TRAN,8,14.16802377,0.502982527,4.00E-04,0.012
Nov_2018,242,COTA,8,TRST,8,10.30728032,0.424040871,1.00E-04,0.0055
Nov_2018,242,HINI,8,KOEL,8,3.531747762,0.201448698,0.0015,0.0195
Nov_2018,242,HINI,8,LOAF,8,4.982161863,0.262465461,1.00E-04,0.0055
Nov_2018,242,HINI,8,OUOU,8,4.652241796,0.249419981,1.00E-04,0.0055
Nov_2018,242,HINI,8,PHAF,8,3.574353344,0.20338463,0.0011,0.0187
Nov_2018,242,HINI,8,REAR,8,6.005870329,0.300205401,4.00E-04,0.012
Nov_2018,242,HINI,8,SYCA,8,4.678080688,0.250458319,0.0025,0.025
Nov_2018,242,HINI,8,TRAN,8,11.09760387,0.442177824,1.00E-04,0.0055
Nov_2018,242,HINI,8,TRST,8,8.094884346,0.366369166,1.00E-04,0.0055
Nov_2018,242,KOEL,8,LOAF,8,3.218910536,0.18694043,0.0012,0.0192
Nov_2018,242,KOEL,8,OUOU,8,1.846401682,0.116518672,0.046,0.2292
Nov_2018,242,KOEL,8,PHAF,8,1.853436686,0.116910719,0.0505,0.2292
Nov_2018,242,KOEL,8,REAR,8,1.024790602,0.068206648,0.418,0.418
Nov_2018,242,KOEL,8,SYCA,8,3.103108321,0.181435343,0.007,0.056
Nov_2018,242,KOEL,8,TRAN,8,6.651777342,0.322092246,2.00E-04,0.0086
Nov_2018,242,KOEL,8,TRST,8,5.180630941,0.270097003,5.00E-04,0.012
Nov_2018,242,LOAF,8,OUOU,8,4.206190612,0.231030791,2.00E-04,0.0086
Nov_2018,242,LOAF,8,PHAF,8,5.870476629,0.295437132,1.00E-04,0.0055
Nov_2018,242,LOAF,8,REAR,8,5.626725718,0.286686929,3.00E-04,0.0096
Nov_2018,242,LOAF,8,SYCA,8,3.614097517,0.2051821,6.00E-04,0.012
Nov_2018,242,LOAF,8,TRAN,8,7.230333096,0.340566164,2.00E-04,0.0086
Nov_2018,242,LOAF,8,TRST,8,6.146338972,0.30508466,3.00E-04,0.0096
Nov_2018,242,OUOU,8,PHAF,8,2.838112822,0.168552904,0.0013,0.0195
Nov_2018,242,OUOU,8,REAR,8,1.74967457,0.111092744,0.0846,0.2292
Nov_2018,242,OUOU,8,SYCA,8,5.884050716,0.29591811,1.00E-04,0.0055
Nov_2018,242,OUOU,8,TRAN,8,5.098249635,0.266948528,1.00E-04,0.0055
Nov_2018,242,OUOU,8,TRST,8,3.929186499,0.219150294,2.00E-04,0.0086
Nov_2018,242,PHAF,8,REAR,8,2.088627031,0.129820091,0.0392,0.2292
Nov_2018,242,PHAF,8,SYCA,8,6.485023421,0.316573884,4.00E-04,0.012
Nov_2018,242,PHAF,8,TRAN,8,7.589601081,0.351539663,2.00E-04,0.0086
Nov_2018,242,PHAF,8,TRST,8,5.808279949,0.293224852,1.00E-04,0.0055
Nov_2018,242,REAR,8,SYCA,8,6.484348599,0.316551369,6.00E-04,0.012
Nov_2018,242,REAR,8,TRAN,8,6.940084199,0.331425802,1.00E-04,0.0055
Nov_2018,242,REAR,8,TRST,8,5.544409988,0.283682648,5.00E-04,0.012
Nov_2018,242,SYCA,8,TRAN,8,12.97859234,0.481070034,2.00E-04,0.0086
Nov_2018,242,SYCA,8,TRST,8,8.826250321,0.386671056,1.00E-04,0.0055
Nov_2018,242,TRAN,8,TRST,8,5.319490051,0.275343192,2.00E-04,0.0086
Nov_2018,243,AEME,8,COTA,8,6.760096555,0.325629341,1.00E-04,0.0055
Nov_2018,243,AEME,8,HINI,8,4.275659573,0.233953776,5.00E-04,0.012
Nov_2018,243,AEME,8,KOEL,8,2.77745609,0.165546915,0.0022,0.0286
Nov_2018,243,AEME,8,LOAF,8,4.403698982,0.239283363,2.00E-04,0.0094
Nov_2018,243,AEME,8,OUOU,8,3.205230946,0.18629398,4.00E-04,0.0108
Nov_2018,243,AEME,8,PHAF,8,3.223876768,0.187174863,6.00E-04,0.012
Nov_2018,243,AEME,8,REAR,8,3.501910829,0.200087343,3.00E-04,0.0102
Nov_2018,243,AEME,8,SYCA,8,6.399580864,0.31371139,5.00E-04,0.012
Nov_2018,243,AEME,8,TRAN,8,6.456574595,0.315623447,9.00E-04,0.0144
Nov_2018,243,AEME,8,TRST,8,2.13119485,0.132116366,0.013,0.091
Nov_2018,243,COTA,8,HINI,8,4.075451438,0.22546886,0.0067,0.0536
Nov_2018,243,COTA,8,KOEL,8,4.800468672,0.255337713,0.0011,0.0165
Nov_2018,243,COTA,8,LOAF,8,8.454586017,0.376519345,2.00E-04,0.0094
Nov_2018,243,COTA,8,OUOU,8,7.595053454,0.351703388,2.00E-04,0.0094
Nov_2018,243,COTA,8,PHAF,8,3.023582433,0.177611407,0.0159,0.091
Nov_2018,243,COTA,8,REAR,8,8.114016479,0.366917357,2.00E-04,0.0094
Nov_2018,243,COTA,8,SYCA,8,10.33112733,0.42460537,6.00E-04,0.012
Nov_2018,243,COTA,8,TRAN,8,20.98980195,0.599883417,3.00E-04,0.0102
Nov_2018,243,COTA,8,TRST,8,8.719880187,0.383799567,3.00E-04,0.0102
Nov_2018,243,HINI,8,KOEL,8,2.522022692,0.152646122,0.0333,0.091
Nov_2018,243,HINI,8,LOAF,8,3.975478774,0.221161218,2.00E-04,0.0094
Nov_2018,243,HINI,8,OUOU,8,4.681714086,0.250604097,3.00E-04,0.0102
Nov_2018,243,HINI,8,PHAF,8,3.100336016,0.181302637,0.0031,0.0372
Nov_2018,243,HINI,8,REAR,8,4.759640019,0.253717023,2.00E-04,0.0094
Nov_2018,243,HINI,8,SYCA,8,4.558364379,0.245623175,0.0031,0.0372
Nov_2018,243,HINI,8,TRAN,8,11.60833295,0.453302953,2.00E-04,0.0094
Nov_2018,243,HINI,8,TRST,8,5.349468412,0.276465911,2.00E-04,0.0094
Nov_2018,243,KOEL,8,LOAF,8,3.442567817,0.197365884,7.00E-04,0.012
Nov_2018,243,KOEL,8,OUOU,8,2.989309196,0.175952369,0.0033,0.0372
Nov_2018,243,KOEL,8,PHAF,8,2.084993598,0.129623527,0.0394,0.091
Nov_2018,243,KOEL,8,REAR,8,2.512479408,0.152156399,0.0139,0.091
Nov_2018,243,KOEL,8,SYCA,8,2.996058892,0.176279625,0.0168,0.091
Nov_2018,243,KOEL,8,TRAN,8,9.005599254,0.391452496,1.00E-04,0.0055
Nov_2018,243,KOEL,8,TRST,8,4.105382802,0.226749296,5.00E-04,0.012
Nov_2018,243,LOAF,8,OUOU,8,3.94315376,0.219758121,4.00E-04,0.0108
Nov_2018,243,LOAF,8,PHAF,8,5.053471022,0.265225744,5.00E-04,0.012
Nov_2018,243,LOAF,8,REAR,8,4.196911113,0.230638655,1.00E-04,0.0055
Nov_2018,243,LOAF,8,SYCA,8,4.463203865,0.241735069,2.00E-04,0.0094
Nov_2018,243,LOAF,8,TRAN,8,5.850157879,0.294715937,0.0018,0.0252
Nov_2018,243,LOAF,8,TRST,8,4.024884657,0.223296001,4.00E-04,0.0108
Nov_2018,243,OUOU,8,PHAF,8,3.690505441,0.208615037,2.00E-04,0.0094
Nov_2018,243,OUOU,8,REAR,8,2.99450137,0.176204132,0.0032,0.0372
Nov_2018,243,OUOU,8,SYCA,8,6.951597043,0.331793182,6.00E-04,0.012
Nov_2018,243,OUOU,8,TRAN,8,6.844983429,0.328375575,3.00E-04,0.0102
Nov_2018,243,OUOU,8,TRST,8,2.993568345,0.176158902,1.00E-04,0.0055
Nov_2018,243,PHAF,8,REAR,8,2.320746012,0.142196074,0.0272,0.091
Nov_2018,243,PHAF,8,SYCA,8,6.86771601,0.32910722,1.00E-04,0.0055
Nov_2018,243,PHAF,8,TRAN,8,9.638072407,0.407735125,1.00E-04,0.0055
Nov_2018,243,PHAF,8,TRST,8,4.473408289,0.242153923,3.00E-04,0.0102
Nov_2018,243,REAR,8,SYCA,8,6.765620209,0.325808723,1.00E-04,0.0055
Nov_2018,243,REAR,8,TRAN,8,8.304408557,0.372321397,2.00E-04,0.0094
Nov_2018,243,REAR,8,TRST,8,3.898481459,0.217810738,3.00E-04,0.0102
Nov_2018,243,SYCA,8,TRAN,8,18.19695201,0.565176232,2.00E-04,0.0094
Nov_2018,243,SYCA,8,TRST,8,7.526957568,0.349652641,2.00E-04,0.0094
Nov_2018,243,TRAN,8,TRST,8,5.699212705,0.289311699,1.00E-04,0.0055
Nov_2018,244,AEME,8,COTA,8,5.513290882,0.282540291,1.00E-04,0.0055
Nov_2018,244,AEME,8,HINI,8,3.729356963,0.210349251,6.00E-04,0.015
Nov_2018,244,AEME,8,KOEL,8,3.042700881,0.17853396,0.0013,0.0221
Nov_2018,244,AEME,8,LOAF,8,3.825751337,0.21461936,4.00E-04,0.014
Nov_2018,244,AEME,8,OUOU,8,3.108836646,0.181709412,5.00E-04,0.0145
Nov_2018,244,AEME,8,PHAF,8,2.394140483,0.146036353,0.0065,0.064
Nov_2018,244,AEME,8,REAR,8,3.576880699,0.203499174,0.0011,0.022
Nov_2018,244,AEME,8,SYCA,8,5.691431844,0.289030878,6.00E-04,0.015
Nov_2018,244,AEME,8,TRAN,8,5.122276263,0.267869588,4.00E-04,0.014
Nov_2018,244,AEME,8,TRST,8,1.789932774,0.113359113,0.0501,0.2471
Nov_2018,244,COTA,8,HINI,8,2.841512502,0.168720743,0.0353,0.2471
Nov_2018,244,COTA,8,KOEL,8,4.591638779,0.246973321,3.00E-04,0.0129
Nov_2018,244,COTA,8,LOAF,8,5.890861969,0.29615921,1.00E-04,0.0055
Nov_2018,244,COTA,8,OUOU,8,7.093578922,0.336290913,5.00E-04,0.0145
Nov_2018,244,COTA,8,PHAF,8,3.40642131,0.195699119,0.0064,0.064
Nov_2018,244,COTA,8,REAR,8,7.702307835,0.354907316,1.00E-04,0.0055
Nov_2018,244,COTA,8,SYCA,8,6.025623466,0.300895674,0.0011,0.022
Nov_2018,244,COTA,8,TRAN,8,15.90912057,0.531915358,6.00E-04,0.015
Nov_2018,244,COTA,8,TRST,8,8.238928725,0.370473274,4.00E-04,0.014
Nov_2018,244,HINI,8,KOEL,8,3.120230056,0.182253979,0.0067,0.064
Nov_2018,244,HINI,8,LOAF,8,3.814144515,0.214107644,5.00E-04,0.0145
Nov_2018,244,HINI,8,OUOU,8,4.877601934,0.258380379,4.00E-04,0.014
Nov_2018,244,HINI,8,PHAF,8,2.924757611,0.172809424,0.0034,0.0442
Nov_2018,244,HINI,8,REAR,8,5.367122722,0.277125456,1.00E-04,0.0055
Nov_2018,244,HINI,8,SYCA,8,3.985330345,0.221587831,0.0055,0.0605
Nov_2018,244,HINI,8,TRAN,8,9.825309144,0.412389576,2.00E-04,0.0094
Nov_2018,244,HINI,8,TRST,8,5.284167698,0.274015855,5.00E-04,0.0145
Nov_2018,244,KOEL,8,LOAF,8,3.30560844,0.191013708,0.0018,0.0255
Nov_2018,244,KOEL,8,OUOU,8,2.165939849,0.133981684,0.0404,0.2471
Nov_2018,244,KOEL,8,PHAF,8,1.5723336,0.100969684,0.114,0.2496
Nov_2018,244,KOEL,8,REAR,8,1.379287177,0.089684727,0.2023,0.2496
Nov_2018,244,KOEL,8,SYCA,8,3.771592642,0.212225922,0.0043,0.0516
Nov_2018,244,KOEL,8,TRAN,8,8.181149187,0.368833423,3.00E-04,0.0129
Nov_2018,244,KOEL,8,TRST,8,4.206947946,0.231062777,1.00E-04,0.0055
Nov_2018,244,LOAF,8,OUOU,8,3.858721595,0.216069307,7.00E-04,0.0154
Nov_2018,244,LOAF,8,PHAF,8,3.972681887,0.221040016,0.0014,0.0224
Nov_2018,244,LOAF,8,REAR,8,4.739125599,0.252900039,0.0011,0.022
Nov_2018,244,LOAF,8,SYCA,8,3.282254726,0.189920515,0.0017,0.0255
Nov_2018,244,LOAF,8,TRAN,8,6.644446953,0.321851536,3.00E-04,0.0129
Nov_2018,244,LOAF,8,TRST,8,3.7993455,0.213454225,1.00E-04,0.0055
Nov_2018,244,OUOU,8,PHAF,8,2.879333394,0.170583359,7.00E-04,0.0154
Nov_2018,244,OUOU,8,REAR,8,1.741409375,0.110626014,0.0832,0.2496
Nov_2018,244,OUOU,8,SYCA,8,6.613081239,0.320819637,1.00E-04,0.0055
Nov_2018,244,OUOU,8,TRAN,8,5.71666165,0.289940648,1.00E-04,0.0055
Nov_2018,244,OUOU,8,TRST,8,2.93292979,0.173208643,3.00E-04,0.0129
Nov_2018,244,PHAF,8,REAR,8,1.973142251,0.123528747,0.0432,0.2471
Nov_2018,244,PHAF,8,SYCA,8,5.758514142,0.291444696,3.00E-04,0.0129
Nov_2018,244,PHAF,8,TRAN,8,7.357356476,0.344488162,2.00E-04,0.0094
Nov_2018,244,PHAF,8,TRST,8,3.913351677,0.218460049,2.00E-04,0.0094
Nov_2018,244,REAR,8,SYCA,8,7.241874071,0.340924442,4.00E-04,0.014
Nov_2018,244,REAR,8,TRAN,8,8.602755002,0.380606479,3.00E-04,0.0129
Nov_2018,244,REAR,8,TRST,8,4.740014902,0.252935493,3.00E-04,0.0129
Nov_2018,244,SYCA,8,TRAN,8,13.65189189,0.493705528,4.00E-04,0.014
Nov_2018,244,SYCA,8,TRST,8,6.752937973,0.325396721,3.00E-04,0.0129
Nov_2018,244,TRAN,8,TRST,8,4.32453897,0.23599715,2.00E-04,0.0094
Nov_2018,245,AEME,8,COTA,8,8.045266992,0.364943051,2.00E-04,0.0094
Nov_2018,245,AEME,8,HINI,8,4.531440221,0.244527148,2.00E-04,0.0094
Nov_2018,245,AEME,8,KOEL,8,3.98241094,0.221461458,1.00E-04,0.0055
Nov_2018,245,AEME,8,LOAF,8,3.817442172,0.214253097,1.00E-04,0.0055
Nov_2018,245,AEME,8,OUOU,8,2.716126414,0.162485396,0.0051,0.0408
Nov_2018,245,AEME,8,PHAF,8,3.857010495,0.215994189,2.00E-04,0.0094
Nov_2018,245,AEME,8,REAR,8,2.762596239,0.164807181,0.0058,0.0408
Nov_2018,245,AEME,8,SYCA,8,7.92856356,0.361563289,2.00E-04,0.0094
Nov_2018,245,AEME,8,TRAN,8,4.097273216,0.226402794,1.00E-04,0.0055
Nov_2018,245,AEME,8,TRST,8,1.855592309,0.117030778,0.0461,0.1338
Nov_2018,245,COTA,8,HINI,8,4.656894666,0.249607169,0.0018,0.0224
Nov_2018,245,COTA,8,KOEL,8,7.881596631,0.36019294,5.00E-04,0.0116
Nov_2018,245,COTA,8,LOAF,8,7.643873367,0.353165685,2.00E-04,0.0094
Nov_2018,245,COTA,8,OUOU,8,7.40524829,0.345954795,1.00E-04,0.0055
Nov_2018,245,COTA,8,PHAF,8,3.386400837,0.194772965,0.0123,0.0738
Nov_2018,245,COTA,8,REAR,8,8.697836738,0.383201132,2.00E-04,0.0094
Nov_2018,245,COTA,8,SYCA,8,14.42718269,0.50751363,3.00E-04,0.0111
Nov_2018,245,COTA,8,TRAN,8,17.1835437,0.551045252,2.00E-04,0.0094
Nov_2018,245,COTA,8,TRST,8,9.1458186,0.395139129,3.00E-04,0.0111
Nov_2018,245,HINI,8,KOEL,8,3.342437162,0.192731687,0.0014,0.0224
Nov_2018,245,HINI,8,LOAF,8,2.998763659,0.176410692,0.0015,0.0224
Nov_2018,245,HINI,8,OUOU,8,4.261457196,0.233358004,1.00E-04,0.0055
Nov_2018,245,HINI,8,PHAF,8,3.382014121,0.194569749,0.0016,0.0224
Nov_2018,245,HINI,8,REAR,8,4.294259668,0.234732629,6.00E-04,0.0132
Nov_2018,245,HINI,8,SYCA,8,3.535523893,0.20162066,6.00E-04,0.0132
Nov_2018,245,HINI,8,TRAN,8,9.366156661,0.400842843,3.00E-04,0.0111
Nov_2018,245,HINI,8,TRST,8,5.144582766,0.268722637,1.00E-04,0.0055
Nov_2018,245,KOEL,8,LOAF,8,3.814991327,0.214145001,0.0021,0.0224
Nov_2018,245,KOEL,8,OUOU,8,3.571180021,0.203240762,6.00E-04,0.0132
Nov_2018,245,KOEL,8,PHAF,8,2.183955401,0.134945713,0.0446,0.1338
Nov_2018,245,KOEL,8,REAR,8,1.534014528,0.098751969,0.123,0.1338
Nov_2018,245,KOEL,8,SYCA,8,7.874733328,0.359992198,3.00E-04,0.0111
Nov_2018,245,KOEL,8,TRAN,8,8.583187178,0.380069789,3.00E-04,0.0111
Nov_2018,245,KOEL,8,TRST,8,4.717481107,0.252036109,1.00E-04,0.0055
Nov_2018,245,LOAF,8,OUOU,8,3.790121704,0.213046418,0.0011,0.0187
Nov_2018,245,LOAF,8,PHAF,8,4.71008956,0.251740621,6.00E-04,0.0132
Nov_2018,245,LOAF,8,REAR,8,3.61311415,0.205137724,0.002,0.0224
Nov_2018,245,LOAF,8,SYCA,8,3.29672868,0.190598392,0.0018,0.0224
Nov_2018,245,LOAF,8,TRAN,8,6.658833365,0.322323785,4.00E-04,0.0116
Nov_2018,245,LOAF,8,TRST,8,3.509256703,0.20042294,4.00E-04,0.0116
Nov_2018,245,OUOU,8,PHAF,8,3.400560679,0.195428225,4.00E-04,0.0116
Nov_2018,245,OUOU,8,REAR,8,2.391228813,0.145884658,0.0238,0.0952
Nov_2018,245,OUOU,8,SYCA,8,7.993926538,0.363460636,4.00E-04,0.0116
Nov_2018,245,OUOU,8,TRAN,8,5.358722209,0.276811773,1.00E-04,0.0055
Nov_2018,245,OUOU,8,TRST,8,2.887673204,0.170992959,0.0014,0.0224
Nov_2018,245,PHAF,8,REAR,8,2.534583582,0.153289835,0.0164,0.082
Nov_2018,245,PHAF,8,SYCA,8,9.808722003,0.411980198,3.00E-04,0.0111
Nov_2018,245,PHAF,8,TRAN,8,8.635282645,0.381496568,2.00E-04,0.0094
Nov_2018,245,PHAF,8,TRST,8,4.833646773,0.25664954,3.00E-04,0.0111
Nov_2018,245,REAR,8,SYCA,8,8.359906699,0.373879319,4.00E-04,0.0116
Nov_2018,245,REAR,8,TRAN,8,6.581604407,0.319780921,2.00E-04,0.0094
Nov_2018,245,REAR,8,TRST,8,3.741512835,0.210890293,4.00E-04,0.0116
Nov_2018,245,SYCA,8,TRAN,8,15.71580392,0.528870225,3.00E-04,0.0111
Nov_2018,245,SYCA,8,TRST,8,7.741760265,0.356077897,2.00E-04,0.0094
Nov_2018,245,TRAN,8,TRST,8,3.883366482,0.217149634,6.00E-04,0.0132
Nov_2018,246,AEME,8,COTA,8,5.431462816,0.279518988,1.00E-04,0.0055
Nov_2018,246,AEME,8,HINI,8,3.026579514,0.177756167,7.00E-04,0.0175
Nov_2018,246,AEME,8,KOEL,8,1.842723522,0.116313557,0.0382,0.3438
Nov_2018,246,AEME,8,LOAF,8,2.752092611,0.164283512,1.00E-04,0.0055
Nov_2018,246,AEME,8,OUOU,8,1.334875916,0.087048368,0.1975,0.79
Nov_2018,246,AEME,8,PHAF,8,2.256563045,0.138809356,0.01,0.1
Nov_2018,246,AEME,8,REAR,8,2.27382921,0.13972306,0.0058,0.0784
Nov_2018,246,AEME,8,SYCA,8,6.314508315,0.310837369,2.00E-04,0.01
Nov_2018,246,AEME,8,TRAN,8,4.013378051,0.222799857,4.00E-04,0.0124
Nov_2018,246,AEME,8,TRST,8,2.445670563,0.148712122,0.0082,0.0902
Nov_2018,246,COTA,8,HINI,8,3.69782643,0.208942406,0.0075,0.09
Nov_2018,246,COTA,8,KOEL,8,4.415865303,0.239785925,0.0019,0.0361
Nov_2018,246,COTA,8,LOAF,8,6.380208556,0.313059041,1.00E-04,0.0055
Nov_2018,246,COTA,8,OUOU,8,5.903038091,0.2965898,2.00E-04,0.01
Nov_2018,246,COTA,8,PHAF,8,4.741329872,0.25298791,0.0021,0.0361
Nov_2018,246,COTA,8,REAR,8,6.983530354,0.332810077,2.00E-04,0.01
Nov_2018,246,COTA,8,SYCA,8,11.55633177,0.452190552,5.00E-04,0.013
Nov_2018,246,COTA,8,TRAN,8,15.75544422,0.529497866,3.00E-04,0.0114
Nov_2018,246,COTA,8,TRST,8,8.892761462,0.388452982,3.00E-04,0.0114
Nov_2018,246,HINI,8,KOEL,8,1.672569491,0.106719545,0.0854,0.5124
Nov_2018,246,HINI,8,LOAF,8,2.667632385,0.160048669,4.00E-04,0.0124
Nov_2018,246,HINI,8,OUOU,8,2.950865128,0.174083453,7.00E-04,0.0175
Nov_2018,246,HINI,8,PHAF,8,3.133671306,0.182895496,0.0012,0.0264
Nov_2018,246,HINI,8,REAR,8,3.139193818,0.183158779,0.001,0.023
Nov_2018,246,HINI,8,SYCA,8,3.484035161,0.199269512,0.0014,0.0294
Nov_2018,246,HINI,8,TRAN,8,8.411934849,0.375332826,2.00E-04,0.01
Nov_2018,246,HINI,8,TRST,8,4.704396033,0.251512854,3.00E-04,0.0114
Nov_2018,246,KOEL,8,LOAF,8,1.689580897,0.107688083,0.056,0.448
Nov_2018,246,KOEL,8,OUOU,8,1.257606776,0.082424904,0.2117,0.79
Nov_2018,246,KOEL,8,PHAF,8,1.607789022,0.103011965,0.1117,0.5585
Nov_2018,246,KOEL,8,REAR,8,0.797039895,0.05386482,0.6098,0.79
Nov_2018,246,KOEL,8,SYCA,8,3.253546648,0.188572629,0.0056,0.0784
Nov_2018,246,KOEL,8,TRAN,8,6.10187464,0.303547542,2.00E-04,0.01
Nov_2018,246,KOEL,8,TRST,8,3.439449741,0.197222378,1.00E-04,0.0055
Nov_2018,246,LOAF,8,OUOU,8,2.607821953,0.157023718,2.00E-04,0.01
Nov_2018,246,LOAF,8,PHAF,8,3.26222752,0.188980681,4.00E-04,0.0124
Nov_2018,246,LOAF,8,REAR,8,2.869620825,0.170105828,0.003,0.045
Nov_2018,246,LOAF,8,SYCA,8,3.23777981,0.187830443,0.0016,0.032
Nov_2018,246,LOAF,8,TRAN,8,4.602044802,0.247394566,4.00E-04,0.0124
Nov_2018,246,LOAF,8,TRST,8,3.028878027,0.177867151,3.00E-04,0.0114
Nov_2018,246,OUOU,8,PHAF,8,2.363400745,0.144432125,0.0026,0.0416
Nov_2018,246,OUOU,8,REAR,8,1.326074683,0.086524091,0.208,0.79
Nov_2018,246,OUOU,8,SYCA,8,5.8919609,0.296198094,1.00E-04,0.0055
Nov_2018,246,OUOU,8,TRAN,8,4.576539335,0.246361244,3.00E-04,0.0114
Nov_2018,246,OUOU,8,TRST,8,2.370629388,0.144809911,0.0019,0.0361
Nov_2018,246,PHAF,8,REAR,8,1.848762965,0.116650301,0.0723,0.5061
Nov_2018,246,PHAF,8,SYCA,8,7.181848508,0.33905674,2.00E-04,0.01
Nov_2018,246,PHAF,8,TRAN,8,6.754997232,0.325463654,2.00E-04,0.01
Nov_2018,246,PHAF,8,TRST,8,3.933602532,0.219342574,2.00E-04,0.01
Nov_2018,246,REAR,8,SYCA,8,6.484183588,0.316545864,2.00E-04,0.01
Nov_2018,246,REAR,8,TRAN,8,6.25328744,0.308754194,2.00E-04,0.01
Nov_2018,246,REAR,8,TRST,8,3.697398142,0.208923262,3.00E-04,0.0114
Nov_2018,246,SYCA,8,TRAN,8,13.25152256,0.486267236,3.00E-04,0.0114
Nov_2018,246,SYCA,8,TRST,8,6.968339591,0.332326723,2.00E-04,0.01
Nov_2018,246,TRAN,8,TRST,8,4.511804252,0.243725797,4.00E-04,0.0124
Nov_2018,247,AEME,8,COTA,8,4.393099226,0.23884497,1.00E-04,0.0055
Nov_2018,247,AEME,8,HINI,8,3.332322852,0.192260604,6.00E-04,0.0144
Nov_2018,247,AEME,8,KOEL,8,2.59383033,0.156312935,0.0032,0.0448
Nov_2018,247,AEME,8,LOAF,8,4.603314721,0.247445941,3.00E-04,0.0117
Nov_2018,247,AEME,8,OUOU,8,2.806715894,0.166999663,0.0033,0.0448
Nov_2018,247,AEME,8,PHAF,8,3.030118615,0.177927041,5.00E-04,0.013
Nov_2018,247,AEME,8,REAR,8,2.861808682,0.169721335,1.00E-04,0.0055
Nov_2018,247,AEME,8,SYCA,8,5.358505675,0.276803683,4.00E-04,0.012
Nov_2018,247,AEME,8,TRAN,8,5.385722343,0.277819018,4.00E-04,0.012
Nov_2018,247,AEME,8,TRST,8,2.142186244,0.132707318,0.0148,0.1184
Nov_2018,247,COTA,8,HINI,8,2.377709112,0.145179591,0.0437,0.3059
Nov_2018,247,COTA,8,KOEL,8,3.986144439,0.221623064,0.0013,0.0209
Nov_2018,247,COTA,8,LOAF,8,7.232600327,0.340636578,4.00E-04,0.012
Nov_2018,247,COTA,8,OUOU,8,5.803833106,0.293066149,2.00E-04,0.01
Nov_2018,247,COTA,8,PHAF,8,3.837743046,0.215147344,0.0063,0.0693
Nov_2018,247,COTA,8,REAR,8,4.937494323,0.260725851,3.00E-04,0.0117
Nov_2018,247,COTA,8,SYCA,8,5.840630031,0.294377246,1.00E-04,0.0055
Nov_2018,247,COTA,8,TRAN,8,13.85317929,0.497364382,3.00E-04,0.0117
Nov_2018,247,COTA,8,TRST,8,7.509001941,0.349109734,2.00E-04,0.01
Nov_2018,247,HINI,8,KOEL,8,1.860585599,0.117308758,0.0857,0.3795
Nov_2018,247,HINI,8,LOAF,8,3.698411412,0.208968552,9.00E-04,0.0189
Nov_2018,247,HINI,8,OUOU,8,3.938411154,0.219551839,8.00E-04,0.0176
Nov_2018,247,HINI,8,PHAF,8,3.436405298,0.19708221,0.0011,0.0209
Nov_2018,247,HINI,8,REAR,8,3.148372517,0.183595995,0.0011,0.0209
Nov_2018,247,HINI,8,SYCA,8,2.330845745,0.142726579,0.0117,0.117
