CP,Iteration,Species1,nSamples1,Species2,nSamples2,F,R2,P,adjP
Jul_2018,2,AEME,8,LOAF,8,3.135155897,0.18296629,3.00E-04,0.0123
Jul_2018,2,AEME,8,OUOU,8,1.251745041,0.082072251,0.282,0.6555
Jul_2018,2,AEME,8,PHAF,8,2.178356093,0.134646319,0.0149,0.1639
Jul_2018,2,AEME,8,REAR,8,3.710499222,0.209508449,4.00E-04,0.014
Jul_2018,2,AEME,8,SYCA,8,5.339591467,0.276096394,0.001,0.023
Jul_2018,2,AEME,8,TRST,8,6.813883066,0.327372026,5.00E-04,0.0145
Jul_2018,2,TRAN,8,HINI,8,9.882682293,0.413801187,1.00E-04,0.0055
Jul_2018,2,TRAN,8,COTA,8,11.02090923,0.440467975,1.00E-04,0.0055
Jul_2018,2,TRAN,8,KOEL,8,5.945899639,0.298101351,3.00E-04,0.0123
Jul_2018,2,TRAN,8,LOAF,8,2.6333783,0.158318909,0.0014,0.028
Jul_2018,2,TRAN,8,OUOU,8,4.156632997,0.228931928,2.00E-04,0.0098
Jul_2018,2,TRAN,8,PHAF,8,5.069896726,0.265858636,4.00E-04,0.014
Jul_2018,2,TRAN,8,REAR,8,7.637582338,0.352977621,1.00E-04,0.0055
Jul_2018,2,TRAN,8,SYCA,8,8.825427257,0.38664894,3.00E-04,0.0123
Jul_2018,2,TRAN,8,TRST,8,3.382126657,0.194574963,0.0012,0.0252
Jul_2018,2,HINI,8,COTA,8,6.572578453,0.319482483,1.00E-04,0.0055
Jul_2018,2,HINI,8,KOEL,8,2.847212367,0.169001987,0.0189,0.189
Jul_2018,2,HINI,8,LOAF,8,6.473736476,0.316197118,4.00E-04,0.014
Jul_2018,2,HINI,8,OUOU,8,3.497922722,0.199905027,5.00E-04,0.0145
Jul_2018,2,HINI,8,PHAF,8,4.380545747,0.238325119,8.00E-04,0.0192
Jul_2018,2,HINI,8,REAR,8,5.014082138,0.263703612,6.00E-04,0.0156
Jul_2018,2,HINI,8,SYCA,8,3.23341719,0.187624843,0.0293,0.2637
Jul_2018,2,HINI,8,TRST,8,15.47343891,0.524996047,2.00E-04,0.0098
Jul_2018,2,COTA,8,KOEL,8,4.815328191,0.255925814,0.0026,0.0416
Jul_2018,2,COTA,8,LOAF,8,7.456090894,0.347504628,4.00E-04,0.014
Jul_2018,2,COTA,8,OUOU,8,3.35530662,0.193330299,0.003,0.045
Jul_2018,2,COTA,8,PHAF,8,5.9800664,0.299301628,0.0019,0.0342
Jul_2018,2,COTA,8,REAR,8,5.910716753,0.296861074,0.0014,0.028
Jul_2018,2,COTA,8,SYCA,8,3.423345962,0.196480399,0.0089,0.1246
Jul_2018,2,COTA,8,TRST,8,17.40748671,0.554246409,3.00E-04,0.0123
Jul_2018,2,KOEL,8,LOAF,8,3.819950773,0.214363711,5.00E-04,0.0145
Jul_2018,2,KOEL,8,OUOU,8,1.313854847,0.085795174,0.2185,0.6555
Jul_2018,2,KOEL,8,PHAF,8,1.135999526,0.075052825,0.3172,0.6555
Jul_2018,2,KOEL,8,REAR,8,2.149517762,0.133101049,0.0396,0.2772
Jul_2018,2,KOEL,8,SYCA,8,2.99150924,0.176059066,0.0319,0.2637
Jul_2018,2,KOEL,8,TRST,8,8.814061413,0.386343372,1.00E-04,0.0055
Jul_2018,2,LOAF,8,OUOU,8,2.573847001,0.15529569,6.00E-04,0.0156
Jul_2018,2,LOAF,8,PHAF,8,3.480612556,0.199112734,2.00E-04,0.0098
Jul_2018,2,LOAF,8,REAR,8,4.996901075,0.263037695,3.00E-04,0.0123
Jul_2018,2,LOAF,8,SYCA,8,6.113300951,0.303943195,2.00E-04,0.0098
Jul_2018,2,LOAF,8,TRST,8,3.364102936,0.193738942,0.0011,0.0242
Jul_2018,2,OUOU,8,PHAF,8,1.5070169,0.097182902,0.1343,0.5372
Jul_2018,2,OUOU,8,REAR,8,2.823307116,0.167821172,0.0109,0.1417
Jul_2018,2,OUOU,8,SYCA,8,3.305823864,0.191023778,0.0131,0.1572
Jul_2018,2,OUOU,8,TRST,8,5.910639062,0.29685833,3.00E-04,0.0123
Jul_2018,2,PHAF,8,REAR,8,3.615503759,0.20524555,4.00E-04,0.014
Jul_2018,2,PHAF,8,SYCA,8,5.130060261,0.268167491,0.0021,0.0357
Jul_2018,2,PHAF,8,TRST,8,7.280169255,0.342110496,2.00E-04,0.0098
Jul_2018,2,REAR,8,SYCA,8,2.652195531,0.159270021,0.0475,0.2772
Jul_2018,2,REAR,8,TRST,8,11.80770061,0.457526255,2.00E-04,0.0098
Jul_2018,2,SYCA,8,TRST,8,14.07116253,0.501267538,2.00E-04,0.0098
Jul_2018,3,AEME,8,TRAN,8,4.448448455,0.241128595,3.00E-04,0.012
Jul_2018,3,AEME,8,HINI,8,3.770746482,0.212188412,1.00E-04,0.0055
Jul_2018,3,AEME,8,COTA,8,4.15793768,0.228987331,4.00E-04,0.0128
Jul_2018,3,AEME,8,KOEL,8,1.602692581,0.102718974,0.1452,0.726
Jul_2018,3,AEME,8,LOAF,8,2.134192369,0.132277608,0.02,0.24
Jul_2018,3,AEME,8,OUOU,8,1.138927995,0.075231747,0.2883,1
Jul_2018,3,AEME,8,PHAF,8,2.44583629,0.1487207,0.0135,0.2048
Jul_2018,3,AEME,8,REAR,8,1.773593168,0.112440656,0.0641,0.5072
Jul_2018,3,AEME,8,SYCA,8,4.989469301,0.262749276,2.00E-04,0.0096
Jul_2018,3,AEME,8,TRST,8,4.820400233,0.25612634,1.00E-04,0.0055
Jul_2018,3,TRAN,8,HINI,8,10.14894049,0.420264421,2.00E-04,0.0096
Jul_2018,3,TRAN,8,COTA,8,11.37344067,0.448241956,3.00E-04,0.012
Jul_2018,3,TRAN,8,KOEL,8,6.8265709,0.3277818,4.00E-04,0.0128
Jul_2018,3,TRAN,8,LOAF,8,3.275188342,0.189589154,3.00E-04,0.012
Jul_2018,3,TRAN,8,OUOU,8,5.337153184,0.276005115,3.00E-04,0.012
Jul_2018,3,TRAN,8,PHAF,8,5.899933846,0.296480073,2.00E-04,0.0096
Jul_2018,3,TRAN,8,REAR,8,5.710022295,0.289701463,1.00E-04,0.0055
Jul_2018,3,TRAN,8,SYCA,8,11.05873351,0.441312547,4.00E-04,0.0128
Jul_2018,3,TRAN,8,TRST,8,3.383984539,0.194661042,0.0015,0.039
Jul_2018,3,HINI,8,COTA,8,3.396006625,0.195217598,0.0011,0.0308
Jul_2018,3,HINI,8,KOEL,8,2.246461137,0.138273875,0.0488,0.488
Jul_2018,3,HINI,8,LOAF,8,5.051927207,0.265166204,3.00E-04,0.012
Jul_2018,3,HINI,8,OUOU,8,3.34583155,0.19288966,0.0039,0.0819
Jul_2018,3,HINI,8,PHAF,8,2.972470576,0.17513482,0.0029,0.0696
Jul_2018,3,HINI,8,REAR,8,2.987586724,0.175868814,0.003,0.0696
Jul_2018,3,HINI,8,SYCA,8,2.38127417,0.145365626,0.0168,0.2184
Jul_2018,3,HINI,8,TRST,8,10.19532576,0.421375842,2.00E-04,0.0096
Jul_2018,3,COTA,8,KOEL,8,3.463832422,0.198343201,0.0128,0.2048
Jul_2018,3,COTA,8,LOAF,8,6.154588934,0.305369112,3.00E-04,0.012
Jul_2018,3,COTA,8,OUOU,8,3.812248487,0.21402399,0.0076,0.15
Jul_2018,3,COTA,8,PHAF,8,2.646416636,0.158978157,0.013,0.2048
Jul_2018,3,COTA,8,REAR,8,3.653382834,0.206950864,0.0014,0.0378
Jul_2018,3,COTA,8,SYCA,8,2.972823995,0.175151996,0.0075,0.15
Jul_2018,3,COTA,8,TRST,8,11.37433689,0.448261444,3.00E-04,0.012
Jul_2018,3,KOEL,8,LOAF,8,3.661131339,0.2072988,1.00E-04,0.0055
Jul_2018,3,KOEL,8,OUOU,8,0.996617977,0.066456182,0.3748,1
Jul_2018,3,KOEL,8,PHAF,8,1.724366689,0.109662076,0.1163,0.6978
Jul_2018,3,KOEL,8,REAR,8,1.002386522,0.066815138,0.4057,1
Jul_2018,3,KOEL,8,SYCA,8,2.669091403,0.160122189,0.0427,0.4697
Jul_2018,3,KOEL,8,TRST,8,7.166427155,0.338575193,4.00E-04,0.0128
Jul_2018,3,LOAF,8,OUOU,8,3.267318248,0.189219785,2.00E-04,0.0096
Jul_2018,3,LOAF,8,PHAF,8,3.254062001,0.188596865,2.00E-04,0.0096
Jul_2018,3,LOAF,8,REAR,8,2.878836027,0.170558919,1.00E-04,0.0055
Jul_2018,3,LOAF,8,SYCA,8,5.813554877,0.293413015,2.00E-04,0.0096
Jul_2018,3,LOAF,8,TRST,8,2.735180655,0.163438968,0.0106,0.1802
Jul_2018,3,OUOU,8,PHAF,8,1.981326414,0.123977595,0.0535,0.488
Jul_2018,3,OUOU,8,REAR,8,1.742604114,0.11069351,0.0634,0.5072
Jul_2018,3,OUOU,8,SYCA,8,4.706092081,0.251580718,0.0018,0.045
Jul_2018,3,OUOU,8,TRST,8,5.334743273,0.275914875,3.00E-04,0.012
Jul_2018,3,PHAF,8,REAR,8,1.189679687,0.078321578,0.283,1
Jul_2018,3,PHAF,8,SYCA,8,3.430949618,0.196830907,0.0034,0.0748
Jul_2018,3,PHAF,8,TRST,8,6.070964811,0.302474987,1.00E-04,0.0055
Jul_2018,3,REAR,8,SYCA,8,3.129310118,0.182687458,0.0094,0.1692
Jul_2018,3,REAR,8,TRST,8,5.63327193,0.286924765,2.00E-04,0.0096
Jul_2018,3,SYCA,8,TRST,8,11.5237479,0.451491213,1.00E-04,0.0055
Jul_2018,4,AEME,8,TRAN,8,4.251850592,0.232954493,3.00E-04,0.0132
Jul_2018,4,AEME,8,HINI,8,5.304634812,0.274785556,5.00E-04,0.016
Jul_2018,4,AEME,8,COTA,8,5.561613623,0.28431262,1.00E-04,0.0055
Jul_2018,4,AEME,8,KOEL,8,2.237425397,0.137794345,0.026,0.364
Jul_2018,4,AEME,8,LOAF,8,3.088061463,0.180714557,0.0012,0.0312
Jul_2018,4,AEME,8,OUOU,8,1.744053067,0.110775355,0.0977,0.7816
Jul_2018,4,AEME,8,PHAF,8,2.229106342,0.137352378,0.0158,0.237
Jul_2018,4,AEME,8,REAR,8,2.225232588,0.137146422,0.0136,0.2176
Jul_2018,4,AEME,8,SYCA,8,3.851384367,0.215747098,7.00E-04,0.0189
Jul_2018,4,AEME,8,TRST,8,7.468397107,0.347878655,1.00E-04,0.0055
Jul_2018,4,TRAN,8,HINI,8,8.656458892,0.382074663,1.00E-04,0.0055
Jul_2018,4,TRAN,8,COTA,8,8.315904243,0.372644736,2.00E-04,0.0102
Jul_2018,4,TRAN,8,KOEL,8,5.153377664,0.269058427,2.00E-04,0.0102
Jul_2018,4,TRAN,8,LOAF,8,2.04700951,0.127563301,0.0043,0.086
Jul_2018,4,TRAN,8,OUOU,8,3.653966357,0.206977077,3.00E-04,0.0132
Jul_2018,4,TRAN,8,PHAF,8,3.866306634,0.21640212,4.00E-04,0.0148
Jul_2018,4,TRAN,8,REAR,8,4.418732704,0.239904274,4.00E-04,0.0148
Jul_2018,4,TRAN,8,SYCA,8,6.113287734,0.303942738,2.00E-04,0.0102
Jul_2018,4,TRAN,8,TRST,8,3.069729229,0.179834676,0.0016,0.0368
Jul_2018,4,HINI,8,COTA,8,4.800002737,0.255319257,6.00E-04,0.0174
Jul_2018,4,HINI,8,KOEL,8,4.778175052,0.254453643,0.0013,0.0325
Jul_2018,4,HINI,8,LOAF,8,7.042167552,0.334669303,2.00E-04,0.0102
Jul_2018,4,HINI,8,OUOU,8,4.254652674,0.233072234,1.00E-04,0.0055
Jul_2018,4,HINI,8,PHAF,8,3.352012047,0.193177139,0.0034,0.0714
Jul_2018,4,HINI,8,REAR,8,3.762768657,0.211834581,0.0019,0.0418
Jul_2018,4,HINI,8,SYCA,8,2.489670965,0.150983666,0.0335,0.4355
Jul_2018,4,HINI,8,TRST,8,16.40505571,0.53955026,2.00E-04,0.0102
Jul_2018,4,COTA,8,KOEL,8,4.465917386,0.241846494,0.0013,0.0325
Jul_2018,4,COTA,8,LOAF,8,6.867858519,0.329111802,3.00E-04,0.0132
Jul_2018,4,COTA,8,OUOU,8,2.247116367,0.138308628,0.0347,0.4355
Jul_2018,4,COTA,8,PHAF,8,3.168621097,0.184558858,0.009,0.162
Jul_2018,4,COTA,8,REAR,8,3.599031228,0.204501667,4.00E-04,0.0148
Jul_2018,4,COTA,8,SYCA,8,3.489028936,0.199498151,0.0111,0.1887
Jul_2018,4,COTA,8,TRST,8,15.39123559,0.523667525,3.00E-04,0.0132
Jul_2018,4,KOEL,8,LOAF,8,4.13390845,0.227965662,5.00E-04,0.016
Jul_2018,4,KOEL,8,OUOU,8,1.190995071,0.078401386,0.2749,1
Jul_2018,4,KOEL,8,PHAF,8,0.794537453,0.053704785,0.5901,1
Jul_2018,4,KOEL,8,REAR,8,1.016905463,0.067717378,0.3993,1
Jul_2018,4,KOEL,8,SYCA,8,2.40488792,0.146595815,0.0404,0.4378
Jul_2018,4,KOEL,8,TRST,8,9.267939065,0.398313707,4.00E-04,0.0148
Jul_2018,4,LOAF,8,OUOU,8,3.04922503,0.178848307,2.00E-04,0.0102
Jul_2018,4,LOAF,8,PHAF,8,3.061857689,0.17945629,4.00E-04,0.0148
Jul_2018,4,LOAF,8,REAR,8,3.53390357,0.201546881,6.00E-04,0.0174
Jul_2018,4,LOAF,8,SYCA,8,5.07969631,0.2662357,2.00E-04,0.0102
Jul_2018,4,LOAF,8,TRST,8,2.907244172,0.171952575,0.0077,0.1463
Jul_2018,4,OUOU,8,PHAF,8,0.873837025,0.058749939,0.4772,1
Jul_2018,4,OUOU,8,REAR,8,1.445209774,0.093570097,0.1492,1
Jul_2018,4,OUOU,8,SYCA,8,2.296148359,0.140901292,0.0398,0.4378
Jul_2018,4,OUOU,8,TRST,8,6.950238066,0.331749837,3.00E-04,0.0132
Jul_2018,4,PHAF,8,REAR,8,1.411288121,0.091574962,0.1724,1
Jul_2018,4,PHAF,8,SYCA,8,2.195362937,0.135555032,0.0516,0.4644
Jul_2018,4,PHAF,8,TRST,8,6.992039482,0.333080523,5.00E-04,0.016
Jul_2018,4,REAR,8,SYCA,8,1.351030293,0.088009096,0.1961,1
Jul_2018,4,REAR,8,TRST,8,8.065793677,0.365533812,3.00E-04,0.0132
Jul_2018,4,SYCA,8,TRST,8,11.48343065,0.450623419,3.00E-04,0.0132
Jul_2018,5,AEME,8,TRAN,8,6.026131196,0.300913398,3.00E-04,0.012
Jul_2018,5,AEME,8,HINI,8,4.688755401,0.250886445,1.00E-04,0.0055
Jul_2018,5,AEME,8,COTA,8,7.545378119,0.350208666,4.00E-04,0.0124
Jul_2018,5,AEME,8,KOEL,8,2.404532052,0.146577302,0.0072,0.0792
Jul_2018,5,AEME,8,LOAF,8,3.807234246,0.213802671,7.00E-04,0.014
Jul_2018,5,AEME,8,OUOU,8,2.161071909,0.133720828,0.0443,0.2215
Jul_2018,5,AEME,8,PHAF,8,3.282245429,0.18992008,1.00E-04,0.0055
Jul_2018,5,AEME,8,REAR,8,3.068179279,0.179760198,3.00E-04,0.012
Jul_2018,5,AEME,8,SYCA,8,6.202606593,0.307020115,8.00E-04,0.0144
Jul_2018,5,AEME,8,TRST,8,7.986985406,0.363259686,6.00E-04,0.0132
Jul_2018,5,TRAN,8,HINI,8,9.522408626,0.404822855,3.00E-04,0.012
Jul_2018,5,TRAN,8,COTA,8,12.81728109,0.477948568,3.00E-04,0.012
Jul_2018,5,TRAN,8,KOEL,8,7.225287882,0.340409417,1.00E-04,0.0055
Jul_2018,5,TRAN,8,LOAF,8,3.505297044,0.200242077,3.00E-04,0.012
Jul_2018,5,TRAN,8,OUOU,8,4.981300741,0.262432001,2.00E-04,0.009
Jul_2018,5,TRAN,8,PHAF,8,6.530593004,0.318090812,3.00E-04,0.012
Jul_2018,5,TRAN,8,REAR,8,5.631228935,0.286850556,1.00E-04,0.0055
Jul_2018,5,TRAN,8,SYCA,8,9.974522686,0.416046768,4.00E-04,0.0124
Jul_2018,5,TRAN,8,TRST,8,4.219895184,0.231609191,3.00E-04,0.012
Jul_2018,5,HINI,8,COTA,8,6.442855696,0.315164172,7.00E-04,0.014
Jul_2018,5,HINI,8,KOEL,8,2.341804972,0.143301488,0.0244,0.2196
Jul_2018,5,HINI,8,LOAF,8,4.526043727,0.244307084,2.00E-04,0.009
Jul_2018,5,HINI,8,OUOU,8,3.088606369,0.180740682,6.00E-04,0.0132
Jul_2018,5,HINI,8,PHAF,8,4.762017179,0.253811578,5.00E-04,0.013
Jul_2018,5,HINI,8,REAR,8,3.145304755,0.183449918,9.00E-04,0.0153
Jul_2018,5,HINI,8,SYCA,8,2.343152595,0.14337213,0.0301,0.2196
Jul_2018,5,HINI,8,TRST,8,11.62408106,0.453638943,1.00E-04,0.0055
Jul_2018,5,COTA,8,KOEL,8,5.944364733,0.298047334,5.00E-04,0.013
Jul_2018,5,COTA,8,LOAF,8,7.104888551,0.33664658,2.00E-04,0.009
Jul_2018,5,COTA,8,OUOU,8,3.557004381,0.202597454,9.00E-04,0.0153
Jul_2018,5,COTA,8,PHAF,8,7.826143629,0.358567403,1.00E-04,0.0055
Jul_2018,5,COTA,8,REAR,8,5.410639474,0.27874607,2.00E-04,0.009
Jul_2018,5,COTA,8,SYCA,8,4.9382392,0.260754928,0.0018,0.0252
Jul_2018,5,COTA,8,TRST,8,15.65937299,0.527973838,2.00E-04,0.009
Jul_2018,5,KOEL,8,LOAF,8,3.560439404,0.202753435,1.00E-04,0.0055
Jul_2018,5,KOEL,8,OUOU,8,1.611759723,0.103240106,0.105,0.2568
Jul_2018,5,KOEL,8,PHAF,8,1.740541031,0.110576951,0.0833,0.2568
Jul_2018,5,KOEL,8,REAR,8,1.246886822,0.081779765,0.2392,0.2568
Jul_2018,5,KOEL,8,SYCA,8,2.886812933,0.170950726,0.0264,0.2196
Jul_2018,5,KOEL,8,TRST,8,8.898465858,0.388605329,3.00E-04,0.012
Jul_2018,5,LOAF,8,OUOU,8,2.706449111,0.162000261,9.00E-04,0.0153
Jul_2018,5,LOAF,8,PHAF,8,3.414773295,0.196084855,4.00E-04,0.0124
Jul_2018,5,LOAF,8,REAR,8,2.891052886,0.171158832,4.00E-04,0.0124
Jul_2018,5,LOAF,8,SYCA,8,5.441909918,0.279906138,1.00E-04,0.0055
Jul_2018,5,LOAF,8,TRST,8,3.12970831,0.182706457,5.00E-04,0.013
Jul_2018,5,OUOU,8,PHAF,8,2.272303089,0.139642377,0.0367,0.2202
Jul_2018,5,OUOU,8,REAR,8,1.717531012,0.109274861,0.0642,0.2568
Jul_2018,5,OUOU,8,SYCA,8,3.542370781,0.201932272,0.0056,0.0672
Jul_2018,5,OUOU,8,TRST,8,6.153307291,0.305324938,3.00E-04,0.012
Jul_2018,5,PHAF,8,REAR,8,2.512679384,0.152166667,0.0105,0.105
Jul_2018,5,PHAF,8,SYCA,8,6.141695159,0.304924442,5.00E-04,0.013
Jul_2018,5,PHAF,8,TRST,8,7.940090238,0.361898705,1.00E-04,0.0055
Jul_2018,5,REAR,8,SYCA,8,3.285045328,0.1900513,0.0038,0.0494
Jul_2018,5,REAR,8,TRST,8,7.068030339,0.335486053,1.00E-04,0.0055
Jul_2018,5,SYCA,8,TRST,8,12.54089523,0.472512141,4.00E-04,0.0124
Jul_2018,6,AEME,8,TRAN,8,4.788849729,0.254877217,4.00E-04,0.0116
Jul_2018,6,AEME,8,HINI,8,5.031012865,0.26435865,3.00E-04,0.0105
Jul_2018,6,AEME,8,COTA,8,6.482833505,0.316500815,3.00E-04,0.0105
Jul_2018,6,AEME,8,KOEL,8,1.699634083,0.108259471,0.0835,0.668
Jul_2018,6,AEME,8,LOAF,8,3.967813475,0.220828955,2.00E-04,0.0102
Jul_2018,6,AEME,8,OUOU,8,1.26887732,0.083102202,0.2379,0.779
Jul_2018,6,AEME,8,PHAF,8,2.758235477,0.164589851,7.00E-04,0.0161
Jul_2018,6,AEME,8,REAR,8,1.934187211,0.121385998,0.0245,0.294
Jul_2018,6,AEME,8,SYCA,8,4.978191061,0.262311147,8.00E-04,0.0168
Jul_2018,6,AEME,8,TRST,8,5.976288189,0.299169101,5.00E-04,0.013
Jul_2018,6,TRAN,8,HINI,8,10.12579863,0.419708329,1.00E-04,0.0055
Jul_2018,6,TRAN,8,COTA,8,11.51899265,0.451389003,1.00E-04,0.0055
Jul_2018,6,TRAN,8,KOEL,8,5.504127212,0.282203205,2.00E-04,0.0102
Jul_2018,6,TRAN,8,LOAF,8,3.621480069,0.20551509,1.00E-04,0.0055
Jul_2018,6,TRAN,8,OUOU,8,4.956909048,0.261482979,2.00E-04,0.0102
Jul_2018,6,TRAN,8,PHAF,8,5.323388901,0.275489404,2.00E-04,0.0102
Jul_2018,6,TRAN,8,REAR,8,6.007558166,0.300264436,5.00E-04,0.013
Jul_2018,6,TRAN,8,SYCA,8,8.970272714,0.390516596,2.00E-04,0.0102
Jul_2018,6,TRAN,8,TRST,8,3.262659712,0.189000986,0.0033,0.0594
Jul_2018,6,HINI,8,COTA,8,6.174059192,0.30603951,3.00E-04,0.0105
Jul_2018,6,HINI,8,KOEL,8,2.078007187,0.12924532,0.0358,0.3938
Jul_2018,6,HINI,8,LOAF,8,7.543978356,0.350166447,2.00E-04,0.0102
Jul_2018,6,HINI,8,OUOU,8,4.6375424,0.248828,7.00E-04,0.0161
Jul_2018,6,HINI,8,PHAF,8,3.123189471,0.182395311,0.0045,0.072
Jul_2018,6,HINI,8,REAR,8,4.133198677,0.227935443,3.00E-04,0.0105
Jul_2018,6,HINI,8,SYCA,8,2.0440126,0.127400336,0.0594,0.594
Jul_2018,6,HINI,8,TRST,8,11.84523665,0.458314111,3.00E-04,0.0105
Jul_2018,6,COTA,8,KOEL,8,4.105128213,0.226738423,0.0014,0.028
Jul_2018,6,COTA,8,LOAF,8,8.726061832,0.383967178,2.00E-04,0.0102
Jul_2018,6,COTA,8,OUOU,8,6.449380847,0.315382695,2.00E-04,0.0102
Jul_2018,6,COTA,8,PHAF,8,3.709871323,0.209480422,0.004,0.068
Jul_2018,6,COTA,8,REAR,8,4.831493623,0.256564547,4.00E-04,0.0116
Jul_2018,6,COTA,8,SYCA,8,4.327058236,0.236102171,0.0022,0.0418
Jul_2018,6,COTA,8,TRST,8,13.52815089,0.491429698,5.00E-04,0.013
Jul_2018,6,KOEL,8,LOAF,8,3.975014211,0.221141089,2.00E-04,0.0102
