CP,Iteration,Species1,nSamples1,Species2,nSamples2,F,R2,P,adjP
Apr_2019,126,LOAF,8,PHAF,8,7.569332839,0.350930318,2.00E-04,0.0094
Apr_2019,126,LOAF,8,REAR,8,2.448518329,0.148859507,0.0014,0.021
Apr_2019,126,LOAF,8,SYCA,8,4.626686556,0.248390208,2.00E-04,0.0094
Apr_2019,126,LOAF,8,TRST,8,6.628779051,0.32133647,3.00E-04,0.0126
Apr_2019,126,OUOU,8,PHAF,8,3.467182139,0.198496936,9.00E-04,0.0171
Apr_2019,126,OUOU,8,REAR,8,1.487403351,0.096039557,0.085,0.2868
Apr_2019,126,OUOU,8,SYCA,8,3.063714807,0.179545594,0.0017,0.0221
Apr_2019,126,OUOU,8,TRST,8,8.375505356,0.374315808,5.00E-04,0.0135
Apr_2019,126,PHAF,8,REAR,8,3.943681411,0.219781065,0.004,0.036
Apr_2019,126,PHAF,8,SYCA,8,4.74497246,0.253133072,3.00E-04,0.0126
Apr_2019,126,PHAF,8,TRST,8,19.38312057,0.580626384,1.00E-04,0.0055
Apr_2019,126,REAR,8,SYCA,8,3.928491405,0.219120021,0.0017,0.0221
Apr_2019,126,REAR,8,TRST,8,7.266505406,0.341687798,1.00E-04,0.0055
Apr_2019,126,SYCA,8,TRST,8,15.27204996,0.521728064,2.00E-04,0.0094
Apr_2019,127,AEME,8,TRAN,8,3.195502462,0.18583362,3.00E-04,0.0108
Apr_2019,127,AEME,8,HINI,8,10.6885445,0.432935384,2.00E-04,0.0092
Apr_2019,127,AEME,8,COTA,8,9.139517664,0.394974424,1.00E-04,0.0055
Apr_2019,127,AEME,8,KOEL,8,5.415269804,0.278918081,6.00E-04,0.0108
Apr_2019,127,AEME,8,LOAF,8,2.798119761,0.16657339,4.00E-04,0.0108
Apr_2019,127,AEME,8,OUOU,8,2.602246643,0.156740633,0.0017,0.0153
Apr_2019,127,AEME,8,PHAF,8,8.03749484,0.36471908,3.00E-04,0.0108
Apr_2019,127,AEME,8,REAR,8,3.164332523,0.184355117,4.00E-04,0.0108
Apr_2019,127,AEME,8,SYCA,8,5.947029281,0.298141101,7.00E-04,0.0108
Apr_2019,127,AEME,8,TRST,8,3.428909796,0.196736906,0.0011,0.0132
Apr_2019,127,TRAN,8,HINI,8,15.44446648,0.524528658,5.00E-04,0.0108
Apr_2019,127,TRAN,8,COTA,8,16.01413174,0.533553057,3.00E-04,0.0108
Apr_2019,127,TRAN,8,KOEL,8,10.01560684,0.417045753,4.00E-04,0.0108
Apr_2019,127,TRAN,8,LOAF,8,3.264864642,0.189104561,5.00E-04,0.0108
Apr_2019,127,TRAN,8,OUOU,8,5.410368307,0.278735994,3.00E-04,0.0108
Apr_2019,127,TRAN,8,PHAF,8,13.7058044,0.494690723,1.00E-04,0.0055
Apr_2019,127,TRAN,8,REAR,8,5.250747983,0.272755531,2.00E-04,0.0092
Apr_2019,127,TRAN,8,SYCA,8,10.14629835,0.420200985,2.00E-04,0.0092
Apr_2019,127,TRAN,8,TRST,8,3.809075519,0.213883956,7.00E-04,0.0108
Apr_2019,127,HINI,8,COTA,8,41.42180456,0.747391841,2.00E-04,0.0092
Apr_2019,127,HINI,8,KOEL,8,16.01241416,0.533526363,3.00E-04,0.0108
Apr_2019,127,HINI,8,LOAF,8,6.28984872,0.309999784,2.00E-04,0.0092
Apr_2019,127,HINI,8,OUOU,8,8.924957673,0.38931185,5.00E-04,0.0108
Apr_2019,127,HINI,8,PHAF,8,30.95766153,0.688595903,1.00E-04,0.0055
Apr_2019,127,HINI,8,REAR,8,8.733493441,0.38416856,4.00E-04,0.0108
Apr_2019,127,HINI,8,SYCA,8,10.74399391,0.434206133,3.00E-04,0.0108
Apr_2019,127,HINI,8,TRST,8,28.68086777,0.671984176,2.00E-04,0.0092
Apr_2019,127,COTA,8,KOEL,8,2.16076204,0.133704217,0.0265,0.106
Apr_2019,127,COTA,8,LOAF,8,7.982551673,0.363131259,1.00E-04,0.0055
Apr_2019,127,COTA,8,OUOU,8,6.011245794,0.300393382,1.00E-04,0.0055
Apr_2019,127,COTA,8,PHAF,8,1.675134813,0.106865736,0.1415,0.1415
Apr_2019,127,COTA,8,REAR,8,6.758073914,0.325563631,5.00E-04,0.0108
Apr_2019,127,COTA,8,SYCA,8,5.873151282,0.295531957,4.00E-04,0.0108
Apr_2019,127,COTA,8,TRST,8,30.84802628,0.687834646,3.00E-04,0.0108
Apr_2019,127,KOEL,8,LOAF,8,4.523409834,0.24419963,2.00E-04,0.0092
Apr_2019,127,KOEL,8,OUOU,8,2.682783373,0.160811497,0.0042,0.0312
Apr_2019,127,KOEL,8,PHAF,8,1.743491966,0.110743663,0.068,0.1413
Apr_2019,127,KOEL,8,REAR,8,3.52068389,0.200944433,0.0048,0.0312
Apr_2019,127,KOEL,8,SYCA,8,2.828343494,0.168070226,0.0071,0.0355
Apr_2019,127,KOEL,8,TRST,8,17.4331153,0.554609848,3.00E-04,0.0108
Apr_2019,127,LOAF,8,OUOU,8,2.614337437,0.1573543,8.00E-04,0.0108
Apr_2019,127,LOAF,8,PHAF,8,7.453404968,0.347422937,1.00E-04,0.0055
Apr_2019,127,LOAF,8,REAR,8,2.174751838,0.13445349,0.0039,0.0312
Apr_2019,127,LOAF,8,SYCA,8,4.78815692,0.254849741,2.00E-04,0.0092
Apr_2019,127,LOAF,8,TRST,8,6.041923866,0.301464266,4.00E-04,0.0108
Apr_2019,127,OUOU,8,PHAF,8,4.926527624,0.260297489,4.00E-04,0.0108
Apr_2019,127,OUOU,8,REAR,8,1.749629614,0.111090207,0.0471,0.1413
Apr_2019,127,OUOU,8,SYCA,8,4.001218155,0.222274855,3.00E-04,0.0108
Apr_2019,127,OUOU,8,TRST,8,9.214895242,0.396938911,1.00E-04,0.0055
Apr_2019,127,PHAF,8,REAR,8,5.077568243,0.26615385,0.0012,0.0132
Apr_2019,127,PHAF,8,SYCA,8,5.168423067,0.269632147,1.00E-04,0.0055
Apr_2019,127,PHAF,8,TRST,8,24.38784496,0.635301226,1.00E-04,0.0055
Apr_2019,127,REAR,8,SYCA,8,4.660198449,0.249740026,0.0015,0.015
Apr_2019,127,REAR,8,TRST,8,8.50235409,0.377842872,2.00E-04,0.0092
Apr_2019,127,SYCA,8,TRST,8,18.06346525,0.563365971,2.00E-04,0.0092
Apr_2019,128,AEME,8,TRAN,8,2.584040026,0.155814869,0.0022,0.0286
Apr_2019,128,AEME,8,HINI,8,10.08169536,0.418645582,3.00E-04,0.0108
Apr_2019,128,AEME,8,COTA,8,9.597076105,0.406706156,1.00E-04,0.0055
Apr_2019,128,AEME,8,KOEL,8,5.695707398,0.289185216,1.00E-04,0.0055
Apr_2019,128,AEME,8,LOAF,8,2.388380301,0.145736202,7.00E-04,0.014
Apr_2019,128,AEME,8,OUOU,8,2.511223128,0.15209189,0.0034,0.0396
Apr_2019,128,AEME,8,PHAF,8,5.776013568,0.292071683,6.00E-04,0.0138
Apr_2019,128,AEME,8,REAR,8,3.405560508,0.195659342,4.00E-04,0.0112
Apr_2019,128,AEME,8,SYCA,8,6.117685042,0.304094881,6.00E-04,0.0138
Apr_2019,128,AEME,8,TRST,8,3.796411761,0.213324563,0.0015,0.024
Apr_2019,128,TRAN,8,HINI,8,13.62505387,0.493213658,2.00E-04,0.0096
Apr_2019,128,TRAN,8,COTA,8,14.40838968,0.507187836,1.00E-04,0.0055
Apr_2019,128,TRAN,8,KOEL,8,9.574056448,0.406126814,4.00E-04,0.0112
Apr_2019,128,TRAN,8,LOAF,8,3.031413003,0.177989519,9.00E-04,0.0171
Apr_2019,128,TRAN,8,OUOU,8,5.047695274,0.265002941,5.00E-04,0.0125
Apr_2019,128,TRAN,8,PHAF,8,8.848420521,0.387266179,1.00E-04,0.0055
Apr_2019,128,TRAN,8,REAR,8,5.232656819,0.27207145,3.00E-04,0.0108
Apr_2019,128,TRAN,8,SYCA,8,9.426338239,0.40238206,3.00E-04,0.0108
Apr_2019,128,TRAN,8,TRST,8,2.278747791,0.13998299,0.0128,0.0768
Apr_2019,128,HINI,8,COTA,8,21.52397436,0.605899952,3.00E-04,0.0108
Apr_2019,128,HINI,8,KOEL,8,10.84437878,0.436492249,2.00E-04,0.0096
Apr_2019,128,HINI,8,LOAF,8,5.480771458,0.281342629,2.00E-04,0.0096
Apr_2019,128,HINI,8,OUOU,8,6.637882553,0.321635833,2.00E-04,0.0096
Apr_2019,128,HINI,8,PHAF,8,12.18219541,0.465285482,3.00E-04,0.0108
Apr_2019,128,HINI,8,REAR,8,7.538717942,0.350007738,2.00E-04,0.0096
Apr_2019,128,HINI,8,SYCA,8,7.641385121,0.353091315,2.00E-04,0.0096
Apr_2019,128,HINI,8,TRST,8,20.7433626,0.597045336,2.00E-04,0.0096
Apr_2019,128,COTA,8,KOEL,8,2.45792412,0.149345938,0.0075,0.0525
Apr_2019,128,COTA,8,LOAF,8,7.006765722,0.333548049,3.00E-04,0.0108
Apr_2019,128,COTA,8,OUOU,8,4.853348769,0.257426351,2.00E-04,0.0096
Apr_2019,128,COTA,8,PHAF,8,0.904163752,0.060665178,0.4272,0.4272
Apr_2019,128,COTA,8,REAR,8,7.126392989,0.337321804,5.00E-04,0.0125
Apr_2019,128,COTA,8,SYCA,8,4.277162457,0.234016766,0.0019,0.0285
Apr_2019,128,COTA,8,TRST,8,22.30204094,0.614346752,2.00E-04,0.0096
Apr_2019,128,KOEL,8,LOAF,8,4.519249923,0.244029858,6.00E-04,0.0138
Apr_2019,128,KOEL,8,OUOU,8,2.396148188,0.14614092,0.0141,0.0768
Apr_2019,128,KOEL,8,PHAF,8,1.461204021,0.094507777,0.1042,0.3126
Apr_2019,128,KOEL,8,REAR,8,3.926276803,0.219023551,0.0011,0.0187
Apr_2019,128,KOEL,8,SYCA,8,1.680974301,0.107198333,0.1496,0.3126
Apr_2019,128,KOEL,8,TRST,8,14.66902697,0.511668114,3.00E-04,0.0108
Apr_2019,128,LOAF,8,OUOU,8,2.393157519,0.145985148,0.002,0.0285
Apr_2019,128,LOAF,8,PHAF,8,5.112534134,0.267496403,2.00E-04,0.0096
Apr_2019,128,LOAF,8,REAR,8,2.56881921,0.155039365,1.00E-04,0.0055
Apr_2019,128,LOAF,8,SYCA,8,4.526778179,0.244337042,3.00E-04,0.0108
Apr_2019,128,LOAF,8,TRST,8,5.263697624,0.273244406,1.00E-04,0.0055
Apr_2019,128,OUOU,8,PHAF,8,2.756460374,0.164501351,0.0042,0.041
Apr_2019,128,OUOU,8,REAR,8,1.821931578,0.115152285,0.0283,0.1132
Apr_2019,128,OUOU,8,SYCA,8,3.136228141,0.183017413,0.0033,0.0396
Apr_2019,128,OUOU,8,TRST,8,7.720636116,0.355451658,2.00E-04,0.0096
Apr_2019,128,PHAF,8,REAR,8,3.692115902,0.208687074,0.0049,0.041
Apr_2019,128,PHAF,8,SYCA,8,2.895039994,0.171354433,0.0041,0.041
Apr_2019,128,PHAF,8,TRST,8,12.73415566,0.476325335,2.00E-04,0.0096
Apr_2019,128,REAR,8,SYCA,8,4.786088478,0.254767696,9.00E-04,0.0171
Apr_2019,128,REAR,8,TRST,8,7.660938922,0.353675293,1.00E-04,0.0055
Apr_2019,128,SYCA,8,TRST,8,14.57915723,0.510132511,4.00E-04,0.0112
Apr_2019,129,AEME,8,TRAN,8,3.418638196,0.19626323,3.00E-04,0.012
Apr_2019,129,AEME,8,HINI,8,10.87810373,0.437256145,4.00E-04,0.012
Apr_2019,129,AEME,8,COTA,8,11.8559715,0.458539007,2.00E-04,0.0098
Apr_2019,129,AEME,8,KOEL,8,5.590326417,0.285361576,3.00E-04,0.012
Apr_2019,129,AEME,8,LOAF,8,3.366215504,0.193837022,4.00E-04,0.012
Apr_2019,129,AEME,8,OUOU,8,3.192742834,0.185702937,4.00E-04,0.012
Apr_2019,129,AEME,8,PHAF,8,8.279913654,0.371631317,4.00E-04,0.012
Apr_2019,129,AEME,8,REAR,8,3.712480246,0.20959686,3.00E-04,0.012
Apr_2019,129,AEME,8,SYCA,8,7.313282872,0.343132633,2.00E-04,0.0098
Apr_2019,129,AEME,8,TRST,8,3.656879157,0.2071079,4.00E-04,0.012
Apr_2019,129,TRAN,8,HINI,8,15.11790669,0.519196206,1.00E-04,0.0055
Apr_2019,129,TRAN,8,COTA,8,17.71196351,0.558526233,4.00E-04,0.012
Apr_2019,129,TRAN,8,KOEL,8,9.042016538,0.392414289,2.00E-04,0.0098
Apr_2019,129,TRAN,8,LOAF,8,3.879181701,0.216966401,3.00E-04,0.012
Apr_2019,129,TRAN,8,OUOU,8,6.041950619,0.301465198,2.00E-04,0.0098
Apr_2019,129,TRAN,8,PHAF,8,11.64690791,0.454125228,4.00E-04,0.012
Apr_2019,129,TRAN,8,REAR,8,5.698422034,0.289283173,3.00E-04,0.012
Apr_2019,129,TRAN,8,SYCA,8,11.01088156,0.440243641,3.00E-04,0.012
Apr_2019,129,TRAN,8,TRST,8,2.635711236,0.158436943,0.0055,0.0495
Apr_2019,129,HINI,8,COTA,8,27.83208476,0.665328657,2.00E-04,0.0098
Apr_2019,129,HINI,8,KOEL,8,9.278498223,0.398586633,4.00E-04,0.012
Apr_2019,129,HINI,8,LOAF,8,4.589859808,0.24690126,1.00E-04,0.0055
Apr_2019,129,HINI,8,OUOU,8,7.481971311,0.348290723,5.00E-04,0.012
Apr_2019,129,HINI,8,PHAF,8,16.46094608,0.540395103,2.00E-04,0.0098
Apr_2019,129,HINI,8,REAR,8,6.819360321,0.327548984,4.00E-04,0.012
Apr_2019,129,HINI,8,SYCA,8,8.032922483,0.364587244,4.00E-04,0.012
Apr_2019,129,HINI,8,TRST,8,19.04778087,0.57637095,2.00E-04,0.0098
Apr_2019,129,COTA,8,KOEL,8,2.659696662,0.159648565,0.025,0.1561
Apr_2019,129,COTA,8,LOAF,8,8.202382544,0.369437043,3.00E-04,0.012
Apr_2019,129,COTA,8,OUOU,8,4.95737488,0.261501126,3.00E-04,0.012
Apr_2019,129,COTA,8,PHAF,8,1.080301455,0.071636595,0.3411,0.3411
Apr_2019,129,COTA,8,REAR,8,6.44275573,0.315160823,6.00E-04,0.012
Apr_2019,129,COTA,8,SYCA,8,5.028618999,0.264266104,4.00E-04,0.012
Apr_2019,129,COTA,8,TRST,8,22.82304765,0.619803333,3.00E-04,0.012
Apr_2019,129,KOEL,8,LOAF,8,3.553670941,0.202446027,0.0029,0.0308
Apr_2019,129,KOEL,8,OUOU,8,1.837390185,0.11601597,0.047,0.235
Apr_2019,129,KOEL,8,PHAF,8,1.926550487,0.120964705,0.071,0.284
Apr_2019,129,KOEL,8,REAR,8,2.512886849,0.152177319,0.0223,0.1561
Apr_2019,129,KOEL,8,SYCA,8,1.776837448,0.11262317,0.0837,0.284
Apr_2019,129,KOEL,8,TRST,8,11.27867499,0.446173504,1.00E-04,0.0055
Apr_2019,129,LOAF,8,OUOU,8,2.671710696,0.160254142,0.0011,0.0165
Apr_2019,129,LOAF,8,PHAF,8,6.49172139,0.31679727,1.00E-04,0.0055
Apr_2019,129,LOAF,8,REAR,8,2.508037739,0.151928278,0.001,0.016
Apr_2019,129,LOAF,8,SYCA,8,4.502560803,0.24334798,1.00E-04,0.0055
Apr_2019,129,LOAF,8,TRST,8,5.739889673,0.290776178,3.00E-04,0.012
Apr_2019,129,OUOU,8,PHAF,8,3.254118995,0.188599545,0.002,0.028
Apr_2019,129,OUOU,8,REAR,8,1.516870709,0.097756225,0.0712,0.284
Apr_2019,129,OUOU,8,SYCA,8,3.047983078,0.178788486,0.0022,0.0286
Apr_2019,129,OUOU,8,TRST,8,7.672693104,0.354025827,2.00E-04,0.0098
Apr_2019,129,PHAF,8,REAR,8,3.759692616,0.211698068,0.0084,0.0672
Apr_2019,129,PHAF,8,SYCA,8,3.384382438,0.194679475,0.0028,0.0308
Apr_2019,129,PHAF,8,TRST,8,14.28406916,0.505021717,1.00E-04,0.0055
Apr_2019,129,REAR,8,SYCA,8,4.026016972,0.22334479,0.0023,0.0286
Apr_2019,129,REAR,8,TRST,8,7.006171937,0.33352921,3.00E-04,0.012
Apr_2019,129,SYCA,8,TRST,8,14.2236842,0.503962704,2.00E-04,0.0098
Apr_2019,130,AEME,8,TRAN,8,4.112748424,0.227063741,4.00E-04,0.012
Apr_2019,130,AEME,8,HINI,8,14.04330079,0.500772035,3.00E-04,0.012
Apr_2019,130,AEME,8,COTA,8,13.15220335,0.484388069,4.00E-04,0.012
Apr_2019,130,AEME,8,KOEL,8,11.63622319,0.453897717,2.00E-04,0.0098
Apr_2019,130,AEME,8,LOAF,8,4.379014003,0.238261639,3.00E-04,0.012
Apr_2019,130,AEME,8,OUOU,8,3.89061315,0.217466731,7.00E-04,0.012
Apr_2019,130,AEME,8,PHAF,8,9.657788731,0.408228717,2.00E-04,0.0098
Apr_2019,130,AEME,8,REAR,8,4.710600547,0.251761056,3.00E-04,0.012
Apr_2019,130,AEME,8,SYCA,8,11.40909626,0.449016216,6.00E-04,0.012
Apr_2019,130,AEME,8,TRST,8,6.02609588,0.300912166,8.00E-04,0.012
Apr_2019,130,TRAN,8,HINI,8,13.60351563,0.492818227,3.00E-04,0.012
Apr_2019,130,TRAN,8,COTA,8,13.51718718,0.491227068,5.00E-04,0.012
Apr_2019,130,TRAN,8,KOEL,8,12.34887454,0.468668008,3.00E-04,0.012
Apr_2019,130,TRAN,8,LOAF,8,4.385285537,0.238521481,1.00E-04,0.0055
Apr_2019,130,TRAN,8,OUOU,8,5.031562879,0.26437991,2.00E-04,0.0098
Apr_2019,130,TRAN,8,PHAF,8,9.927946137,0.414910084,3.00E-04,0.012
Apr_2019,130,TRAN,8,REAR,8,5.005762359,0.263381298,1.00E-04,0.0055
Apr_2019,130,TRAN,8,SYCA,8,11.76030499,0.456528174,2.00E-04,0.0098
Apr_2019,130,TRAN,8,TRST,8,3.396824749,0.195255444,0.0013,0.013
Apr_2019,130,HINI,8,COTA,8,22.25978659,0.613897341,4.00E-04,0.012
Apr_2019,130,HINI,8,KOEL,8,20.83961108,0.598158545,3.00E-04,0.012
Apr_2019,130,HINI,8,LOAF,8,5.695995552,0.289195615,4.00E-04,0.012
Apr_2019,130,HINI,8,OUOU,8,7.408104989,0.346042071,1.00E-04,0.0055
Apr_2019,130,HINI,8,PHAF,8,18.59851182,0.570532542,2.00E-04,0.0098
Apr_2019,130,HINI,8,REAR,8,7.961488764,0.362520449,1.00E-04,0.0055
Apr_2019,130,HINI,8,SYCA,8,11.67397515,0.454700726,3.00E-04,0.012
Apr_2019,130,HINI,8,TRST,8,25.30908982,0.643848279,2.00E-04,0.0098
Apr_2019,130,COTA,8,KOEL,8,2.906348344,0.171908699,0.0061,0.0265
Apr_2019,130,COTA,8,LOAF,8,7.368978827,0.344844688,3.00E-04,0.012
Apr_2019,130,COTA,8,OUOU,8,4.387248569,0.238602777,5.00E-04,0.012
Apr_2019,130,COTA,8,PHAF,8,3.108919563,0.181713378,0.0158,0.0316
Apr_2019,130,COTA,8,REAR,8,6.251332447,0.308687464,4.00E-04,0.012
Apr_2019,130,COTA,8,SYCA,8,5.02055099,0.263954025,9.00E-04,0.012
Apr_2019,130,COTA,8,TRST,8,25.40350651,0.644701672,1.00E-04,0.0055
Apr_2019,130,KOEL,8,LOAF,8,7.583181029,0.351346774,2.00E-04,0.0098
Apr_2019,130,KOEL,8,OUOU,8,3.257246133,0.188746577,0.0015,0.013
Apr_2019,130,KOEL,8,PHAF,8,2.480547514,0.150513659,0.0059,0.0265
Apr_2019,130,KOEL,8,REAR,8,4.944184577,0.26098693,9.00E-04,0.012
Apr_2019,130,KOEL,8,SYCA,8,3.209990209,0.186519003,9.00E-04,0.012
Apr_2019,130,KOEL,8,TRST,8,23.49069741,0.626574031,6.00E-04,0.012
Apr_2019,130,LOAF,8,OUOU,8,2.978034581,0.175405143,0.0016,0.013
Apr_2019,130,LOAF,8,PHAF,8,7.339809253,0.34394915,2.00E-04,0.0098
Apr_2019,130,LOAF,8,REAR,8,2.918666893,0.172511635,0.0014,0.013
Apr_2019,130,LOAF,8,SYCA,8,6.573663347,0.319518369,3.00E-04,0.012
Apr_2019,130,LOAF,8,TRST,8,7.462363529,0.347695328,2.00E-04,0.0098
Apr_2019,130,OUOU,8,PHAF,8,3.52701126,0.201232897,0.0019,0.013
Apr_2019,130,OUOU,8,REAR,8,1.798062678,0.113815391,0.0335,0.0335
Apr_2019,130,OUOU,8,SYCA,8,3.848119129,0.215603622,3.00E-04,0.012
Apr_2019,130,OUOU,8,TRST,8,8.844592554,0.387163506,4.00E-04,0.012
Apr_2019,130,PHAF,8,REAR,8,3.913281382,0.218456982,0.0053,0.0265
Apr_2019,130,PHAF,8,SYCA,8,4.686760125,0.250806458,7.00E-04,0.012
Apr_2019,130,PHAF,8,TRST,8,17.2783706,0.552406352,3.00E-04,0.012
Apr_2019,130,REAR,8,SYCA,8,5.4687564,0.280899113,5.00E-04,0.012
Apr_2019,130,REAR,8,TRST,8,8.438196573,0.376063938,1.00E-04,0.0055
Apr_2019,130,SYCA,8,TRST,8,21.71943778,0.608056541,3.00E-04,0.012
Apr_2019,131,AEME,8,TRAN,8,2.974992038,0.175257345,9.00E-04,0.0153
Apr_2019,131,AEME,8,HINI,8,11.74867292,0.456282658,3.00E-04,0.0096
Apr_2019,131,AEME,8,COTA,8,8.64843414,0.381855721,3.00E-04,0.0096
Apr_2019,131,AEME,8,KOEL,8,4.003486488,0.222372844,0.0013,0.0156
Apr_2019,131,AEME,8,LOAF,8,3.262954252,0.189014824,0.0013,0.0156
Apr_2019,131,AEME,8,OUOU,8,2.745707877,0.163964874,0.0016,0.016
Apr_2019,131,AEME,8,PHAF,8,8.558382332,0.379388123,5.00E-04,0.0108
Apr_2019,131,AEME,8,REAR,8,3.542342419,0.201930981,4.00E-04,0.0108
Apr_2019,131,AEME,8,SYCA,8,6.277923229,0.309593993,7.00E-04,0.0133
Apr_2019,131,AEME,8,TRST,8,3.936534938,0.219470202,0.0011,0.0153
Apr_2019,131,TRAN,8,HINI,8,16.27140817,0.537517385,9.00E-04,0.0153
Apr_2019,131,TRAN,8,COTA,8,14.5820125,0.510181447,1.00E-04,0.0055
Apr_2019,131,TRAN,8,KOEL,8,7.375261574,0.345037255,2.00E-04,0.0088
Apr_2019,131,TRAN,8,LOAF,8,4.313442444,0.235534223,2.00E-04,0.0088
Apr_2019,131,TRAN,8,OUOU,8,5.543719516,0.283657341,2.00E-04,0.0088
Apr_2019,131,TRAN,8,PHAF,8,13.98659112,0.499760441,4.00E-04,0.0108
Apr_2019,131,TRAN,8,REAR,8,5.67860941,0.288567616,2.00E-04,0.0088
Apr_2019,131,TRAN,8,SYCA,8,10.21292043,0.421796307,1.00E-04,0.0055
Apr_2019,131,TRAN,8,TRST,8,3.196816216,0.185895818,0.0034,0.0272
Apr_2019,131,HINI,8,COTA,8,27.82806464,0.665296491,4.00E-04,0.0108
Apr_2019,131,HINI,8,KOEL,8,10.83627164,0.436308307,1.00E-04,0.0055
Apr_2019,131,HINI,8,LOAF,8,6.147906543,0.305138726,1.00E-04,0.0055
Apr_2019,131,HINI,8,OUOU,8,9.393751564,0.401549599,4.00E-04,0.0108
Apr_2019,131,HINI,8,PHAF,8,29.86466269,0.680836483,1.00E-04,0.0055
Apr_2019,131,HINI,8,REAR,8,9.460293197,0.403247015,1.00E-04,0.0055
Apr_2019,131,HINI,8,SYCA,8,9.858605245,0.413209622,4.00E-04,0.0108
Apr_2019,131,HINI,8,TRST,8,24.75579879,0.638763735,1.00E-04,0.0055
Apr_2019,131,COTA,8,KOEL,8,2.419925789,0.147377389,0.0268,0.134
Apr_2019,131,COTA,8,LOAF,8,6.486603801,0.316626605,3.00E-04,0.0096
Apr_2019,131,COTA,8,OUOU,8,4.708533238,0.251678375,1.00E-04,0.0055
Apr_2019,131,COTA,8,PHAF,8,1.503311659,0.096967131,0.1969,0.1969
Apr_2019,131,COTA,8,REAR,8,6.373788026,0.312842561,4.00E-04,0.0108
Apr_2019,131,COTA,8,SYCA,8,5.248660357,0.272676657,9.00E-04,0.0153
Apr_2019,131,COTA,8,TRST,8,21.74764217,0.608365779,3.00E-04,0.0096
Apr_2019,131,KOEL,8,LOAF,8,3.681391624,0.20820712,4.00E-04,0.0108
Apr_2019,131,KOEL,8,OUOU,8,1.711153802,0.108913312,0.0659,0.134
Apr_2019,131,KOEL,8,PHAF,8,2.395257489,0.146094533,0.0322,0.134
Apr_2019,131,KOEL,8,REAR,8,2.612709166,0.157271709,0.0116,0.0696
Apr_2019,131,KOEL,8,SYCA,8,2.603441905,0.156801338,0.0098,0.0686
Apr_2019,131,KOEL,8,TRST,8,10.80455389,0.435587511,1.00E-04,0.0055
Apr_2019,131,LOAF,8,OUOU,8,3.132628335,0.182845753,2.00E-04,0.0088
Apr_2019,131,LOAF,8,PHAF,8,8.246326678,0.370682621,2.00E-04,0.0088
Apr_2019,131,LOAF,8,REAR,8,3.270999658,0.189392607,2.00E-04,0.0088
Apr_2019,131,LOAF,8,SYCA,8,5.102323305,0.267104855,2.00E-04,0.0088
Apr_2019,131,LOAF,8,TRST,8,6.859689583,0.328849073,1.00E-04,0.0055
Apr_2019,131,OUOU,8,PHAF,8,4.392281963,0.238811148,2.00E-04,0.0088
Apr_2019,131,OUOU,8,REAR,8,1.979537051,0.123879499,0.0289,0.134
Apr_2019,131,OUOU,8,SYCA,8,3.547339174,0.202158238,9.00E-04,0.0153
Apr_2019,131,OUOU,8,TRST,8,8.225059176,0.370080417,2.00E-04,0.0088
Apr_2019,131,PHAF,8,REAR,8,4.83789342,0.256817114,0.0022,0.0198
Apr_2019,131,PHAF,8,SYCA,8,5.856496114,0.294941065,3.00E-04,0.0096
Apr_2019,131,PHAF,8,TRST,8,20.59102227,0.595270707,2.00E-04,0.0088
Apr_2019,131,REAR,8,SYCA,8,4.769397889,0.254105002,8.00E-04,0.0144
Apr_2019,131,REAR,8,TRST,8,7.987311223,0.363269121,2.00E-04,0.0088
Apr_2019,131,SYCA,8,TRST,8,15.51751226,0.525705287,1.00E-04,0.0055
Apr_2019,132,AEME,8,TRAN,8,4.914298595,0.259819235,3.00E-04,0.0105
Apr_2019,132,AEME,8,HINI,8,13.05531069,0.482541518,4.00E-04,0.0105
Apr_2019,132,AEME,8,COTA,8,13.52236969,0.491322871,4.00E-04,0.0105
Apr_2019,132,AEME,8,KOEL,8,7.799332433,0.357778499,4.00E-04,0.0105
Apr_2019,132,AEME,8,LOAF,8,4.347196489,0.236940641,2.00E-04,0.009
Apr_2019,132,AEME,8,OUOU,8,3.994183431,0.221970808,7.00E-04,0.0105
Apr_2019,132,AEME,8,PHAF,8,8.460791298,0.376691595,4.00E-04,0.0105
Apr_2019,132,AEME,8,REAR,8,4.487309721,0.242723781,1.00E-04,0.0055
Apr_2019,132,AEME,8,SYCA,8,7.290306956,0.34242376,1.00E-04,0.0055
Apr_2019,132,AEME,8,TRST,8,3.795418014,0.213280633,5.00E-04,0.0105
Apr_2019,132,TRAN,8,HINI,8,23.28718444,0.624535877,3.00E-04,0.0105
Apr_2019,132,TRAN,8,COTA,8,29.88327476,0.680971849,3.00E-04,0.0105
Apr_2019,132,TRAN,8,KOEL,8,16.57109778,0.54205112,2.00E-04,0.009
Apr_2019,132,TRAN,8,LOAF,8,6.277379951,0.309575496,2.00E-04,0.009
Apr_2019,132,TRAN,8,OUOU,8,8.36653619,0.374064903,4.00E-04,0.0105
Apr_2019,132,TRAN,8,PHAF,8,17.01690412,0.548633225,2.00E-04,0.009
Apr_2019,132,TRAN,8,REAR,8,7.552728855,0.350430282,3.00E-04,0.0105
Apr_2019,132,TRAN,8,SYCA,8,14.87760762,0.515195296,3.00E-04,0.0105
Apr_2019,132,TRAN,8,TRST,8,2.992969891,0.176129888,0.0029,0.0174
