CP,Iteration,Species1,nSamples1,Species2,nSamples2,F,R2,P,adjP
Jul_2016,135,SYCA,8,TRAN,8,6.174730596,0.306062605,1.00E-04,0.0055
Jul_2016,135,SYCA,8,TRST,8,9.865331635,0.413375007,2.00E-04,0.0102
Jul_2016,135,TRAN,8,TRST,8,3.096932999,0.181139682,0.0079,0.117
Jul_2016,136,AEME,8,COTA,8,4.743123843,0.253059409,1.00E-04,0.0055
Jul_2016,136,AEME,8,HINI,8,8.133147202,0.36746456,1.00E-04,0.0055
Jul_2016,136,AEME,8,KOEL,8,2.161603424,0.133749317,0.0106,0.1484
Jul_2016,136,AEME,8,LOAF,8,2.535153587,0.153319023,4.00E-04,0.0132
Jul_2016,136,AEME,8,OUOU,8,2.465294987,0.149726743,0.0095,0.1472
Jul_2016,136,AEME,8,PHAF,8,3.228552332,0.187395451,4.00E-04,0.0132
Jul_2016,136,AEME,8,REAR,8,2.47312394,0.15013084,0.0114,0.1484
Jul_2016,136,AEME,8,SYCA,8,4.09662855,0.226375236,0.0014,0.028
Jul_2016,136,AEME,8,TRAN,8,1.809133209,0.114435952,0.034,0.306
Jul_2016,136,AEME,8,TRST,8,7.187732924,0.339240302,3.00E-04,0.0123
Jul_2016,136,COTA,8,HINI,8,9.841664787,0.412792684,2.00E-04,0.01
Jul_2016,136,COTA,8,KOEL,8,2.118279936,0.131420967,0.0822,0.6576
Jul_2016,136,COTA,8,LOAF,8,6.566591324,0.319284378,2.00E-04,0.01
Jul_2016,136,COTA,8,OUOU,8,3.101520642,0.181359348,0.0163,0.1793
Jul_2016,136,COTA,8,PHAF,8,1.52335079,0.098132859,0.1833,0.9165
Jul_2016,136,COTA,8,REAR,8,1.851317596,0.116792663,0.1161,0.7623
Jul_2016,136,COTA,8,SYCA,8,6.483552939,0.316524822,2.00E-04,0.01
Jul_2016,136,COTA,8,TRAN,8,7.710956918,0.355164305,3.00E-04,0.0123
Jul_2016,136,COTA,8,TRST,8,16.13285206,0.53539081,4.00E-04,0.0132
Jul_2016,136,HINI,8,KOEL,8,6.916360971,0.330667509,2.00E-04,0.01
Jul_2016,136,HINI,8,LOAF,8,9.930010555,0.414960559,2.00E-04,0.01
Jul_2016,136,HINI,8,OUOU,8,8.199533997,0.369356131,3.00E-04,0.0123
Jul_2016,136,HINI,8,PHAF,8,3.439665165,0.197232294,0.0031,0.0589
Jul_2016,136,HINI,8,REAR,8,6.084096003,0.302931036,1.00E-04,0.0055
Jul_2016,136,HINI,8,SYCA,8,7.622643281,0.352530594,3.00E-04,0.0123
Jul_2016,136,HINI,8,TRAN,8,11.9485855,0.460471554,3.00E-04,0.0123
Jul_2016,136,HINI,8,TRST,8,28.60534564,0.671402736,4.00E-04,0.0132
Jul_2016,136,KOEL,8,LOAF,8,3.216658315,0.186834068,3.00E-04,0.0123
Jul_2016,136,KOEL,8,OUOU,8,0.833073289,0.056163229,0.549,1
Jul_2016,136,KOEL,8,PHAF,8,1.673223455,0.106756817,0.1089,0.7623
Jul_2016,136,KOEL,8,REAR,8,0.610129354,0.041760709,0.7166,1
Jul_2016,136,KOEL,8,SYCA,8,3.677701039,0.208041817,0.0034,0.0612
Jul_2016,136,KOEL,8,TRAN,8,3.84120667,0.215299713,1.00E-04,0.0055
Jul_2016,136,KOEL,8,TRST,8,8.132664894,0.367450776,2.00E-04,0.01
Jul_2016,136,LOAF,8,OUOU,8,3.729023346,0.210334392,5.00E-04,0.0132
Jul_2016,136,LOAF,8,PHAF,8,4.325677721,0.236044625,4.00E-04,0.0132
Jul_2016,136,LOAF,8,REAR,8,3.519602281,0.200895102,4.00E-04,0.0132
Jul_2016,136,LOAF,8,SYCA,8,5.686407748,0.288849435,1.00E-04,0.0055
Jul_2016,136,LOAF,8,TRAN,8,2.412610388,0.146997359,0.0137,0.1644
Jul_2016,136,LOAF,8,TRST,8,8.309286353,0.372458635,5.00E-04,0.0132
Jul_2016,136,OUOU,8,PHAF,8,2.125735237,0.131822531,0.0297,0.297
Jul_2016,136,OUOU,8,REAR,8,0.550649738,0.037843653,0.7816,1
Jul_2016,136,OUOU,8,SYCA,8,4.070095817,0.225239305,0.0059,0.1003
Jul_2016,136,OUOU,8,TRAN,8,4.717753915,0.25204701,3.00E-04,0.0123
Jul_2016,136,OUOU,8,TRST,8,10.08233139,0.418660936,4.00E-04,0.0132
Jul_2016,136,PHAF,8,REAR,8,1.25928893,0.082526056,0.2418,0.9672
Jul_2016,136,PHAF,8,SYCA,8,4.282107729,0.234223963,4.00E-04,0.0132
Jul_2016,136,PHAF,8,TRAN,8,5.080874047,0.266280991,2.00E-04,0.01
Jul_2016,136,PHAF,8,TRST,8,10.29372446,0.423719487,4.00E-04,0.0132
Jul_2016,136,REAR,8,SYCA,8,3.576599419,0.203486427,0.0092,0.1472
Jul_2016,136,REAR,8,TRAN,8,4.480022653,0.242425171,2.00E-04,0.01
Jul_2016,136,REAR,8,TRST,8,9.784732368,0.411387112,2.00E-04,0.01
Jul_2016,136,SYCA,8,TRAN,8,6.871147842,0.329217535,4.00E-04,0.0132
Jul_2016,136,SYCA,8,TRST,8,14.22183675,0.503930232,3.00E-04,0.0123
Jul_2016,136,TRAN,8,TRST,8,6.287567744,0.309922206,5.00E-04,0.0132
Jul_2016,137,AEME,8,COTA,8,6.771659386,0.326004738,3.00E-04,0.012
Jul_2016,137,AEME,8,HINI,8,6.858307883,0.328804615,2.00E-04,0.0098
Jul_2016,137,AEME,8,KOEL,8,3.095511773,0.181071606,0.0011,0.0231
Jul_2016,137,AEME,8,LOAF,8,2.660060667,0.159666926,1.00E-04,0.0055
Jul_2016,137,AEME,8,OUOU,8,3.826143483,0.214636637,0.0015,0.024
Jul_2016,137,AEME,8,PHAF,8,3.264367329,0.189081202,6.00E-04,0.0168
Jul_2016,137,AEME,8,REAR,8,2.777717954,0.165559939,0.0033,0.0396
Jul_2016,137,AEME,8,SYCA,8,5.2066115,0.271084335,2.00E-04,0.0098
Jul_2016,137,AEME,8,TRAN,8,2.3725796,0.144911777,0.0107,0.0824
Jul_2016,137,AEME,8,TRST,8,7.42286523,0.346492645,2.00E-04,0.0098
Jul_2016,137,COTA,8,HINI,8,11.66757879,0.454564838,6.00E-04,0.0168
Jul_2016,137,COTA,8,KOEL,8,6.226079675,0.307824342,8.00E-04,0.0184
Jul_2016,137,COTA,8,LOAF,8,6.760780593,0.32565156,3.00E-04,0.012
Jul_2016,137,COTA,8,OUOU,8,5.459081183,0.28054157,0.0015,0.024
Jul_2016,137,COTA,8,PHAF,8,1.810100137,0.114490112,0.1585,0.6675
Jul_2016,137,COTA,8,REAR,8,3.014294651,0.177162481,0.0321,0.1926
Jul_2016,137,COTA,8,SYCA,8,10.26677136,0.423079412,2.00E-04,0.0098
Jul_2016,137,COTA,8,TRAN,8,9.69540655,0.409168187,2.00E-04,0.0098
Jul_2016,137,COTA,8,TRST,8,19.90137531,0.587037403,2.00E-04,0.0098
Jul_2016,137,HINI,8,KOEL,8,4.268112121,0.233637285,0.0014,0.024
Jul_2016,137,HINI,8,LOAF,8,5.681762421,0.288681588,4.00E-04,0.0128
Jul_2016,137,HINI,8,OUOU,8,7.992296785,0.363413465,1.00E-04,0.0055
Jul_2016,137,HINI,8,PHAF,8,4.799922854,0.255316093,0.004,0.04
Jul_2016,137,HINI,8,REAR,8,4.801870853,0.255393247,5.00E-04,0.015
Jul_2016,137,HINI,8,SYCA,8,6.613865877,0.320845489,2.00E-04,0.0098
Jul_2016,137,HINI,8,TRAN,8,10.23840195,0.422404166,3.00E-04,0.012
Jul_2016,137,HINI,8,TRST,8,21.50729687,0.605714846,3.00E-04,0.012
Jul_2016,137,KOEL,8,LOAF,8,2.358779648,0.144190441,0.0014,0.024
Jul_2016,137,KOEL,8,OUOU,8,1.39002781,0.090320032,0.1754,0.6675
Jul_2016,137,KOEL,8,PHAF,8,2.964456662,0.174745158,0.0036,0.0396
Jul_2016,137,KOEL,8,REAR,8,0.78601029,0.053159052,0.5636,0.884
Jul_2016,137,KOEL,8,SYCA,8,3.995024337,0.222007165,0.0042,0.04
Jul_2016,137,KOEL,8,TRAN,8,4.314735237,0.235588185,6.00E-04,0.0168
Jul_2016,137,KOEL,8,TRST,8,9.142789255,0.395059954,5.00E-04,0.015
Jul_2016,137,LOAF,8,OUOU,8,3.85663241,0.215977589,0.0013,0.024
Jul_2016,137,LOAF,8,PHAF,8,3.704522861,0.20924161,1.00E-04,0.0055
Jul_2016,137,LOAF,8,REAR,8,2.67744907,0.160543082,0.001,0.022
Jul_2016,137,LOAF,8,SYCA,8,4.212579279,0.231300532,6.00E-04,0.0168
Jul_2016,137,LOAF,8,TRAN,8,3.359984527,0.193547668,1.00E-04,0.0055
Jul_2016,137,LOAF,8,TRST,8,7.398560309,0.345750378,2.00E-04,0.0098
Jul_2016,137,OUOU,8,PHAF,8,3.070266629,0.179860496,0.0103,0.0824
Jul_2016,137,OUOU,8,REAR,8,0.865896663,0.058247187,0.442,0.884
Jul_2016,137,OUOU,8,SYCA,8,5.929577544,0.297526505,0.0012,0.024
Jul_2016,137,OUOU,8,TRAN,8,5.693884595,0.289119425,3.00E-04,0.012
Jul_2016,137,OUOU,8,TRST,8,10.9424194,0.438707217,1.00E-04,0.0055
Jul_2016,137,PHAF,8,REAR,8,1.600870195,0.10261416,0.1335,0.6675
Jul_2016,137,PHAF,8,SYCA,8,5.452734527,0.280306839,4.00E-04,0.0128
Jul_2016,137,PHAF,8,TRAN,8,5.391568558,0.278036743,3.00E-04,0.012
Jul_2016,137,PHAF,8,TRST,8,10.33476708,0.424691432,3.00E-04,0.012
Jul_2016,137,REAR,8,SYCA,8,4.332030384,0.236309361,0.0014,0.024
Jul_2016,137,REAR,8,TRAN,8,4.388101768,0.238638105,3.00E-04,0.012
Jul_2016,137,REAR,8,TRST,8,8.905822086,0.388801679,1.00E-04,0.0055
Jul_2016,137,SYCA,8,TRAN,8,7.855261217,0.359421978,6.00E-04,0.0168
Jul_2016,137,SYCA,8,TRST,8,15.4744498,0.525012338,2.00E-04,0.0098
Jul_2016,137,TRAN,8,TRST,8,3.873821806,0.216731589,0.0012,0.024
Jul_2016,138,AEME,8,COTA,8,3.630829699,0.205936406,0.0013,0.0299
Jul_2016,138,AEME,8,HINI,8,4.310466147,0.235409962,3.00E-04,0.0123
Jul_2016,138,AEME,8,KOEL,8,1.212991829,0.079733943,0.2321,1
Jul_2016,138,AEME,8,LOAF,8,2.578337726,0.155524502,0.0013,0.0299
Jul_2016,138,AEME,8,OUOU,8,0.777119186,0.052589356,0.5709,1
Jul_2016,138,AEME,8,PHAF,8,3.109972266,0.181763723,0.0029,0.058
Jul_2016,138,AEME,8,REAR,8,1.727356825,0.10983135,0.099,0.792
Jul_2016,138,AEME,8,SYCA,8,7.33004422,0.343648806,4.00E-04,0.0144
Jul_2016,138,AEME,8,TRAN,8,2.622421506,0.157764108,0.0026,0.0546
Jul_2016,138,AEME,8,TRST,8,5.311939679,0.275059873,4.00E-04,0.0144
Jul_2016,138,COTA,8,HINI,8,3.978375779,0.221286718,0.0091,0.1456
Jul_2016,138,COTA,8,KOEL,8,2.230854533,0.137445292,0.0496,0.5952
Jul_2016,138,COTA,8,LOAF,8,4.627065155,0.248405485,1.00E-04,0.0055
Jul_2016,138,COTA,8,OUOU,8,3.046921958,0.178737368,0.0166,0.249
Jul_2016,138,COTA,8,PHAF,8,1.07600726,0.071372164,0.3426,1
Jul_2016,138,COTA,8,REAR,8,1.594805893,0.102265197,0.1624,1
Jul_2016,138,COTA,8,SYCA,8,10.14343547,0.420132234,1.00E-04,0.0055
Jul_2016,138,COTA,8,TRAN,8,6.266841849,0.309216497,3.00E-04,0.0123
Jul_2016,138,COTA,8,TRST,8,10.60815995,0.431083022,5.00E-04,0.0155
Jul_2016,138,HINI,8,KOEL,8,2.586379042,0.155933916,0.0059,0.1003
Jul_2016,138,HINI,8,LOAF,8,4.241560496,0.232521801,2.00E-04,0.0098
Jul_2016,138,HINI,8,OUOU,8,4.610799485,0.247748598,2.00E-04,0.0098
Jul_2016,138,HINI,8,PHAF,8,2.167693268,0.134075606,0.057,0.627
Jul_2016,138,HINI,8,REAR,8,4.752267726,0.253423628,7.00E-04,0.0189
Jul_2016,138,HINI,8,SYCA,8,8.621548224,0.381121051,2.00E-04,0.0098
Jul_2016,138,HINI,8,TRAN,8,6.705262502,0.323843395,2.00E-04,0.0098
Jul_2016,138,HINI,8,TRST,8,11.38474339,0.44848763,2.00E-04,0.0098
Jul_2016,138,KOEL,8,LOAF,8,1.918050711,0.120495326,0.0202,0.2828
Jul_2016,138,KOEL,8,OUOU,8,1.117135629,0.073898631,0.3187,1
Jul_2016,138,KOEL,8,PHAF,8,1.967299113,0.123208008,0.0576,0.627
Jul_2016,138,KOEL,8,REAR,8,1.302496113,0.085116579,0.2241,1
Jul_2016,138,KOEL,8,SYCA,8,6.136804937,0.304755643,5.00E-04,0.0155
Jul_2016,138,KOEL,8,TRAN,8,2.709438975,0.162150206,7.00E-04,0.0189
Jul_2016,138,KOEL,8,TRST,8,5.973030028,0.299054776,4.00E-04,0.0144
Jul_2016,138,LOAF,8,OUOU,8,3.252151363,0.188507004,0.0011,0.0275
Jul_2016,138,LOAF,8,PHAF,8,4.312007955,0.235474338,1.00E-04,0.0055
Jul_2016,138,LOAF,8,REAR,8,3.630533992,0.205923087,0.0012,0.0288
Jul_2016,138,LOAF,8,SYCA,8,7.259089521,0.341458157,1.00E-04,0.0055
Jul_2016,138,LOAF,8,TRAN,8,2.434060965,0.148110742,0.0038,0.0722
Jul_2016,138,LOAF,8,TRST,8,5.792005116,0.292643675,3.00E-04,0.0123
Jul_2016,138,OUOU,8,PHAF,8,2.404092197,0.146554419,0.0386,0.5018
Jul_2016,138,OUOU,8,REAR,8,0.905524082,0.060750905,0.4584,1
Jul_2016,138,OUOU,8,SYCA,8,8.236716183,0.370410636,2.00E-04,0.0098
Jul_2016,138,OUOU,8,TRAN,8,4.263432597,0.233440925,1.00E-04,0.0055
Jul_2016,138,OUOU,8,TRST,8,7.494321298,0.348665175,3.00E-04,0.0123
Jul_2016,138,PHAF,8,REAR,8,2.07534333,0.129101027,0.0687,0.627
Jul_2016,138,PHAF,8,SYCA,8,9.590481561,0.406540305,1.00E-04,0.0055
Jul_2016,138,PHAF,8,TRAN,8,5.799489113,0.292911048,2.00E-04,0.0098
Jul_2016,138,PHAF,8,TRST,8,9.732827006,0.410099775,5.00E-04,0.0155
Jul_2016,138,REAR,8,SYCA,8,9.220021428,0.397072046,4.00E-04,0.0144
Jul_2016,138,REAR,8,TRAN,8,4.67667855,0.250402048,5.00E-04,0.0155
Jul_2016,138,REAR,8,TRST,8,8.465595981,0.376824901,2.00E-04,0.0098
Jul_2016,138,SYCA,8,TRAN,8,10.21203348,0.421775126,3.00E-04,0.0123
Jul_2016,138,SYCA,8,TRST,8,18.51312648,0.569404683,4.00E-04,0.0144
Jul_2016,138,TRAN,8,TRST,8,3.54593179,0.202094242,0.0047,0.0846
Jul_2016,139,AEME,8,COTA,8,4.119994375,0.227372829,5.00E-04,0.0155
Jul_2016,139,AEME,8,HINI,8,4.776145622,0.25437306,2.00E-04,0.0104
Jul_2016,139,AEME,8,KOEL,8,1.92293131,0.120764906,0.0388,0.388
Jul_2016,139,AEME,8,LOAF,8,2.806086679,0.166968476,1.00E-04,0.0055
Jul_2016,139,AEME,8,OUOU,8,2.21611044,0.136661035,0.0457,0.4113
Jul_2016,139,AEME,8,PHAF,8,2.82813533,0.168059935,7.00E-04,0.0203
Jul_2016,139,AEME,8,REAR,8,2.130437639,0.132075625,0.0234,0.318
Jul_2016,139,AEME,8,SYCA,8,4.264809154,0.233498698,2.00E-04,0.0104
Jul_2016,139,AEME,8,TRAN,8,1.525935866,0.09828302,0.0931,0.6808
Jul_2016,139,AEME,8,TRST,8,3.340753568,0.19265331,0.001,0.026
Jul_2016,139,COTA,8,HINI,8,4.392035508,0.238800948,0.0048,0.1104
Jul_2016,139,COTA,8,KOEL,8,2.656829608,0.159503919,0.0313,0.3443
Jul_2016,139,COTA,8,LOAF,8,5.906360888,0.296707214,4.00E-04,0.0148
Jul_2016,139,COTA,8,OUOU,8,3.897010925,0.217746468,0.0091,0.1729
Jul_2016,139,COTA,8,PHAF,8,2.802752611,0.166803183,0.0269,0.3228
Jul_2016,139,COTA,8,REAR,8,2.17101352,0.134253398,0.0851,0.6808
Jul_2016,139,COTA,8,SYCA,8,6.58397615,0.319859297,4.00E-04,0.0148
Jul_2016,139,COTA,8,TRAN,8,6.869690851,0.329170705,2.00E-04,0.0104
Jul_2016,139,COTA,8,TRST,8,9.387235541,0.401382862,1.00E-04,0.0055
Jul_2016,139,HINI,8,KOEL,8,2.217549805,0.13673766,0.0212,0.318
Jul_2016,139,HINI,8,LOAF,8,5.043685457,0.264848181,5.00E-04,0.0155
Jul_2016,139,HINI,8,OUOU,8,5.031872592,0.264391881,7.00E-04,0.0203
Jul_2016,139,HINI,8,PHAF,8,1.365357096,0.088859444,0.201,1
Jul_2016,139,HINI,8,REAR,8,3.167286212,0.184495451,0.0054,0.1188
Jul_2016,139,HINI,8,SYCA,8,4.799865392,0.255313817,0.0022,0.055
Jul_2016,139,HINI,8,TRAN,8,6.595676489,0.320245683,1.00E-04,0.0055
Jul_2016,139,HINI,8,TRST,8,9.201568384,0.396592516,3.00E-04,0.0117
Jul_2016,139,KOEL,8,LOAF,8,2.120406051,0.131535524,0.0191,0.3056
Jul_2016,139,KOEL,8,OUOU,8,1.200608541,0.078984242,0.2239,1
Jul_2016,139,KOEL,8,PHAF,8,1.271578954,0.083264406,0.2286,1
Jul_2016,139,KOEL,8,REAR,8,0.784605961,0.053069116,0.564,1
Jul_2016,139,KOEL,8,SYCA,8,2.879537659,0.170593396,0.0092,0.1729
Jul_2016,139,KOEL,8,TRAN,8,3.181829262,0.185185711,4.00E-04,0.0148
Jul_2016,139,KOEL,8,TRST,8,5.14419741,0.268707917,2.00E-04,0.0104
Jul_2016,139,LOAF,8,OUOU,8,3.724601006,0.210137368,2.00E-04,0.0104
Jul_2016,139,LOAF,8,PHAF,8,3.624195528,0.205637501,2.00E-04,0.0104
Jul_2016,139,LOAF,8,REAR,8,3.237030635,0.187795143,2.00E-04,0.0104
Jul_2016,139,LOAF,8,SYCA,8,4.676020766,0.250375646,4.00E-04,0.0148
Jul_2016,139,LOAF,8,TRAN,8,2.579399207,0.155578569,0.0023,0.0552
Jul_2016,139,LOAF,8,TRST,8,4.677811685,0.250447524,4.00E-04,0.0148
Jul_2016,139,OUOU,8,PHAF,8,2.653321482,0.159326864,0.0225,0.318
Jul_2016,139,OUOU,8,REAR,8,0.721469282,0.049007967,0.5552,1
Jul_2016,139,OUOU,8,SYCA,8,4.218445487,0.231548048,0.0061,0.1281
Jul_2016,139,OUOU,8,TRAN,8,4.085236751,0.225887933,2.00E-04,0.0104
Jul_2016,139,OUOU,8,TRST,8,6.140613828,0.304887124,2.00E-04,0.0104
Jul_2016,139,PHAF,8,REAR,8,1.518690352,0.097862018,0.1405,0.843
Jul_2016,139,PHAF,8,SYCA,8,4.178581973,0.229862922,8.00E-04,0.0216
Jul_2016,139,PHAF,8,TRAN,8,4.257571498,0.233194842,2.00E-04,0.0104
Jul_2016,139,PHAF,8,TRST,8,5.979438739,0.299279615,4.00E-04,0.0148
Jul_2016,139,REAR,8,SYCA,8,3.651824484,0.206880852,0.0066,0.132
Jul_2016,139,REAR,8,TRAN,8,4.025658875,0.223329361,2.00E-04,0.0104
Jul_2016,139,REAR,8,TRST,8,5.608661172,0.286029787,2.00E-04,0.0104
Jul_2016,139,SYCA,8,TRAN,8,5.976611624,0.299180448,3.00E-04,0.0117
Jul_2016,139,SYCA,8,TRST,8,8.198775609,0.369334586,2.00E-04,0.0104
Jul_2016,139,TRAN,8,TRST,8,2.728104546,0.163085097,0.0124,0.2108
Jul_2016,140,AEME,8,COTA,8,3.717603153,0.209825399,8.00E-04,0.0184
Jul_2016,140,AEME,8,HINI,8,5.662820906,0.287996363,3.00E-04,0.0123
Jul_2016,140,AEME,8,KOEL,8,2.052115994,0.12784084,0.0353,0.353
Jul_2016,140,AEME,8,LOAF,8,2.358208923,0.144160582,4.00E-04,0.0136
Jul_2016,140,AEME,8,OUOU,8,1.97347253,0.12354687,0.0228,0.2736
Jul_2016,140,AEME,8,PHAF,8,2.939478082,0.173528256,5.00E-04,0.014
Jul_2016,140,AEME,8,REAR,8,1.810979272,0.114539349,0.0444,0.3552
Jul_2016,140,AEME,8,SYCA,8,4.362689701,0.237584459,5.00E-04,0.014
Jul_2016,140,AEME,8,TRAN,8,2.352643504,0.143869308,0.0017,0.034
Jul_2016,140,AEME,8,TRST,8,4.254507589,0.233066138,4.00E-04,0.0136
Jul_2016,140,COTA,8,HINI,8,6.297346912,0.310254682,4.00E-04,0.0136
Jul_2016,140,COTA,8,KOEL,8,3.633601135,0.206061207,0.0047,0.0799
Jul_2016,140,COTA,8,LOAF,8,5.969132636,0.298917972,2.00E-04,0.0106
Jul_2016,140,COTA,8,OUOU,8,2.13317597,0.132222941,0.0705,0.4935
Jul_2016,140,COTA,8,PHAF,8,2.154853653,0.133387383,0.0993,0.5082
Jul_2016,140,COTA,8,REAR,8,1.467209549,0.094859357,0.1885,0.754
Jul_2016,140,COTA,8,SYCA,8,7.421617567,0.346454582,2.00E-04,0.0106
Jul_2016,140,COTA,8,TRAN,8,8.225716647,0.370099051,3.00E-04,0.0123
Jul_2016,140,COTA,8,TRST,8,11.25235439,0.445596249,3.00E-04,0.0123
Jul_2016,140,HINI,8,KOEL,8,3.870097418,0.216568345,9.00E-04,0.0198
Jul_2016,140,HINI,8,LOAF,8,6.002839597,0.300099372,1.00E-04,0.0055
Jul_2016,140,HINI,8,OUOU,8,5.651437681,0.28758393,2.00E-04,0.0106
Jul_2016,140,HINI,8,PHAF,8,4.378721096,0.238249499,0.0051,0.0816
Jul_2016,140,HINI,8,REAR,8,3.448686063,0.197647321,0.0015,0.0315
Jul_2016,140,HINI,8,SYCA,8,6.501172698,0.317112235,2.00E-04,0.0106
Jul_2016,140,HINI,8,TRAN,8,9.800969827,0.411788675,2.00E-04,0.0106
Jul_2016,140,HINI,8,TRST,8,13.77269828,0.495907821,3.00E-04,0.0123
Jul_2016,140,KOEL,8,LOAF,8,2.482836396,0.150631623,0.0036,0.0648
Jul_2016,140,KOEL,8,OUOU,8,2.07679387,0.129179604,0.0381,0.353
Jul_2016,140,KOEL,8,PHAF,8,2.527256352,0.152914452,0.0228,0.2736
Jul_2016,140,KOEL,8,REAR,8,0.923826552,0.061902793,0.4623,0.9246
Jul_2016,140,KOEL,8,SYCA,8,3.654778649,0.207013564,0.0077,0.1078
Jul_2016,140,KOEL,8,TRAN,8,4.279134596,0.234099408,1.00E-04,0.0055
Jul_2016,140,KOEL,8,TRST,8,6.254051314,0.308780264,2.00E-04,0.0106
Jul_2016,140,LOAF,8,OUOU,8,3.410767413,0.19589989,2.00E-04,0.0106
Jul_2016,140,LOAF,8,PHAF,8,4.530368755,0.244483465,2.00E-04,0.0106
Jul_2016,140,LOAF,8,REAR,8,2.877786169,0.170507325,5.00E-04,0.014
Jul_2016,140,LOAF,8,SYCA,8,4.698399089,0.2512728,4.00E-04,0.0136
Jul_2016,140,LOAF,8,TRAN,8,3.384591106,0.194689141,3.00E-04,0.0123
Jul_2016,140,LOAF,8,TRST,8,5.543980141,0.283666894,2.00E-04,0.0106
Jul_2016,140,OUOU,8,PHAF,8,1.772410385,0.112374098,0.0847,0.5082
Jul_2016,140,OUOU,8,REAR,8,0.740260411,0.050220308,0.6354,0.9246
Jul_2016,140,OUOU,8,SYCA,8,4.4399845,0.240780273,0.002,0.038
Jul_2016,140,OUOU,8,TRAN,8,4.744594592,0.253118016,2.00E-04,0.0106
Jul_2016,140,OUOU,8,TRST,8,6.740047339,0.324977433,2.00E-04,0.0106
Jul_2016,140,PHAF,8,REAR,8,1.36610562,0.088903829,0.2176,0.754
Jul_2016,140,PHAF,8,SYCA,8,5.905669974,0.296682804,7.00E-04,0.0168
Jul_2016,140,PHAF,8,TRAN,8,6.013708694,0.300479476,3.00E-04,0.0123
Jul_2016,140,PHAF,8,TRST,8,8.279474226,0.371618923,5.00E-04,0.014
Jul_2016,140,REAR,8,SYCA,8,3.879342877,0.216973459,0.0059,0.0885
Jul_2016,140,REAR,8,TRAN,8,4.736211609,0.252783845,4.00E-04,0.0136
Jul_2016,140,REAR,8,TRST,8,6.907937287,0.330397838,3.00E-04,0.0123
Jul_2016,140,SYCA,8,TRAN,8,7.567656305,0.350879864,4.00E-04,0.0136
Jul_2016,140,SYCA,8,TRST,8,10.16390793,0.420623517,2.00E-04,0.0106
Jul_2016,140,TRAN,8,TRST,8,2.685469241,0.160946582,0.0176,0.2288
Jul_2016,141,AEME,8,COTA,8,4.784650172,0.254710635,2.00E-04,0.01
Jul_2016,141,AEME,8,HINI,8,4.647965894,0.249247876,1.00E-04,0.0055
Jul_2016,141,AEME,8,KOEL,8,2.361065982,0.144310034,0.0273,0.3276
Jul_2016,141,AEME,8,LOAF,8,2.634124581,0.15835667,2.00E-04,0.01
Jul_2016,141,AEME,8,OUOU,8,2.095330357,0.130182501,0.0447,0.4023
Jul_2016,141,AEME,8,PHAF,8,3.086877203,0.180657774,4.00E-04,0.0148
Jul_2016,141,AEME,8,REAR,8,1.646860115,0.105251795,0.0971,0.6797
Jul_2016,141,AEME,8,SYCA,8,4.071844933,0.225314291,8.00E-04,0.0192
Jul_2016,141,AEME,8,TRAN,8,2.20046352,0.135827195,0.0052,0.0936
Jul_2016,141,AEME,8,TRST,8,4.214695358,0.231389835,5.00E-04,0.0148
Jul_2016,141,COTA,8,HINI,8,5.226988145,0.271856835,0.001,0.022
Jul_2016,141,COTA,8,KOEL,8,5.542877336,0.283626471,9.00E-04,0.0207
Jul_2016,141,COTA,8,LOAF,8,6.400939858,0.313757106,4.00E-04,0.0148
Jul_2016,141,COTA,8,OUOU,8,4.77136783,0.254183279,0.002,0.038
Jul_2016,141,COTA,8,PHAF,8,2.76229867,0.164792355,0.0343,0.3729
Jul_2016,141,COTA,8,REAR,8,1.904491012,0.119745486,0.1024,0.6797
Jul_2016,141,COTA,8,SYCA,8,7.364566834,0.344709392,4.00E-04,0.0148
Jul_2016,141,COTA,8,TRAN,8,8.986907832,0.390957666,3.00E-04,0.0117
Jul_2016,141,COTA,8,TRST,8,11.96485331,0.460809586,1.00E-04,0.0055
Jul_2016,141,HINI,8,KOEL,8,4.076494259,0.225513543,0.0052,0.0936
Jul_2016,141,HINI,8,LOAF,8,5.295827566,0.274454545,2.00E-04,0.01
Jul_2016,141,HINI,8,OUOU,8,5.730176685,0.290427033,4.00E-04,0.0148
Jul_2016,141,HINI,8,PHAF,8,1.12036142,0.074096206,0.3005,0.99
Jul_2016,141,HINI,8,REAR,8,2.844296853,0.168858153,0.0054,0.0936
Jul_2016,141,HINI,8,SYCA,8,5.207029359,0.271100193,4.00E-04,0.0148
Jul_2016,141,HINI,8,TRAN,8,7.982294068,0.363123796,4.00E-04,0.0148
Jul_2016,141,HINI,8,TRST,8,10.54116231,0.429529872,5.00E-04,0.0148
Jul_2016,141,KOEL,8,LOAF,8,3.577861838,0.203543632,2.00E-04,0.01
Jul_2016,141,KOEL,8,OUOU,8,1.11133866,0.073543363,0.2915,0.99
Jul_2016,141,KOEL,8,PHAF,8,2.390890976,0.145867054,0.0339,0.3729
Jul_2016,141,KOEL,8,REAR,8,1.172093192,0.077253229,0.2272,0.99
Jul_2016,141,KOEL,8,SYCA,8,3.81149864,0.213990901,0.0091,0.1183
Jul_2016,141,KOEL,8,TRAN,8,5.476005799,0.281166778,1.00E-04,0.0055
