CP,Iteration,Species1,nSamples1,Species2,nSamples2,F,R2,P,adjP
Apr_2018,1,PHAF,8,TRAN,8,11.85716784,0.458564059,3.00E-04,0.012
Apr_2018,1,PHAF,8,TRST,8,15.82425442,0.530583404,3.00E-04,0.012
Apr_2018,1,REAR,8,TRAN,8,9.83631853,0.412660979,1.00E-04,0.0055
Apr_2018,1,REAR,8,TRST,8,13.13954414,0.484147562,2.00E-04,0.01
Apr_2018,1,TRAN,8,TRST,8,2.184621485,0.134981315,0.0349,0.2024
Apr_2018,2,AEME,8,OUOU,8,2.694293666,0.161390096,0.003,0.054
Apr_2018,2,AEME,8,COTA,8,5.92610129,0.297403953,4.00E-04,0.0117
Apr_2018,2,AEME,8,HINI,6,4.076574425,0.253572329,1.00E-04,0.0055
Apr_2018,2,AEME,8,KOEL,8,3.320584163,0.191713174,2.00E-04,0.0096
Apr_2018,2,AEME,8,SYCA,8,6.139514741,0.304849189,2.00E-04,0.0096
Apr_2018,2,AEME,8,LOAF,8,4.673183167,0.250261732,2.00E-04,0.0096
Apr_2018,2,AEME,8,PHAF,8,3.764441958,0.211908821,3.00E-04,0.0117
Apr_2018,2,AEME,8,REAR,8,5.668730396,0.288210285,4.00E-04,0.0117
Apr_2018,2,AEME,8,TRAN,8,5.377631713,0.27751749,9.00E-04,0.0198
Apr_2018,2,AEME,8,TRST,8,8.664666452,0.382298432,2.00E-04,0.0096
Apr_2018,2,OUOU,8,COTA,8,4.331082833,0.236269885,0.0061,0.0885
Apr_2018,2,OUOU,8,HINI,6,3.63706764,0.232592691,0.0166,0.1328
Apr_2018,2,OUOU,8,KOEL,8,2.424648339,0.147622542,0.0505,0.2525
Apr_2018,2,OUOU,8,SYCA,8,5.460068314,0.280578065,0.004,0.064
Apr_2018,2,OUOU,8,LOAF,8,3.976430873,0.221202468,3.00E-04,0.0117
Apr_2018,2,OUOU,8,PHAF,8,1.765210463,0.111968722,0.1143,0.2525
Apr_2018,2,OUOU,8,REAR,8,2.540989283,0.153617733,0.0308,0.2156
Apr_2018,2,OUOU,8,TRAN,8,6.839514346,0.328199316,1.00E-04,0.0055
Apr_2018,2,OUOU,8,TRST,8,10.50133571,0.428602581,1.00E-04,0.0055
Apr_2018,2,COTA,8,HINI,6,3.629952312,0.232243339,0.0136,0.1224
Apr_2018,2,COTA,8,KOEL,8,2.6222578,0.157755813,0.0328,0.2156
Apr_2018,2,COTA,8,SYCA,8,2.995230993,0.176239499,0.002,0.038
Apr_2018,2,COTA,8,LOAF,8,9.903238614,0.414305307,3.00E-04,0.0117
Apr_2018,2,COTA,8,PHAF,8,3.467325482,0.198503514,0.0096,0.1128
Apr_2018,2,COTA,8,REAR,8,10.8751435,0.437189176,0.0012,0.024
Apr_2018,2,COTA,8,TRAN,8,18.76485213,0.572712859,3.00E-04,0.0117
Apr_2018,2,COTA,8,TRST,8,34.36272447,0.710520858,6.00E-04,0.015
Apr_2018,2,HINI,6,KOEL,8,1.562634175,0.115216127,0.1725,0.2525
Apr_2018,2,HINI,6,SYCA,8,7.085403908,0.37124726,3.00E-04,0.0117
Apr_2018,2,HINI,6,LOAF,8,6.283620472,0.343674847,1.00E-04,0.0055
Apr_2018,2,HINI,6,PHAF,8,3.53374294,0.227488182,0.0059,0.0885
Apr_2018,2,HINI,6,REAR,8,8.821777824,0.423680336,0.0033,0.0561
Apr_2018,2,HINI,6,TRAN,8,13.19710717,0.523754853,7.00E-04,0.0168
Apr_2018,2,HINI,6,TRST,8,23.72480321,0.66409892,1.00E-04,0.0055
Apr_2018,2,KOEL,8,SYCA,8,4.136901194,0.228093055,9.00E-04,0.0198
Apr_2018,2,KOEL,8,LOAF,8,6.055368512,0.301932548,1.00E-04,0.0055
Apr_2018,2,KOEL,8,PHAF,8,2.203368212,0.135982111,0.0714,0.2525
Apr_2018,2,KOEL,8,REAR,8,4.877253457,0.258366688,0.0109,0.1128
Apr_2018,2,KOEL,8,TRAN,8,12.45242849,0.470748026,3.00E-04,0.0117
Apr_2018,2,KOEL,8,TRST,8,20.04167193,0.588739354,3.00E-04,0.0117
Apr_2018,2,SYCA,8,LOAF,8,11.86803221,0.458791458,3.00E-04,0.0117
Apr_2018,2,SYCA,8,PHAF,8,3.799375651,0.213455557,0.0081,0.1053
Apr_2018,2,SYCA,8,REAR,8,13.31724047,0.487503139,7.00E-04,0.0168
Apr_2018,2,SYCA,8,TRAN,8,19.00049853,0.575763985,2.00E-04,0.0096
Apr_2018,2,SYCA,8,TRST,8,35.69068601,0.718257059,2.00E-04,0.0096
Apr_2018,2,LOAF,8,PHAF,8,5.444585527,0.280005224,3.00E-04,0.0117
Apr_2018,2,LOAF,8,REAR,8,5.801982595,0.293000086,2.00E-04,0.0096
Apr_2018,2,LOAF,8,TRAN,8,7.627714162,0.352682401,3.00E-04,0.0117
Apr_2018,2,LOAF,8,TRST,8,11.11414611,0.442545252,2.00E-04,0.0096
Apr_2018,2,PHAF,8,REAR,8,4.87037229,0.258096248,0.0094,0.1128
Apr_2018,2,PHAF,8,TRAN,8,9.09884199,0.39390901,1.00E-04,0.0055
Apr_2018,2,PHAF,8,TRST,8,13.85230493,0.497348602,3.00E-04,0.0117
Apr_2018,2,REAR,8,TRAN,8,9.314195126,0.399507471,3.00E-04,0.0117
Apr_2018,2,REAR,8,TRST,8,14.45467741,0.507989502,2.00E-04,0.0096
Apr_2018,2,TRAN,8,TRST,8,1.820915516,0.115095458,0.0571,0.2525
Apr_2018,3,AEME,8,OUOU,8,3.209391909,0.186490721,0.0063,0.063
Apr_2018,3,AEME,8,COTA,8,4.717996429,0.252056701,9.00E-04,0.0198
Apr_2018,3,AEME,8,HINI,6,4.34235976,0.265711918,9.00E-04,0.0198
Apr_2018,3,AEME,8,KOEL,8,3.909972784,0.218312603,7.00E-04,0.0189
Apr_2018,3,AEME,8,SYCA,8,4.351449158,0.237117468,5.00E-04,0.0145
Apr_2018,3,AEME,8,LOAF,8,4.61042465,0.247733447,3.00E-04,0.0126
Apr_2018,3,AEME,8,PHAF,8,3.959939742,0.220487362,5.00E-04,0.0145
Apr_2018,3,AEME,8,REAR,8,4.445035333,0.240988171,0.0019,0.0304
Apr_2018,3,AEME,8,TRAN,8,7.996869476,0.363545798,2.00E-04,0.01
Apr_2018,3,AEME,8,TRST,8,11.27783986,0.446155206,1.00E-04,0.0055
Apr_2018,3,OUOU,8,COTA,8,5.442341399,0.279922119,0.0015,0.027
Apr_2018,3,OUOU,8,HINI,6,5.476387495,0.31335924,0.0028,0.0375
Apr_2018,3,OUOU,8,KOEL,8,4.640655262,0.248953441,0.0014,0.0266
Apr_2018,3,OUOU,8,SYCA,8,6.123295497,0.304288902,0.0011,0.022
Apr_2018,3,OUOU,8,LOAF,8,3.766493664,0.211999832,2.00E-04,0.01
Apr_2018,3,OUOU,8,PHAF,8,2.142701284,0.132734989,0.0523,0.2092
Apr_2018,3,OUOU,8,REAR,8,1.829652445,0.115583867,0.0732,0.2092
Apr_2018,3,OUOU,8,TRAN,8,8.174453173,0.36864283,2.00E-04,0.01
Apr_2018,3,OUOU,8,TRST,8,10.97398159,0.43941658,2.00E-04,0.01
Apr_2018,3,COTA,8,HINI,6,3.516317551,0.226620623,0.0209,0.1254
Apr_2018,3,COTA,8,KOEL,8,2.555154796,0.154341945,0.06,0.2092
Apr_2018,3,COTA,8,SYCA,8,2.362515509,0.144385838,0.0367,0.1835
Apr_2018,3,COTA,8,LOAF,8,7.336042233,0.34383332,1.00E-04,0.0055
Apr_2018,3,COTA,8,PHAF,8,5.247910156,0.272648309,8.00E-04,0.0192
Apr_2018,3,COTA,8,REAR,8,7.464302872,0.347754265,0.004,0.044
Apr_2018,3,COTA,8,TRAN,8,20.35161141,0.592449978,4.00E-04,0.0128
Apr_2018,3,COTA,8,TRST,8,30.88948059,0.688122923,3.00E-04,0.0126
Apr_2018,3,HINI,6,KOEL,8,1.401343421,0.104567384,0.2531,0.2531
Apr_2018,3,HINI,6,SYCA,8,4.390600628,0.267873077,0.0025,0.0375
Apr_2018,3,HINI,6,LOAF,8,5.364769411,0.308945618,2.00E-04,0.01
Apr_2018,3,HINI,6,PHAF,8,5.301795148,0.30643035,0.0015,0.027
Apr_2018,3,HINI,6,REAR,8,7.899289779,0.396963403,0.0027,0.0375
Apr_2018,3,HINI,6,TRAN,8,15.60641823,0.565318474,1.00E-04,0.0055
Apr_2018,3,HINI,6,TRST,8,24.09540374,0.6675477,3.00E-04,0.0126
Apr_2018,3,KOEL,8,SYCA,8,4.174221065,0.229678128,7.00E-04,0.0189
Apr_2018,3,KOEL,8,LOAF,8,5.782185485,0.292292552,3.00E-04,0.0126
Apr_2018,3,KOEL,8,PHAF,8,4.883920816,0.258628537,0.0026,0.0375
Apr_2018,3,KOEL,8,REAR,8,5.383075565,0.277720403,0.007,0.063
Apr_2018,3,KOEL,8,TRAN,8,16.35438487,0.538781627,3.00E-04,0.0126
Apr_2018,3,KOEL,8,TRST,8,23.58220634,0.627483286,3.00E-04,0.0126
Apr_2018,3,SYCA,8,LOAF,8,8.34262799,0.373395108,7.00E-04,0.0189
Apr_2018,3,SYCA,8,PHAF,8,5.479299701,0.281288331,4.00E-04,0.0128
Apr_2018,3,SYCA,8,REAR,8,9.115393919,0.394343006,8.00E-04,0.0192
Apr_2018,3,SYCA,8,TRAN,8,17.93631841,0.561627617,3.00E-04,0.0126
Apr_2018,3,SYCA,8,TRST,8,26.61139331,0.655269153,1.00E-04,0.0055
Apr_2018,3,LOAF,8,PHAF,8,5.149299112,0.268902746,2.00E-04,0.01
Apr_2018,3,LOAF,8,REAR,8,4.745456899,0.253152373,1.00E-04,0.0055
Apr_2018,3,LOAF,8,TRAN,8,7.902180378,0.360794233,4.00E-04,0.0128
Apr_2018,3,LOAF,8,TRST,8,9.850576781,0.413012099,2.00E-04,0.01
Apr_2018,3,PHAF,8,REAR,8,3.679460574,0.208120636,0.011,0.088
Apr_2018,3,PHAF,8,TRAN,8,11.53891248,0.451816908,2.00E-04,0.01
Apr_2018,3,PHAF,8,TRST,8,15.85248627,0.531027336,3.00E-04,0.0126
Apr_2018,3,REAR,8,TRAN,8,10.27407853,0.423253081,3.00E-04,0.0126
Apr_2018,3,REAR,8,TRST,8,14.10399791,0.501850233,3.00E-04,0.0126
Apr_2018,3,TRAN,8,TRST,8,2.91369346,0.172268314,0.0141,0.0987
Apr_2018,4,AEME,8,OUOU,8,2.438451847,0.148338291,0.0054,0.0972
Apr_2018,4,AEME,8,COTA,8,6.63790521,0.321636578,3.00E-04,0.0126
Apr_2018,4,AEME,8,HINI,6,4.744865974,0.283362434,2.00E-04,0.0098
Apr_2018,4,AEME,8,KOEL,8,4.19186354,0.230425186,1.00E-04,0.0055
Apr_2018,4,AEME,8,SYCA,8,5.736895082,0.290668571,5.00E-04,0.0145
Apr_2018,4,AEME,8,LOAF,8,4.39990842,0.239126648,2.00E-04,0.0098
Apr_2018,4,AEME,8,PHAF,8,4.290357795,0.234569375,2.00E-04,0.0098
Apr_2018,4,AEME,8,REAR,8,3.626142969,0.205725267,5.00E-04,0.0145
Apr_2018,4,AEME,8,TRAN,8,6.343646193,0.311824445,2.00E-04,0.0098
Apr_2018,4,AEME,8,TRST,8,10.29359335,0.423716377,3.00E-04,0.0126
Apr_2018,4,OUOU,8,COTA,8,3.855781913,0.215940245,0.0081,0.1134
Apr_2018,4,OUOU,8,HINI,6,3.441794916,0.222888268,0.015,0.18
Apr_2018,4,OUOU,8,KOEL,8,2.109625573,0.130954352,0.0618,0.3296
Apr_2018,4,OUOU,8,SYCA,8,4.300208398,0.23498139,0.0033,0.066
Apr_2018,4,OUOU,8,LOAF,8,3.603541248,0.204705474,1.00E-04,0.0055
Apr_2018,4,OUOU,8,PHAF,8,1.346855025,0.087760979,0.2127,0.4254
Apr_2018,4,OUOU,8,REAR,8,1.2132805,0.079751405,0.2564,0.4254
Apr_2018,4,OUOU,8,TRAN,8,7.142448646,0.337825044,3.00E-04,0.0126
Apr_2018,4,OUOU,8,TRST,8,10.2486708,0.422648766,2.00E-04,0.0098
Apr_2018,4,COTA,8,HINI,6,3.496253361,0.225619269,0.0204,0.204
Apr_2018,4,COTA,8,KOEL,8,2.625687663,0.157929568,0.0446,0.3296
Apr_2018,4,COTA,8,SYCA,8,2.025837286,0.126410699,0.027,0.243
Apr_2018,4,COTA,8,LOAF,8,9.428094418,0.402426858,3.00E-04,0.0126
Apr_2018,4,COTA,8,PHAF,8,3.549108181,0.202238663,0.0055,0.0972
Apr_2018,4,COTA,8,REAR,8,4.832981206,0.256623269,0.0126,0.1638
Apr_2018,4,COTA,8,TRAN,8,19.41712262,0.581053098,2.00E-04,0.0098
Apr_2018,4,COTA,8,TRST,8,32.11483466,0.696410058,1.00E-04,0.0055
Apr_2018,4,HINI,6,KOEL,8,2.456605681,0.169929632,0.0412,0.3296
Apr_2018,4,HINI,6,SYCA,8,4.335769644,0.265415694,0.004,0.076
Apr_2018,4,HINI,6,LOAF,8,5.888501159,0.329178007,5.00E-04,0.0145
Apr_2018,4,HINI,6,PHAF,8,3.934060509,0.246896295,0.0015,0.0345
Apr_2018,4,HINI,6,REAR,8,4.339604682,0.265588107,0.0169,0.1859
Apr_2018,4,HINI,6,TRAN,8,13.91148097,0.536884827,3.00E-04,0.0126
Apr_2018,4,HINI,6,TRST,8,22.98215161,0.656967927,4.00E-04,0.014
Apr_2018,4,KOEL,8,SYCA,8,3.827340621,0.214689375,0.0029,0.0609
Apr_2018,4,KOEL,8,LOAF,8,5.581962159,0.285056324,8.00E-04,0.0192
Apr_2018,4,KOEL,8,PHAF,8,2.090456029,0.129919005,0.0668,0.3296
Apr_2018,4,KOEL,8,REAR,8,2.590283509,0.156132564,0.0459,0.3296
Apr_2018,4,KOEL,8,TRAN,8,13.72717712,0.495080226,3.00E-04,0.0126
Apr_2018,4,KOEL,8,TRST,8,20.75912883,0.59722811,4.00E-04,0.014
Apr_2018,4,SYCA,8,LOAF,8,9.512584172,0.404574168,1.00E-04,0.0055
Apr_2018,4,SYCA,8,PHAF,8,3.514486333,0.200661685,0.0063,0.1008
Apr_2018,4,SYCA,8,REAR,8,5.536632661,0.28339749,0.0075,0.1125
Apr_2018,4,SYCA,8,TRAN,8,16.66133231,0.543398837,4.00E-04,0.014
Apr_2018,4,SYCA,8,TRST,8,26.91298869,0.657810381,4.00E-04,0.014
Apr_2018,4,LOAF,8,PHAF,8,5.679131115,0.288586477,1.00E-04,0.0055
Apr_2018,4,LOAF,8,REAR,8,3.835681671,0.215056634,5.00E-04,0.0145
Apr_2018,4,LOAF,8,TRAN,8,7.482566817,0.348308788,2.00E-04,0.0098
Apr_2018,4,LOAF,8,TRST,8,10.27750487,0.423334479,4.00E-04,0.014
Apr_2018,4,PHAF,8,REAR,8,1.924654483,0.120860047,0.1028,0.3296
Apr_2018,4,PHAF,8,TRAN,8,10.38749761,0.425935362,1.00E-04,0.0055
Apr_2018,4,PHAF,8,TRST,8,15.07881122,0.518549782,6.00E-04,0.015
Apr_2018,4,REAR,8,TRAN,8,7.722942171,0.355520081,3.00E-04,0.0126
Apr_2018,4,REAR,8,TRST,8,11.00408076,0.440091394,4.00E-04,0.014
Apr_2018,4,TRAN,8,TRST,8,3.887554959,0.217332943,0.002,0.044
Apr_2018,5,AEME,8,OUOU,8,2.161079212,0.133721219,0.0237,0.2508
Apr_2018,5,AEME,8,COTA,8,6.970121726,0.332383465,3.00E-04,0.0132
Apr_2018,5,AEME,8,HINI,6,5.48394123,0.313655895,6.00E-04,0.0174
Apr_2018,5,AEME,8,KOEL,8,4.291540644,0.234618873,0.001,0.026
Apr_2018,5,AEME,8,SYCA,8,5.991694019,0.29970917,3.00E-04,0.0132
Apr_2018,5,AEME,8,LOAF,8,4.556239744,0.245536801,3.00E-04,0.0132
Apr_2018,5,AEME,8,PHAF,8,3.224526761,0.187205536,0.0013,0.0325
Apr_2018,5,AEME,8,REAR,8,3.121475212,0.18231345,0.0073,0.146
Apr_2018,5,AEME,8,TRAN,8,6.754624477,0.325451539,1.00E-04,0.0055
Apr_2018,5,AEME,8,TRST,8,9.178652264,0.395995943,4.00E-04,0.014
Apr_2018,5,OUOU,8,COTA,8,3.346702735,0.192930195,0.0134,0.2144
Apr_2018,5,OUOU,8,HINI,6,2.922295536,0.195834182,0.0162,0.243
Apr_2018,5,OUOU,8,KOEL,8,2.039370738,0.127147802,0.0806,0.6304
Apr_2018,5,OUOU,8,SYCA,8,3.83629388,0.215083577,0.0043,0.0946
Apr_2018,5,OUOU,8,LOAF,8,3.654558295,0.207003666,7.00E-04,0.0189
Apr_2018,5,OUOU,8,PHAF,8,1.024921052,0.068214738,0.3911,0.7356
Apr_2018,5,OUOU,8,REAR,8,1.542090764,0.099220291,0.1691,0.7356
Apr_2018,5,OUOU,8,TRAN,8,8.162283967,0.368296155,1.00E-04,0.0055
Apr_2018,5,OUOU,8,TRST,8,10.51959215,0.429028023,3.00E-04,0.0132
Apr_2018,5,COTA,8,HINI,6,3.318388089,0.216627759,0.0209,0.2508
Apr_2018,5,COTA,8,KOEL,8,1.82797004,0.11548986,0.0788,0.6304
Apr_2018,5,COTA,8,SYCA,8,2.805016505,0.166915427,0.0022,0.0528
Apr_2018,5,COTA,8,LOAF,8,9.696994866,0.409207789,4.00E-04,0.014
Apr_2018,5,COTA,8,PHAF,8,3.641186885,0.206402603,0.0177,0.2478
Apr_2018,5,COTA,8,REAR,8,5.913029859,0.296942751,0.0076,0.146
Apr_2018,5,COTA,8,TRAN,8,23.26741221,0.624336675,3.00E-04,0.0132
Apr_2018,5,COTA,8,TRST,8,33.98942934,0.708269088,3.00E-04,0.0132
Apr_2018,5,HINI,6,KOEL,8,1.128029098,0.085925244,0.3416,0.7356
Apr_2018,5,HINI,6,SYCA,8,5.118313067,0.298996347,0.0024,0.0552
Apr_2018,5,HINI,6,LOAF,8,5.730844895,0.3232133,6.00E-04,0.0174
Apr_2018,5,HINI,6,PHAF,8,3.827467891,0.241824398,0.0098,0.1728
Apr_2018,5,HINI,6,REAR,8,5.080189502,0.297431683,0.0187,0.2478
Apr_2018,5,HINI,6,TRAN,8,16.35763317,0.576833513,4.00E-04,0.014
Apr_2018,5,HINI,6,TRST,8,23.5140967,0.662106005,4.00E-04,0.014
Apr_2018,5,KOEL,8,SYCA,8,2.20242217,0.135931662,0.0222,0.2508
Apr_2018,5,KOEL,8,LOAF,8,5.465362644,0.280773739,2.00E-04,0.01
Apr_2018,5,KOEL,8,PHAF,8,1.810267565,0.114499489,0.1226,0.7356
Apr_2018,5,KOEL,8,REAR,8,2.86584915,0.169920241,0.0505,0.4545
Apr_2018,5,KOEL,8,TRAN,8,13.6749058,0.494126553,2.00E-04,0.01
Apr_2018,5,KOEL,8,TRST,8,17.96055052,0.561959986,2.00E-04,0.01
Apr_2018,5,SYCA,8,LOAF,8,10.20176245,0.421529732,2.00E-04,0.01
Apr_2018,5,SYCA,8,PHAF,8,3.622786689,0.205573996,0.0096,0.1728
Apr_2018,5,SYCA,8,REAR,8,6.823988561,0.32769844,0.0062,0.1302
Apr_2018,5,SYCA,8,TRAN,8,19.5505288,0.582718947,2.00E-04,0.01
Apr_2018,5,SYCA,8,TRST,8,27.55858258,0.663126143,1.00E-04,0.0055
Apr_2018,5,LOAF,8,PHAF,8,4.850041002,0.257296045,3.00E-04,0.0132
Apr_2018,5,LOAF,8,REAR,8,4.401831941,0.239206181,1.00E-04,0.0055
Apr_2018,5,LOAF,8,TRAN,8,8.80843995,0.386192128,4.00E-04,0.014
Apr_2018,5,LOAF,8,TRST,8,10.73766454,0.434061369,4.00E-04,0.014
Apr_2018,5,PHAF,8,REAR,8,1.510641117,0.097393854,0.1642,0.7356
Apr_2018,5,PHAF,8,TRAN,8,9.090164361,0.393681232,3.00E-04,0.0132
Apr_2018,5,PHAF,8,TRST,8,11.5797558,0.452692195,1.00E-04,0.0055
Apr_2018,5,REAR,8,TRAN,8,9.893138217,0.414057715,3.00E-04,0.0132
Apr_2018,5,REAR,8,TRST,8,12.77646377,0.477152767,2.00E-04,0.01
Apr_2018,5,TRAN,8,TRST,8,1.464534831,0.094702805,0.1338,0.7356
Apr_2018,6,AEME,8,OUOU,8,2.87519819,0.170380114,0.0049,0.049
Apr_2018,6,AEME,8,COTA,8,5.69354088,0.289107018,2.00E-04,0.0094
Apr_2018,6,AEME,8,HINI,6,4.504768846,0.272937409,4.00E-04,0.0132
Apr_2018,6,AEME,8,KOEL,8,3.080526514,0.180353136,7.00E-04,0.014
Apr_2018,6,AEME,8,SYCA,8,6.812037835,0.32731239,2.00E-04,0.0094
Apr_2018,6,AEME,8,LOAF,8,4.083656516,0.225820288,3.00E-04,0.0111
Apr_2018,6,AEME,8,PHAF,8,3.835541157,0.21505045,2.00E-04,0.0094
Apr_2018,6,AEME,8,REAR,8,7.865825534,0.359731469,2.00E-04,0.0094
Apr_2018,6,AEME,8,TRAN,8,6.307808003,0.310609988,4.00E-04,0.0132
Apr_2018,6,AEME,8,TRST,8,9.756058478,0.410676649,2.00E-04,0.0094
Apr_2018,6,OUOU,8,COTA,8,5.2673539,0.27338232,0.0015,0.0225
Apr_2018,6,OUOU,8,HINI,6,4.44128064,0.270129848,0.006,0.054
Apr_2018,6,OUOU,8,KOEL,8,2.491876564,0.151097212,0.0371,0.1855
Apr_2018,6,OUOU,8,SYCA,8,7.239433561,0.340848711,7.00E-04,0.014
Apr_2018,6,OUOU,8,LOAF,8,2.386672602,0.145647177,0.002,0.028
Apr_2018,6,OUOU,8,PHAF,8,2.290535719,0.140605304,0.0447,0.1855
Apr_2018,6,OUOU,8,REAR,8,3.28338947,0.189973701,0.0085,0.068
Apr_2018,6,OUOU,8,TRAN,8,7.428544226,0.346665837,1.00E-04,0.0055
Apr_2018,6,OUOU,8,TRST,8,10.71039792,0.433436886,1.00E-04,0.0055
Apr_2018,6,COTA,8,HINI,6,3.648423498,0.233149588,0.0161,0.1127
Apr_2018,6,COTA,8,KOEL,8,2.833491231,0.168324633,0.0194,0.1164
Apr_2018,6,COTA,8,SYCA,8,2.952344179,0.174155512,0.0034,0.0374
Apr_2018,6,COTA,8,LOAF,8,7.534454621,0.349879054,5.00E-04,0.014
Apr_2018,6,COTA,8,PHAF,8,4.606815855,0.247587545,0.0012,0.0192
Apr_2018,6,COTA,8,REAR,8,20.05247562,0.588869833,3.00E-04,0.0111
Apr_2018,6,COTA,8,TRAN,8,19.47112164,0.581728986,4.00E-04,0.0132
Apr_2018,6,COTA,8,TRST,8,32.74102821,0.700477278,1.00E-04,0.0055
Apr_2018,6,HINI,6,KOEL,8,1.778533219,0.129080011,0.122,0.2565
Apr_2018,6,HINI,6,SYCA,8,7.653042285,0.389407511,5.00E-04,0.014
Apr_2018,6,HINI,6,LOAF,8,4.757121894,0.283886572,6.00E-04,0.014
Apr_2018,6,HINI,6,PHAF,8,4.974982268,0.293077318,9.00E-04,0.0153
Apr_2018,6,HINI,6,REAR,8,16.96004261,0.585635969,6.00E-04,0.014
Apr_2018,6,HINI,6,TRAN,8,13.99301147,0.538337448,5.00E-04,0.014
Apr_2018,6,HINI,6,TRST,8,23.24574007,0.659533323,6.00E-04,0.014
