CP,Iteration,Species1,nSamples1,Species2,nSamples2,F,R2,P,adjP
Jul_2019,3,TRAN,8,TRST,8,2.933720251,0.173247237,0.0359,0.1795
Jul_2019,4,AEME,8,KOEL,8,3.423211973,0.196474219,3.00E-04,0.0117
Jul_2019,4,AEME,8,HINI,8,6.398962998,0.313690603,1.00E-04,0.0055
Jul_2019,4,AEME,8,COTA,7,10.07332297,0.43657877,1.00E-04,0.0055
Jul_2019,4,AEME,8,LOAF,8,2.873713886,0.170307136,0.0013,0.0182
Jul_2019,4,AEME,8,OUOU,8,2.220841698,0.136912852,0.0262,0.1458
Jul_2019,4,AEME,8,PHAF,8,6.847111645,0.328444139,4.00E-04,0.0117
Jul_2019,4,AEME,8,REAR,8,4.11810053,0.227292068,2.00E-04,0.0096
Jul_2019,4,AEME,8,SYCA,8,5.198848328,0.270789593,3.00E-04,0.0117
Jul_2019,4,AEME,8,TRAN,8,6.294149664,0.310146016,1.00E-04,0.0055
Jul_2019,4,AEME,8,TRST,8,6.271314916,0.309368926,1.00E-04,0.0055
Jul_2019,4,KOEL,8,HINI,8,2.684980612,0.16092201,0.0166,0.1328
Jul_2019,4,KOEL,8,COTA,7,5.137325822,0.283246046,0.0015,0.0195
Jul_2019,4,KOEL,8,LOAF,8,3.622399753,0.205556553,1.00E-04,0.0055
Jul_2019,4,KOEL,8,OUOU,8,1.496124596,0.096548307,0.1363,0.1476
Jul_2019,4,KOEL,8,PHAF,8,2.875736919,0.170406598,0.019,0.133
Jul_2019,4,KOEL,8,REAR,8,2.534843554,0.153303147,0.0243,0.1458
Jul_2019,4,KOEL,8,SYCA,8,3.117316623,0.182114796,0.0025,0.0252
Jul_2019,4,KOEL,8,TRAN,8,8.186971537,0.368999055,4.00E-04,0.0117
Jul_2019,4,KOEL,8,TRST,8,8.112628843,0.366877629,4.00E-04,0.0117
Jul_2019,4,HINI,8,COTA,7,10.18395259,0.439267314,5.00E-04,0.0117
Jul_2019,4,HINI,8,LOAF,8,6.027332349,0.300955327,3.00E-04,0.0117
Jul_2019,4,HINI,8,OUOU,8,4.730421096,0.252552843,3.00E-04,0.0117
Jul_2019,4,HINI,8,PHAF,8,4.34209155,0.236728267,0.0022,0.0252
Jul_2019,4,HINI,8,REAR,8,5.375063356,0.277421718,2.00E-04,0.0096
Jul_2019,4,HINI,8,SYCA,8,3.220379599,0.187009792,0.0045,0.0405
Jul_2019,4,HINI,8,TRAN,8,13.49979969,0.490905383,3.00E-04,0.0117
Jul_2019,4,HINI,8,TRST,8,13.36690023,0.488433111,2.00E-04,0.0096
Jul_2019,4,COTA,7,LOAF,8,10.38843049,0.444169629,2.00E-04,0.0096
Jul_2019,4,COTA,7,OUOU,8,7.375854796,0.361989957,4.00E-04,0.0117
Jul_2019,4,COTA,7,PHAF,8,2.453837292,0.158784983,0.0341,0.1458
Jul_2019,4,COTA,7,REAR,8,9.466216467,0.42135339,3.00E-04,0.0117
Jul_2019,4,COTA,7,SYCA,8,10.1344218,0.438066786,4.00E-04,0.0117
Jul_2019,4,COTA,7,TRAN,8,24.33287099,0.651781402,3.00E-04,0.0117
Jul_2019,4,COTA,7,TRST,8,23.94628359,0.648137817,3.00E-04,0.0117
Jul_2019,4,LOAF,8,OUOU,8,3.001931476,0.176564144,9.00E-04,0.0135
Jul_2019,4,LOAF,8,PHAF,8,7.08557784,0.336039064,2.00E-04,0.0096
Jul_2019,4,LOAF,8,REAR,8,4.581447096,0.246560296,4.00E-04,0.0117
Jul_2019,4,LOAF,8,SYCA,8,5.167033763,0.269579207,3.00E-04,0.0117
Jul_2019,4,LOAF,8,TRAN,8,7.220239383,0.340252494,2.00E-04,0.0096
Jul_2019,4,LOAF,8,TRST,8,6.660768215,0.322387248,4.00E-04,0.0117
Jul_2019,4,OUOU,8,PHAF,8,4.801373804,0.255373562,6.00E-04,0.0117
Jul_2019,4,OUOU,8,REAR,8,2.07350309,0.129001318,0.054,0.1476
Jul_2019,4,OUOU,8,SYCA,8,4.336574584,0.23649862,2.00E-04,0.0096
Jul_2019,4,OUOU,8,TRAN,8,6.737468452,0.324893488,1.00E-04,0.0055
Jul_2019,4,OUOU,8,TRST,8,6.455826319,0.315598413,6.00E-04,0.0117
Jul_2019,4,PHAF,8,REAR,8,4.69380694,0.251088874,0.0021,0.0252
Jul_2019,4,PHAF,8,SYCA,8,5.881349418,0.295822446,4.00E-04,0.0117
Jul_2019,4,PHAF,8,TRAN,8,14.48033421,0.508432735,1.00E-04,0.0055
Jul_2019,4,PHAF,8,TRST,8,14.2913527,0.505149148,3.00E-04,0.0117
Jul_2019,4,REAR,8,SYCA,8,5.167756764,0.269606758,6.00E-04,0.0117
Jul_2019,4,REAR,8,TRAN,8,8.754728201,0.384743255,2.00E-04,0.0096
Jul_2019,4,REAR,8,TRST,8,8.657147121,0.382093433,3.00E-04,0.0117
Jul_2019,4,SYCA,8,TRAN,8,12.01641124,0.461878125,2.00E-04,0.0096
Jul_2019,4,SYCA,8,TRST,8,12.02313038,0.462017067,5.00E-04,0.0117
Jul_2019,4,TRAN,8,TRST,8,2.571739918,0.155188286,0.0492,0.1476
Jul_2019,5,AEME,8,KOEL,8,3.670150104,0.207703391,3.00E-04,0.0099
Jul_2019,5,AEME,8,HINI,8,7.057217931,0.33514484,4.00E-04,0.0099
Jul_2019,5,AEME,8,COTA,7,9.70448768,0.42742597,3.00E-04,0.0099
Jul_2019,5,AEME,8,LOAF,8,3.364852274,0.193773735,2.00E-04,0.0086
Jul_2019,5,AEME,8,OUOU,8,2.237605917,0.137803931,0.0098,0.049
Jul_2019,5,AEME,8,PHAF,8,5.9841261,0.299443972,3.00E-04,0.0099
Jul_2019,5,AEME,8,REAR,8,3.000478351,0.17649376,0.0013,0.0156
Jul_2019,5,AEME,8,SYCA,8,5.04996392,0.265090472,1.00E-04,0.0055
Jul_2019,5,AEME,8,TRAN,8,6.124674075,0.30433656,2.00E-04,0.0086
Jul_2019,5,AEME,8,TRST,8,4.842294981,0.256990721,1.00E-04,0.0055
Jul_2019,5,KOEL,8,HINI,8,3.320567779,0.191712409,0.0033,0.031
Jul_2019,5,KOEL,8,COTA,7,3.425481624,0.2085468,0.0179,0.0716
Jul_2019,5,KOEL,8,LOAF,8,4.431859976,0.240445619,1.00E-04,0.0055
Jul_2019,5,KOEL,8,OUOU,8,3.067559956,0.179730434,0.0042,0.032
Jul_2019,5,KOEL,8,PHAF,8,1.646453449,0.10522854,0.1347,0.2133
Jul_2019,5,KOEL,8,REAR,8,1.86414576,0.117506848,0.0748,0.2133
Jul_2019,5,KOEL,8,SYCA,8,3.746706062,0.21112121,5.00E-04,0.0099
Jul_2019,5,KOEL,8,TRAN,8,9.010606689,0.391584925,3.00E-04,0.0099
Jul_2019,5,KOEL,8,TRST,8,8.638320053,0.381579553,1.00E-04,0.0055
Jul_2019,5,HINI,8,COTA,7,11.20336892,0.46288469,4.00E-04,0.0099
Jul_2019,5,HINI,8,LOAF,8,8.959511057,0.390230917,1.00E-04,0.0055
Jul_2019,5,HINI,8,OUOU,8,7.057886221,0.33516594,4.00E-04,0.0099
Jul_2019,5,HINI,8,PHAF,8,3.456265404,0.197995695,0.004,0.032
Jul_2019,5,HINI,8,REAR,8,5.413674137,0.278858814,3.00E-04,0.0099
Jul_2019,5,HINI,8,SYCA,8,4.647042624,0.249210704,6.00E-04,0.0099
Jul_2019,5,HINI,8,TRAN,8,15.87498424,0.531380506,6.00E-04,0.0099
Jul_2019,5,HINI,8,TRST,8,15.42590395,0.52422872,4.00E-04,0.0099
Jul_2019,5,COTA,7,LOAF,8,12.67683021,0.493706976,3.00E-04,0.0099
Jul_2019,5,COTA,7,OUOU,8,10.08163883,0.43678176,1.00E-04,0.0055
Jul_2019,5,COTA,7,PHAF,8,3.932723868,0.232255832,0.0031,0.031
Jul_2019,5,COTA,7,REAR,8,8.57390268,0.397420106,2.00E-04,0.0086
Jul_2019,5,COTA,7,SYCA,8,10.28260325,0.441643193,2.00E-04,0.0086
Jul_2019,5,COTA,7,TRAN,8,23.73261146,0.646091049,1.00E-04,0.0055
Jul_2019,5,COTA,7,TRST,8,22.83302064,0.637206136,1.00E-04,0.0055
Jul_2019,5,LOAF,8,OUOU,8,4.152969989,0.228776338,3.00E-04,0.0099
Jul_2019,5,LOAF,8,PHAF,8,7.88805624,0.36038176,2.00E-04,0.0086
Jul_2019,5,LOAF,8,REAR,8,4.170991834,0.229541231,2.00E-04,0.0086
Jul_2019,5,LOAF,8,SYCA,8,6.764618005,0.325776183,2.00E-04,0.0086
Jul_2019,5,LOAF,8,TRAN,8,7.596413343,0.35174421,2.00E-04,0.0086
Jul_2019,5,LOAF,8,TRST,8,5.28310809,0.273975962,0.001,0.013
Jul_2019,5,OUOU,8,PHAF,8,5.49008849,0.281686176,2.00E-04,0.0086
Jul_2019,5,OUOU,8,REAR,8,1.879698061,0.118371146,0.0711,0.2133
Jul_2019,5,OUOU,8,SYCA,8,5.724128155,0.290209438,3.00E-04,0.0099
Jul_2019,5,OUOU,8,TRAN,8,8.717023308,0.383722074,1.00E-04,0.0055
Jul_2019,5,OUOU,8,TRST,8,7.868794437,0.359818391,4.00E-04,0.0099
Jul_2019,5,PHAF,8,REAR,8,3.899162181,0.217840486,0.0021,0.0231
Jul_2019,5,PHAF,8,SYCA,8,5.028793036,0.264272833,1.00E-04,0.0055
Jul_2019,5,PHAF,8,TRAN,8,13.12534696,0.48387757,3.00E-04,0.0099
Jul_2019,5,PHAF,8,TRST,8,12.61105324,0.473902822,1.00E-04,0.0055
Jul_2019,5,REAR,8,SYCA,8,4.374062881,0.238056379,3.00E-04,0.0099
Jul_2019,5,REAR,8,TRAN,8,7.714622364,0.355273153,2.00E-04,0.0086
Jul_2019,5,REAR,8,TRST,8,7.093067221,0.336274812,3.00E-04,0.0099
Jul_2019,5,SYCA,8,TRAN,8,11.96395608,0.460790954,1.00E-04,0.0055
Jul_2019,5,SYCA,8,TRST,8,11.75265412,0.456366713,3.00E-04,0.0099
Jul_2019,5,TRAN,8,TRST,8,4.791791455,0.254993861,0.005,0.032
Jul_2019,6,AEME,8,KOEL,8,3.438639328,0.197185071,0.002,0.024
Jul_2019,6,AEME,8,HINI,8,9.703219377,0.409362932,2.00E-04,0.0096
Jul_2019,6,AEME,8,COTA,7,10.58361392,0.448769809,5.00E-04,0.0099
Jul_2019,6,AEME,8,LOAF,8,2.641484984,0.158728923,0.004,0.039
Jul_2019,6,AEME,8,OUOU,8,1.903108913,0.119668986,0.0258,0.0774
Jul_2019,6,AEME,8,PHAF,8,4.733130024,0.252660928,3.00E-04,0.0099
Jul_2019,6,AEME,8,REAR,8,4.24825436,0.232803329,2.00E-04,0.0096
Jul_2019,6,AEME,8,SYCA,8,5.666477958,0.288128763,2.00E-04,0.0096
Jul_2019,6,AEME,8,TRAN,8,5.703287134,0.289458662,3.00E-04,0.0099
Jul_2019,6,AEME,8,TRST,8,6.028209932,0.300985957,2.00E-04,0.0096
Jul_2019,6,KOEL,8,HINI,8,2.896473162,0.171424719,0.0071,0.0568
Jul_2019,6,KOEL,8,COTA,7,4.471814053,0.255944462,5.00E-04,0.0099
Jul_2019,6,KOEL,8,LOAF,8,3.830571148,0.214831657,4.00E-04,0.0099
Jul_2019,6,KOEL,8,OUOU,8,2.031282497,0.126707423,0.0122,0.0696
Jul_2019,6,KOEL,8,PHAF,8,1.544474527,0.099358426,0.1257,0.1257
Jul_2019,6,KOEL,8,REAR,8,2.925285055,0.172835202,0.0016,0.0208
Jul_2019,6,KOEL,8,SYCA,8,2.475659818,0.150261649,0.0039,0.039
Jul_2019,6,KOEL,8,TRAN,8,7.096534868,0.336383909,2.00E-04,0.0096
Jul_2019,6,KOEL,8,TRST,8,8.356484865,0.373783487,2.00E-04,0.0096
Jul_2019,6,HINI,8,COTA,7,16.79438966,0.563676244,3.00E-04,0.0099
Jul_2019,6,HINI,8,LOAF,8,11.31619936,0.446994401,2.00E-04,0.0096
Jul_2019,6,HINI,8,OUOU,8,6.38525622,0.313229137,5.00E-04,0.0099
Jul_2019,6,HINI,8,PHAF,8,6.139223701,0.304839143,2.00E-04,0.0096
Jul_2019,6,HINI,8,REAR,8,7.611102915,0.352184844,1.00E-04,0.0055
Jul_2019,6,HINI,8,SYCA,8,5.053474853,0.265225891,5.00E-04,0.0099
Jul_2019,6,HINI,8,TRAN,8,17.40429891,0.554201161,3.00E-04,0.0099
Jul_2019,6,HINI,8,TRST,8,20.90695283,0.598933769,3.00E-04,0.0099
Jul_2019,6,COTA,7,LOAF,8,12.94211739,0.498884389,3.00E-04,0.0099
Jul_2019,6,COTA,7,OUOU,8,7.479865132,0.365230195,3.00E-04,0.0099
Jul_2019,6,COTA,7,PHAF,8,4.713342024,0.266089935,0.0035,0.0385
Jul_2019,6,COTA,7,REAR,8,9.352019722,0.418397077,4.00E-04,0.0099
