Timestamp;Timestamp [s];ImageNr;Image1;Image2;Image3;Temperature [°C];Relative Humidity [%];Column1 [px];Column1 Valid;Column2 [px];Column2 Valid;Column3 [px];Column3 Valid;Column4 [px];Column4 Valid;Column5 [px];Column5 Valid;Column6 [px];Column6 Valid;Column7 [px];Column7 Valid;Column8 [px];Column8 Valid;Column9 [px];Column9 Valid;Column10 [px];Column10 Valid
16/02/2021 10:50;0;1;Image20210216-105028_1_65.000.bmp;Image20210216-105028_1_80.000.bmp;Image20210216-105028_1_120.000.bmp;;;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE;966.803;TRUE;;FALSE;;
16/02/2021 11:05;900;2;Image20210216-110528_2_65.000.bmp;Image20210216-110528_2_80.000.bmp;Image20210216-110528_2_120.000.bmp;;;926.1744;TRUE;912.7348;TRUE;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE;966.8974;TRUE;;FALSE;;
16/02/2021 11:20;1800;3;Image20210216-112028_3_65.000.bmp;Image20210216-112028_3_80.000.bmp;Image20210216-112028_3_120.000.bmp;;;943.4972;TRUE;929.7011;TRUE;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE;967.1517;TRUE;;FALSE;;
16/02/2021 11:35;2700;4;Image20210216-113528_4_65.000.bmp;Image20210216-113528_4_80.000.bmp;Image20210216-113528_4_120.000.bmp;;;968.5516;TRUE;950.6728;TRUE;980.7734;TRUE;976.92;TRUE;966.8829;TRUE;1092.6683;TRUE;;FALSE;966.3508;TRUE;;FALSE;;
16/02/2021 11:50;3600;5;Image20210216-115028_5_65.000.bmp;Image20210216-115028_5_80.000.bmp;Image20210216-115028_5_120.000.bmp;;;996.7094;TRUE;976.1694;TRUE;997.8586;TRUE;992.8693;TRUE;979.9298;TRUE;;FALSE;;FALSE;;FALSE;;FALSE;;
16/02/2021 12:05;4500;6;Image20210216-120528_6_65.000.bmp;Image20210216-120528_6_80.000.bmp;Image20210216-120528_6_120.000.bmp;;;1024.6081;TRUE;1002.4219;TRUE;1020.2321;TRUE;1016.0878;TRUE;1002.0307;TRUE;1005.7771;TRUE;988.5434;TRUE;;FALSE;;FALSE;;
16/02/2021 12:20;5400;7;Image20210216-122028_7_65.000.bmp;Image20210216-122028_7_80.000.bmp;Image20210216-122028_7_120.000.bmp;;;1052.5886;TRUE;1030.2948;TRUE;1043.7459;TRUE;1043.5999;TRUE;1028.9062;TRUE;1027.8793;TRUE;1008.9234;TRUE;975.8638;TRUE;;FALSE;;
16/02/2021 12:35;6300;8;Image20210216-123528_8_65.000.bmp;Image20210216-123528_8_80.000.bmp;Image20210216-123528_8_120.000.bmp;;;1080.973;TRUE;1058.1906;TRUE;1071.2711;TRUE;1073.83;TRUE;1057.9224;TRUE;1050.6931;TRUE;1030.593;TRUE;1000.4482;TRUE;;FALSE;;
16/02/2021 12:50;7200;9;Image20210216-125028_9_65.000.bmp;Image20210216-125028_9_80.000.bmp;Image20210216-125028_9_120.000.bmp;;;1109.0631;TRUE;1085.9478;TRUE;1098.6432;TRUE;1103.4324;TRUE;1085.5386;TRUE;1074.0555;TRUE;1053.5025;TRUE;1026.4915;TRUE;;FALSE;;
16/02/2021 13:05;8100;10;Image20210216-130528_10_65.000.bmp;Image20210216-130528_10_80.000.bmp;Image20210216-130528_10_120.000.bmp;;;1136.462;TRUE;1113.6705;TRUE;1126.2159;TRUE;1134.3277;TRUE;1114.6218;TRUE;1097.9111;TRUE;1077.4085;TRUE;1051.8873;TRUE;;FALSE;;
16/02/2021 13:20;9000;11;Image20210216-132028_11_65.000.bmp;Image20210216-132028_11_80.000.bmp;Image20210216-132028_11_120.000.bmp;;;1163.3552;TRUE;1140.253;TRUE;1154.7716;TRUE;1164.9831;TRUE;1142.3945;TRUE;1121.2924;TRUE;1100.9006;TRUE;1077.5358;TRUE;;FALSE;;
16/02/2021 13:35;9900;12;Image20210216-133528_12_65.000.bmp;Image20210216-133528_12_80.000.bmp;Image20210216-133528_12_120.000.bmp;;;1190.094;TRUE;1165.734;TRUE;1182.6114;TRUE;1194.5893;TRUE;1170.9073;TRUE;1145.2992;TRUE;1124.702;TRUE;1103.4778;TRUE;;FALSE;;
16/02/2021 13:50;10800;13;Image20210216-135028_13_65.000.bmp;Image20210216-135028_13_80.000.bmp;Image20210216-135028_13_120.000.bmp;;;1215.5966;TRUE;1192.2583;TRUE;1209.7321;TRUE;1223.6833;TRUE;1198.8878;TRUE;1167.6541;TRUE;1147.9537;TRUE;1128.5735;TRUE;;FALSE;;
16/02/2021 14:05;11700;14;Image20210216-140528_14_65.000.bmp;Image20210216-140528_14_80.000.bmp;Image20210216-140528_14_120.000.bmp;;;1240.0161;TRUE;1216.0535;TRUE;1236.7866;TRUE;1251.8513;TRUE;1226.2448;TRUE;1190.6371;TRUE;1171.0369;TRUE;1153.2249;TRUE;;FALSE;;
16/02/2021 14:20;12600;15;Image20210216-142028_15_65.000.bmp;Image20210216-142028_15_80.000.bmp;Image20210216-142028_15_120.000.bmp;;;1263.4333;TRUE;1238.3411;TRUE;1264.0135;TRUE;1279.3975;TRUE;1254.4088;TRUE;1213.1464;TRUE;1193.4811;TRUE;1177.5058;TRUE;;FALSE;;
16/02/2021 14:35;13500;16;Image20210216-143528_16_65.000.bmp;Image20210216-143528_16_80.000.bmp;Image20210216-143528_16_120.000.bmp;;;1286.681;TRUE;1261.5645;TRUE;1290.3077;TRUE;1306.0226;TRUE;1281.5172;TRUE;1236.139;TRUE;1215.6635;TRUE;1201.1671;TRUE;;FALSE;;
16/02/2021 14:50;14400;17;Image20210216-145028_17_65.000.bmp;Image20210216-145028_17_80.000.bmp;Image20210216-145028_17_120.000.bmp;;;1309.4684;TRUE;1284.3228;TRUE;1316.6365;TRUE;1331.2196;TRUE;1308.1328;TRUE;1259.1315;TRUE;1238.0201;TRUE;1225.1838;TRUE;;FALSE;;
16/02/2021 15:05;15300;18;Image20210216-150528_18_65.000.bmp;Image20210216-150528_18_80.000.bmp;Image20210216-150528_18_120.000.bmp;;;1333.8353;TRUE;1310.0205;TRUE;1341.9249;TRUE;1358.2411;TRUE;1334.9968;TRUE;1282.0525;TRUE;1260.6946;TRUE;1249.2738;TRUE;;FALSE;;
16/02/2021 15:20;16200;19;Image20210216-152028_19_65.000.bmp;Image20210216-152028_19_80.000.bmp;Image20210216-152028_19_120.000.bmp;;;1358.1154;TRUE;1336.0034;TRUE;1365.8116;TRUE;1385.1111;TRUE;1360.4253;TRUE;1304.546;TRUE;1284.704;TRUE;1272.9609;TRUE;;FALSE;;
16/02/2021 15:35;17100;20;Image20210216-153528_20_65.000.bmp;Image20210216-153528_20_80.000.bmp;Image20210216-153528_20_120.000.bmp;;;1382.179;TRUE;1363.1748;TRUE;1390.1426;TRUE;1413.9642;TRUE;1388.1607;TRUE;1327.8972;TRUE;1307.7845;TRUE;1295.8788;TRUE;;FALSE;;
16/02/2021 15:50;18000;21;Image20210216-155028_21_65.000.bmp;Image20210216-155028_21_80.000.bmp;Image20210216-155028_21_120.000.bmp;;;1405.5732;TRUE;1389.649;TRUE;1415.0193;TRUE;1442.8037;TRUE;1415.6755;TRUE;1349.7748;TRUE;1330.1413;TRUE;1319.6219;TRUE;;FALSE;;
16/02/2021 16:05;18900;22;Image20210216-160528_22_65.000.bmp;Image20210216-160528_22_80.000.bmp;Image20210216-160528_22_120.000.bmp;;;1429.512;TRUE;1415.9245;TRUE;1441.1508;TRUE;1470.3587;TRUE;1446.0417;TRUE;1371.1752;TRUE;1353.259;TRUE;1343.2357;TRUE;;FALSE;;
16/02/2021 16:20;19800;23;Image20210216-162028_23_65.000.bmp;Image20210216-162028_23_80.000.bmp;Image20210216-162028_23_120.000.bmp;;;1455.4352;TRUE;1442.3021;TRUE;1469.7935;TRUE;1493.0844;TRUE;1476.6441;TRUE;1393.8879;TRUE;1375.6363;TRUE;1366.4475;TRUE;;FALSE;;
16/02/2021 16:35;20700;24;Image20210216-163528_24_65.000.bmp;Image20210216-163528_24_80.000.bmp;Image20210216-163528_24_120.000.bmp;;;1482.7664;TRUE;1469.8897;TRUE;1497.7067;TRUE;1510.4398;TRUE;1504.9832;TRUE;1416.3398;TRUE;1398.2611;TRUE;1389.2961;TRUE;;FALSE;;
16/02/2021 16:50;21600;25;Image20210216-165028_25_65.000.bmp;Image20210216-165028_25_80.000.bmp;Image20210216-165028_25_120.000.bmp;;;1509.1187;TRUE;1493.0868;TRUE;1528.592;TRUE;1524.4898;TRUE;1527.7297;TRUE;1440.2168;TRUE;1421.2814;TRUE;1412.257;TRUE;;FALSE;;
16/02/2021 17:05;22500;26;Image20210216-170528_26_65.000.bmp;Image20210216-170528_26_80.000.bmp;Image20210216-170528_26_120.000.bmp;;;1528.0273;TRUE;1513.5447;TRUE;1558.1238;TRUE;1535.4758;TRUE;1545.1198;TRUE;1465.8055;TRUE;1444.0804;TRUE;1434.7411;TRUE;;FALSE;;
16/02/2021 17:20;23400;27;Image20210216-172028_27_65.000.bmp;Image20210216-172028_27_80.000.bmp;Image20210216-172028_27_120.000.bmp;;;1542.64;TRUE;1529.288;TRUE;1582.6548;TRUE;1544.9224;TRUE;1557.4683;TRUE;1492.9562;TRUE;1467.2141;TRUE;1459.432;TRUE;;FALSE;;
16/02/2021 17:35;24300;28;Image20210216-173528_28_65.000.bmp;Image20210216-173528_28_80.000.bmp;Image20210216-173528_28_120.000.bmp;;;1553.8315;TRUE;1540.0935;TRUE;1600.6954;TRUE;1552.8616;TRUE;1567.8653;TRUE;1520.5687;TRUE;1490.8047;TRUE;1485.9095;TRUE;;FALSE;;
16/02/2021 17:50;25200;29;Image20210216-175028_29_65.000.bmp;Image20210216-175028_29_80.000.bmp;Image20210216-175028_29_120.000.bmp;;;1565.4662;TRUE;1550.3668;TRUE;1614.6938;TRUE;1559.779;TRUE;1577.2139;TRUE;1548.0653;TRUE;1515.0182;TRUE;1512.4689;TRUE;;FALSE;;
16/02/2021 18:05;26100;30;Image20210216-180528_30_65.000.bmp;Image20210216-180528_30_80.000.bmp;Image20210216-180528_30_120.000.bmp;;;1575.7655;TRUE;1559.5419;TRUE;1627.1287;TRUE;1566.3499;TRUE;1585.1966;TRUE;1572.4767;TRUE;1539.2;TRUE;1537.5622;TRUE;;FALSE;;
16/02/2021 18:20;27000;31;Image20210216-182028_31_65.000.bmp;Image20210216-182028_31_80.000.bmp;Image20210216-182028_31_120.000.bmp;;;1584.7646;TRUE;1567.9298;TRUE;1637.3707;TRUE;1572.09;TRUE;1592.9191;TRUE;1592.184;TRUE;1563.0284;TRUE;1565.0213;TRUE;;FALSE;;
16/02/2021 18:35;27900;32;Image20210216-183528_32_65.000.bmp;Image20210216-183528_32_80.000.bmp;Image20210216-183528_32_120.000.bmp;;;1592.6071;TRUE;1576.587;TRUE;1646.8481;TRUE;1577.399;TRUE;1599.4012;TRUE;1607.0035;TRUE;1584.7247;TRUE;1584.3676;TRUE;;FALSE;;
16/02/2021 18:50;28800;33;Image20210216-185028_33_65.000.bmp;Image20210216-185028_33_80.000.bmp;Image20210216-185028_33_120.000.bmp;;;1600.19;TRUE;1585.1392;TRUE;1654.8524;TRUE;1582.903;TRUE;1605.8074;TRUE;1621.5819;TRUE;1601.9755;TRUE;1602.1445;TRUE;;FALSE;;
16/02/2021 19:05;29700;34;Image20210216-190528_34_65.000.bmp;Image20210216-190528_34_80.000.bmp;Image20210216-190528_34_120.000.bmp;;;1607.0065;TRUE;1591.3945;TRUE;1661.9861;TRUE;1588.5136;TRUE;1611.7778;TRUE;1631.2691;TRUE;1614.5933;TRUE;1613.1042;TRUE;;FALSE;;
16/02/2021 19:20;30600;35;Image20210216-192028_35_65.000.bmp;Image20210216-192028_35_80.000.bmp;Image20210216-192028_35_120.000.bmp;;;1613.2397;TRUE;1598.2797;TRUE;1668.8082;TRUE;1593.1593;TRUE;1617.2438;TRUE;1638.4836;TRUE;1622.8896;TRUE;1623.9373;TRUE;;FALSE;;
16/02/2021 19:35;31500;36;Image20210216-193528_36_65.000.bmp;Image20210216-193528_36_80.000.bmp;Image20210216-193528_36_120.000.bmp;;;1619.4648;TRUE;1603.6218;TRUE;1675.4036;TRUE;1597.9834;TRUE;1623.0262;TRUE;1646.3093;TRUE;1639.7555;TRUE;1631.6658;TRUE;;FALSE;;
16/02/2021 19:50;32400;37;Image20210216-195028_37_65.000.bmp;Image20210216-195028_37_80.000.bmp;Image20210216-195028_37_120.000.bmp;;;1625.9358;TRUE;1608.5864;TRUE;1681.4694;TRUE;1602.2377;TRUE;1628.0836;TRUE;1657.1207;TRUE;1649.6345;TRUE;1639.1061;TRUE;;FALSE;;
16/02/2021 20:05;33300;38;Image20210216-200528_38_65.000.bmp;Image20210216-200528_38_80.000.bmp;Image20210216-200528_38_120.000.bmp;;;1632.2717;TRUE;1613.4857;TRUE;1686.6174;TRUE;1606.532;TRUE;1633.3412;TRUE;1664.4107;TRUE;1658.6974;TRUE;1646.6514;TRUE;;FALSE;;
16/02/2021 20:20;34200;39;Image20210216-202028_39_65.000.bmp;Image20210216-202028_39_80.000.bmp;Image20210216-202028_39_120.000.bmp;;;1638.6413;TRUE;1620.6511;TRUE;1691.9313;TRUE;1610.7824;TRUE;1637.8264;TRUE;1670.5672;TRUE;1665.8009;TRUE;1653.2117;TRUE;;FALSE;;
16/02/2021 20:35;35100;40;Image20210216-203528_40_65.000.bmp;Image20210216-203528_40_80.000.bmp;Image20210216-203528_40_120.000.bmp;;;1644.1735;TRUE;1625.8743;TRUE;1696.5359;TRUE;1615.0637;TRUE;1642.5294;TRUE;1676.193;TRUE;1673.9326;TRUE;1659.6617;TRUE;;FALSE;;
