Timestamp;Timestamp [s];ImageNr;Image1;Image2;Image3;Temperature [°C];Relative Humidity [%];Column1 [px];Column1 Valid;Column2 [px];Column2 Valid;Column3 [px];Column3 Valid;Column4 [px];Column4 Valid;Column5 [px];Column5 Valid;Column6 [px];Column6 Valid;Column7 [px];Column7 Valid;Column8 [px];Column8 Valid;Column9 [px];Column9 Valid;Column10 [px];Column10 Valid
9/02/2021 10:40;0;0;Image20210209-104027_0_65.000.bmp;Image20210209-104027_0_80.000.bmp;Image20210209-104027_0_120.000.bmp;;;;FALSE;;FALSE;;FALSE;958.4181;TRUE;;FALSE;986.7967;TRUE;;FALSE;;FALSE;;FALSE;;
9/02/2021 10:55;900;1;Image20210209-105527_1_65.000.bmp;Image20210209-105527_1_80.000.bmp;Image20210209-105527_1_120.000.bmp;;;808.4084;TRUE;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE;;
9/02/2021 11:10;1800;2;Image20210209-111027_2_65.000.bmp;Image20210209-111027_2_80.000.bmp;Image20210209-111027_2_120.000.bmp;;;819.0267;TRUE;810.3479;TRUE;838.368;TRUE;;FALSE;;FALSE;;FALSE;953.5189;TRUE;;FALSE;1049.5824;TRUE;;
9/02/2021 11:25;2700;3;Image20210209-112527_3_65.000.bmp;Image20210209-112527_3_80.000.bmp;Image20210209-112527_3_120.000.bmp;;;834.4482;TRUE;823.8134;TRUE;852.9089;TRUE;880.9792;TRUE;870.9669;TRUE;;FALSE;;FALSE;;FALSE;;FALSE;;
9/02/2021 11:40;3600;4;Image20210209-114027_4_65.000.bmp;Image20210209-114027_4_80.000.bmp;Image20210209-114027_4_120.000.bmp;;;854.8392;TRUE;845.5309;TRUE;874.596;TRUE;890.0073;TRUE;877.7781;TRUE;874.6544;TRUE;;FALSE;;FALSE;;FALSE;;
9/02/2021 11:55;4500;5;Image20210209-115527_5_65.000.bmp;Image20210209-115527_5_80.000.bmp;Image20210209-115527_5_120.000.bmp;;;878.1688;TRUE;870.0215;TRUE;900.1882;TRUE;907.405;TRUE;890.5456;TRUE;890.0305;TRUE;867.5531;TRUE;855.6705;TRUE;863.2743;TRUE;;
9/02/2021 12:10;5400;6;Image20210209-121027_6_65.000.bmp;Image20210209-121027_6_80.000.bmp;Image20210209-121027_6_120.000.bmp;;;903.4635;TRUE;895.6267;TRUE;925.6115;TRUE;931.9367;TRUE;911.07;TRUE;916.5021;TRUE;881.2387;TRUE;866.0352;TRUE;876.9388;TRUE;;
9/02/2021 12:25;6300;7;Image20210209-122527_7_65.000.bmp;Image20210209-122527_7_80.000.bmp;Image20210209-122527_7_120.000.bmp;;;929.9778;TRUE;924.2488;TRUE;953.2803;TRUE;959.2352;TRUE;937.5798;TRUE;943.4996;TRUE;903.8899;TRUE;888.2919;TRUE;898.8113;TRUE;;
9/02/2021 12:40;7200;8;Image20210209-124027_8_65.000.bmp;Image20210209-124027_8_80.000.bmp;Image20210209-124027_8_120.000.bmp;;;956.9401;TRUE;953.7178;TRUE;980.7823;TRUE;988.8183;TRUE;964.5944;TRUE;971.9353;TRUE;927.7917;TRUE;914.7548;TRUE;924.1867;TRUE;;
9/02/2021 12:55;8100;9;Image20210209-125527_9_65.000.bmp;Image20210209-125527_9_80.000.bmp;Image20210209-125527_9_120.000.bmp;;;985.1111;TRUE;982.4843;TRUE;1009.5312;TRUE;1019.6485;TRUE;993.3753;TRUE;1000.1934;TRUE;955.1997;TRUE;941.5771;TRUE;953.8958;TRUE;;
9/02/2021 13:10;9000;10;Image20210209-131027_10_65.000.bmp;Image20210209-131027_10_80.000.bmp;Image20210209-131027_10_120.000.bmp;;;1013.3635;TRUE;1008.5071;TRUE;1038.946;TRUE;1051.1064;TRUE;1020.7743;TRUE;1029.225;TRUE;984.1682;TRUE;970.242;TRUE;982.3521;TRUE;;
