Timestamp;Timestamp [s];ImageNr;Image1;Image2;Image3;Temperature [°C];Relative Humidity [%];Column1 [px];Column1 Valid;Column2 [px];Column2 Valid;Column3 [px];Column3 Valid;Column4 [px];Column4 Valid;Column5 [px];Column5 Valid;Column6 [px];Column6 Valid;Column7 [px];Column7 Valid;Column8 [px];Column8 Valid;Column9 [px];Column9 Valid
10/08/2021 12:07;0;0;Image20210810-110733_0_65.000.bmp;Image20210810-110733_0_80.000.bmp;Image20210810-110733_0_120.000.bmp;;;;FALSE;;FALSE;;FALSE;806.1973;TRUE;810.2763;TRUE;808.8904;TRUE;808.8632;TRUE;;FALSE;808.0761;TRUE
10/08/2021 12:22;900;1;Image20210810-112233_1_65.000.bmp;Image20210810-112233_1_80.000.bmp;Image20210810-112233_1_120.000.bmp;;;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE;808.8978;TRUE;;FALSE;807.9425;TRUE
10/08/2021 12:37;1800;2;Image20210810-113733_2_65.000.bmp;Image20210810-113733_2_80.000.bmp;Image20210810-113733_2_120.000.bmp;;;832.1051;TRUE;816.8054;TRUE;785.2682;TRUE;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE
10/08/2021 12:52;2700;3;Image20210810-115233_3_65.000.bmp;Image20210810-115233_3_80.000.bmp;Image20210810-115233_3_120.000.bmp;;;858.9368;TRUE;841.0473;TRUE;808.0672;TRUE;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE
10/08/2021 13:07;3600;4;Image20210810-120733_4_65.000.bmp;Image20210810-120733_4_80.000.bmp;Image20210810-120733_4_120.000.bmp;;;889.6955;TRUE;868.2538;TRUE;836.136;TRUE;834.0587;TRUE;843.4388;TRUE;818.2863;TRUE;;FALSE;;FALSE;;FALSE
10/08/2021 13:22;4500;5;Image20210810-122233_5_65.000.bmp;Image20210810-122233_5_80.000.bmp;Image20210810-122233_5_120.000.bmp;;;920.3476;TRUE;897.7305;TRUE;863.0222;TRUE;863.5394;TRUE;869.4063;TRUE;843.0865;TRUE;809.6691;TRUE;849.6157;TRUE;813.5197;TRUE
10/08/2021 13:37;5399;6;Image20210810-123732_6_65.000.bmp;Image20210810-123732_6_80.000.bmp;Image20210810-123732_6_120.000.bmp;;;951.5244;TRUE;927.6013;TRUE;892.7734;TRUE;893.205;TRUE;896.7218;TRUE;870.1758;TRUE;822.9828;TRUE;872.04;TRUE;828.5403;TRUE
10/08/2021 13:52;6300;7;Image20210810-125233_7_65.000.bmp;Image20210810-125233_7_80.000.bmp;Image20210810-125233_7_120.000.bmp;;;982.5196;TRUE;958.1239;TRUE;922.7065;TRUE;923.4245;TRUE;925.8377;TRUE;899.6056;TRUE;850.6854;TRUE;898.061;TRUE;853.1687;TRUE
10/08/2021 14:07;7200;8;Image20210810-130733_8_65.000.bmp;Image20210810-130733_8_80.000.bmp;Image20210810-130733_8_120.000.bmp;;;1013.4141;TRUE;989.2912;TRUE;952.8088;TRUE;953.8827;TRUE;955.6801;TRUE;929.6074;TRUE;876.5094;TRUE;927.1989;TRUE;878.9279;TRUE
10/08/2021 14:22;8100;9;Image20210810-132233_9_65.000.bmp;Image20210810-132233_9_80.000.bmp;Image20210810-132233_9_120.000.bmp;;;1043.917;TRUE;1017.6531;TRUE;982.1873;TRUE;984.9304;TRUE;985.5943;TRUE;959.2377;TRUE;902.3602;TRUE;956.2499;TRUE;907.872;TRUE
10/08/2021 14:37;9000;10;Image20210810-133733_10_65.000.bmp;Image20210810-133733_10_80.000.bmp;Image20210810-133733_10_120.000.bmp;;;1074.2385;TRUE;1044.9312;TRUE;1011.3068;TRUE;1015.3831;TRUE;1014.7567;TRUE;988.1505;TRUE;929.6303;TRUE;986.9492;TRUE;936.6367;TRUE
10/08/2021 14:52;9900;11;Image20210810-135233_11_65.000.bmp;Image20210810-135233_11_80.000.bmp;Image20210810-135233_11_120.000.bmp;;;1103.6143;TRUE;1072.239;TRUE;1040.2101;TRUE;1044.2974;TRUE;1044.0551;TRUE;1017.1158;TRUE;956.5601;TRUE;1017.1907;TRUE;966.1528;TRUE
10/08/2021 15:07;10800;12;Image20210810-140733_12_65.000.bmp;Image20210810-140733_12_80.000.bmp;Image20210810-140733_12_120.000.bmp;;;1131.9633;TRUE;1099.7441;TRUE;1067.8242;TRUE;1073.2872;TRUE;1073.0795;TRUE;1043.8604;TRUE;985.2829;TRUE;1047.2008;TRUE;994.7609;TRUE
10/08/2021 15:22;11700;13;Image20210810-142233_13_65.000.bmp;Image20210810-142233_13_80.000.bmp;Image20210810-142233_13_120.000.bmp;;;1159.15;TRUE;1127.1467;TRUE;1094.9849;TRUE;1102.0544;TRUE;1100.7382;TRUE;1070.549;TRUE;1013.032;TRUE;1076.646;TRUE;1023.845;TRUE
10/08/2021 15:37;12600;14;Image20210810-143733_14_65.000.bmp;Image20210810-143733_14_80.000.bmp;Image20210810-143733_14_120.000.bmp;;;1185.4084;TRUE;1153.738;TRUE;1120.9033;TRUE;1129.415;TRUE;1127.9852;TRUE;1097.9167;TRUE;1040.3894;TRUE;1106.5696;TRUE;1052.2664;TRUE
10/08/2021 15:52;13500;15;Image20210810-145233_15_65.000.bmp;Image20210810-145233_15_80.000.bmp;Image20210810-145233_15_120.000.bmp;;;1212.3295;TRUE;1180.2223;TRUE;1147.8547;TRUE;1155.9333;TRUE;1153.9921;TRUE;1124.1387;TRUE;1068.6872;TRUE;1133.9163;TRUE;1079.6741;TRUE
10/08/2021 16:07;14400;16;Image20210810-150733_16_65.000.bmp;Image20210810-150733_16_80.000.bmp;Image20210810-150733_16_120.000.bmp;;;1242.0762;TRUE;1208.1323;TRUE;1176.5196;TRUE;1181.8644;TRUE;1178.8981;TRUE;1151.1624;TRUE;1095.4686;TRUE;1160.9224;TRUE;1106.5848;TRUE
10/08/2021 16:22;15300;17;Image20210810-152233_17_65.000.bmp;Image20210810-152233_17_80.000.bmp;Image20210810-152233_17_120.000.bmp;;;1271.8125;TRUE;1235.6956;TRUE;1205.8018;TRUE;1207.6823;TRUE;1208.0828;TRUE;1179.7662;TRUE;1121.7634;TRUE;1187.2544;TRUE;1132.2339;TRUE
10/08/2021 16:37;16199;18;Image20210810-153732_18_65.000.bmp;Image20210810-153732_18_80.000.bmp;Image20210810-153732_18_120.000.bmp;;;1302.5594;TRUE;1263.2458;TRUE;1235.2275;TRUE;1234.7647;TRUE;1236.3141;TRUE;1208.3076;TRUE;1147.7889;TRUE;1214.059;TRUE;1157.3641;TRUE
10/08/2021 16:52;17100;19;Image20210810-155233_19_65.000.bmp;Image20210810-155233_19_80.000.bmp;Image20210810-155233_19_120.000.bmp;;;1334.4568;TRUE;1290.8874;TRUE;1264.8165;TRUE;1263.2397;TRUE;1263.6006;TRUE;1238.353;TRUE;1173.33;TRUE;1239.3388;TRUE;1182.9994;TRUE
10/08/2021 17:07;18000;20;Image20210810-160733_20_65.000.bmp;Image20210810-160733_20_80.000.bmp;Image20210810-160733_20_120.000.bmp;;;1364.0416;TRUE;1317.1381;TRUE;1295.595;TRUE;1292.8646;TRUE;1291.3728;TRUE;1268.9369;TRUE;1199.6526;TRUE;1265.7832;TRUE;1209.3711;TRUE
10/08/2021 17:22;18900;21;Image20210810-162233_21_65.000.bmp;Image20210810-162233_21_80.000.bmp;Image20210810-162233_21_120.000.bmp;;;1387.1833;TRUE;1341.853;TRUE;1326.7324;TRUE;1324.3846;TRUE;1320.1174;TRUE;1299.8154;TRUE;1224.8443;TRUE;1292.6227;TRUE;1235.2563;TRUE
10/08/2021 17:37;19800;22;Image20210810-163733_22_65.000.bmp;Image20210810-163733_22_80.000.bmp;Image20210810-163733_22_120.000.bmp;;;1402.3767;TRUE;1365.8883;TRUE;1351.7651;TRUE;1352.1274;TRUE;1348.2896;TRUE;1332.0737;TRUE;1249.8015;TRUE;1321.2699;TRUE;1260.7983;TRUE
10/08/2021 17:52;20700;23;Image20210810-165233_23_65.000.bmp;Image20210810-165233_23_80.000.bmp;Image20210810-165233_23_120.000.bmp;;;1414.1358;TRUE;1386.4695;TRUE;1369.0074;TRUE;1372.7667;TRUE;1373.8664;TRUE;1357.8837;TRUE;1274.6028;TRUE;1350.186;TRUE;1285.9778;TRUE
10/08/2021 18:07;21600;24;Image20210810-170733_24_65.000.bmp;Image20210810-170733_24_80.000.bmp;Image20210810-170733_24_120.000.bmp;;;1424.1167;TRUE;1406.0045;TRUE;1380.9537;TRUE;1387.5438;TRUE;1396.1624;TRUE;1377.4833;TRUE;1299.0682;TRUE;1373.9352;TRUE;1310.5205;TRUE
10/08/2021 18:22;22500;25;Image20210810-172233_25_65.000.bmp;Image20210810-172233_25_80.000.bmp;Image20210810-172233_25_120.000.bmp;;;1432.958;TRUE;1422.2891;TRUE;1390.9639;TRUE;1398.7047;TRUE;1410.5528;TRUE;1390.5916;TRUE;1323.7443;TRUE;1391.9031;TRUE;1337.6517;TRUE
10/08/2021 18:37;23399;26;Image20210810-173732_26_65.000.bmp;Image20210810-173732_26_80.000.bmp;Image20210810-173732_26_120.000.bmp;;;1441.3394;TRUE;1434.5309;TRUE;1400.1519;TRUE;1408.8883;TRUE;1421.7483;TRUE;1401.637;TRUE;1348.4656;TRUE;1409.2786;TRUE;1364.4515;TRUE
10/08/2021 18:52;24300;27;Image20210810-175233_27_65.000.bmp;Image20210810-175233_27_80.000.bmp;Image20210810-175233_27_120.000.bmp;;;1448.9414;TRUE;1444.5248;TRUE;1408.6034;TRUE;1417.7926;TRUE;1431.9363;TRUE;1411.5712;TRUE;1373.2489;TRUE;1422.8689;TRUE;1393.2271;TRUE
10/08/2021 19:07;25200;28;Image20210810-180733_28_65.000.bmp;Image20210810-180733_28_80.000.bmp;Image20210810-180733_28_120.000.bmp;;;1455.527;TRUE;1452.9939;TRUE;1416.3624;TRUE;1426.1679;TRUE;1440.8646;TRUE;1420.282;TRUE;1394.8694;TRUE;1431.7795;TRUE;1418.1441;TRUE
10/08/2021 19:22;26099;29;Image20210810-182232_29_65.000.bmp;Image20210810-182232_29_80.000.bmp;Image20210810-182232_29_120.000.bmp;;;1461.5737;TRUE;1460.6503;TRUE;1423.3889;TRUE;1433.8207;TRUE;1448.9236;TRUE;1428.47;TRUE;1412.345;TRUE;1442.8531;TRUE;1438.6016;TRUE
10/08/2021 19:37;27000;30;Image20210810-183733_30_65.000.bmp;Image20210810-183733_30_80.000.bmp;Image20210810-183733_30_120.000.bmp;;;1467.4338;TRUE;1467.9546;TRUE;1430.1119;TRUE;1441.0137;TRUE;1456.351;TRUE;1435.6419;TRUE;1427.2841;TRUE;1454.7878;TRUE;1451.9577;TRUE
10/08/2021 19:52;27900;31;Image20210810-185233_31_65.000.bmp;Image20210810-185233_31_80.000.bmp;Image20210810-185233_31_120.000.bmp;;;1473.0436;TRUE;1474.5159;TRUE;1436.2969;TRUE;1447.4895;TRUE;1463.7361;TRUE;1442.4916;TRUE;1444.3114;TRUE;1463.2621;TRUE;1461.0863;TRUE
10/08/2021 20:07;28800;32;Image20210810-190733_32_65.000.bmp;Image20210810-190733_32_80.000.bmp;Image20210810-190733_32_120.000.bmp;;;1478.3686;TRUE;1480.3732;TRUE;1442.2285;TRUE;1453.7924;TRUE;1470.2243;TRUE;1449.1642;TRUE;1457.9136;TRUE;1470.4667;TRUE;1469.8282;TRUE
10/08/2021 20:22;29699;33;Image20210810-192232_33_65.000.bmp;Image20210810-192232_33_80.000.bmp;Image20210810-192232_33_120.000.bmp;;;1483.5898;TRUE;1486.068;TRUE;1447.6318;TRUE;1459.1371;TRUE;1476.2202;TRUE;1455.2743;TRUE;1467.7952;TRUE;1476.3998;TRUE;1478.4413;TRUE
10/08/2021 20:37;30600;34;Image20210810-193733_34_65.000.bmp;Image20210810-193733_34_80.000.bmp;Image20210810-193733_34_120.000.bmp;;;1488.5464;TRUE;1491.4688;TRUE;1452.9583;TRUE;1464.5417;TRUE;1481.3799;TRUE;1460.9052;TRUE;1475.9221;TRUE;1479.7654;TRUE;1486.1625;TRUE
10/08/2021 20:52;31500;35;Image20210810-195233_35_65.000.bmp;Image20210810-195233_35_80.000.bmp;Image20210810-195233_35_120.000.bmp;;;1493.3567;TRUE;1496.7267;TRUE;1457.9966;TRUE;1469.7603;TRUE;1486.7469;TRUE;1465.9651;TRUE;1484.6083;TRUE;1486.7465;TRUE;1492.6426;TRUE
10/08/2021 21:07;32400;36;Image20210810-200733_36_65.000.bmp;Image20210810-200733_36_80.000.bmp;Image20210810-200733_36_120.000.bmp;;;1497.9887;TRUE;1501.6615;TRUE;1462.947;TRUE;1474.5544;TRUE;1491.5961;TRUE;1471.2328;TRUE;1491.852;TRUE;1493.8409;TRUE;1499.3063;TRUE
