Test;Test303;;;;;;;;;;;;;;;;;;;;;;;;;;
Mud;MA3;;;;;;;;;;;;;;;;;;;;;;;;;;
Duration;;;;;;;;;;;;;;;;;;;;;;;;;;;
Column;Col1;;;;;;;;;;;;;;;;;;;;;;;;;;
ClimateDataFile;C:\_data\18_005 slibkolom\Proefbeelden kolommen\Run 3\Test303_MA3\Test303_ClimatedataHal3.csv;;;;;;;;;;;;;;;;;;;;;;;;;;
Time Stamp;C:\_projects\18_005_MudConsolidationColumns\Processing\Branch\10SmallColumns\Source\TFS\TFS_Tubes_v1\TFS_Tubes_col1_Test303.ini;;;;;;;;;;;;;;;;;;;;;;;;;;
Timestamp;Timestamp [s];ImageNr;Image1;Image2;Image3;Temperature [°C];Relative Humidity [%];Column1 [px];Column1 Valid;Column2 [px];Column2 Valid;Column3 [px];Column3 Valid;Column4 [px];Column4 Valid;Column5 [px];Column5 Valid;Column6 [px];Column6 Valid;Column7 [px];Column7 Valid;Column8 [px];Column8 Valid;Column9 [px];Column9 Valid;Column10 [px];Column10 Valid
16/06/2020 11:49;0;0;Image20200616-104927_0_65.000.bmp;Image20200616-104927_0_80.000.bmp;Image20200616-104927_0_120.000.bmp;;;;FALSE;;FALSE;;FALSE;;FALSE;;FALSE;938.0061;TRUE;1429.5403;TRUE;;FALSE;;FALSE;;
16/06/2020 12:04;900;1;Image20200616-110427_1_65.000.bmp;Image20200616-110427_1_80.000.bmp;Image20200616-110427_1_120.000.bmp;;;946.3792;TRUE;963.0923;TRUE;;FALSE;;FALSE;;FALSE;;FALSE;1429.6853;TRUE;;FALSE;;FALSE;;
16/06/2020 12:19;1800;2;Image20200616-111927_2_65.000.bmp;Image20200616-111927_2_80.000.bmp;Image20200616-111927_2_120.000.bmp;;;978.3274;TRUE;995.1301;TRUE;968.6031;TRUE;918.4226;TRUE;952.0862;TRUE;2043.3999;TRUE;;FALSE;;FALSE;;FALSE;;
16/06/2020 12:34;2700;3;Image20200616-113427_3_65.000.bmp;Image20200616-113427_3_80.000.bmp;Image20200616-113427_3_120.000.bmp;;;1013.1258;TRUE;1028.6284;TRUE;1003.1843;TRUE;941.7434;TRUE;972.3876;TRUE;940.3987;TRUE;;FALSE;;FALSE;;FALSE;;
16/06/2020 12:49;3600;4;Image20200616-114927_4_65.000.bmp;Image20200616-114927_4_80.000.bmp;Image20200616-114927_4_120.000.bmp;;;1046.944;TRUE;1063.8041;TRUE;1038.4943;TRUE;976.1064;TRUE;1008.1379;TRUE;971.0491;TRUE;933.422;TRUE;919.8926;TRUE;925.1797;TRUE;;
16/06/2020 13:04;4500;5;Image20200616-120427_5_65.000.bmp;Image20200616-120427_5_80.000.bmp;Image20200616-120427_5_120.000.bmp;;;1082.5466;TRUE;1099.3505;TRUE;1072.7703;TRUE;1019.0388;TRUE;1049.9003;TRUE;1010.2887;TRUE;960.0993;TRUE;946.5408;TRUE;947.1468;TRUE;;
16/06/2020 13:19;5399;6;Image20200616-121926_6_65.000.bmp;Image20200616-121926_6_80.000.bmp;Image20200616-121926_6_120.000.bmp;;;1118.715;TRUE;1135.1456;TRUE;1108.7875;TRUE;1063.5378;TRUE;1093.4123;TRUE;1054.8203;TRUE;998.8322;TRUE;981.6231;TRUE;981.6992;TRUE;;
16/06/2020 13:34;6300;7;Image20200616-123427_7_65.000.bmp;Image20200616-123427_7_80.000.bmp;Image20200616-123427_7_120.000.bmp;;;1155.98;TRUE;1171.9792;TRUE;1144.9791;TRUE;1107.7266;TRUE;1135.875;TRUE;1098.3018;TRUE;1042.5552;TRUE;1023.4088;TRUE;1022.9333;TRUE;;
16/06/2020 13:49;7200;8;Image20200616-124927_8_65.000.bmp;Image20200616-124927_8_80.000.bmp;Image20200616-124927_8_120.000.bmp;;;1193.7863;TRUE;1209.2237;TRUE;1182.3237;TRUE;1151.2059;TRUE;1178.9167;TRUE;1141.1311;TRUE;1087.8654;TRUE;1065.938;TRUE;1067.0958;TRUE;;
16/06/2020 14:04;8100;9;Image20200616-130427_9_65.000.bmp;Image20200616-130427_9_80.000.bmp;Image20200616-130427_9_120.000.bmp;;;1231.7958;TRUE;1247.0131;TRUE;1219.9766;TRUE;1194.5934;TRUE;1220.6986;TRUE;1183.1051;TRUE;1132.8066;TRUE;1108.666;TRUE;1112.1525;TRUE;;
16/06/2020 14:19;9000;10;Image20200616-131927_10_65.000.bmp;Image20200616-131927_10_80.000.bmp;Image20200616-131927_10_120.000.bmp;;;1269.6105;TRUE;1284.6444;TRUE;1257.5869;TRUE;1236.3451;TRUE;1261.8235;TRUE;1224.2789;TRUE;1176.3315;TRUE;1151.719;TRUE;1156.7814;TRUE;;
16/06/2020 14:34;9900;11;Image20200616-133427_11_65.000.bmp;Image20200616-133427_11_80.000.bmp;Image20200616-133427_11_120.000.bmp;;;1307.6225;TRUE;1322.0624;TRUE;1294.6188;TRUE;1277.6013;TRUE;1301.1783;TRUE;1264.6283;TRUE;1219.161;TRUE;1193.837;TRUE;1200.8731;TRUE;;
16/06/2020 14:49;10800;12;Image20200616-134927_12_65.000.bmp;Image20200616-134927_12_80.000.bmp;Image20200616-134927_12_120.000.bmp;;;1345.2377;TRUE;1359.4051;TRUE;1333.0437;TRUE;1317.5458;TRUE;1339.6898;TRUE;1304.3782;TRUE;1258.5277;TRUE;1235.9771;TRUE;1242.6176;TRUE;;
16/06/2020 15:04;11700;13;Image20200616-140427_13_65.000.bmp;Image20200616-140427_13_80.000.bmp;Image20200616-140427_13_120.000.bmp;;;1382.265;TRUE;1396.0017;TRUE;1372.0101;TRUE;1355.4335;TRUE;1378.2111;TRUE;1343.2636;TRUE;1296.8729;TRUE;1273.1913;TRUE;1282.9209;TRUE;;
16/06/2020 15:19;12600;14;Image20200616-141927_14_65.000.bmp;Image20200616-141927_14_80.000.bmp;Image20200616-141927_14_120.000.bmp;;;1418.8951;TRUE;1432.3005;TRUE;1410.7524;TRUE;1391.5701;TRUE;1415.2166;TRUE;1380.861;TRUE;1334.6317;TRUE;1314.7351;TRUE;1320.283;TRUE;;
16/06/2020 15:34;13500;15;Image20200616-143427_15_65.000.bmp;Image20200616-143427_15_80.000.bmp;Image20200616-143427_15_120.000.bmp;;;1455.3337;TRUE;1468.0403;TRUE;1449.3238;TRUE;1431.9211;TRUE;1453.0665;TRUE;1418.6118;TRUE;1375.5417;TRUE;1359.3574;TRUE;1361.7236;TRUE;;
16/06/2020 15:49;14400;16;Image20200616-144927_16_65.000.bmp;Image20200616-144927_16_80.000.bmp;Image20200616-144927_16_120.000.bmp;;;1488.0853;TRUE;1505.0269;TRUE;1487.5475;TRUE;1475.2483;TRUE;1490.783;TRUE;1455.5552;TRUE;1418.9091;TRUE;1406.2706;TRUE;1404.5881;TRUE;;
16/06/2020 16:04;15300;17;Image20200616-150427_17_65.000.bmp;Image20200616-150427_17_80.000.bmp;Image20200616-150427_17_120.000.bmp;;;1512.0974;TRUE;1541.762;TRUE;1520.6678;TRUE;1514.2786;TRUE;1521.1727;TRUE;1492.9162;TRUE;1459.3802;TRUE;1445.0506;TRUE;1441.0845;TRUE;;
16/06/2020 16:19;16200;18;Image20200616-151927_18_65.000.bmp;Image20200616-151927_18_80.000.bmp;Image20200616-151927_18_120.000.bmp;;;1536.2615;TRUE;1571.4736;TRUE;1550.4286;TRUE;1540.6581;TRUE;1545.8876;TRUE;1530.3104;TRUE;1496.3459;TRUE;1470.0165;TRUE;1464.0807;TRUE;;
16/06/2020 16:34;17100;19;Image20200616-153427_19_65.000.bmp;Image20200616-153427_19_80.000.bmp;Image20200616-153427_19_120.000.bmp;;;1553.5771;TRUE;1592.5616;TRUE;1574.0207;TRUE;1556.6371;TRUE;1567.6605;TRUE;1562.147;TRUE;1525.3173;TRUE;1484.8362;TRUE;1479.2634;TRUE;;
