1.2371e-16,6.2403e-16,3.9408e-16,-9.5135e-17,1.5837e-17,-5.6915e-19,1.8341e-19,6.9984e-20,1.6485e-21,2.1287e-18,2.5169e-18,-4.6041e-19,3.8239e-19,-4.4245e-19,-5.8677e-19,1.7602e-18,-1.0759e-16,1.5043e-16,8.4261e-16,2.2974e-17,1.9718e-17,1.7832e-17,4.1531e-18,5.2555e-18,8.3742e-18,-2.5294e-18,1.725e-17,9.6381e-17,1.1282e-16,1.0328e-16,6.8713e-17,4.7701e-16,2.213e-15,5.8232e-16,1.173e-16,1.4036e-16,1.6815e-16,1.1767e-16,9.8613e-17,7.337e-17,-3.2508e-16,3.0198e-17,-1.1649e-17,1.6355e-16,1.6276e-17,1.1234e-17,2.5213e-18,-8.2415e-19,1.5169e-18,2.4583e-20,-1.2197e-19,-7.1909e-20,-1.7318e-19,-1.2929e-18,-7.4132e-20,-2.4024e-19,-9.738e-19,1.6592e-18,3.3009e-19,3.625e-20,1.7657e-19,5.1908e-18,5.0253e-19,6.6415e-18,6.8431e-19,-2.5358e-20,1.2369e-21,-7.2223e-22,-3.5986e-22,1.4896e-21,-1.2687e-21,-1.7272e-20,-5.5289e-20,1.0083e-19,2.2966e-19,2.8188e-18,6.5862e-20,-1.0256e-18,-1.0893e-18,1.4287e-17,4.1101e-17,6.3632e-16,4.437e-17,-4.0754e-18,-8.6746e-19,-1.2465e-19,-1.1639e-18,-2.4447e-18,-4.0078e-18,1.6052e-18,4.9769e-18,-1.511e-19,1.8254e-18,-3.6884e-20,1.3666e-18,8.9347e-18,-4.6965e-19,1.4113e-18,6.2943e-18,2.0343e-19,-3.4675e-19,-5.8733e-20,3.6906e-18,-3.0337e-19,5.302e-18,2.4665e-18,-6.4357e-20,2.7722e-20,2.8e-20,9.8818e-20,-6.5639e-19,-3.8605e-19,6.4575e-17,3.8616e-17,-1.2582e-18,3.6982e-17,2.9017e-17,7.3315e-18,2.636e-17,1.8221e-17,1.0119e-16,7.1372e-18,2.4621e-17,-1.1404e-16,6.167e-17,2.7528e-17,-4.8835e-17,-2.5657e-17,2.1718e-17,-4.8088e-17,-6.8047e-17,1.9854e-17,2.206e-17,-9.0792e-17,2.5302e-17,1.1271e-17,5.9791e-17,3.0812e-17,5.4885e-17,3.7447e-17,4.8664e-17,-5.6007e-20,1.3509e-19,9.9871e-21,9.3541e-21
3.6488e-16,2.2361,2.6947,0.67304,0.053496,0.0011282,-1.8527e-05,-3.1396e-06,4.5891e-06,1.5756e-05,-0.0019854,0.0030383,-0.00019103,1.2727e-05,-0.00021171,0.015046,0.10702,-0.10797,0.39849,0.62529,0.23757,0.10591,0.013902,0.017811,0.014518,1.7576e-06,-0.021609,0.13147,0.27501,0.28947,0.013968,4.2662,6.3219,2.022,-0.16428,-0.12429,-0.1053,-0.070905,-0.06995,-0.013989,4.6159,0.17121,0.07826,1.5679,0.4468,0.0248,0.0056718,0.00033476,0.022329,0.0072034,0.00010506,2.5667e-05,-3.221e-08,0.016759,0.00021137,9.396e-09,0.022209,0.02221,0.0043899,-5.1378e-07,5.2461e-08,0.014499,-0.0003194,-0.0048897,-0.0005121,3.5342e-06,2.4361e-10,-9.7537e-07,-2.8844e-10,-1.033e-06,8.1656e-09,1.0015e-10,5.0979e-05,1.1933e-10,4.2025e-11,0.019118,2.9016e-07,1.2555e-10,-1.0858e-06,-0.0017716,-0.029447,2.7002,0.14624,0.0014464,2.8506e-05,6.866e-08,0.0043889,0.022223,0.017046,0.0048093,0.018325,3.9285e-05,-0.0018062,3.8011e-05,0.013797,0.044425,1.4591e-06,-0.0010854,0.010144,-1.9969e-06,0.01756,0.052203,0.010297,-1.388e-05,0.0058328,0.019938,-7.7235e-06,2.9537e-05,-2.0492e-12,-6.0004e-14,1.3378e-07,0.00033584,0.17733,0.27027,0.050553,0.079456,-0.021495,0.03338,0.045549,0.23893,0.50303,0.41434,0.58766,0.71104,0.52145,0.53069,0.35532,0.23676,0.31676,0.36556,0.37772,0.44459,0.37774,0.63207,0.67796,0.18819,0.28984,0.27745,-0.0032025,-0.005792,-0.033666,0.00027239,-0.00021614,1.5541e-05,-4.2251e-19
4.5559e-16,3.6091,4.5101,1.2446,0.116,-0.0044613,7.3261e-05,1.2415e-05,-1.8146e-05,0.014479,0.010009,0.0029894,0.00075538,-5.0327e-05,0.00083713,0.048535,-0.22362,0.75078,4.1475,0.76733,0.3318,0.11534,0.023019,0.042018,0.058985,-6.9498e-06,0.10715,0.50884,0.51265,0.50848,0.0088251,3.8905,9.0242,4.8248,0.81458,0.62347,0.53031,0.35545,0.35027,0.078611,4.239,0.46128,0.15035,2.0674,0.51019,0.060889,0.018193,-0.0013237,0.019762,0.0066,-0.00041542,-0.00010149,1.2736e-07,0.012807,-0.00083579,-3.7154e-08,0.020243,0.020241,0.0039982,2.0316e-06,-2.0744e-07,0.042265,0.0016113,0.024513,0.0025823,-1.3975e-05,-9.6327e-10,3.8568e-06,1.1406e-09,4.0849e-06,-3.2288e-08,-3.9603e-10,-0.00020158,-4.7184e-10,-1.6617e-10,0.033923,-1.1474e-06,-4.9645e-10,4.2933e-06,0.0070051,0.12954,5.4565,0.23201,-0.0057193,-0.00011272,-2.715e-07,0.0040075,0.020214,0.016275,0.0075523,0.043723,-0.00015534,0.0090346,-0.0001503,0.012587,0.04053,-5.7695e-06,0.0051619,0.036071,7.896e-06,0.016021,0.05511,0.027668,5.4884e-05,0.029544,0.035398,3.0541e-05,-0.00011679,8.1031e-12,2.3725e-13,-5.2901e-07,-0.001328,0.27596,0.4589,0.050837,0.19863,0.15963,0.089749,0.17582,0.4081,0.60478,0.51547,0.53213,0.64871,0.47573,0.49932,0.32506,0.22963,0.33085,0.3684,0.3447,0.40563,0.34463,0.57668,0.6492,0.21913,0.6389,0.52199,0.21858,0.16541,0.16957,-0.00089155,0.00085465,-6.1452e-05,1.1144e-18
4.1346e-16,3.2734,4.1215,1.0302,0.14135,0.0063726,-0.00010081,-1.7083e-05,2.497e-05,0.03264,0.027784,-0.00062737,-0.0010394,6.9252e-05,-0.0011519,-0.041834,0.41432,3.0859,6.5228,0.26005,0.14547,0.026025,0.019383,0.051929,0.10464,9.5632e-06,0.27008,0.5979,0.38393,0.33411,0.0027644,-0.56464,4.1244,5.0065,2.0529,1.6828,1.4629,0.95576,0.93581,0.34143,-0.54633,0.45041,0.14202,2.1886,0.64997,0.066198,0.0015795,0.0018215,-0.002267,-0.00098889,0.00057164,0.00013966,-1.7526e-07,0.00071701,0.0011815,5.1126e-08,-0.0029279,-0.0029251,-0.00057518,-2.7956e-06,2.8545e-07,0.052764,0.0044883,0.065925,0.0071757,1.923e-05,1.3255e-09,-5.3072e-06,-1.5695e-09,-5.621e-06,4.4431e-08,5.4496e-10,0.00027739,6.4928e-10,2.2867e-10,0.022585,1.5788e-06,6.8315e-10,-5.9078e-06,-0.0096394,0.073505,4.6955,0.15335,0.0081335,0.00015511,3.7359e-07,-0.00058672,-0.0028817,-0.0030923,0.006986,0.049967,0.00021376,0.023993,0.00020682,-0.0018327,-0.0059001,7.9391e-06,0.0095983,0.045965,-1.0865e-05,-0.0023328,0.0036367,0.023692,-7.5523e-05,0.041795,0.023634,-4.2025e-05,0.00016071,-1.115e-11,-3.2647e-13,7.2794e-07,0.0018955,0.19047,0.58074,0.19032,0.35467,0.43821,0.22133,0.22864,0.27905,0.16283,0.17247,-0.073316,-0.09444,-0.069249,-0.038594,-0.048204,-0.010689,0.033179,0.015065,-0.050275,-0.05906,-0.05018,-0.083966,-0.043315,0.054446,0.65035,0.49794,0.49468,0.38844,0.31689,0.0049196,-0.001176,8.8897e-05,1.4453e-18
4.1928e-16,3.2687,3.7943,0.61499,0.18323,0.048347,-0.0001801,-3.0519e-05,4.461e-05,0.03015,0.027073,0.0034825,-0.001857,0.00012372,-0.0020579,-0.065262,3.0161,4.8592,2.7813,0.17017,0.026221,0.034229,0.019566,0.043069,0.10397,1.7085e-05,0.2205,0.12717,0.089969,0.030894,0.028359,-0.15631,0.31259,2.3557,1.6495,1.5483,1.4022,0.87646,0.84772,0.54568,-0.11345,0.069965,0.099998,4.4529,1.6579,0.083161,0.0021746,0.0032542,0.00032798,-0.00034519,0.0010212,0.0002495,-3.131e-07,0.020071,0.0070777,9.1337e-08,-0.00085246,-0.00084743,-0.00016226,-4.9943e-06,5.0996e-07,0.031975,0.0043777,0.060458,0.0069943,3.4355e-05,2.368e-09,-9.4814e-06,-2.8039e-09,-1.0042e-05,7.9376e-08,9.7357e-10,0.00049555,1.1599e-09,4.0851e-10,0.0020996,2.8206e-06,1.2204e-09,-1.0554e-05,-0.017221,-0.077389,1.7175,0.072368,0.056199,0.0002771,6.6743e-07,-0.00018268,-0.00076874,-0.0021342,0.0073581,0.032134,0.00038188,0.021481,0.00036949,-0.00055385,-0.0017812,1.4183e-05,0.0011751,0.021298,-1.9411e-05,-0.00070506,-0.0014762,0.00048077,-0.00013492,0.018713,0.0022339,-7.5079e-05,0.00028712,-1.992e-11,-5.8325e-13,1.3005e-06,0.014153,0.21058,1.0163,0.58786,0.50369,0.4674,0.36852,0.105,0.0786,0.024459,0.054575,0.0055693,-0.028519,-0.020897,0.0075258,-0.01602,-0.0071361,0.022917,0.018934,-0.015336,-0.017849,-0.015165,-0.025377,-0.021885,0.024027,0.36736,0.36768,0.45358,0.36361,0.062415,0.026065,-0.002101,0.00084471,-2.0948e-18
1.3476e-16,1.1742,1.4813,0.62783,0.24646,0.065984,0.001215,0.00020589,-0.00030095,0.0093714,0.0090461,0.022906,0.017889,-0.00083465,0.013884,0.61198,4.2242,2.1607,0.42653,0.26963,0.045642,0.037502,0.02343,0.013559,0.035569,-0.00011526,0.08425,-0.0039407,-0.010896,-0.029792,0.0221,0.18769,-0.29886,0.42583,0.50821,0.47395,0.44115,0.27611,0.26538,0.2365,0.21694,-0.022103,0.052268,4.7399,1.6737,0.27259,0.16297,-0.01524,-0.0073493,0.00066099,-0.0068896,-0.0016832,2.1123e-06,0.025469,0.0033393,-6.1619e-07,0.00061394,0.00057996,7.9398e-05,3.3693e-05,-3.4403e-06,0.0083695,0.0013973,0.018995,0.0023048,-0.00023177,-1.5975e-08,6.3964e-05,1.8916e-08,6.7747e-05,-5.3549e-07,-6.568e-09,-0.0033432,-7.8253e-09,-2.756e-09,-0.002025,-1.9029e-05,-8.2335e-09,7.1203e-05,0.16818,1.458,0.26613,0.0296,0.061489,-0.0018694,-4.5027e-06,0.0002169,4.7919e-05,0.01585,0.0017134,0.004733,-0.0025763,0.006684,-0.0024927,0.0005447,0.0017394,-9.5686e-05,-0.0014643,0.0039596,0.00013095,0.00069411,0.0076689,0.018499,0.00091023,0.0024791,-0.0023702,0.0005065,-0.001937,1.3439e-10,3.9348e-12,-8.7734e-06,0.018748,0.47078,1.3698,0.66512,0.33074,0.2071,0.17026,0.036635,0.0022559,0.0041447,0.014526,0.042575,0.027906,0.020348,0.044145,0.032698,0.0070563,0.012941,0.021119,0.016076,0.017566,0.014923,0.024974,0.021616,0.029361,0.10674,0.13208,0.16527,0.11714,0.011868,0.051703,0.020445,0.0018618,-2.4585e-19
1.5151e-16,-0.33068,1.0557,0.23817,-0.21314,0.033998,-0.0029679,-0.00050293,0.00073513,-0.0020237,-0.0029179,0.020718,0.019193,0.0020388,-0.033636,-0.024133,2.2013,-0.17305,0.072582,0.21305,0.051565,0.016871,0.01196,-0.0037418,-0.010785,0.00028154,0.017163,0.066058,0.0091135,0.010043,0.0040004,-0.043531,0.099256,-0.091155,-0.082252,-0.052019,-0.091757,-0.075004,-0.072585,-0.039308,-0.057687,0.032022,0.016177,2.4068,1.241,0.59054,-0.061287,0.12356,0.021815,-0.0010147,0.019007,0.0046993,-5.1596e-06,0.012522,-0.00092829,1.5051e-06,0.00034809,0.00043109,0.00017123,-8.2302e-05,8.4036e-06,-0.0035132,-0.00031843,-0.0050543,-0.0006783,0.00056613,3.9023e-08,-0.00015624,-4.6206e-08,-0.00016548,1.308e-06,1.6043e-08,0.0092553,1.9115e-08,6.7319e-09,0.00068242,4.6481e-05,2.0112e-08,-0.00017393,0.2003,2.5027,0.18712,0.047817,0.053902,0.0054876,1.0999e-05,-0.00016455,0.0019408,0.027113,0.0017612,0.0073924,0.0071163,-0.0018408,0.0068842,-0.00018249,-0.00055212,0.00023373,0.0012904,-0.0021862,-0.00031987,-0.00023428,0.013938,0.030584,-0.0022234,-0.00030464,0.0013288,-0.0012372,0.0053308,-3.2826e-10,-9.6114e-12,2.1431e-05,0.010784,0.3892,0.98865,0.47723,0.083422,0.014356,-0.02198,0.018438,-0.0010798,-0.0018274,-0.0051311,-0.0066303,-0.0089996,-0.0063121,0.013648,0.031496,-0.0023733,0.0073583,-0.006926,-0.0078374,-0.0059118,-0.0050191,-0.008407,-0.007281,0.017527,-0.00058561,-0.0088395,-0.018304,-0.032298,0.070409,0.062783,0.023615,0.0023823,1.02e-18
3.1878e-16,0.022701,2.3763,0.59691,0.28775,0.031295,0.0013371,0.00022613,-0.00032992,-0.00010566,0.00037496,-0.00067175,-0.00064852,-0.00091667,0.024447,0.27398,0.68803,0.31412,0.041317,0.036483,-0.0022113,-0.00058446,0.00044155,0.00025681,0.0011108,-0.00012659,0.026826,0.047484,0.018222,-0.00069941,-5.5752e-05,0.01991,-0.0062534,0.0064971,0.033822,0.25067,0.13168,0.004623,0.0047281,0.0030693,0.0041347,0.012737,-0.000474,-0.071972,0.87157,0.76055,0.79313,0.2095,0.057872,0.00041973,0.06471,0.017659,2.3199e-06,-0.00044858,4.4461e-05,-6.7674e-07,-0.00026891,-0.00030623,-9.9204e-05,3.7004e-05,-3.7784e-06,0.00080644,-8.015e-06,0.0002654,6.3073e-05,-0.00025454,-1.7545e-08,7.025e-05,2.0775e-08,7.4404e-05,-5.8812e-07,-7.2134e-09,0.032473,-8.5943e-09,-3.0268e-09,-4.7433e-05,-2.0899e-05,-9.0426e-09,7.82e-05,0.025065,1.7058,0.36037,0.092389,0.063841,0.028523,-4.9451e-06,5.1764e-05,0.0060677,0.019406,0.0069287,0.032483,0.024493,0.00012634,0.023656,1.2207e-05,2.3359e-05,-0.00010509,-0.00044108,0.00068741,0.00014382,1.6445e-05,0.011126,0.013805,0.0010029,-7.7458e-05,-0.00032606,0.00055767,0.017763,1.4759e-10,4.3214e-12,-9.6356e-06,-0.0004652,-0.016454,0.32174,0.3323,0.018679,0.034329,0.0025156,-0.00080188,0.00072618,0.00049623,0.00089886,0.00075742,0.000447,0.00019835,0.022156,0.036606,0.00016289,0.047429,0.020295,0.0016149,0.00040746,0.00034448,0.00058024,0.00050441,-0.00066615,0.00061395,0.0012288,0.0018913,0.0022198,0.051786,0.052525,-0.0012835,-0.00036984,-1.4033e-18
-4.8448e-18,0.0415,0.59338,3.219,3.2541,0.096388,0.026865,0.0025003,-0.00090838,-0.0028572,0.0025877,0.0007025,0.00053905,-0.010136,0.19581,5.5786,4.6612,0.32005,0.036127,0.034494,-0.0040351,-0.0010649,0.024374,0.00046875,0.011731,-0.0013997,0.0069022,0.015182,0.020286,-0.0013871,-6.9006e-05,0.046392,0.0019924,0.011855,0.01802,0.2371,0.14605,0.0027227,0.0058682,0.0034047,0.0064923,0.0009057,-0.00086136,-0.15504,0.16564,0.52041,4.2339,0.21522,0.052274,0.0045804,0.060397,0.019706,2.5651e-05,-0.00082732,-0.00012856,-7.4828e-06,-0.0031604,-0.003573,-0.0011339,0.00040917,-4.1779e-05,0.020072,-0.00034006,-0.00040327,0.00029512,-0.0028145,-1.94e-07,0.00077677,2.2971e-07,0.0008227,-6.5029e-06,-7.9761e-08,0.031445,-9.5029e-08,-3.3468e-08,-9.3089e-05,-0.00023108,-9.9986e-08,0.00086468,0.0049607,0.4496,0.52734,0.087711,0.064745,0.05237,-5.4679e-05,0.00053541,0.0015388,0.0035112,0.00195,0.030125,0.022601,0.00023063,0.021705,1.8828e-05,-0.00011571,-0.001162,-0.0046458,0.016807,0.0015903,3.3999e-05,0.00018986,0.010808,0.025554,-0.0012131,-0.003154,0.012385,0.015071,1.632e-09,4.7783e-11,-0.00010654,-0.0014727,-0.036052,0.49117,0.38723,0.089558,0.058277,0.015534,-0.002663,0.017037,0.010617,0.01657,0.0083713,-0.0010434,-0.0021967,0.024317,0.031075,0.00029737,0.052632,0.072946,0.029144,0.00076245,0.0006289,0.0010945,0.0009719,-0.0012148,0.0011208,0.0027697,0.0041204,0.004053,0.030477,0.034167,-0.0051744,-0.0034478,-1.256e-18
-7.8236e-17,-0.023057,-0.31007,2.1023,3.1091,0.2235,0.0086806,-0.009131,0.03558,0.015368,-0.0091475,-0.0082147,-0.0072894,0.03992,-0.65513,7.09,6.3104,0.075042,0.014596,0.02896,0.0022119,0.0005772,0.036553,-0.00025749,0.010834,0.0070816,-0.003611,0.0012479,0.007327,0.0012101,-9.5071e-05,0.025755,0.016715,-0.0064951,-0.0030177,0.084588,0.053198,0.029296,0.013394,0.010846,0.0022306,-0.00049768,0.00045754,0.085372,-0.087945,0.17553,4.132,2.0258,0.29285,-0.013116,0.037854,0.0073741,-0.00010103,0.00048912,0.0009219,2.9471e-05,0.012572,0.017283,0.0051537,-0.0016115,0.00016454,0.042533,0.0019808,0.0071945,-0.00089274,0.014549,7.6407e-07,-0.0030593,-9.0471e-07,-0.0032402,2.5612e-05,3.1413e-07,0.012143,3.7427e-07,1.3181e-07,7.7558e-05,0.00091011,3.9379e-07,-0.0034055,-0.018339,-0.29064,0.5096,0.041241,0.02793,0.041415,0.00021535,-0.0020839,-0.00080411,-0.0017948,-0.0015395,0.021232,0.0085361,-0.00012676,0.0080209,3.6777e-06,0.00070634,0.0057137,0.023122,0.026357,-0.0062632,-3.4841e-05,0.0092158,0.014789,0.035367,0.0065331,0.015917,0.0083999,0.005817,-6.4275e-09,-1.8819e-10,0.00041961,0.0033402,0.063192,0.62085,0.46351,0.13669,0.049641,0.0093237,0.0079486,0.011797,0.01146,0.021164,0.023834,0.010538,0.015391,0.011063,0.013193,-0.00016355,0.021734,0.044458,0.020644,-0.00049481,-0.00034594,-0.00074512,-0.00074172,0.00066299,-0.00061636,-0.00366,-0.0049757,-0.0022313,0.027728,0.028856,0.017655,0.01661,9.6759e-19
