1.0231e-18,-5.9752e-18,2.5662e-18,6.8469e-19,4.9599e-20,-4.8201e-19,-2.5745e-19,8.3013e-21,-4.9699e-19,3.8806e-19,1.2601e-18,-1.3058e-18,3.4765e-18,2.1924e-18,-2.0941e-18,4.5131e-20,-2.7488e-20,3.3495e-20,1.4038e-19,-3.7322e-21,-6.2941e-24,6.9727e-20,-1.2509e-21,-5.1498e-22,-2.0624e-23,6.1066e-24,-2.3515e-23,7.4811e-23,-2.7573e-22,3.2287e-21,1.3599e-19,1.9093e-21,-8.8575e-22,-7.472e-23,1.5018e-23,-5.8857e-23,-2.3336e-22,1.7058e-22,-3.3813e-21,1.6446e-19,-1.4023e-19,-5.3617e-19,-2.8356e-19,-9.6029e-19,9.176e-18,1.2201e-17,2.4118e-18,2.7896e-18,-6.7977e-19,-1.317e-18,1.1471e-19,2.1329e-18,3.0508e-18,8.8843e-18,2.8871e-16,1.1402e-16
-8.1551e-18,0.20014,0.020629,0.0087583,-6.7132e-13,0.00040133,0.00020525,-1.8322e-13,0.00040132,-0.0003229,0.0078554,0.00060129,0.0082266,-0.0014632,0.0014982,-7.1191e-06,2.6106e-05,-2.369e-05,-0.00011061,2.5621e-15,2.9441e-15,-5.9175e-05,3.3504e-16,-5.4941e-16,-2.7034e-16,1.3954e-16,-1.6044e-16,-2.4158e-16,2.1906e-17,-1.2957e-18,-0.00011061,8.72e-20,-2.7597e-20,-3.6269e-22,-8.4121e-15,-2.2414e-15,1.4161e-08,-3.6778e-09,2.367e-07,-0.00012227,0.00011307,0.00034709,3.3824e-05,0.001456,-0.0066045,-0.0072004,-0.0016808,0.0026829,0.013042,0.00081114,-1.9467e-05,-6.0741e-05,-0.00011631,1.6042e-06,0.65762,-3.1329e-17
-5.003e-18,0.22184,0.038558,0.015677,2.3962e-12,-0.0014325,-0.00073263,6.5398e-13,-0.0014325,0.0011526,0.016441,-0.0019338,0.024559,0.0063239,-0.0053477,2.5411e-05,-9.3183e-05,8.4558e-05,0.00039479,-9.1453e-15,-1.0509e-14,0.00021122,-1.1959e-15,1.9611e-15,9.6494e-16,-4.9807e-16,5.7269e-16,8.6228e-16,-7.8205e-17,4.541e-18,0.00039482,-2.9797e-19,9.695e-20,1.0861e-21,3.0026e-14,8.0006e-15,-5.0547e-08,1.3128e-08,-8.4487e-07,0.00043644,-0.0004036,-0.0012389,-0.00012073,-0.005197,0.029292,0.031438,0.0093025,0.017,0.010666,-0.0028953,6.9487e-05,0.00021681,0.00041517,-5.726e-06,1.1254,3.9611e-17
9.8011e-18,0.044799,0.051685,0.024239,-2.0062e-12,0.0012152,0.00062185,-5.4753e-13,0.0012152,-0.00096495,0.015669,0.0062877,0.031229,0.018618,0.0045396,-2.1274e-05,7.8015e-05,-7.0794e-05,-0.00033053,7.6566e-15,8.7982e-15,-0.00017684,1.0011e-15,-1.6418e-15,-8.0787e-16,4.17e-16,-4.7947e-16,-7.2191e-16,6.5464e-17,-3.9405e-18,-0.00033055,1.4941e-19,-1.0573e-19,1.2041e-21,-2.5138e-14,-6.6983e-15,4.2319e-08,-1.0991e-08,7.0734e-07,-0.0003654,0.00033791,0.0010531,0.00010518,0.0044266,0.099687,0.098305,0.064072,0.037652,0.00057404,0.0024557,-5.8176e-05,-0.00018152,-0.00034759,4.794e-06,0.97173,-3.6698e-17
1.7098e-17,0.094715,0.077469,0.04391,-9.4834e-12,0.014633,0.007688,-2.5883e-12,0.014633,-0.0045615,0.018484,0.046921,0.018286,0.018309,0.0564,-0.00010057,0.00036879,-0.00033466,-0.0015625,3.6194e-14,4.1591e-14,-0.00083594,4.7325e-15,-7.7613e-15,-3.819e-15,1.9712e-15,-2.2665e-15,-3.4126e-15,3.0948e-16,-1.8057e-17,-0.0015626,1.1047e-18,-4.0449e-19,-4.8533e-21,-1.1883e-13,-3.1664e-14,2.0005e-07,-5.1955e-08,3.3437e-06,-0.0017273,0.0015973,0.013866,0.0027946,0.063219,0.13274,0.11869,0.16536,0.05476,0.020227,0.029384,-0.00027501,-0.00085806,-0.0016431,2.2662e-05,0.98862,9.5985e-18
8.7345e-18,0.099241,0.051753,0.033026,4.02e-11,0.020149,0.011452,1.0971e-11,0.020149,0.026739,0.064317,0.10992,0.0072428,0.0079782,0.086128,0.0004263,-0.0015633,0.0018993,0.0088063,-1.5342e-13,-1.763e-13,0.0046542,-2.0062e-14,3.29e-14,1.6188e-14,-8.3558e-15,9.6077e-15,1.4466e-14,-1.3116e-15,7.6597e-17,0.0088067,-4.0138e-18,1.7737e-18,6.4877e-20,5.0373e-13,1.3422e-13,-8.48e-07,2.2023e-07,-1.4174e-05,0.0095049,-0.006771,0.025539,0.013606,0.1339,0.10092,0.11035,0.22737,0.077932,0.033628,0.040819,0.0011657,0.0050794,0.0091481,-9.6062e-05,1.08,5.8696e-17
-3.1442e-19,0.031331,0.0066064,0.0079352,-6.0558e-11,0.01262,0.0078182,-1.6528e-11,0.01262,0.07226,0.12891,0.12052,0.011666,-0.0019694,0.072177,-0.00064219,0.0024666,0.0044399,0.01987,2.3112e-13,2.6558e-13,0.0098381,3.0222e-14,-4.9561e-14,-2.4386e-14,1.2587e-14,-1.4473e-14,-2.1793e-14,1.9807e-15,-1.1589e-16,0.019869,7.4918e-18,-2.7126e-18,7.451e-20,-7.5883e-13,-2.0219e-13,1.2774e-06,-3.3177e-07,2.1352e-05,0.018817,0.010681,0.037464,0.05509,0.16808,0.050893,0.10332,0.18299,0.10323,0.051322,0.040698,-0.0017561,0.01425,0.019353,0.00014471,0.93965,1.9937e-17
-4.2871e-19,0.0042321,-0.0012944,0.00026164,-8.5233e-11,0.0011235,0.00071926,-2.3262e-11,0.0011235,0.081241,0.1536,0.068147,0.029613,-0.0013762,0.037903,-0.00090386,0.014417,0.0042296,0.016848,3.253e-13,3.738e-13,0.0072331,4.2537e-14,-6.9755e-14,-3.4323e-14,1.7716e-14,-2.037e-14,-3.0672e-14,2.786e-15,-1.6372e-16,0.016847,1.0105e-17,-3.8928e-18,2.395e-20,-1.068e-12,-2.8458e-13,1.798e-06,-4.6695e-07,3.0052e-05,0.015366,0.062245,0.063753,0.10597,0.1593,0.030551,0.098735,0.065117,0.10871,0.077366,0.069204,-0.0024716,0.013999,0.016121,0.00020367,0.51677,2.904e-17
1.4798e-18,0.00019077,0.010934,-0.00026681,6.0264e-10,-0.0012041,-0.00077136,1.6448e-10,-0.0012037,0.030182,0.10366,0.090466,0.044698,0.011751,0.019897,0.010556,0.016388,0.0020492,0.0053814,-2.3e-12,-2.6429e-12,0.0020819,-3.0076e-13,4.9321e-13,2.4268e-13,-1.2526e-13,1.4403e-13,2.1687e-13,-1.9681e-14,1.1528e-15,0.0053903,-6.7455e-17,2.6851e-17,-5.8339e-20,7.5515e-12,2.0121e-12,-1.2713e-05,3.3016e-06,-0.00021248,0.019709,0.072058,0.11139,0.078494,0.16592,0.021858,0.06036,0.021878,0.068135,0.06041,0.1545,0.029024,-0.0031197,0.01279,-0.0014401,0.22894,-1.7061e-17
1.7268e-18,-0.00096893,0.011306,8.4184e-05,-1.3065e-09,0.00038056,0.00024339,-3.5659e-10,0.00037981,-0.00785,0.035064,0.13755,0.038428,0.020385,0.010303,0.026456,0.0081872,-0.0016082,-0.0013465,4.9865e-12,5.73e-12,-0.00051651,6.5205e-13,-1.0693e-12,-5.2614e-13,2.7157e-13,-3.1226e-13,-4.7017e-13,4.2671e-14,-2.5001e-15,-0.0013661,1.4569e-16,-5.8243e-17,1.9566e-19,-1.6372e-11,-4.3624e-12,2.7561e-05,-7.1579e-06,0.00046067,0.012766,0.054118,0.10668,0.069205,0.18359,0.017394,0.021309,0.016587,0.020521,0.062502,0.16686,0.074111,0.016758,0.0092102,0.0034689,0.17282,-1.296e-17
