-4.4454e-17,1.2348e-16,8.2644e-17,1.6245e-17,4.6205e-18,-1.0782e-18,2.5036e-18,3.0267e-18,-8.3165e-18,4.6514e-18,1.0812e-17,5.5509e-16,6.9883e-17,8.6261e-17,4.0062e-17,-2.4492e-17,6.1355e-18,2.7215e-19,-3.3944e-18,7.0636e-18,7.0387e-18,6.6152e-18,1.0196e-18,4.3139e-18,2.3723e-18,7.3221e-19,1.0676e-18,-5.2617e-18,-5.8742e-18,3.0836e-18,5.6706e-18,4.7427e-18,1.7193e-18,2.5495e-19,-2.408e-19,4.6948e-18,5.0664e-18,1.4441e-18,4.5477e-19,2.5122e-17,1.9933e-16,7.4687e-17,-1.8803e-16,-6.2514e-17,5.9107e-16,2.3878e-16,4.023e-16,2.0346e-16,1.638e-16,-2.0623e-17,-4.0738e-17,-2.6251e-17,2.815e-17,1.8955e-17,-7.7416e-18,-6.1269e-19
-6.8069e-18,0.31037,0.269,-0.0098532,-0.0028885,0.050681,0.010295,-0.0018863,0.0023705,-0.00047371,0.46537,1.7533,0.76348,0.49324,0.33114,0.13709,0.023085,-0.00081167,0.02786,-0.0041089,-0.0038071,0.0077283,0.01425,0.022986,-0.0018104,0.021682,0.026075,0.026086,0.026761,0.0030706,0.0013069,0.042999,0.01519,-0.00021602,3.1194e-05,0.022981,0.047991,0.0083329,-0.00078512,0.062614,-0.11081,-0.005817,0.22032,0.095851,-0.34112,0.39772,0.22163,0.26314,0.369,0.17612,0.03616,0.079346,0.18067,0.17861,0.084886,1.4695e-17
-1.0845e-18,0.52864,0.55632,0.07577,0.01188,0.058786,0.019374,0.0079399,-0.0084613,0.0062754,0.15626,3.7721,1.2175,0.89656,0.58271,0.1067,0.045703,0.0046666,0.01993,0.017802,0.017168,0.035308,0.023418,0.039608,0.0077496,0.022089,0.026285,0.026243,0.023832,0.0226,0.017018,0.062929,0.02895,0.00077105,-0.00011135,0.039599,0.074645,0.0078313,0.0050935,0.10919,0.47298,0.2781,-0.43434,-0.056543,2.1231,1.9194,2.4656,1.2284,1.1587,0.14857,-0.11304,-0.044614,0.2899,0.32967,0.097021,3.2528e-17
2.7409e-17,0.38525,0.47211,0.19903,0.02413,0.0095729,0.012137,0.01956,0.0070971,0.094519,0.56811,5.2532,2.2648,1.0947,1.0867,0.1889,0.07845,0.034584,0.0031626,0.0532,0.063379,0.051022,0.021288,0.036386,0.021471,-0.0020107,-0.0022305,-0.002195,-0.00014787,0.04293,0.028322,0.029086,0.021608,-0.00064554,9.3221e-05,0.036378,0.042354,-0.00033092,0.045583,0.089346,0.81091,0.16778,0.73031,0.92517,5.8065,5.145,6.206,3.8327,2.8201,0.62611,0.4451,0.077908,0.17036,0.2698,0.085494,2.9521e-17
-2.5935e-17,0.22288,0.12122,0.18899,0.0033261,0.0069673,-0.00070519,0.015307,0.040885,0.27386,3.9855,6.124,5.6931,1.6618,2.4842,0.90716,0.17747,0.088074,0.063517,0.053567,0.090833,0.023473,0.023328,0.036298,0.017674,-0.0016977,-0.0011769,-0.00068227,0.025544,0.040584,0.022231,0.0039459,0.0035489,-0.0030516,0.00044067,0.03629,0.016108,0.0013845,0.12172,0.07757,0.49612,-0.12445,6.4559,4.2629,7.2161,9.0742,8.449,7.9997,5.7908,2.5012,2.3437,0.95963,0.083148,0.17085,0.14372,1.0368e-17
-3.6461e-17,0.17987,-0.016068,0.097658,0.0083797,0.019338,0.015103,0.026574,-0.10528,0.32837,5.9641,3.5905,8.1705,1.777,3.1374,1.375,0.32666,0.10614,0.085335,0.022043,0.055699,0.0034111,0.008127,0.016917,0.004265,0.0010697,-0.0023621,-0.0010394,0.040739,0.038032,0.069103,-0.0034688,-0.0015997,0.017468,-0.001868,0.016911,0.01707,-0.0081828,0.13707,0.096992,4.9115,3.7934,9.6926,6.4541,12.072,8.9482,6.8282,9.798,8.3325,3.8462,2.9672,1.2555,0.24864,0.2241,-0.2058,-2.5341e-17
-9.6335e-18,0.13878,0.0092891,0.025671,0.028744,0.036897,0.044653,0.03858,0.20607,0.86495,4.6,38.792,13.564,2.0573,2.7734,1.271,0.39122,0.088294,0.055578,-0.0036214,0.0078707,-0.00098776,0.0026234,-0.0029312,0.0016496,-0.00024637,0.0054187,0.011008,0.026997,0.027154,0.10477,0.0027345,-0.00039218,0.042612,0.0029455,-0.0029274,0.02498,0.013428,0.075914,-0.0095061,11.595,9.1768,8.5108,6.5897,16.023,5.8887,5.4045,8.4168,8.0261,4.1729,2.61,1.5612,0.47818,0.28641,0.89169,1.7274e-16
-1.5483e-18,0.022422,-0.0023791,0.027427,0.027036,0.056579,0.053244,0.032543,1.1395,1.8882,1.5435,111.1,22.159,2.988,2.2759,0.91324,0.30901,0.065047,0.029101,-0.00097441,7.0631e-05,-0.0011335,0.029869,-0.00089031,0.01185,-7.1479e-05,0.029779,0.03665,0.003341,0.0025703,0.076042,0.021544,-0.001117,0.048898,0.017043,-0.00088562,0.019603,0.076432,0.031676,0.036358,14.601,10.821,6.2213,5.8896,13.471,3.7254,6.7047,5.5188,4.9315,4.2881,3.3151,2.3659,0.53407,0.31747,3.3056,3.4199e-16
7.91e-18,0.01484,0.065613,0.061841,0.0090962,0.046889,0.032661,0.034775,1.3127,1.7353,0.34598,115.53,21.444,3.1976,2.654,0.81699,0.23798,0.054532,0.035853,0.0014878,-0.00203,0.011467,0.052767,0.0051987,0.0055016,0.0001447,0.021471,0.011233,-0.009523,-0.0027724,0.080897,0.05465,0.013472,0.049924,0.019746,0.0067333,0.014482,0.079589,0.15474,1.0958,12.063,8.2377,7.3852,5.6664,8.5204,3.7199,5.0714,3.027,3.131,4.8167,5.3696,2.1458,0.56492,0.68904,2.0898,4.5485e-16
8.7259e-18,0.042328,0.091803,0.081313,-0.0024237,0.019893,0.014649,0.040417,0.71208,0.77274,0.55562,57.809,12.352,2.2258,4.1406,0.80676,0.19489,0.095281,0.083046,-0.0013994,0.0055359,0.019879,0.060911,0.028108,0.012709,-0.00019179,0.00055559,0.0099159,0.017599,0.00090508,0.063651,0.061446,0.027469,0.047046,0.018763,0.043999,0.013487,0.049852,0.35281,1.6557,8.8931,6.6417,9.8444,6.0791,3.722,3.3583,2.4577,1.3857,1.9061,3.3347,1.5922,2.7736,1.0448,0.98568,0.5097,1.4296e-16
-3.3125e-18,0.030709,0.031312,0.061795,-6.4476e-05,0.00018667,0.010923,0.030969,0.061072,0.019359,0.77527,0.79724,3.305,0.84983,5.3696,0.73877,0.14551,0.14881,0.11681,-0.0001455,0.023329,0.018431,0.049507,0.053973,0.039166,-2.2254e-05,-0.00024291,0.066417,0.066822,2.3373e-05,0.0045348,0.031138,0.023803,0.031036,0.018559,0.093119,0.026206,0.039397,0.2648,1.1777,7.9386,7.7713,11.87,6.3264,2.6746,1.7035,1.3467,0.74613,1.1551,1.6766,6.6209,4.5662,1.7932,1.1309,1.0957,1.678e-16
-3.0969e-19,0.033385,0.02555,0.016039,0.0011203,-0.0014899,0.00061267,0.0035271,-0.01798,-0.046339,0.64938,-4.4321,1.5588,0.46061,4.2117,0.76369,0.085033,0.11393,0.068768,0.015535,0.029869,0.021043,0.017066,0.037112,0.039244,0.0010805,0.021714,0.099396,0.072548,-0.00037762,-0.0086404,0.0054327,0.006444,0.0019989,0.0076598,0.081997,0.059906,0.056499,-0.16308,1.6631,6.9189,7.4997,13.512,5.0585,8.3273,0.94847,0.75876,1.1819,2.6143,5.3023,46.016,4.9046,1.9528,1.5612,1.3228,1.0204e-16
4.9763e-18,0.041179,0.0267,-0.0072569,-0.0022518,0.00051857,0.0073296,0.012262,0.048644,0.033024,0.30772,2.3014,1.6577,0.84283,2.0601,0.62614,0.052062,0.072762,0.078276,0.04194,0.029029,0.0089747,0.013357,0.010635,0.014023,-0.0031519,0.036152,0.074798,0.035443,0.0012632,0.015656,-0.0010868,-0.0028519,0.015474,-0.0087911,0.028086,0.058819,0.085364,1.0249,5.223,6.2363,6.2715,6.9709,1.6044,10.439,0.7801,0.30001,0.97739,1.9494,6.6189,63.964,4.6055,1.8549,1.4028,-0.052327,2.8828e-17
5.7525e-18,0.057488,0.03564,0.0017162,0.001532,2.2693e-05,0.021466,0.042564,0.0090017,-0.0034016,0.018414,-0.16001,0.98534,1.2436,0.61356,0.42605,0.068611,0.064876,0.13288,0.056438,0.023825,0.0012499,0.043262,-0.00057647,0.00094381,0.0022956,0.026956,0.024271,-0.0025733,0.011661,0.027249,-0.00045967,0.00062452,0.040341,0.005145,0.033549,0.043143,0.060841,3.0138,8.4662,5.9844,5.1428,8.332,2.3601,6.1514,0.69879,0.29145,1.1136,2.5108,4.7488,41.913,4.6868,1.9034,0.8391,0.65536,3.8387e-16
1.6625e-17,0.089823,0.083845,0.013367,0.020387,0.00047478,0.012777,0.035421,-0.0030403,-0.0033862,-0.016551,-0.2367,1.2214,1.0991,0.38434,0.45909,0.10824,0.057146,0.10214,0.038014,0.014522,0.028615,0.060923,-0.00055447,0.030215,0.032654,0.0048547,0.0019989,-0.0033916,0.028476,0.0025186,-0.0037033,0.0023133,0.013011,0.060846,0.1518,0.071828,0.034957,3.5571,6.8279,5.6305,4.4158,15.922,5.7176,1.3899,0.62588,0.94148,3.4833,9.5468,5.0176,12.56,5.2471,2.2652,0.81829,2.8966,5.8577e-16
1.142e-17,0.085797,0.054548,0.0084938,0.025767,-0.0021714,0.0034461,0.012808,0.092059,0.0017246,0.14219,0.1734,0.93484,0.61941,0.26977,0.4387,0.087816,0.042628,0.03543,0.0083292,0.012298,0.044061,0.030107,0.00019965,0.057081,0.049496,-0.002694,-0.00045796,0.0061904,0.01525,0.016282,0.020386,-0.0083967,0.017905,0.052718,0.17404,0.087384,0.33635,4.228,5.4733,5.5616,4.0907,-51.079,-17.2,-0.43307,0.38632,1.0705,4.9006,11.677,5.0224,3.0776,5.6816,2.9512,0.96668,-9.9478,-9.0543e-16
-2.8513e-19,0.050797,0.0083918,-0.00054416,0.012909,0.0032618,-0.0013576,-0.0024424,0.17526,4.4763e-05,0.26157,0.0544,0.29159,0.19382,0.045807,0.26017,0.031503,0.032352,-0.005435,0.0029581,0.017382,0.040465,-0.0042319,0.00014197,0.046425,0.03419,0.00055057,-0.00068357,0.0075047,0.0050302,0.044832,0.044381,0.012096,0.047504,0.028901,0.08501,0.054258,-0.32624,3.9078,5.63,5.5102,4.6586,80.525,28.168,1.0437,0.32723,0.94767,3.4576,6.5341,3.4169,5.8603,5.0507,2.6288,0.9801,15.663,2.0655e-15
2.285e-18,0.03095,0.025935,0.0001228,0.001863,0.020215,-0.001825,-0.001646,0.12487,0.00066818,0.18632,0.061018,0.13474,0.039291,-0.0030129,0.047917,0.0021973,0.029031,-0.0021805,0.0265,0.017734,0.030429,-0.00053477,0.00033657,0.0057251,0.0033721,0.0001321,-0.0014503,0.00095624,0.02545,0.032351,0.031595,0.063954,0.050218,0.065045,0.0054569,0.0030675,-0.36014,3.1899,6.0442,4.9916,5.8201,474.6,166.14,4.2741,0.97821,1.2323,0.56897,1.0595,2.9449,3.748,3.2191,0.96192,0.7761,101.98,1.753e-14
-7.3652e-18,0.055328,0.010315,-0.0026424,0.014952,0.023503,0.019532,0.011014,0.032268,-0.0050265,0.053199,0.026389,0.10431,0.0058089,0.02705,-0.011778,-0.0021488,0.010884,0.0079386,0.028462,0.0012788,0.0073871,-0.0043303,-0.0022942,-0.0098041,-0.0024309,0.00094786,0.016653,-0.0013852,0.019183,0.0024713,0.0062271,0.032716,0.031543,0.090313,0.01186,0.019233,6.7426,7.9992,7.1985,4.1617,5.8107,485.34,176.83,7.0143,2.2541,1.3186,0.3556,3.2424,9.0095,1.1707,1.671,0.55348,0.38525,138.08,4.4924e-16
-1.0977e-17,0.055611,0.0060523,0.0066537,0.011514,0.023209,0.060717,0.017748,-0.00033965,0.011585,-0.011381,0.0020441,0.081049,0.0041068,0.044139,0.0039453,0.00076506,-0.002586,0.011164,0.030169,0.0098562,0.003313,0.012408,0.0052938,0.012761,-0.0010052,0.0087477,0.049767,0.0015315,0.013936,0.016784,0.0038219,-0.00066336,0.018003,0.059205,0.025349,0.051082,11.07,12.121,8.5889,3.8532,7.1789,219.78,89.423,6.6644,1.9238,0.40177,0.08497,3.5108,12.314,7.5581,0.89419,0.86642,0.17658,85.079,-3.1208e-15
-2.6615e-19,0.012598,0.042508,0.026706,0.00035643,0.041793,0.088972,0.016896,0.041809,0.043135,-0.00025964,0.035963,0.070107,0.0021479,0.026568,0.00013371,6.3336e-05,-9.4004e-05,0.010695,0.043445,0.043003,0.018201,0.043425,0.022842,0.043034,-0.00048641,0.029777,0.06952,0.0073775,0.025703,0.065838,0.025213,0.019654,0.020622,0.0012983,0.0098377,0.06808,6.6936,9.9741,8.7141,5.1075,9.9383,15.274,15.487,3.7699,1.2411,0.60079,0.46668,2.2329,9.1884,16.646,1.2444,0.85633,0.27408,2.0997,5.6336e-17
7.2421e-18,0.012389,0.060141,0.027949,0.056859,0.082822,0.063181,0.033932,0.077959,0.034181,-0.0053978,0.028122,0.040932,-0.004603,0.0089688,0.0005641,-0.0010093,-0.00017944,0.012029,0.034525,0.035862,0.0060504,0.019817,0.027423,0.035785,0.022027,0.060382,0.044205,0.012982,0.015013,0.058037,0.030845,0.023145,0.023099,-0.0052221,0.036047,0.10828,1.5252,4.4319,6.675,8.2757,10.001,-9.062,1.1036,2.5073,4.8734,6.2347,8.8391,14.446,8.6893,8.7794,2.9243,0.72862,0.34262,-7.2707,4.7446e-16
1.5259e-17,0.081545,0.087741,0.029336,0.10937,0.090563,0.028771,0.086317,0.079693,0.019412,0.025446,0.013437,0.010679,0.016355,-0.011146,-0.0034581,0.0025542,0.0017181,0.0062005,0.014441,0.015347,0.00058497,-0.0030529,0.014604,0.014124,0.024656,0.050793,0.0067044,0.0029597,-0.0024647,0.021626,0.015799,0.034748,0.015512,0.0015761,0.034971,0.055723,-0.25852,0.67907,6.7772,10.931,10.567,11.637,4.5592,4.016,7.5098,14.232,23.753,19.958,7.007,1.675,3.4652,0.6399,0.24858,3.6195,-1.9129e-16
2.4519e-17,0.1149,0.11369,0.022021,0.081888,0.036127,-0.0045902,0.099648,0.031296,-0.0045861,0.096244,0.013778,0.00014101,0.046009,0.0059163,0.0023232,-0.0015574,-0.001172,8.0403e-05,-0.0011551,-0.002119,-0.0017616,0.00058307,-0.00092063,-0.0012442,0.027417,0.023831,0.0021518,0.0021763,0.0022001,-0.0010117,-0.00086531,0.043492,0.023937,0.00019054,0.0077262,0.10469,0.40358,0.3679,7.3004,10.572,10.519,5.3675,2.1012,5.8487,7.3822,20.34,31.214,12.582,4.449,3.5244,2.6968,0.61235,0.10411,-0.10877,1.2749e-17
