7.3372e-19,4.8909e-16,8.1825e-16,6.8164e-16,2.7298e-16,7.334e-16,1.8123e-15,1.3621e-15,1.3521e-15,9.0152e-16,9.2765e-16,1.1198e-15,7.5234e-16,5.7248e-16,5.3704e-16,2.6568e-16,4.3156e-16,5.1453e-16,6.0836e-16,8.4295e-16,1.6921e-15,1.0797e-15,2.3551e-15,1.2476e-15,1.2956e-15,1.1747e-15,1.0512e-15,1.0428e-15,5.1293e-16,7.1924e-16,2.0487e-16,1.2851e-15,1.482e-16,4.6514e-16,7.5688e-16,1.5201e-16,1.0171e-15,2.5964e-15,1.2533e-15,7.46e-16,3.7814e-16,6.6986e-16,4.7194e-16,9.1773e-16,4.5805e-16,6.6142e-16,4.6227e-16,5.7591e-16,6.0425e-16,6.2176e-16,1.6392e-15,4.7135e-16,9.7501e-16,8.119e-16,3.0176e-16,6.4469e-16,3.6914e-16,1.5645e-15,1.6307e-16,2.7191e-16,4.1101e-16,7.4341e-17,4.3408e-16,1.2199e-15,1.1385e-15,2.4273e-15,8.7639e-16,2.4677e-16,2.1394e-15,8.9534e-16,1.1724e-16,1.0278e-15,1.1811e-15,5.1122e-16,5.0979e-16,1.102e-15,1.0814e-15,9.4948e-16,4.8423e-16,-2.7353e-16,9.2522e-16,-2.5189e-16,2.7503e-16,4.8026e-16,-5.4312e-16,7.9959e-16,-3.232e-16,3.6101e-16,8.0719e-16,1.0487e-15,5.4218e-18
-1.086e-16,-0.41066,-0.68009,-0.54876,-0.32496,-0.39575,-0.94449,-0.97221,-0.77584,-0.94701,-0.64935,-0.79783,-0.61986,-0.3649,-0.2718,-0.27596,-0.23091,-0.40511,-0.62186,-0.96825,-0.99984,-0.61113,-1.2763,-0.78997,-0.82063,-0.7931,-0.7889,4.7341,5.2181,5.4972,7.1391,9.0701,5.3087,6.6097,4.9691,4.8851,6.2539,8.1663,5.5424,5.7601,4.2496,9.1882,5.6817,4.1224,3.8671,3.1322,7.5858,4.4653,9.8044,6.4832,4.0233,5.8761,5.317,7.7325,3.352,2.5368,5.8566,7.307,4.7147,5.1193,5.2573,3.8793,6.3468,3.7685,5.7366,8.6527,3.7358,5.6714,5.8623,3.1457,6.5144,7.4016,3.8174,8.6423,5.7633,5.8429,4.1858,5.9934,4.4602,4.3384,7.2671,4.7567,5.0933,2.245,5.2776,6.7422,4.6215,5.7701,4.5273,4.3353,-5.9685e-16
1.6726e-16,2.1145,3.4056,2.7014,1.6041,2.0062,4.6719,4.6759,3.7883,4.6746,3.1905,3.9515,3.0248,1.8843,1.4391,1.3411,1.2034,2.0716,2.9989,4.7184,4.8492,2.8959,6.2037,3.8525,4.0526,3.8766,3.8735,6.7484,8.4358,11.044,11.341,11.151,7.7687,9.6087,8.1935,6.5021,8.2436,8.361,8.8409,10.408,7.4903,10.218,9.5703,9.4427,6.2094,6.1649,13.067,8.0134,11.26,10.488,9.8322,8.7955,8.2036,12.024,5.7543,4.486,8.8449,10.436,6.8013,9.2342,7.5115,6.9206,9.0745,7.8247,9.9596,11.799,8.4438,9.7828,9.7437,5.9555,8.9279,9.8586,6.7455,12.007,10.56,9.4625,9.2647,8.6953,7.5588,8.5805,10.902,6.3159,9.1342,5.8594,8.1377,9.1711,7.0056,9.682,7.6287,8.2858,5.2531e-16
8.4577e-16,6.901,9.6802,6.9623,4.2023,6.0776,12.391,10.332,9.2804,12.245,8.128,10.559,7.3847,6.2386,5.2961,3.1908,4.1471,6.549,6.7572,11.41,11.362,5.7078,14.755,9.3617,10.645,9.564,9.825,5.3248,7.4303,10.525,6.9317,5.2862,7.4703,7.9735,6.7112,4.8857,4.1558,1.6849,6.6238,9.2145,8.0832,3.1585,7.4474,9.4526,7.1575,6.3522,10.549,9.0047,4.1585,9.5101,12.165,6.3133,7.741,9.7223,5.3713,4.3382,6.6342,6.0049,6.6182,10.072,7.0103,7.9601,5.1622,8.6964,8.2279,5.7796,9.0612,8.4712,8.6567,6.0273,4.3391,6.2971,7.2873,7.2823,10.576,8.8174,11.299,6.0881,5.2846,7.7179,8.5923,5.1049,7.479,6.9386,6.6008,4.8783,5.4861,9.1074,8.0683,7.9891,5.5352e-16
9.4525e-16,9.2309,11.081,6.6582,3.8465,7.6257,12.187,6.5087,7.9822,11.581,7.6078,10.643,6.9101,9.7671,9.1358,3.4988,6.491,8.6294,4.7358,9.3634,8.4731,2.5262,11.363,7.7619,10.283,8.8586,8.7193,7.5353,8.069,6.9872,2.4933,6.6899,11.726,10.67,6.3035,7.5262,4.2026,5.1109,5.1496,7.6215,10.193,4.7447,5.0034,5.8612,12.339,6.4541,7.3845,11.625,6.1815,10.464,10.875,6.3395,10.845,9.9969,6.1215,4.7754,6.9703,5.0346,11.096,12.265,11.453,10.166,3.8733,8.1722,6.3714,4.489,6.6407,7.4059,8.8843,5.9421,2.9657,8.1474,8.5161,7.7794,10.123,10.454,11.541,6.5395,2.9257,4.2079,9.6861,8.7771,4.9838,5.4404,8.2386,4.8925,6.2445,10.034,10.431,6.7391,1.1838e-15
9.1058e-16,7.2992,9.8624,5.9579,2.5381,6.8356,9.564,6.5424,7.5461,8.2609,7.003,8.7144,9.134,12.74,11.664,7.1217,7.7033,7.4849,5.4016,8.402,7.493,5.2143,9.3191,6.8365,8.2297,10.592,6.619,9.0486,7.6811,5.4993,2.8012,7.0284,11.777,10.017,7.2969,7.4654,6.5834,9.4641,4.1435,8.7602,10.438,4.7193,3.6737,8.8373,16.493,8.9616,6.0704,11.888,7.0402,8.3183,9.7525,7.3068,11.682,8.4733,7.9784,5.7495,7.6676,8.0048,12.327,12.187,12.494,8.2924,5.3139,7.3056,6.8859,8.5039,6.4131,7.2515,8.536,6.6044,5.2315,8.3495,6.2427,10.599,7.4253,9.8823,10.677,7.0856,5.3723,2.6141,8.9228,10.109,5.8397,6.82,11.956,8.768,7.1675,9.215,9.5303,6.6935,1.2804e-15
6.3706e-16,7.379,7.4315,4.8422,4.6133,6.2321,8.3216,8.7353,7.0272,5.7069,6.5859,6.9759,10.974,11.716,11.153,8.2266,9.1505,6.4218,6.9818,8.273,8.8466,10.302,8.8048,6.259,8.2823,13.145,6.9888,8.5194,9.2682,7.1455,4.1299,7.8011,7.7064,6.731,7.5224,6.537,11.039,11.035,5.5212,10.735,9.0772,6.0553,4.2522,14.308,14.98,10.665,6.1723,10.348,6.149,7.5853,11.723,9.653,9.6574,7.9126,7.6368,5.2873,8.5855,9.659,8.8509,10.667,10.018,5.7548,6.5752,8.0068,7.7874,11.623,6.6268,8.0237,9.6137,8.8232,7.0831,7.099,4.5197,11.599,6.2949,10.154,10.994,7.6749,7.5614,4.6788,7.4241,9.9432,8.0695,8.0076,12.683,11.833,7.6055,8.2722,8.42,6.7597,1.0148e-15
-4.2762e-16,9.5467,6.5869,3.7294,8.9512,7.771,9.0101,9.2426,5.6481,4.1169,5.6267,6.6937,9.7463,7.999,9.222,6.0388,9.8776,6.4747,6.3704,6.1635,9.0834,11.481,7.4558,6.8722,10.016,12.779,8.0182,7.5364,12.543,10.085,5.1954,10.544,7.1689,5.6634,7.3157,7.0604,14.168,10.226,8.4831,11.546,8.6322,10.191,5.8402,16.521,9.6916,8.9871,6.087,8.9609,6.698,9.853,13.957,12.005,7.0488,9.7902,5.8556,3.4812,9.1457,7.8368,5.3158,8.6009,7.1488,6.3543,6.6014,9.8536,8.6261,10.047,5.7813,9.4743,11.381,11.288,6.9504,7.294,4.9253,9.5123,7.8292,11.787,12.385,8.446,7.3229,7.8731,7.3653,9.1093,7.0845,7.7519,10.57,10.655,7.2248,8.3507,9.5187,7.4626,1.1246e-15
6.1307e-16,7.0331,9.8828,5.0684,9.9711,10.597,10.72,10.222,6.4369,3.1184,5.6784,8.8479,8.9264,7.7698,9.8436,8.0473,7.5641,5.2369,5.099,4.1309,8.0578,9.4198,6.9344,12.177,10.491,9.6172,6.166,7.799,11.909,11.435,9.0121,10.981,15.245,8.7739,9.1628,7.2583,11.098,8.1312,9.0355,11.686,9.8008,10.864,6.4879,15.044,7.0398,5.3974,5.085,8.0019,8.5194,9.6047,10.634,11.186,5.9993,10.535,7.4994,3.3846,7.8645,6.1961,6.8041,6.283,6.0486,8.9889,6.9639,10.329,11.136,6.1165,5.6262,10.491,9.6956,11.077,6.6986,9.2923,4.7675,6.7434,7.8669,10.69,12.105,8.2992,8.7249,8.2725,7.9983,5.6954,2.6628,9.5766,10.417,6.4446,6.0448,8.0608,10.478,10.82,1.6253e-15
1.1084e-15,6.5131,10.695,7.485,10.907,10.06,13.973,12.696,7.391,5.8161,8.6103,10.645,10.624,8.4468,10.886,10.857,6.7899,3.8878,5.4795,8.8701,9.1894,10.023,5.6422,13.87,9.8118,4.8986,5.2101,7.3221,8.2622,9.6433,10.706,7.0292,17.576,9.9063,10.175,7.2399,9.0843,6.5209,8.2348,12.476,6.781,9.4078,7.1644,9.3499,6.3115,3.076,5.9453,6.0164,7.6897,7.3965,6.1546,10.246,7.9994,9.4699,10.561,6.8382,7.3073,8.1544,9.5638,9.7971,9.2708,10.599,7.6951,10.519,12.042,4.7703,5.5801,8.5188,7.7524,8.5127,4.9973,10.413,10.765,7.6415,5.9875,11.557,10.815,8.3538,9.3461,8.6756,8.3298,4.7089,7.797,10.851,8.0085,6.0196,7.6947,9.1049,11.09,12.608,3.9512e-16
6.8088e-16,8.3341,8.8524,9.9219,11.798,8.0213,15.606,15.007,9.1604,10.722,11.67,10.009,13.217,10.189,10.739,12.955,7.1356,6.1683,7.4056,13.767,11.398,11.99,5.7707,10.321,11.345,4.4511,5.7481,5.6031,5.5833,6.4818,9.58,4.7154,12.598,9.016,9.2199,7.6236,9.8375,5.8866,8.2857,12.346,5.1991,6.6168,7.7044,5.4042,6.4634,3.1519,7.7621,3.857,5.6133,6.6569,3.5552,10.068,11.232,8.1045,10.851,9.7105,8.2948,10.644,9.2871,12.89,12.067,8.599,7.1295,10.314,11.513,5.9458,5.6566,5.7497,6.9858,5.1506,3.1868,10.913,16.931,9.3784,4.9583,13.827,10.102,8.4802,8.1993,7.9557,8.6559,6.6776,13.547,9.9248,5.1682,7.6939,9.259,10.236,11.694,10.657,1.4087e-16
2.9756e-16,9.0778,8.1817,11.52,11.25,7.6919,13.204,14.379,11.799,13.644,11.85,7.7779,13.217,11.974,9.4876,12.931,5.9108,11.14,9.1766,11.858,12.132,11.291,7.6927,5.9585,14.823,9.1487,6.2748,4.6195,6.4149,5.0855,8.0738,7.5928,8.6465,9.0476,7.2841,8.1306,9.8953,5.538,9.0714,10.161,10.792,3.938,7.1686,7.7378,7.4984,4.624,8.4149,4.5902,5.0006,8.26,3.6737,9.4071,12.397,7.3002,8.1918,8.5096,8.6572,9.6196,6.0804,9.0277,10.215,4.7019,5.56,9.6671,11.673,6.6803,5.6724,5.0049,6.8235,3.4971,3.9878,11.353,15.629,8.1567,6.3134,13.378,10.584,8.2292,6.9793,5.1837,9.268,8.5865,9.3106,7.8967,5.4665,7.2573,7.5627,9.7459,12.444,7.426,1.1875e-15
6.4184e-16,9.4672,8.9164,10.753,10.923,6.5215,10.352,9.982,10.795,12.929,10.94,7.1532,9.1189,7.8905,8.0944,6.7685,4.4175,9.7017,9.3906,10.995,12.256,9.0421,5.4047,4.3318,12.78,8.4149,7.0924,6.9227,8.6967,6.574,7.1297,7.4818,9.7433,9.1827,5.6018,7.1111,7.5119,4.9874,7.1916,8.6905,14.66,5.307,5.758,10.585,9.4801,5.8975,8.5974,10.271,4.0152,7.6992,6.5887,8.1209,10.105,5.5034,8.7743,7.2181,5.5363,6.8947,5.2184,6.4009,8.6508,5.6187,7.0863,10.586,12.342,6.0031,4.3996,4.7392,7.1055,5.8134,7.4989,9.4783,13.37,7.0114,7.0261,9.7045,10.765,8.4286,7.9893,5.2962,8.9589,8.8432,8.7683,7.637,6.2926,7.1947,7.1129,9.5151,13.119,8.2842,1.6074e-15
5.3399e-16,8.7187,7.6588,8.3709,9.2979,5.2765,9.4626,7.2035,7.9143,12.468,8.8105,5.5472,6.9109,8.1573,7.8077,4.0788,5.2753,6.4777,7.6297,9.4328,11.501,7.1888,6.2233,4.9414,11.743,7.6036,7.645,8.4725,10.052,7.3765,7.5114,6.7012,9.7639,9.9663,5.0989,4.7546,7.6896,7.1816,4.5662,7.526,11.69,6.5138,5.8464,9.6868,10.86,7.7042,7.2375,12.822,3.2959,6.2412,6.2233,9.872,7.4122,4.2491,9.303,6.9083,4.7512,4.1669,5.2733,6.5812,8.258,7.9542,8.268,12.266,11.421,6.5411,4.4804,6.5261,7.4391,6.8449,8.2634,8.3014,12.603,6.1406,6.719,9.8201,8.3639,8.5105,9.382,7.4609,7.1782,9.1856,11.235,9.8767,7.0378,7.8803,8.5397,11.33,13.399,10.871,1.5368e-15
2.6971e-16,7.1335,5.1286,6.4733,6.4328,5.0634,9.8565,7.6122,7.7125,13.907,6.9634,6.6472,10.195,11.909,8.5156,7.0724,6.8716,6.5624,7.0527,7.3853,10.887,6.5434,10.148,6.0834,14.044,9.6683,7.4391,6.7935,9.5663,7.0108,8.6386,6.9584,7.0061,10.017,5.2839,2.9376,9.9217,10.127,3.4364,5.2707,6.2768,5.9219,7.8348,6.7943,11.139,9.8293,5.064,9.2353,4.453,6.5085,3.6614,12.557,6.0667,4.4314,6.4502,8.1121,7.6916,3.5876,4.9997,7.0093,7.9219,10.883,8.1738,11.131,8.9744,8.7057,7.4563,8.7851,7.7365,6.429,6.7562,9.9727,11.919,5.9217,6.9703,12.869,5.4211,8.0766,9.6472,9.3905,7.8341,9.1598,11.822,11.677,7.0392,8.1304,9.9232,12.215,11.874,10.539,7.2456e-16
