-1.5932e-18,6.0269e-17,4.9637e-17,8.5165e-17,5.9546e-17,3.7419e-17,5.5082e-17,6.0879e-17,9.8201e-17,3.1046e-17,5.569e-17,7.472e-17,9.8753e-17,7.7225e-17,5.7671e-17,4.817e-17,9.8329e-17,1.0401e-16,1.0449e-16,5.9072e-17,4.3074e-17,8.7381e-17,1.5262e-16,2.7046e-16,1.8014e-16,8.8524e-17,6.5434e-17,2.028e-17,5.0753e-17,1.21e-17,2.0937e-16,9.8235e-17,2.2922e-17,1.3474e-16,3.0616e-17,5.1769e-17,3.8613e-17,6.8138e-17,4.5399e-17,1.3648e-16,1.9473e-16,1.3529e-16,8.9047e-17,8.5618e-17,6.3361e-17,7.7285e-17,1.1568e-16,-3.1949e-17,4.6143e-17,-1.9088e-17,2.4845e-16,5.5578e-17,-2.1391e-17,8.2062e-17,-1.6351e-17,5.3005e-17,6.0917e-17,4.5493e-17,5.8702e-17,1.4704e-16,5.3115e-17,-7.1055e-17,9.2729e-17,-5.7044e-17,-2.2547e-17,5.6716e-17,1.4376e-16,9.5106e-17,4.2336e-17,-3.4965e-18,3.8804e-17,-3.2513e-17,3.9854e-17,1.2022e-16,1.0547e-16,1.9224e-17,5.6454e-17,7.7029e-17,1.8369e-17,5.8353e-17,1.0434e-16,1.1558e-16,-9.0025e-18,7.2218e-17,7.892e-17,1.3139e-17,3.4255e-17,-1.422e-17,-5.6117e-17,4.1604e-18,1.1995e-18
-3.8626e-18,-0.046932,-0.041314,-0.060847,-0.042172,-0.026983,-0.056966,-0.048375,-0.080157,-0.032722,-0.033104,-0.054254,-0.056043,-0.056569,-0.048475,-0.047298,-0.056296,-0.068168,-0.056543,-0.037163,-0.034464,-0.044388,-0.11856,-0.1774,-0.10499,-0.068359,-0.06519,0.42094,0.45776,0.35408,0.56958,0.36961,0.45566,0.51155,0.46653,0.57616,0.45205,0.58929,0.91343,0.42736,0.35461,0.3901,0.40679,0.37602,0.47617,0.55263,0.49718,0.783,0.53937,0.53727,0.46974,0.48922,0.49919,0.47256,0.62082,0.38529,0.57603,0.44125,0.57293,0.46823,0.5485,0.70754,0.69094,0.73426,0.7868,0.44757,0.56359,0.44412,0.49681,0.51972,0.41163,0.42516,0.44955,0.33164,0.58542,0.55542,0.45649,0.42105,0.51214,0.26415,0.36939,0.48486,0.57724,0.59813,0.47002,0.52722,0.58553,0.41255,0.34923,0.28348,2.5114e-17
1.5083e-17,0.22927,0.20233,0.2957,0.21351,0.1433,0.27826,0.23448,0.38855,0.1725,0.17075,0.26479,0.27705,0.27713,0.24069,0.23102,0.27894,0.33525,0.27679,0.18165,0.17132,0.22083,0.61064,0.88915,0.51933,0.34074,0.31752,0.65943,0.78505,0.59665,0.82747,0.66774,0.85096,0.8466,0.79211,0.83821,0.70999,0.92085,1.094,1.1382,1.2111,1.0806,0.73653,0.81805,0.89976,0.88716,0.73199,0.93926,0.88908,0.7675,0.70912,0.7407,0.68669,0.68791,0.96538,0.75787,0.95607,0.72201,0.80436,0.72692,0.79172,1.0122,1.2999,1.5825,1.3283,0.84124,0.91679,0.81803,0.85107,0.83218,0.6248,0.67904,0.70102,0.63932,0.88484,0.82411,0.77657,0.71908,0.75058,0.49882,0.55704,0.75441,0.95392,0.95207,0.85878,0.80952,0.76517,0.60795,0.54055,0.49186,6.3623e-17
2.8476e-17,0.5633,0.50522,0.70231,0.64299,0.53307,0.68349,0.54714,0.90686,0.62312,0.5618,0.647,0.73264,0.69342,0.65264,0.56722,0.74751,0.85909,0.68906,0.44812,0.46779,0.60565,1.9964,2.5392,1.3776,0.94435,0.76548,0.51311,0.68,0.52039,0.64381,0.67216,0.83562,0.78704,0.74553,0.51345,0.54012,0.69917,0.46203,1.6378,1.6443,1.4384,0.73035,0.89924,0.8574,0.71913,0.57307,0.41256,0.82339,0.51442,0.53165,0.53988,0.44859,0.52255,0.76346,0.82536,0.81496,0.64072,0.51337,0.56971,0.51808,0.66815,1.1514,1.7333,1.2522,0.87066,0.791,0.79792,0.75347,0.72615,0.50761,0.60758,0.54279,0.65609,0.68952,0.63142,0.70117,0.68428,0.63699,0.60338,0.42176,0.56123,0.78251,0.78766,0.75562,0.60238,0.44352,0.45165,0.4266,0.435,6.0123e-17
3.4967e-17,0.48044,0.45368,0.55419,0.84386,0.84607,0.60162,0.407,0.63329,0.94413,0.77781,0.58046,0.78607,0.65785,0.68915,0.51816,0.80465,0.79979,0.60628,0.42858,0.53028,0.66285,2.8343,2.8185,1.3916,1.0377,0.64632,0.50231,0.62043,0.55285,0.80649,0.68436,0.7727,0.88268,0.80579,0.41965,0.48032,0.66175,0.58802,1.6747,1.2475,1.3089,0.81698,0.76987,0.71026,0.69176,0.70556,0.61181,0.92639,0.5485,0.55049,0.51861,0.56749,0.65464,0.79688,0.82392,0.79042,0.70791,0.542,0.56263,0.51408,0.72253,0.77135,1.398,1.4102,0.88253,0.8248,0.76216,0.73529,0.80085,0.61274,0.72402,0.56169,0.63301,0.71969,0.71533,0.72646,0.74364,0.87804,0.81352,0.4651,0.50169,0.68002,0.81267,0.61884,0.59157,0.5565,0.5385,0.52003,0.46573,4.5982e-17
3.3013e-17,0.43923,0.43973,0.53258,0.92567,0.78071,0.60417,0.3738,0.4107,0.80176,0.68343,0.66767,0.91582,0.75972,0.62724,0.59844,0.85022,0.69421,0.54541,0.56445,0.6103,0.63709,2.7651,2.1411,1.277,0.95402,0.6807,0.53708,0.66386,0.75119,0.81848,0.56085,0.73513,0.80821,0.75539,0.52702,0.42766,0.72081,0.60079,1.1027,1.3997,1.3042,1.0625,0.76091,0.65389,0.68515,0.75122,0.88891,0.84388,0.60622,0.57455,0.51984,0.74641,0.77496,0.85188,0.70961,0.80059,0.75656,0.61385,0.50007,0.61945,0.93182,0.66037,0.97468,1.4732,0.82863,0.80121,0.7676,0.82588,0.74882,0.6952,0.76214,0.6956,0.66231,0.57534,0.71609,0.80888,0.70916,0.91358,0.90873,0.56105,0.49684,0.59778,0.80955,0.80084,0.67578,0.63585,0.69095,0.8167,0.73295,7.6027e-17
4.243e-17,0.53971,0.55613,0.66573,0.85205,0.63486,0.54214,0.42817,0.41478,0.65989,0.6088,0.74981,1.0249,0.91173,0.61471,0.59219,0.76543,0.78039,0.60114,0.71752,0.6996,0.57074,1.7757,2.0425,1.4972,0.96982,0.77031,0.63371,0.74199,0.79234,0.67644,0.50256,0.75426,0.59191,0.57709,0.55537,0.35918,0.75483,0.49668,0.93857,1.6766,1.4278,1.0612,0.81672,0.68485,0.72736,0.59829,0.9851,0.59161,0.58885,0.65287,0.52656,0.77244,0.76385,0.85039,0.63422,0.68559,0.7378,0.63828,0.42573,0.66515,0.93866,0.67585,0.89636,1.3653,0.76636,0.72118,0.84537,0.90259,0.63718,0.61545,0.6818,0.75573,0.72647,0.5363,0.75037,0.83534,0.64127,0.74768,0.80453,0.68124,0.55154,0.60839,0.85203,0.8526,0.75378,0.71138,0.68696,0.84055,0.74552,8.0269e-17
8.717e-17,0.69811,0.66677,0.77521,0.70133,0.61496,0.37109,0.43687,0.50897,0.6756,0.66816,0.67997,0.8765,0.84434,0.71879,0.45683,0.55504,0.90643,0.67492,0.77869,0.70585,0.51488,0.71771,2.5092,1.7937,1.0754,0.7537,0.69997,0.7472,0.65602,0.59329,0.59561,0.83345,0.47611,0.4107,0.44716,0.38979,0.76465,0.79675,1.4565,1.5433,1.465,0.77524,0.81707,0.76047,0.782,0.50842,0.92151,0.46602,0.54219,0.78923,0.62748,0.66169,0.7103,0.80388,0.67367,0.48257,0.67689,0.71439,0.47306,0.61595,0.74335,0.64647,1.0848,1.2247,0.73344,0.70208,0.93537,0.85907,0.59971,0.45214,0.58878,0.72342,0.81763,0.7269,0.84788,0.75978,0.68875,0.61829,0.6437,0.77505,0.64748,0.71583,0.9312,0.65849,0.81262,0.85143,0.60295,0.60978,0.52621,6.9187e-17
3.8943e-17,0.81338,0.62834,0.82421,0.70141,0.57375,0.44238,0.46799,0.59885,0.50546,0.6508,0.68803,0.5402,0.59666,0.94651,0.56943,0.5299,0.82683,0.72932,0.88479,0.6383,0.5837,0.69538,2.074,1.6236,1.1018,0.80027,0.55871,0.63575,0.68585,0.62892,0.64034,0.90938,0.61085,0.40427,0.42551,0.58784,0.80307,1.2236,1.5351,1.2162,1.2994,0.57709,0.79648,0.78514,0.71951,0.71953,0.78436,0.66429,0.53314,0.83115,0.81986,0.58629,0.77441,0.71655,0.71124,0.43167,0.6139,0.87015,0.63476,0.55501,0.65475,0.63634,1.0318,1.1369,0.67385,0.76943,0.9303,0.69343,0.5877,0.4037,0.57561,0.74016,0.92985,0.78439,0.76135,0.6352,0.84884,0.60744,0.64266,0.75267,0.68857,0.76537,0.82558,0.67247,0.86711,0.86617,0.69384,0.69573,0.67482,1.1467e-16
2.4873e-17,0.69333,0.51782,0.73328,0.77802,0.52055,0.60334,0.53818,0.53422,0.57581,0.78215,0.73559,0.46143,0.56994,1.0519,0.65208,0.50524,0.74483,0.76808,0.80038,0.61641,0.60815,0.71902,1.7312,1.5166,1.1521,0.82673,0.47177,0.6026,0.72548,0.5888,0.60157,0.82259,0.76533,0.58401,0.54521,0.62769,0.75599,-0.51517,0.49886,0.66329,0.90477,0.23439,0.88061,0.47508,0.74703,0.68227,0.83758,0.78644,0.61765,0.8449,0.80733,0.68417,1.0266,0.65952,0.67706,0.67254,0.67578,0.73779,0.6731,0.61239,0.69456,0.58441,0.82331,0.87442,0.57229,0.76046,0.94327,0.5491,0.51053,0.53898,0.64383,0.7538,0.89757,0.69231,0.66693,0.58437,0.82763,0.56707,0.70264,0.75946,0.6934,0.69732,0.61483,0.67955,0.85924,0.6943,0.74874,0.91187,0.73638,1.4577e-16
3.5394e-17,0.53965,0.51071,0.60319,0.79351,0.50387,0.69193,0.62054,0.52474,0.68424,0.87537,0.76393,0.54132,0.64453,0.93546,0.64617,0.46386,0.70026,0.81864,0.67751,0.60318,0.65016,0.66472,1.6545,1.8237,1.309,0.97417,0.57728,0.63309,0.72352,0.5635,0.59624,0.67688,0.73548,0.82696,0.72781,0.60881,0.69018,2.6554,1.6656,1.3431,0.99692,1.352,1.0333,1.0243,0.91653,0.97983,1.046,0.80504,0.75305,0.86958,0.64969,0.73123,1.1391,0.74823,0.66583,0.89092,0.83147,0.46702,0.59278,0.71393,0.73669,0.61187,0.66213,0.64522,0.63333,0.93382,0.98207,0.52924,0.5568,0.67688,0.64855,0.74604,0.75376,0.62116,0.66489,0.6743,0.64226,0.53436,0.82663,0.73446,0.69016,0.63018,0.52594,0.64852,0.84706,0.60945,0.72092,0.91264,0.61803,1.052e-16
5.0447e-17,0.60151,0.66278,0.57507,0.7486,0.50597,0.6633,0.65211,0.72506,0.53309,0.70389,0.72089,0.56922,0.59323,0.71847,0.66021,0.49457,0.63424,0.86485,0.72534,0.58417,0.71658,0.82702,1.3549,2.2044,1.5156,1.2273,0.78278,0.6815,0.73707,0.65386,0.69914,0.67894,0.56096,0.92098,0.84477,0.73211,0.71047,12.935,5.792,3.3922,1.7831,4.0104,1.1872,2.7148,1.0535,1.8672,1.1818,0.87594,0.83498,0.85102,0.60576,0.55942,0.89986,0.95294,0.76963,0.82046,0.94396,0.43147,0.4963,0.70089,0.69317,0.74489,0.59143,0.63946,0.9049,1.3217,0.98771,0.59616,0.76693,0.67127,0.56781,0.70537,0.64378,0.65716,0.7468,0.80189,0.50191,0.62867,0.96544,0.61747,0.68862,0.6615,0.63679,0.65365,0.84389,0.71032,0.68347,0.66869,0.53534,7.8164e-17
6.4518e-17,0.71566,0.76941,0.61068,0.82067,0.44032,0.57126,0.57837,0.79666,0.5282,0.56348,0.57156,0.8022,0.6735,0.6197,0.65821,0.5353,0.60896,0.81269,0.72014,0.72471,0.48821,0.74667,0.8611,1.8539,1.589,1.1096,0.88291,0.87193,0.74866,0.62012,0.76755,0.82686,0.54188,0.73604,0.80907,0.79349,0.73733,14.701,5.8384,3.3851,1.9272,4.0087,1.389,2.8534,0.92783,1.7682,1.1052,0.88432,0.80375,0.69774,0.73185,0.48545,0.7211,0.99627,0.89685,0.75687,0.92911,0.62396,0.37821,0.56303,0.64826,0.66079,0.46259,0.57065,1.0001,1.1869,0.95805,0.59341,0.69992,0.69298,0.66394,0.57676,0.63256,0.64175,0.87251,0.71047,0.49915,0.77697,0.85919,0.61973,0.67349,0.68543,0.71037,0.59191,0.67616,0.55756,0.63577,0.61218,0.52009,9.1378e-17
5.5977e-17,0.72032,0.73349,0.55331,0.80333,0.50625,0.53982,0.55605,0.72397,0.5682,0.61807,0.5888,1.0466,0.91648,0.5152,0.57831,0.49379,0.5989,0.68741,0.62231,0.76194,0.35681,0.44733,0.54974,1.5914,1.5269,1.066,0.90337,0.85146,0.70068,0.50269,0.64087,0.82337,0.68152,0.67702,0.65589,0.73459,0.7415,8.6096,3.4363,1.9594,1.5344,2.095,1.4352,1.6763,0.75516,1.0263,0.86665,0.72691,0.82686,0.54239,0.75695,0.58562,0.77575,0.89709,0.97791,0.75683,0.88418,0.70069,0.57814,0.54163,0.70742,0.48758,0.54563,1.0288,1.1043,0.90489,0.85456,0.65214,0.65436,0.83797,0.68965,0.51602,0.75521,0.6147,0.78179,0.54925,0.62614,0.59138,0.75486,0.71698,0.57348,0.7162,0.79231,0.56672,0.47387,0.52141,0.74448,0.62825,0.48458,9.1866e-17
6.4114e-17,0.6308,0.66077,0.46859,0.65414,0.67447,0.56585,0.62286,0.75127,0.62267,0.74638,0.67923,0.99866,1.0284,0.42538,0.49654,0.45889,0.60053,0.67062,0.57728,0.60029,0.46947,0.27021,0.53666,1.8128,1.7095,1.3283,0.96432,0.75226,0.70542,0.49199,0.4891,0.66939,0.82049,0.84149,0.54093,0.59339,0.67443,2.3278,1.586,0.91501,1.1269,0.57224,1.2385,0.64142,0.73678,0.60197,0.67305,0.52213,0.92404,0.52659,0.6221,0.76842,0.86521,0.76268,0.93356,0.79981,0.8333,0.60776,0.90979,0.67374,0.77073,0.37765,0.82012,1.8356,1.2573,0.78783,0.76809,0.75058,0.75682,0.97465,0.59427,0.54403,0.81762,0.6432,0.54002,0.49409,0.74282,0.35053,0.76254,0.77913,0.51544,0.70802,0.83446,0.61162,0.38525,0.70478,0.92561,0.59137,0.47532,6.4549e-17
