ID_pair;KDE;Indice;Percentage;Period_num;SizeKDE_adult;Sex_Juvenile;Region;Type_indep
A6_2020_2;KDE99;TI;NA;5;193941772,9;Female;Massif_Central;Early
A6_2020_2;KDE99;TI;NA;8;193941772,9;Female;Massif_Central;Early
H6_2021;KDE50;LCI;NA;6;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;LCI;0,652095368;2;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;LCI;0,673397908;4;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;LCI;0,678543599;5;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;LCI;NA;9;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;LCI;0,667490392;3;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;LCI;NA;7;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;LCI;0,616735478;1;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;LCI;NA;8;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;SI;0,08083624;1;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;SI;0,282455316;2;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;SI;0,455702522;3;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;SI;0,57859255;4;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;SI;0,628963565;5;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;SI;NA;6;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;SI;NA;7;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;SI;NA;8;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;SI;NA;9;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;TI;NA;6;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;TI;0,900993207;2;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;TI;0,902584261;4;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;TI;0,897172129;5;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;TI;NA;9;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;TI;0,913249712;3;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;TI;NA;7;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;TI;0,76123156;1;10511331,96;Female;Massif_Central;Early
H6_2021;KDE50;TI;NA;8;10511331,96;Female;Massif_Central;Early
H6_2021;KDE99;LCI;0,736384409;4;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;LCI;NA;6;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;LCI;NA;8;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;LCI;0,613160254;1;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;LCI;0,74771622;5;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;LCI;0,730375479;3;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;LCI;NA;9;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;LCI;NA;7;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;LCI;0,668260635;2;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;SI;0,165591141;1;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;SI;0,498842709;2;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;SI;0,760496149;3;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;SI;0,825463359;4;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;SI;0,846015827;5;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;SI;NA;6;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;SI;NA;7;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;SI;NA;8;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;SI;NA;9;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;TI;0,953118173;4;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;TI;NA;6;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;TI;NA;8;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;TI;0,929273652;1;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;TI;0,950289698;5;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;TI;0,9636319;3;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;TI;NA;9;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;TI;NA;7;175153796,7;Female;Massif_Central;Early
H6_2021;KDE99;TI;0,938742784;2;175153796,7;Female;Massif_Central;Early
HA17_2020;KDE50;LCI;0,854815516;4;4376308,995;Male;Alps;Early
HA17_2020;KDE50;LCI;0,789649123;1;4376308,995;Male;Alps;Early
HA17_2020;KDE50;LCI;0,852859031;3;4376308,995;Male;Alps;Early
HA17_2020;KDE50;LCI;NA;5;4376308,995;Male;Alps;Early
HA17_2020;KDE50;LCI;0,814798963;2;4376308,995;Male;Alps;Early
HA17_2020;KDE50;LCI;NA;7;4376308,995;Male;Alps;Early
HA17_2020;KDE50;LCI;NA;6;4376308,995;Male;Alps;Early
HA17_2020;KDE50;LCI;NA;9;4376308,995;Male;Alps;Early
HA17_2020;KDE50;LCI;NA;8;4376308,995;Male;Alps;Early
HA17_2020;KDE50;SI;0,39873472;1;4376308,995;Male;Alps;Early
HA17_2020;KDE50;SI;0,598664699;2;4376308,995;Male;Alps;Early
HA17_2020;KDE50;SI;0,736779664;3;4376308,995;Male;Alps;Early
HA17_2020;KDE50;SI;0,746459179;4;4376308,995;Male;Alps;Early
HA17_2020;KDE50;SI;NA;5;4376308,995;Male;Alps;Early
HA17_2020;KDE50;SI;NA;6;4376308,995;Male;Alps;Early
HA17_2020;KDE50;SI;NA;7;4376308,995;Male;Alps;Early
HA17_2020;KDE50;SI;NA;8;4376308,995;Male;Alps;Early
HA17_2020;KDE50;SI;NA;9;4376308,995;Male;Alps;Early
HA17_2020;KDE50;TI;0,899686149;4;4376308,995;Male;Alps;Early
HA17_2020;KDE50;TI;0,853139274;1;4376308,995;Male;Alps;Early
HA17_2020;KDE50;TI;0,869783323;3;4376308,995;Male;Alps;Early
HA17_2020;KDE50;TI;NA;5;4376308,995;Male;Alps;Early
HA17_2020;KDE50;TI;0,884036858;2;4376308,995;Male;Alps;Early
HA17_2020;KDE50;TI;NA;7;4376308,995;Male;Alps;Early
HA17_2020;KDE50;TI;NA;6;4376308,995;Male;Alps;Early
HA17_2020;KDE50;TI;NA;9;4376308,995;Male;Alps;Early
HA17_2020;KDE50;TI;NA;8;4376308,995;Male;Alps;Early
HA17_2020;KDE99;LCI;NA;5;56488124,3;Male;Alps;Early
HA17_2020;KDE99;LCI;NA;6;56488124,3;Male;Alps;Early
HA17_2020;KDE99;LCI;NA;7;56488124,3;Male;Alps;Early
HA17_2020;KDE99;LCI;NA;9;56488124,3;Male;Alps;Early
HA17_2020;KDE99;LCI;NA;8;56488124,3;Male;Alps;Early
HA17_2020;KDE99;LCI;0,858134709;2;56488124,3;Male;Alps;Early
HA17_2020;KDE99;LCI;0,890784006;4;56488124,3;Male;Alps;Early
HA17_2020;KDE99;LCI;0,880668633;1;56488124,3;Male;Alps;Early
HA17_2020;KDE99;LCI;0,883164456;3;56488124,3;Male;Alps;Early
HA17_2020;KDE99;SI;0,580960683;1;56488124,3;Male;Alps;Early
HA17_2020;KDE99;SI;0,836964601;2;56488124,3;Male;Alps;Early
HA17_2020;KDE99;SI;0,916520316;3;56488124,3;Male;Alps;Early
HA17_2020;KDE99;SI;0,932624447;4;56488124,3;Male;Alps;Early
HA17_2020;KDE99;SI;NA;5;56488124,3;Male;Alps;Early
HA17_2020;KDE99;SI;NA;6;56488124,3;Male;Alps;Early
HA17_2020;KDE99;SI;NA;7;56488124,3;Male;Alps;Early
HA17_2020;KDE99;SI;NA;8;56488124,3;Male;Alps;Early
HA17_2020;KDE99;SI;NA;9;56488124,3;Male;Alps;Early
HA17_2020;KDE99;TI;NA;5;56488124,3;Male;Alps;Early
HA17_2020;KDE99;TI;NA;6;56488124,3;Male;Alps;Early
HA17_2020;KDE99;TI;NA;7;56488124,3;Male;Alps;Early
HA17_2020;KDE99;TI;NA;9;56488124,3;Male;Alps;Early
HA17_2020;KDE99;TI;NA;8;56488124,3;Male;Alps;Early
HA17_2020;KDE99;TI;0,92100076;2;56488124,3;Male;Alps;Early
HA17_2020;KDE99;TI;0,931741752;4;56488124,3;Male;Alps;Early
HA17_2020;KDE99;TI;0,921840917;1;56488124,3;Male;Alps;Early
HA17_2020;KDE99;TI;0,906021797;3;56488124,3;Male;Alps;Early
HA1_2020;KDE50;LCI;0,566988067;2;6347489,62;Female;Alps;Early
HA1_2020;KDE50;LCI;NA;4;6347489,62;Female;Alps;Early
HA1_2020;KDE50;LCI;NA;7;6347489,62;Female;Alps;Early
HA1_2020;KDE50;LCI;NA;6;6347489,62;Female;Alps;Early
HA1_2020;KDE50;LCI;0,535256295;1;6347489,62;Female;Alps;Early
HA1_2020;KDE50;LCI;NA;5;6347489,62;Female;Alps;Early
HA1_2020;KDE50;LCI;NA;8;6347489,62;Female;Alps;Early
HA1_2020;KDE50;LCI;NA;9;6347489,62;Female;Alps;Early
HA1_2020;KDE50;LCI;NA;3;6347489,62;Female;Alps;Early
HA1_2020;KDE50;SI;0,15152388;1;6347489,62;Female;Alps;Early
HA1_2020;KDE50;SI;0,221567076;2;6347489,62;Female;Alps;Early
HA1_2020;KDE50;SI;NA;3;6347489,62;Female;Alps;Early
HA1_2020;KDE50;SI;NA;4;6347489,62;Female;Alps;Early
HA1_2020;KDE50;SI;NA;5;6347489,62;Female;Alps;Early
HA1_2020;KDE50;SI;NA;6;6347489,62;Female;Alps;Early
HA1_2020;KDE50;SI;NA;7;6347489,62;Female;Alps;Early
HA1_2020;KDE50;SI;NA;8;6347489,62;Female;Alps;Early
HA1_2020;KDE50;SI;NA;9;6347489,62;Female;Alps;Early
HA1_2020;KDE50;TI;0,914676774;2;6347489,62;Female;Alps;Early
HA1_2020;KDE50;TI;NA;4;6347489,62;Female;Alps;Early
HA1_2020;KDE50;TI;NA;7;6347489,62;Female;Alps;Early
HA1_2020;KDE50;TI;NA;6;6347489,62;Female;Alps;Early
HA1_2020;KDE50;TI;0,901795374;1;6347489,62;Female;Alps;Early
HA1_2020;KDE50;TI;NA;5;6347489,62;Female;Alps;Early
HA1_2020;KDE50;TI;NA;8;6347489,62;Female;Alps;Early
HA1_2020;KDE50;TI;NA;9;6347489,62;Female;Alps;Early
HA1_2020;KDE50;TI;NA;3;6347489,62;Female;Alps;Early
HA1_2020;KDE99;LCI;NA;7;58118923,95;Female;Alps;Early
HA1_2020;KDE99;LCI;NA;3;58118923,95;Female;Alps;Early
HA1_2020;KDE99;LCI;NA;6;58118923,95;Female;Alps;Early
HA1_2020;KDE99;LCI;0,655056;1;58118923,95;Female;Alps;Early
HA1_2020;KDE99;LCI;NA;8;58118923,95;Female;Alps;Early
HA1_2020;KDE99;LCI;0,724525138;2;58118923,95;Female;Alps;Early
HA1_2020;KDE99;LCI;NA;5;58118923,95;Female;Alps;Early
HA1_2020;KDE99;LCI;NA;9;58118923,95;Female;Alps;Early
HA1_2020;KDE99;LCI;NA;4;58118923,95;Female;Alps;Early
HA1_2020;KDE99;SI;0,292818153;1;58118923,95;Female;Alps;Early
HA1_2020;KDE99;SI;0,3923988;2;58118923,95;Female;Alps;Early
HA1_2020;KDE99;SI;NA;3;58118923,95;Female;Alps;Early
HA1_2020;KDE99;SI;NA;4;58118923,95;Female;Alps;Early
HA1_2020;KDE99;SI;NA;5;58118923,95;Female;Alps;Early
HA1_2020;KDE99;SI;NA;6;58118923,95;Female;Alps;Early
HA1_2020;KDE99;SI;NA;7;58118923,95;Female;Alps;Early
HA1_2020;KDE99;SI;NA;8;58118923,95;Female;Alps;Early
HA1_2020;KDE99;SI;NA;9;58118923,95;Female;Alps;Early
HA1_2020;KDE99;TI;NA;7;58118923,95;Female;Alps;Early
HA1_2020;KDE99;TI;NA;3;58118923,95;Female;Alps;Early
HA1_2020;KDE99;TI;NA;6;58118923,95;Female;Alps;Early
HA1_2020;KDE99;TI;0,912142214;1;58118923,95;Female;Alps;Early
HA1_2020;KDE99;TI;NA;8;58118923,95;Female;Alps;Early
HA1_2020;KDE99;TI;0,899788108;2;58118923,95;Female;Alps;Early
HA1_2020;KDE99;TI;NA;5;58118923,95;Female;Alps;Early
HA1_2020;KDE99;TI;NA;9;58118923,95;Female;Alps;Early
HA1_2020;KDE99;TI;NA;4;58118923,95;Female;Alps;Early
HA9_2020;KDE50;LCI;NA;7;8817231,651;Male;Alps;Early
HA9_2020;KDE50;LCI;0,710674268;1;8817231,651;Male;Alps;Early
HA9_2020;KDE50;LCI;0,866443099;4;8817231,651;Male;Alps;Early
HA9_2020;KDE50;LCI;NA;9;8817231,651;Male;Alps;Early
HA9_2020;KDE50;LCI;0,897746078;6;8817231,651;Male;Alps;Early
HA9_2020;KDE50;LCI;0,770709435;2;8817231,651;Male;Alps;Early
HA9_2020;KDE50;LCI;0,899550959;5;8817231,651;Male;Alps;Early
HA9_2020;KDE50;LCI;NA;8;8817231,651;Male;Alps;Early
HA9_2020;KDE50;LCI;0,824370791;3;8817231,651;Male;Alps;Early
HA9_2020;KDE50;SI;0,197940848;1;8817231,651;Male;Alps;Early
HA9_2020;KDE50;SI;0,38865343;2;8817231,651;Male;Alps;Early
HA9_2020;KDE50;SI;0,489584351;3;8817231,651;Male;Alps;Early
HA9_2020;KDE50;SI;0,60274753;4;8817231,651;Male;Alps;Early
HA9_2020;KDE50;SI;0,682815902;5;8817231,651;Male;Alps;Early
HA9_2020;KDE50;SI;0,724726892;6;8817231,651;Male;Alps;Early
HA9_2020;KDE50;SI;NA;7;8817231,651;Male;Alps;Early
HA9_2020;KDE50;SI;NA;8;8817231,651;Male;Alps;Early
HA9_2020;KDE50;SI;NA;9;8817231,651;Male;Alps;Early
HA9_2020;KDE50;TI;NA;7;8817231,651;Male;Alps;Early
HA9_2020;KDE50;TI;0,595772001;1;8817231,651;Male;Alps;Early
HA9_2020;KDE50;TI;0,830762907;4;8817231,651;Male;Alps;Early
HA9_2020;KDE50;TI;NA;9;8817231,651;Male;Alps;Early
HA9_2020;KDE50;TI;0,880998181;6;8817231,651;Male;Alps;Early
HA9_2020;KDE50;TI;0,683830389;2;8817231,651;Male;Alps;Early
HA9_2020;KDE50;TI;0,857832854;5;8817231,651;Male;Alps;Early
HA9_2020;KDE50;TI;NA;8;8817231,651;Male;Alps;Early
HA9_2020;KDE50;TI;0,770786216;3;8817231,651;Male;Alps;Early
HA9_2020;KDE99;LCI;0,718283805;1;66485020,17;Male;Alps;Early
HA9_2020;KDE99;LCI;0,94411065;5;66485020,17;Male;Alps;Early
HA9_2020;KDE99;LCI;0,903611295;4;66485020,17;Male;Alps;Early
HA9_2020;KDE99;LCI;NA;9;66485020,17;Male;Alps;Early
HA9_2020;KDE99;LCI;0,873113386;3;66485020,17;Male;Alps;Early
HA9_2020;KDE99;LCI;0,813945795;2;66485020,17;Male;Alps;Early
HA9_2020;KDE99;LCI;NA;7;66485020,17;Male;Alps;Early
HA9_2020;KDE99;LCI;0,954086738;6;66485020,17;Male;Alps;Early
HA9_2020;KDE99;LCI;NA;8;66485020,17;Male;Alps;Early
HA9_2020;KDE99;SI;0,370506217;1;66485020,17;Male;Alps;Early
HA9_2020;KDE99;SI;0,638146799;2;66485020,17;Male;Alps;Early
HA9_2020;KDE99;SI;0,71070976;3;66485020,17;Male;Alps;Early
HA9_2020;KDE99;SI;0,849386429;4;66485020,17;Male;Alps;Early
HA9_2020;KDE99;SI;0,916757224;5;66485020,17;Male;Alps;Early
HA9_2020;KDE99;SI;0,931253549;6;66485020,17;Male;Alps;Early
HA9_2020;KDE99;SI;NA;7;66485020,17;Male;Alps;Early
HA9_2020;KDE99;SI;NA;8;66485020,17;Male;Alps;Early
HA9_2020;KDE99;SI;NA;9;66485020,17;Male;Alps;Early
HA9_2020;KDE99;TI;0,622765814;1;66485020,17;Male;Alps;Early
HA9_2020;KDE99;TI;0,910417707;5;66485020,17;Male;Alps;Early
HA9_2020;KDE99;TI;0,876531036;4;66485020,17;Male;Alps;Early
HA9_2020;KDE99;TI;NA;9;66485020,17;Male;Alps;Early
HA9_2020;KDE99;TI;0,819528796;3;66485020,17;Male;Alps;Early
HA9_2020;KDE99;TI;0,754891062;2;66485020,17;Male;Alps;Early
HA9_2020;KDE99;TI;NA;7;66485020,17;Male;Alps;Early
HA9_2020;KDE99;TI;0,929061669;6;66485020,17;Male;Alps;Early
HA9_2020;KDE99;TI;NA;8;66485020,17;Male;Alps;Early
G2_2022;KDE50;LCI;NA;8;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;LCI;0,892224337;5;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;LCI;0,784152928;2;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;LCI;NA;6;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;LCI;0,559164603;1;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;LCI;0,856465234;3;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;LCI;NA;9;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;LCI;NA;7;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;LCI;0,892796705;4;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;SI;0,101027774;1;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;SI;0,344300886;2;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;SI;0,59607522;3;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;SI;0,648177603;4;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;SI;0,648705214;5;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;SI;NA;6;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;SI;NA;7;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;SI;NA;8;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;SI;NA;9;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;TI;NA;8;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;TI;0,923010323;5;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;TI;0,937062823;2;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;TI;NA;6;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;TI;0,703240961;1;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;TI;0,942514198;3;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;TI;NA;9;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;TI;NA;7;11066541,04;Male;Massif_Central;Early
G2_2022;KDE50;TI;0,91389958;4;11066541,04;Male;Massif_Central;Early
G2_2022;KDE99;LCI;NA;7;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;LCI;0,909579138;4;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;LCI;NA;9;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;LCI;0,890457014;3;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;LCI;NA;6;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;LCI;0,820230796;2;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;LCI;NA;8;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;LCI;0,910456175;5;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;LCI;0,557117392;1;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;SI;0,184448789;1;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;SI;0,583789976;2;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;SI;0,896550006;3;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;SI;0,914156219;4;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;SI;0,913635077;5;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;SI;NA;6;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;SI;NA;7;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;SI;NA;8;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;SI;NA;9;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;TI;NA;7;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;TI;0,97060584;4;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;TI;NA;9;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;TI;0,966542487;3;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;TI;NA;6;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;TI;0,871139641;2;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;TI;NA;8;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;TI;0,965788855;5;123843538,7;Male;Massif_Central;Early
G2_2022;KDE99;TI;0,610479381;1;123843538,7;Male;Massif_Central;Early
A6_2021;KDE50;LCI;0,958839823;3;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;LCI;0,966855858;4;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;LCI;NA;9;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;LCI;0,95628207;6;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;LCI;0,965314447;5;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;LCI;NA;8;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;LCI;0,943907655;1;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;LCI;0,951414083;7;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;LCI;0,983602371;2;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;SI;0,236809757;1;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;SI;0,381103829;2;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;SI;0,506986133;3;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;SI;0,569998531;4;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;SI;0,590180822;5;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;SI;0,614015791;6;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;SI;0,614024303;7;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;SI;NA;8;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;SI;NA;9;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;TI;0,90513228;3;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;TI;0,905939418;4;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;TI;NA;9;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;TI;0,883604089;6;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;TI;0,893344199;5;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;TI;NA;8;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;TI;0,827904265;1;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;TI;0,87660795;7;6455357,583;Male;Massif_Central;Late
A6_2021;KDE50;TI;0,916143521;2;6455357,583;Male;Massif_Central;Late
A6_2021;KDE99;LCI;NA;8;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;LCI;0,906312023;3;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;LCI;NA;9;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;LCI;0,894994505;2;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;LCI;0,929408926;5;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;LCI;0,911408613;4;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;LCI;0,857224256;1;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;LCI;0,939561902;6;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;LCI;0,938522748;7;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;SI;0,399344217;1;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;SI;0,578501852;2;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;SI;0,723153365;3;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;SI;0,793069808;4;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;SI;0,816625468;5;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;SI;0,836633368;6;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;SI;0,83632394;7;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;SI;NA;8;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;SI;NA;9;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;TI;NA;8;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;TI;0,948560233;3;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;TI;NA;9;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;TI;0,954455661;2;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;TI;0,943099324;5;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;TI;0,943895471;4;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;TI;0,914077429;1;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;TI;0,944575186;6;193941772,9;Male;Massif_Central;Late
A6_2021;KDE99;TI;0,940618311;7;193941772,9;Male;Massif_Central;Late
A2_2021;KDE50;LCI;NA;8;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;LCI;0,895565179;4;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;LCI;0,974485759;1;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;LCI;0,957226974;6;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;LCI;0,943473217;5;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;LCI;NA;7;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;LCI;0,85743326;2;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;LCI;0,882939814;3;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;LCI;NA;9;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;SI;0,139024726;1;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;SI;0,464479996;2;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;SI;0,602062582;3;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;SI;0,720385351;4;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;SI;0,822073885;5;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;SI;0,851197922;6;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;SI;NA;7;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;SI;NA;8;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;SI;NA;9;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;TI;NA;8;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;TI;0,940011405;4;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;TI;0,910642155;1;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;TI;0,905264736;6;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;TI;0,903230653;5;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;TI;NA;7;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;TI;0,914573788;2;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;TI;0,930879757;3;6719333,305;Female;Massif_Central;Early
A2_2021;KDE50;TI;NA;9;6719333,305;Female;Massif_Central;Early
A2_2021;KDE99;LCI;NA;9;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;LCI;0,991288301;6;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;LCI;NA;8;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;LCI;NA;7;255957076,3;Female;Massif_Central;Early
