"ID_pair";"KDE";"Indice";"Percentage";"Period_num"
"HA17_2020";"KDE99";"TI";NA;"7"
"HA17_2020";"KDE50";"TI";0,911593953666787;"4"
"HA17_2020";"KDE99";"TI";0,913638519635127;"3"
"HA17_2020";"KDE99";"TI";0,937542747508414;"4"
"HA17_2020";"KDE50";"TI";0,860064933564162;"1"
"HA17_2020";"KDE50";"TI";NA;"6"
"HA17_2020";"KDE50";"TI";NA;"9"
"HA17_2020";"KDE50";"TI";NA;"7"
"HA17_2020";"KDE50";"TI";0,898317636629365;"2"
"HA17_2020";"KDE50";"TI";0,883249400089143;"3"
"HA17_2020";"KDE99";"TI";0,932138240767288;"2"
"HA13_2020";"KDE50";"TI";0,885140235312056;"4"
"HA13_2020";"KDE50";"TI";0,903846960217397;"7"
"HA13_2020";"KDE50";"TI";0,816051677500896;"2"
"HA13_2020";"KDE50";"TI";0,898264030843032;"6"
"HA13_2020";"KDE99";"TI";0,959474057701782;"2"
"HA13_2020";"KDE50";"TI";NA;"9"
"HA13_2020";"KDE99";"TI";0,935919214720774;"5"
"HA13_2020";"KDE99";"TI";0,946684752875002;"3"
"HA13_2020";"KDE50";"TI";0,666481349296104;"1"
"HA13_2020";"KDE99";"TI";0,948105645279234;"4"
"HA13_2020";"KDE99";"TI";0,935042492240299;"7"
"HA13_2020";"KDE99";"TI";0,938257152405849;"6"
"HA13_2020";"KDE99";"TI";0,934451603893721;"1"
"HA13_2020";"KDE50";"TI";0,874830424559568;"3"
"HA13_2020";"KDE99";"TI";NA;"9"
"HA13_2020";"KDE50";"TI";0,888449036240893;"5"
"HA13_2020";"KDE99";"TI";NA;"8"
"HA13_2020";"KDE50";"TI";NA;"8"
"HA12_2019";"KDE50";"TI";0,913122928303651;"5"
"HA12_2019";"KDE99";"TI";0,906228739906583;"5"
"HA12_2019";"KDE50";"TI";0,9150857977364;"4"
"HA12_2019";"KDE99";"TI";0,880399921983844;"7"
"HA12_2019";"KDE99";"TI";0,913304531066538;"2"
"HA12_2019";"KDE50";"TI";0,902831368691133;"7"
"HA12_2019";"KDE50";"TI";0,916373174744559;"6"
"HA12_2019";"KDE99";"TI";0,910901647206311;"3"
"HA12_2019";"KDE50";"TI";0,861901089770222;"1"
"HA12_2019";"KDE50";"TI";0,891093224472101;"2"
"HA12_2019";"KDE99";"TI";0,89091919159739;"6"
"HA12_2019";"KDE99";"TI";0,909209324134855;"4"
"HA12_2019";"KDE99";"TI";0,848233397774104;"1"
"HA12_2019";"KDE50";"TI";NA;"9"
"HA12_2019";"KDE50";"TI";NA;"8"
"HA12_2019";"KDE99";"TI";NA;"8"
"HA12_2019";"KDE99";"TI";NA;"9"
"HA12_2019";"KDE50";"TI";0,911530797543555;"3"
"H1_2016";"KDE50";"TI";0,868038320528577;"3"
"H1_2016";"KDE50";"TI";0,926868939379015;"5"
"H1_2016";"KDE99";"TI";0,903399465857067;"3"
"H1_2016";"KDE99";"TI";NA;"8"
"H1_2016";"KDE99";"TI";0,932983203992783;"5"
"H1_2016";"KDE99";"TI";0,928145769845958;"4"
"H1_2016";"KDE50";"TI";NA;"8"
"H1_2016";"KDE99";"TI";0,827972630525609;"1"
"H1_2016";"KDE50";"TI";0,912189507927063;"4"
"H1_2016";"KDE99";"TI";0,930240440973904;"6"
"H1_2016";"KDE99";"TI";NA;"7"
"H1_2016";"KDE99";"TI";0,87301112827151;"2"
"H1_2016";"KDE50";"TI";0,836422940926697;"2"
"H1_2016";"KDE99";"TI";NA;"9"
"H1_2016";"KDE50";"TI";0,825568998555963;"1"
"H1_2016";"KDE50";"TI";0,929419527380512;"6"
"H1_2016";"KDE50";"TI";NA;"7"
"H1_2016";"KDE50";"TI";NA;"9"
"H6_2016";"KDE50";"TI";0,918170076946609;"4"
"H6_2016";"KDE50";"TI";0,938199934560863;"5"
"H6_2016";"KDE99";"TI";0,962333427634216;"5"
"H6_2016";"KDE50";"TI";NA;"9"
"H6_2016";"KDE99";"TI";0,740612120780792;"1"
"H6_2016";"KDE99";"TI";0,965339499896702;"6"
"H6_2016";"KDE50";"TI";0,949815580222225;"7"
"H6_2016";"KDE99";"TI";NA;"9"
"H6_2016";"KDE50";"TI";0,944698505554204;"6"
"H6_2016";"KDE99";"TI";NA;"8"
"H6_2016";"KDE99";"TI";0,949620846877568;"4"
"H6_2016";"KDE99";"TI";0,969152739409318;"7"
"H6_2016";"KDE50";"TI";NA;"8"
"H6_2016";"KDE50";"TI";0,715006713895448;"1"
"H6_2016";"KDE99";"TI";0,835643034451504;"2"
"H6_2016";"KDE50";"TI";0,833267985061043;"3"
"H6_2016";"KDE99";"TI";0,900811677321812;"3"
"H6_2016";"KDE50";"TI";0,766451985734667;"2"
"H6_2021";"KDE99";"TI";NA;"8"
"H6_2021";"KDE50";"TI";NA;"8"
"H6_2021";"KDE99";"TI";NA;"9"
"H6_2021";"KDE50";"TI";NA;"7"
"H6_2021";"KDE99";"TI";0,954721758734337;"5"
"H6_2021";"KDE99";"TI";0,956228602134881;"4"
"H6_2021";"KDE99";"TI";0,927787300534504;"1"
"H6_2021";"KDE50";"TI";0,913659131424154;"3"
"H6_2021";"KDE50";"TI";0,937566392581918;"4"
"H6_2021";"KDE99";"TI";NA;"6"
"H6_2021";"KDE99";"TI";NA;"7"
"H6_2021";"KDE50";"TI";NA;"9"
"H6_2021";"KDE50";"TI";NA;"6"
"H6_2021";"KDE50";"TI";0,930193453113445;"5"
"H6_2021";"KDE99";"TI";0,966481519891265;"3"
"H6_2021";"KDE50";"TI";0,813659185239012;"1"
"H6_2021";"KDE99";"TI";0,941217237072566;"2"
"H6_2021";"KDE50";"TI";0,91242803746006;"2"
"HA11_2019";"KDE99";"TI";0,978941643815186;"2"
"HA11_2019";"KDE50";"TI";0,90699548488955;"7"
"HA11_2019";"KDE50";"TI";0,904031061242347;"6"
"HA11_2019";"KDE50";"TI";0,822872908048847;"1"
"HA11_2019";"KDE50";"TI";NA;"9"
"HA11_2019";"KDE50";"TI";0,875584022569844;"3"
"HA11_2019";"KDE99";"TI";0,962793718431277;"7"
"HA11_2019";"KDE50";"TI";0,902612521594099;"4"
"HA11_2019";"KDE99";"TI";0,964354113354164;"4"
"HA11_2019";"KDE99";"TI";NA;"9"
"HA11_2019";"KDE99";"TI";0,951231972100662;"3"
"HA11_2019";"KDE99";"TI";0,959550216621035;"1"
"HA11_2019";"KDE50";"TI";NA;"8"
"HA11_2019";"KDE50";"TI";0,876118522083935;"2"
"HA11_2019";"KDE99";"TI";NA;"8"
"HA11_2019";"KDE99";"TI";0,963543501313634;"6"
"HA11_2019";"KDE50";"TI";0,904662712303764;"5"
"HA11_2019";"KDE99";"TI";0,964247001923672;"5"
"A6_2016";"KDE99";"TI";NA;"8"
"A6_2016";"KDE99";"TI";0,956871519942887;"5"
"A6_2016";"KDE99";"TI";0,957780588014897;"7"
"A6_2016";"KDE99";"TI";0,963330192385186;"3"
"A6_2016";"KDE99";"TI";0,990028814516992;"1"
"A6_2016";"KDE99";"TI";0,945858792929806;"2"
"A6_2016";"KDE50";"TI";0,891604803699768;"4"
"A6_2016";"KDE50";"TI";0,903235815766147;"3"
"A6_2016";"KDE99";"TI";NA;"9"
"A6_2016";"KDE50";"TI";0,991181234889796;"1"
"A6_2016";"KDE99";"TI";0,959893470847574;"4"
"A6_2016";"KDE50";"TI";0,889401846383163;"5"
"A6_2016";"KDE50";"TI";NA;"8"
"A6_2016";"KDE50";"TI";0,901128076196933;"2"
"A6_2016";"KDE99";"TI";0,957496050915908;"6"
"A6_2016";"KDE50";"TI";NA;"9"
"A6_2016";"KDE50";"TI";0,894366697052819;"6"
"A6_2016";"KDE50";"TI";0,897250496914285;"7"
"A6_2020";"KDE50";"TI";NA;"7"
"A6_2020";"KDE99";"TI";0,879177414398082;"1"
"A6_2020";"KDE50";"TI";0,897669983377252;"4"
"A6_2020";"KDE99";"TI";NA;"6"
"A6_2020";"KDE99";"TI";NA;"8"
"A6_2020";"KDE99";"TI";0,939925593819223;"3"
"A6_2020";"KDE50";"TI";0,907687501474791;"5"
"A6_2020";"KDE50";"TI";NA;"8"
"A6_2020";"KDE99";"TI";NA;"9"
"A6_2020";"KDE50";"TI";0,779476557956633;"1"
"A6_2020";"KDE99";"TI";0,945535482461332;"5"
"A6_2020";"KDE99";"TI";0,937831508392411;"4"
"A6_2020";"KDE50";"TI";0,893944211935119;"3"
"A6_2020";"KDE50";"TI";0,855080743797039;"2"
"A6_2020";"KDE99";"TI";0,939811389747145;"2"
"A6_2020";"KDE99";"TI";NA;"7"
"A6_2020";"KDE50";"TI";NA;"9"
"A6_2020";"KDE50";"TI";NA;"6"
"A6_2020";"KDE50";"TI";NA;"8"
"A6_2020";"KDE99";"TI";NA;"7"
"A6_2020";"KDE99";"TI";NA;"8"
"A6_2020";"KDE99";"TI";0,956133835384089;"3"
"A6_2020";"KDE99";"TI";0,927016773053332;"1"
"A6_2020";"KDE99";"TI";0,95569777086971;"4"
"A6_2020";"KDE99";"TI";NA;"9"
"A6_2020";"KDE50";"TI";NA;"6"
"A6_2020";"KDE50";"TI";NA;"7"
"A6_2020";"KDE99";"TI";NA;"6"
"A6_2020";"KDE50";"TI";0,89168619767998;"3"
"A6_2020";"KDE50";"TI";NA;"9"
"A6_2020";"KDE50";"TI";0,892790004980016;"4"
"A6_2020";"KDE50";"TI";NA;"5"
"A6_2020";"KDE99";"TI";0,953966259998868;"2"
"A6_2020";"KDE50";"TI";0,876800497727319;"2"
"A6_2020";"KDE99";"TI";NA;"5"
"A6_2020";"KDE50";"TI";0,773101482748011;"1"
"A6_2021";"KDE99";"TI";0,956441050546033;"2"
"A6_2021";"KDE99";"TI";NA;"9"
"A6_2021";"KDE50";"TI";0,873063312503942;"1"
"A6_2021";"KDE50";"TI";NA;"8"
"A6_2021";"KDE99";"TI";0,924129043041217;"1"
"A6_2021";"KDE50";"TI";0,910870673165916;"3"
"A6_2021";"KDE50";"TI";NA;"9"
"A6_2021";"KDE99";"TI";0,943994146965709;"7"
"A6_2021";"KDE99";"TI";NA;"8"
"A6_2021";"KDE50";"TI";0,894301398044663;"5"
"A6_2021";"KDE99";"TI";0,95090566731311;"3"
"A6_2021";"KDE50";"TI";0,87759378306209;"7"
"A6_2021";"KDE99";"TI";0,947817990490277;"4"
"A6_2021";"KDE99";"TI";0,946107756162006;"5"
"A6_2021";"KDE99";"TI";0,948757652576641;"6"
"A6_2021";"KDE50";"TI";0,909494497392239;"2"
"A6_2021";"KDE50";"TI";0,903059057888867;"4"
"A6_2021";"KDE50";"TI";0,886173911676862;"6"
"G3_2018";"KDE50";"TI";0,722407395076792;"2"
"G3_2018";"KDE99";"TI";0,736709985893379;"8"
"G3_2018";"KDE99";"TI";0,782438600667565;"3"
"G3_2018";"KDE50";"TI";0,739515397057945;"4"
"G3_2018";"KDE99";"TI";0,792441932628774;"5"
"G3_2018";"KDE50";"TI";0,733399899118505;"3"
"G3_2018";"KDE99";"TI";0,60659220364826;"1"
"G3_2018";"KDE50";"TI";0,704993262996011;"8"
"G3_2018";"KDE99";"TI";0,781128656111597;"6"
"G3_2018";"KDE99";"TI";0,793059463846457;"4"
"G3_2018";"KDE99";"TI";0,747617538780008;"7"
"G3_2018";"KDE50";"TI";0,703272029199705;"9"
"G3_2018";"KDE99";"TI";0,738770763642542;"9"
"G3_2018";"KDE50";"TI";0,751194882263752;"5"
"G3_2018";"KDE50";"TI";0,733971406245699;"6"
"G3_2018";"KDE50";"TI";0,534926756762353;"1"
"G3_2018";"KDE50";"TI";0,712333795465175;"7"
"G3_2018";"KDE99";"TI";0,790890175244901;"2"
"HA1_2020";"KDE99";"TI";NA;"4"
"HA1_2020";"KDE99";"TI";0,911422648356146;"1"
"HA1_2020";"KDE50";"TI";NA;"3"
"HA1_2020";"KDE50";"TI";NA;"8"
"HA1_2020";"KDE99";"TI";NA;"8"
"HA1_2020";"KDE99";"TI";NA;"7"
"HA1_2020";"KDE50";"TI";NA;"6"
"HA1_2020";"KDE50";"TI";NA;"5"
"HA1_2020";"KDE99";"TI";NA;"9"
"HA1_2020";"KDE50";"TI";0,895638221300201;"1"
"HA1_2020";"KDE99";"TI";0,897116201467748;"2"
"HA1_2020";"KDE99";"TI";NA;"5"
"HA1_2020";"KDE50";"TI";NA;"7"
"HA1_2020";"KDE50";"TI";0,927833214149455;"2"
"HA1_2020";"KDE50";"TI";NA;"4"
"HA1_2020";"KDE99";"TI";NA;"6"
"HA1_2020";"KDE50";"TI";NA;"9"
"HA1_2020";"KDE99";"TI";NA;"3"
"HA15_2022";"KDE99";"TI";0,849951996310736;"2"
"HA15_2022";"KDE50";"TI";0,910750270506368;"2"
"HA15_2022";"KDE99";"TI";0,928220598716372;"5"
"HA15_2022";"KDE50";"TI";0,854982163805693;"1"
"HA15_2022";"KDE99";"TI";NA;"7"
"HA15_2022";"KDE50";"TI";NA;"9"
"HA15_2022";"KDE50";"TI";0,957401527878386;"4"
"HA15_2022";"KDE50";"TI";0,942218784451794;"3"
"HA15_2022";"KDE50";"TI";0,952858350523712;"6"
"HA15_2022";"KDE99";"TI";NA;"9"
"HA15_2022";"KDE50";"TI";NA;"7"
"HA15_2022";"KDE50";"TI";0,953505734350925;"5"
"HA15_2022";"KDE99";"TI";0,807649365915395;"1"
"HA15_2022";"KDE50";"TI";NA;"8"
"HA15_2022";"KDE99";"TI";0,89943533850254;"4"
"HA15_2022";"KDE99";"TI";NA;"8"
"HA15_2022";"KDE99";"TI";0,870880899429439;"3"
"HA15_2022";"KDE99";"TI";0,937999919231223;"6"
"A4_2020";"KDE99";"TI";NA;"7"
"A4_2020";"KDE99";"TI";0,87208766750215;"3"
"A4_2020";"KDE50";"TI";NA;"7"
"A4_2020";"KDE99";"TI";0,901682101222837;"1"
"A4_2020";"KDE50";"TI";0,881255999159401;"2"
"A4_2020";"KDE50";"TI";0,836200350675733;"4"
"A4_2020";"KDE99";"TI";0,888716922729978;"6"
"A4_2020";"KDE99";"TI";NA;"9"
"A4_2020";"KDE99";"TI";NA;"8"
"A4_2020";"KDE99";"TI";0,920342477351913;"2"
"A4_2020";"KDE50";"TI";0,838407944936261;"5"
"A4_2020";"KDE99";"TI";0,880898204447069;"4"
"A4_2020";"KDE50";"TI";0,839672521640404;"6"
"A4_2020";"KDE50";"TI";0,857802582692466;"1"
"A4_2020";"KDE99";"TI";0,887008961072747;"5"
"A4_2020";"KDE50";"TI";NA;"8"
"A4_2020";"KDE50";"TI";NA;"9"
"A4_2020";"KDE50";"TI";0,831802986737607;"3"
"H4_2016";"KDE99";"TI";0,991465852606771;"7"
"H4_2016";"KDE50";"TI";0,95270980236339;"1"
"H4_2016";"KDE50";"TI";0,870876860130832;"2"
"H4_2016";"KDE99";"TI";0,901912149869623;"2"
"H4_2016";"KDE99";"TI";0,878331986998176;"1"
"H4_2016";"KDE50";"TI";0,944700474080521;"9"
"H4_2016";"KDE50";"TI";0,967427866840194;"6"
"H4_2016";"KDE50";"TI";0,99146694965296;"4"
"H4_2016";"KDE99";"TI";0,991798656038108;"8"
"H4_2016";"KDE99";"TI";0,990405597680527;"9"
"H4_2016";"KDE50";"TI";0,962200180644039;"7"
"H4_2016";"KDE99";"TI";0,964196195974233;"4"
"H4_2016";"KDE99";"TI";0,952575347235586;"3"
"H4_2016";"KDE50";"TI";0,946800438141398;"8"
"H4_2016";"KDE50";"TI";0,947237362205707;"3"
"H4_2016";"KDE99";"TI";0,986346010686414;"6"
"H4_2016";"KDE50";"TI";0,980634865667544;"5"
"H4_2016";"KDE99";"TI";0,981138970655725;"5"
"H4_2018";"KDE50";"TI";0,950729783202169;"5"
"H4_2018";"KDE99";"TI";0,989367343767712;"6"
"H4_2018";"KDE99";"TI";NA;"9"
"H4_2018";"KDE99";"TI";NA;"8"
"H4_2018";"KDE50";"TI";NA;"7"
"H4_2018";"KDE50";"TI";NA;"8"
"H4_2018";"KDE50";"TI";0,567840531547468;"1"
"H4_2018";"KDE99";"TI";0,92542514513584;"3"
"H4_2018";"KDE99";"TI";NA;"7"
"H4_2018";"KDE99";"TI";0,95511265140376;"4"
"H4_2018";"KDE50";"TI";0,895381945096764;"3"
"H4_2018";"KDE99";"TI";0,586898980326229;"1"
"H4_2018";"KDE50";"TI";0,672436385047649;"2"
"H4_2018";"KDE99";"TI";0,96854982564363;"5"
"H4_2018";"KDE50";"TI";NA;"9"
"H4_2018";"KDE99";"TI";0,79965083270093;"2"
"H4_2018";"KDE50";"TI";0,932692152845134;"4"
"H4_2018";"KDE50";"TI";0,979589516880005;"6"
"H4_2019";"KDE50";"TI";0,950500004817645;"5"
"H4_2019";"KDE99";"TI";0,945293672363136;"4"
"H4_2019";"KDE99";"TI";NA;"8"
"H4_2019";"KDE99";"TI";NA;"9"
"H4_2019";"KDE99";"TI";NA;"7"
"H4_2019";"KDE50";"TI";NA;"8"
"H4_2019";"KDE50";"TI";NA;"7"
"H4_2019";"KDE50";"TI";0,947087741504585;"1"
"H4_2019";"KDE50";"TI";NA;"6"
"H4_2019";"KDE99";"TI";0,920848835956653;"3"
"H4_2019";"KDE99";"TI";0,9803233734474;"5"
"H4_2019";"KDE50";"TI";0,978023302226531;"2"
"H4_2019";"KDE99";"TI";0,952164205584183;"1"
"H4_2019";"KDE50";"TI";0,910787100285129;"3"
"H4_2019";"KDE99";"TI";NA;"6"
"H4_2019";"KDE50";"TI";0,928634640104755;"4"
"H4_2019";"KDE99";"TI";0,926356993244453;"2"
"H4_2019";"KDE50";"TI";NA;"9"
"A2_2017";"KDE50";"TI";NA;"8"
"A2_2017";"KDE99";"TI";0,897789945901065;"3"
"A2_2017";"KDE99";"TI";NA;"9"
"A2_2017";"KDE99";"TI";0,916151726514591;"4"
"A2_2017";"KDE99";"TI";0,935323106189326;"5"
"A2_2017";"KDE50";"TI";0,808773604213325;"1"
"A2_2017";"KDE99";"TI";0,789107703764895;"1"
"A2_2017";"KDE50";"TI";0,907137730632888;"3"
"A2_2017";"KDE50";"TI";0,946843996486814;"6"
"A2_2017";"KDE50";"TI";0,927063523958935;"4"
"A2_2017";"KDE99";"TI";0,848694089679473;"2"
"A2_2017";"KDE50";"TI";NA;"9"
"A2_2017";"KDE99";"TI";NA;"7"
"A2_2017";"KDE50";"TI";0,945783251740188;"5"
"A2_2017";"KDE99";"TI";0,936824065629114;"6"
"A2_2017";"KDE50";"TI";NA;"7"
"A2_2017";"KDE50";"TI";0,923274620171312;"2"
"A2_2017";"KDE99";"TI";NA;"8"
"A2_2021";"KDE99";"TI";0,88346821243036;"3"
"A2_2021";"KDE99";"TI";0,918764777308047;"5"
"A2_2021";"KDE99";"TI";0,928682461580903;"6"
"A2_2021";"KDE99";"TI";NA;"8"
"A2_2021";"KDE99";"TI";0,857047002471357;"2"
"A2_2021";"KDE50";"TI";0,896505663975914;"5"
"A2_2021";"KDE50";"TI";0,916973308504833;"2"
"A2_2021";"KDE99";"TI";NA;"7"
"A2_2021";"KDE50";"TI";0,98100205897292;"1"
"A2_2021";"KDE99";"TI";0,901960437921098;"4"
"A2_2021";"KDE50";"TI";NA;"8"
"A2_2021";"KDE99";"TI";0,889806211929182;"1"
"A2_2021";"KDE50";"TI";0,938365679845952;"4"
"A2_2021";"KDE50";"TI";0,928667137265529;"3"
"A2_2021";"KDE50";"TI";NA;"9"
"A2_2021";"KDE50";"TI";0,904774865331604;"6"
"A2_2021";"KDE99";"TI";NA;"9"
"A2_2021";"KDE50";"TI";NA;"7"
"H7_2020";"KDE99";"TI";0,946898807914262;"4"
"H7_2020";"KDE99";"TI";NA;"6"
"H7_2020";"KDE99";"TI";NA;"8"
"H7_2020";"KDE50";"TI";0,934900442993224;"4"
"H7_2020";"KDE50";"TI";NA;"5"
"H7_2020";"KDE50";"TI";NA;"6"
"H7_2020";"KDE99";"TI";0,91537296811838;"3"
"H7_2020";"KDE50";"TI";NA;"7"
"H7_2020";"KDE99";"TI";NA;"5"
"H7_2020";"KDE50";"TI";0,827569243996475;"2"
"H7_2020";"KDE50";"TI";0,913452514310883;"3"
"H7_2020";"KDE99";"TI";0,696760611376615;"1"
"H7_2020";"KDE99";"TI";NA;"7"
"H7_2020";"KDE50";"TI";NA;"9"
"H7_2020";"KDE99";"TI";0,837525317103866;"2"
"H7_2020";"KDE99";"TI";NA;"9"
"H7_2020";"KDE50";"TI";0,708154570159436;"1"
"H7_2020";"KDE50";"TI";NA;"8"
"HA9_2020";"KDE99";"TI";NA;"7"
"HA9_2020";"KDE99";"TI";0,622117419046839;"1"
"HA9_2020";"KDE99";"TI";0,763076156511905;"2"
"HA9_2020";"KDE50";"TI";0,881036162854519;"5"
"HA9_2020";"KDE99";"TI";NA;"9"
"HA9_2020";"KDE99";"TI";0,889869949188527;"4"
"HA9_2020";"KDE50";"TI";0,898266286132319;"6"
"HA9_2020";"KDE99";"TI";0,918607038599213;"5"
"HA9_2020";"KDE50";"TI";NA;"8"
"HA9_2020";"KDE50";"TI";0,738347001008384;"2"
"HA9_2020";"KDE50";"TI";0,602594754243901;"1"
"HA9_2020";"KDE50";"TI";0,852096735194634;"4"
"HA9_2020";"KDE99";"TI";0,938027030285967;"6"
"HA9_2020";"KDE99";"TI";NA;"8"
"HA9_2020";"KDE50";"TI";NA;"9"
"HA9_2020";"KDE99";"TI";0,830210747362521;"3"
"HA9_2020";"KDE50";"TI";NA;"7"
"HA9_2020";"KDE50";"TI";0,806763205732443;"3"
"D15_2020";"KDE99";"TI";0,866477387238884;"1"
"D15_2020";"KDE99";"TI";0,997782788111747;"3"
"D15_2020";"KDE99";"TI";0,991164973805187;"4"
"D15_2020";"KDE99";"TI";NA;"9"
"D15_2020";"KDE50";"TI";0,86318144274855;"1"
"D15_2020";"KDE99";"TI";NA;"8"
"D15_2020";"KDE50";"TI";NA;"8"
"D15_2020";"KDE50";"TI";0,965620433625464;"3"
"D15_2020";"KDE50";"TI";0,962307610539889;"4"
"D15_2020";"KDE99";"TI";NA;"6"
"D15_2020";"KDE50";"TI";NA;"9"
"D15_2020";"KDE99";"TI";0,937147202668785;"2"
"D15_2020";"KDE50";"TI";NA;"6"
"D15_2020";"KDE50";"TI";NA;"5"
"D15_2020";"KDE50";"TI";0,949484228932867;"2"
"D15_2020";"KDE50";"TI";NA;"7"
"D15_2020";"KDE99";"TI";NA;"5"
"D15_2020";"KDE99";"TI";NA;"7"
