Date,Utility,CSU_ID,SARS-2 Copies/L (uncorrected),SARS-2 Copies/L (recovery normalized),SARS-2 Copies/F+ copies,SARS-2 Copies/day (load),New Cases Tract,Positivity % (Census Tract),New Cases County,Positivity % (County),SARS-2 Copies/PMMoV copies,Variant (E484K Mutation)%,BCoV Recovery %,F+ copies/L,Flow Rate L/day
3/17/2020,Aurora,SA,,,,,17.9895,33.45526837,116.068,79.63280596,,,,,
3/18/2020,Aurora,SA,,,,,25.1778,42.9344638,24.1235,137.3595714,,,,,
3/19/2020,Aurora,SA,,,,,15.0032,38.41163368,14.1265,27.57590132,,,,,
3/20/2020,Aurora,SA,,,,,20.2607,51.90725677,19.0599,42.80334164,,,,,
3/21/2020,Aurora,SA,,,,,21.3024,97.38017417,16.4116,43.36828531,,,,,
3/22/2020,Aurora,SA,,,,,21.9272,75.50974727,19.7045,56.694787,,,,,
3/23/2020,Aurora,SA,,,,,36.9183,49.18937716,28.1907,173.2434874,,,,,
3/24/2020,Aurora,SA,,,,,26.9728,32.5010694,27.37,84.22030826,,,,,
3/25/2020,Aurora,SA,,,,,22.1106,31.01361701,21.3817,33.62737913,,,,,
3/26/2020,Aurora,SA,,,,,28.5592,42.0434638,25.473,39.06907833,,,,,
3/27/2020,Aurora,SA,,,,,33.6108,43.03019595,26.8066,32.32951585,,,,,
3/28/2020,Aurora,SA,,,,,30.677,109.3147561,26.0892,38.01754777,,,,,
3/29/2020,Aurora,SA,,,,,17.246,67.70837423,20.2811,32.70448872,,,,,
3/30/2020,Aurora,SA,,,,,46.3921,40.93111197,44.5296,71.38453252,,,,,
3/31/2020,Aurora,SA,,,,,33.239,32.06243682,27.6865,40.05656951,,,,,
4/1/2020,Aurora,SA,,,,,41.2001,34.02276051,50.7236,62.84751391,,,,,
4/2/2020,Aurora,SA,,,,,56.3564,46.91538292,37.2846,44.27715887,,,,,
4/3/2020,Aurora,SA,,,,,52.1307,31.14441182,40.8837,41.8657019,,,,,
4/4/2020,Aurora,SA,,,,,40.1004,65.90745108,27.1735,28.92930639,,,,,
4/5/2020,Aurora,SA,,,,,37.5738,68.31786321,28.726,57.92011033,,,,,
4/6/2020,Aurora,SA,,,,,38.5472,32.78790596,37.2803,45.4095659,,,,,
4/7/2020,Aurora,SA,,,,,30.6457,28.13282023,28.7811,56.12090297,,,,,
4/8/2020,Aurora,SA,,,,,46.8321,36.26330485,37.9298,30.8860005,,,,,
4/9/2020,Aurora,SA,,,,,44.9003,39.46123904,38.4198,58.21349402,,,,,
4/10/2020,Aurora,SA,,,,,50.9185,42.68313128,41.423,46.31404057,,,,,
4/11/2020,Aurora,SA,,,,,39.8173,60.43050931,37.6303,31.14482601,,,,,
4/12/2020,Aurora,SA,,,,,42.888,78.48103119,33.2069,42.14982928,,,,,
4/13/2020,Aurora,SA,,,,,61.0131,47.99245815,49.0836,93.59972082,,,,,
4/14/2020,Aurora,SA,,,,,44.8918,36.94257138,44.2127,66.65445522,,,,,
4/15/2020,Aurora,SA,,,,,52.2235,35.05789334,50.7721,62.95721765,,,,,
4/16/2020,Aurora,SA,,,,,36.7848,37.4662359,36.4048,42.0606541,,,,,
4/17/2020,Aurora,SA,,,,,42.809,26.66732283,36.9641,45.46445224,,,,,
4/18/2020,Aurora,SA,,,,,28.5104,31.51713465,29.3447,45.71594598,,,,,
4/19/2020,Aurora,SA,,,,,36.9127,49.07683533,29.9231,50.33339052,,,,,
4/20/2020,Aurora,SA,,,,,70.2017,45.77599518,58.0853,96.15895904,,,,,
4/21/2020,Aurora,SA,,,,,48.1092,25.86073994,39.6416,60.36522226,,,,,
4/22/2020,Aurora,SA,,,,,42.9492,23.89867884,37.839,42.7132672,,,,,
4/23/2020,Aurora,SA,,,,,60.9306,25.37185031,52.2294,17.35380506,,,,,
4/24/2020,Aurora,SA,,,,,56.2881,14.97583937,43.8484,31.05762693,,,,,
4/25/2020,Aurora,SA,,,,,39.9102,19.61940222,31.2821,17.6074302,,,,,
4/26/2020,Aurora,SA,,,,,33.4484,34.20183216,25.498,11.28582146,,,,,
4/27/2020,Aurora,SA,,,,,56.9162,15.58161181,47.7547,41.42615116,,,,,
4/28/2020,Aurora,SA,,,,,50.8476,6.900677398,36.2575,18.40665366,,,,,
4/29/2020,Aurora,SA,,,,,49.8928,11.56618015,30.7258,14.16980915,,,,,
4/30/2020,Aurora,SA,,,,,49.4495,12.32740831,37.0793,13.71562475,,,,,
5/1/2020,Aurora,SA,,,,,45.6092,12.88132396,38.2704,14.8847716,,,,,
5/2/2020,Aurora,SA,,,,,23.4052,14.5884327,23.9707,8.054459594,,,,,
5/3/2020,Aurora,SA,,,,,26.995,29.13257344,18.5977,9.993132901,,,,,
5/4/2020,Aurora,SA,,,,,44.5392,10.69526216,40.8679,16.12328496,,,,,
5/5/2020,Aurora,SA,,,,,51.1717,12.91029247,41.1248,23.14343711,,,,,
5/6/2020,Aurora,SA,,,,,46.7261,13.17366299,34.8574,12.36398513,,,,,
5/7/2020,Aurora,SA,,,,,36.3976,9.795629247,28.6261,5.72939673,,,,,
5/8/2020,Aurora,SA,,,,,40.8054,9.300456619,40.606,11.62971532,,,,,
5/9/2020,Aurora,SA,,,,,35.3114,18.0611641,25.9262,8.196942627,,,,,
5/10/2020,Aurora,SA,,,,,24.9779,22.07355052,25.4761,9.170028565,,,,,
5/11/2020,Aurora,SA,,,,,29.9324,8.244838575,25.3017,13.56410054,,,,,
5/12/2020,Aurora,SA,,,,,54.9837,10.26037734,35.0364,13.00523418,,,,,
5/13/2020,Aurora,SA,,,,,36.7426,7.045527107,33.0214,5.772833763,,,,,
5/14/2020,Aurora,SA,,,,,35.9189,8.418917737,32.2725,7.759593849,,,,,
5/15/2020,Aurora,SA,,,,,27.6974,7.833302978,25.7234,5.852402888,,,,,
5/16/2020,Aurora,SA,,,,,30.9734,13.16084897,18.204,6.023520318,,,,,
5/17/2020,Aurora,SA,,,,,22.8973,19.19717827,15.9046,5.556782275,,,,,
5/18/2020,Aurora,SA,,,,,27.4303,6.038761246,24.0635,12.25950088,,,,,
5/19/2020,Aurora,SA,,,,,22.0868,3.961863734,19.1091,5.860588706,,,,,
5/20/2020,Aurora,SA,,,,,28.1493,5.765219277,25.3584,7.773807177,,,,,
5/21/2020,Aurora,SA,,,,,20.3662,7.943526086,19.7902,7.885302089,,,,,
5/22/2020,Aurora,SA,,,,,17.7982,4.025159338,15.6029,4.022359129,,,,,
5/23/2020,Aurora,SA,,,,,17.7177,7.614051554,10.9932,5.687324425,,,,,
5/24/2020,Aurora,SA,,,,,11.3632,7.372640414,9.3219,4.061672554,,,,,
5/25/2020,Aurora,SA,,,,,11.3125,9.493506232,9.3822,2.745096777,,,,,
5/26/2020,Aurora,SA,,,,,22.7612,4.072554203,18.4965,10.47225206,,,,,
5/27/2020,Aurora,SA,,,,,26.8982,4.446709644,20.9389,6.645877372,,,,,
5/28/2020,Aurora,SA,,,,,20.0689,4.989359428,15.5807,2.295463569,,,,,
5/29/2020,Aurora,SA,,,,,16.1732,4.485676273,11.0593,2.088496284,,,,,
5/30/2020,Aurora,SA,,,,,14.2838,7.965598661,8.5012,1.810919796,,,,,
5/31/2020,Aurora,SA,,,,,13.3246,9.356946082,8.1917,2.39805198,,,,,
6/1/2020,Aurora,SA,,,,,16.2706,3.327270712,9.3151,3.979917335,,,,,
6/2/2020,Aurora,SA,,,,,16.0695,2.671700327,10.893,3.101348587,,,,,
6/3/2020,Aurora,SA,,,,,17.228,3.806883946,13.0337,2.640964256,,,,,
6/4/2020,Aurora,SA,,,,,15.3027,4.379506268,8.5293,1.883520843,,,,,
6/5/2020,Aurora,SA,,,,,12.6765,3.073928508,11.7801,2.768799235,,,,,
6/6/2020,Aurora,SA,,,,,10.6146,5.342509811,6.0012,1.948981958,,,,,
6/7/2020,Aurora,SA,,,,,13.5985,8.941951783,8.6002,2.813047264,,,,,
6/8/2020,Aurora,SA,,,,,13.6542,2.854748652,13.7659,3.979339429,,,,,
6/9/2020,Aurora,SA,,,,,11.7759,2.075042608,8.5643,2.491015324,,,,,
6/10/2020,Aurora,SA,,,,,13.3,3.764480513,8.879,2.508051101,,,,,
6/11/2020,Aurora,SA,,,,,9.8858,2.773856533,7.9693,1.98676058,,,,,
6/12/2020,Aurora,SA,,,,,7.3594,2.02114854,9.1675,2.34393257,,,,,
6/13/2020,Aurora,SA,,,,,13.8427,7.136251065,10.8041,3.156589524,,,,,
6/14/2020,Aurora,SA,,,,,8.4499,5.166251324,7.3983,2.300050177,,,,,
6/15/2020,Aurora,SA,,,,,18.9013,3.236771719,15.2411,6.767830436,,,,,
6/16/2020,Aurora,SA,,,,,15.3987,2.999356058,15.121,3.873775531,,,,,
6/17/2020,Aurora,SA,,,,,18.684,4.307165146,17.028,4.551859197,,,,,
6/18/2020,Aurora,SA,,,,,12.0623,3.190284553,14.1245,3.647302527,,,,,
6/19/2020,Aurora,SA,,,,,22.7462,5.295010452,17.7526,4.518469178,,,,,
6/20/2020,Aurora,SA,,,,,14.8489,6.380087154,12.5942,4.021258627,,,,,
6/21/2020,Aurora,SA,,,,,15.874,8.856351255,13.0839,3.242273584,,,,,
6/22/2020,Aurora,SA,,,,,18.0417,3.560419601,16.6481,6.171391502,,,,,
6/23/2020,Aurora,SA,,,,,20.634,3.796251289,21.4969,6.262322532,,,,,
6/24/2020,Aurora,SA,,,,,26.117,4.980989202,21.0355,4.435948826,,,,,
6/25/2020,Aurora,SA,,,,,15.2574,3.127177715,20.3877,5.170034457,,,,,
6/26/2020,Aurora,SA,,,,,20.0398,4.266149955,18.5636,3.796082736,,,,,
6/27/2020,Aurora,SA,,,,,22.2207,6.294962093,15.9173,3.832226887,,,,,
6/28/2020,Aurora,SA,,,,,16.7898,8.25834415,15.4984,5.645498234,,,,,
6/29/2020,Aurora,SA,,,,,24.9744,3.46838486,16.632,6.693386015,,,,,
6/30/2020,Aurora,SA,,,,,34.7865,4.924340979,27.2466,6.127941751,,,,,
7/1/2020,Aurora,SA,,,,,30.9986,6.075455072,28.7708,5.175785624,,,,,
7/2/2020,Aurora,SA,,,,,26.2871,5.374572788,29.3168,7.837103056,,,,,
7/3/2020,Aurora,SA,,,,,9.9004,3.670296159,19.1463,5.185263423,,,,,
7/4/2020,Aurora,SA,,,,,4.5105,4.795797178,18.1412,4.788140134,,,,,
7/5/2020,Aurora,SA,,,,,21.1556,9.095826142,20.9334,7.226390233,,,,,
7/6/2020,Aurora,SA,,,,,42.4229,6.69061898,32.8318,10.84482966,,,,,
7/7/2020,Aurora,SA,,,,,26.4305,2.98962767,33.2239,8.262000502,,,,,
7/8/2020,Aurora,SA,,,,,30.1967,5.24857682,38.5835,6.332605265,,,,,
7/9/2020,Aurora,SA,,,,,24.9757,4.571872396,24.1011,3.403234846,,,,,
7/10/2020,Aurora,SA,,,,,28.5411,4.537033019,29.5158,6.565950701,,,,,
7/11/2020,Aurora,SA,,,,,20.9699,6.810828262,26.1608,6.616205313,,,,,
7/12/2020,Aurora,SA,,,,,13.5819,5.554667169,23.0371,5.749528112,,,,,
7/13/2020,Aurora,SA,,,,,49.1947,7.484293082,34.6153,8.740323613,,,,,
7/14/2020,Aurora,SA,,,,,43.4385,4.633801807,39.0785,8.680634999,,,,,
7/15/2020,Aurora,SA,,,,,55.871,8.33295301,43.2156,6.401325781,,,,,
7/16/2020,Aurora,SA,,,,,29.0198,5.299150231,28.8778,5.812958248,,,,,
7/17/2020,Aurora,SA,,,,,47.8171,7.569702636,37.309,7.300235567,,,,,
7/18/2020,Aurora,SA,,,,,22.1832,9.21325271,23.673,5.450438835,,,,,
7/19/2020,Aurora,SA,,,,,13.389,6.31059793,27.726,5.624721183,,,,,
7/20/2020,Aurora,SA,,,,,36.8368,5.360943329,34.1697,8.372326535,,,,,
7/21/2020,Aurora,SA,,,,,43.5295,5.655970873,32.7723,5.356099216,,,,,
7/22/2020,Aurora,SA,,,,,53.4702,8.05022648,28.1429,5.154690725,,,,,
7/23/2020,Aurora,SA,,,,,45.6521,8.108551188,29.692,3.867583084,,,,,
7/24/2020,Aurora,SA,,,,,47.9007,9.113180625,22.6554,2.712421149,,,,,
7/25/2020,Aurora,SA,,,,,25.4921,8.995872967,16.0812,2.982525707,,,,,
7/26/2020,Aurora,SA,,,,,15.2792,7.048154145,19.3582,8.151905685,,,,,
7/27/2020,Aurora,SA,,,,,28.2285,4.194383062,32.093,3.702080192,,,,,
7/28/2020,Aurora,SA,,,,,46.4584,7.457321975,24.9065,4.097775373,,,,,
7/29/2020,Aurora,SA,,,,,35.853,5.615349279,25.5099,5.676869792,,,,,
7/30/2020,Aurora,SA,,,,,38.4766,7.104309639,20.2384,3.189050481,,,,,
7/31/2020,Aurora,SA,,,,,20.0115,3.204566189,20.075,3.14687825,,,,,
8/1/2020,Aurora,SA,,,,,19.4537,6.957199368,18.4371,3.712556981,,,,,
8/2/2020,Aurora,SA,,,,,9.5207,3.884051633,15.8539,4.46927516,,,,,
8/3/2020,Aurora,SA,,,,,23.1537,3.402888628,20.3238,6.448124984,,,,,
8/4/2020,Aurora,SA,,,,,22.4307,3.288221746,24.2146,2.853151191,,,,,
8/5/2020,Aurora,SA,,,,,25.59,5.074801262,19.2009,3.261514304,,,,,
8/6/2020,Aurora,SA,23675.04717,271548.4545,0.00873726,9.27E+11,32.3668,5.833723699,15.7387,2.36464625,,,8.72%,2709664.942,19581547.39
8/7/2020,Aurora,SA,,,,,31.1814,6.023356748,19.0731,3.678352489,,,,,
8/8/2020,Aurora,SA,,,,,16.7873,6.278696275,15.6346,3.20316756,,,,,
8/9/2020,Aurora,SA,,,,,10.7738,5.07189476,15.39,3.600651065,,,,,
8/10/2020,Aurora,SA,18286.14422,185528.4491,0.000190134,7.20E+11,28.243,4.289288458,25.3564,6.895027071,,,9.86%,96174914.85,19684132
8/11/2020,Aurora,SA,,,,,18.2758,2.4927808,18.1163,4.953133839,,,,,
8/12/2020,Aurora,SA,,,,,29.3256,5.433868624,21.1694,3.343055896,,,,,
8/13/2020,Aurora,SA,25467.19551,127297.071,0.00015955,5.01E+11,18.1427,4.209144316,14.1943,2.511629355,,,20.01%,159618724.2,19684132
8/14/2020,Aurora,SA,,,,,25.2891,4.478122557,15.3407,3.860493079,,,,,
8/15/2020,Aurora,SA,,,,,5.9493,2.728529791,15.962,2.930708805,,,,,
8/16/2020,Aurora,SA,,,,,8.2549,4.054170862,15.5466,4.12084373,,,,,
8/17/2020,Aurora,SA,29500.76027,212321.7438,0.000259103,5.81E+11,26.0356,3.780069078,22.2501,6.460196801,,,13.89%,113857325.1,19684132
8/18/2020,Aurora,SA,,,,,19.8557,2.86053335,16.223,4.726833983,,,,,
8/19/2020,Aurora,SA,,,,,16.4564,3.189741594,15.7609,2.795544554,,,,,
8/20/2020,Aurora,SA,29458.4104,347178.081,0.000127875,8.21E+11,22.0057,4.781372946,16.946,2.915815088,,,8.49%,230368600,13930308.8
8/21/2020,Aurora,SA,,,,,18.8184,4.023313256,24.5266,4.573559483,,,,,
8/22/2020,Aurora,SA,,,,,25.4683,9.610200549,15.8168,3.688895554,,,,,
8/23/2020,Aurora,SA,,,,,9.9738,5.476646363,10.1142,2.401901345,,,,,
8/24/2020,Aurora,SA,16934.50212,373183.0347,0.000118698,3.33E+11,28.4252,4.608928108,21.2486,6.528051889,,,4.54%,142669215.6,19690718.61
8/25/2020,Aurora,SA,,,,,12.4175,1.827607761,17.4506,4.963688101,,,,,
8/26/2020,Aurora,SA,,,,,25.84,4.53987314,15.6156,2.803459963,,,,,
8/27/2020,Aurora,SA,,,,,16.7482,3.390772787,16.9287,2.77487147,,,,,
8/28/2020,Aurora,SA,,,,,15.5489,3.326436818,12.2745,2.505310352,,,,,
8/29/2020,Aurora,SA,,,,,10.3286,5.089178634,10.2287,2.46850983,,,,,
8/30/2020,Aurora,SA,,,,,10.0674,5.447282176,13.492,3.195213527,,,,,
8/31/2020,Aurora,SA,10397.31319,147304.5892,0.000111747,2.05E+11,28.9591,4.947172431,21.7531,7.222585975,,,,,
9/1/2020,Aurora,SA,,,,,16.9287,2.442041421,19.5703,3.920332532,,,,,
9/2/2020,Aurora,SA,,,,,25.1301,3.400477959,20.2583,4.310993872,,,,,
9/3/2020,Aurora,SA,18477.51697,316548.193,0.000151447,3.49E+11,18.6811,3.644333239,15.4232,2.40050067,,,,,
9/4/2020,Aurora,SA,,,,,23.0202,4.870138525,16.3421,3.329370791,,,,,
9/5/2020,Aurora,SA,,,,,9.1186,4.782436533,16.5051,3.698513276,,,,,
9/6/2020,Aurora,SA,,,,,15.2145,7.01083801,10.9973,1.743267749,,,,,
9/7/2020,Aurora,SA,,,,,8.0727,2.560926168,15.9591,4.853565215,,,,,
9/8/2020,Aurora,SA,,,,,27.9268,3.463930497,26.3197,10.64413094,,,,,
9/9/2020,Aurora,SA,,,,,14.0351,1.936420731,24.6662,6.496675307,,,,,
9/10/2020,Aurora,SA,13711.30027,243331.1435,0.000161011,2.49E+11,25.7099,3.580408475,30.0812,6.415376498,,,,,
9/11/2020,Aurora,SA,,,,,30.4901,5.309065291,25.0653,4.380026967,,,,,
9/12/2020,Aurora,SA,,,,,12.7063,4.107616627,15.1945,2.398075668,,,,,
9/13/2020,Aurora,SA,,,,,15.7567,5.785532112,24.492,4.318384784,,,,,
9/14/2020,Aurora,SA,,,,,14.2423,1.959528243,26.2502,5.399290426,,,,,
9/15/2020,Aurora,SA,,,,,24.2291,2.834454016,20.1435,3.198603022,,,,,
9/16/2020,Aurora,SA,,,,,12.011,1.221075203,22.8488,3.726910293,,,,,
9/17/2020,Aurora,SA,20789.787,139353.0757,0.000194503,3.78E+11,28.3669,3.911382678,26.5698,3.382233302,,,,,
9/18/2020,Aurora,SA,,,,,29.7287,4.619711788,27.3576,4.544023089,,,,,
9/19/2020,Aurora,SA,,,,,10.6787,3.386031427,19.0053,3.332569978,,,,,
9/20/2020,Aurora,SA,,,,,15.1942,5.288697325,24.4284,4.515898371,,,,,
9/21/2020,Aurora,SA,21016.15831,374920.8348,0.000211111,3.54E+11,35.4765,3.968211357,40.9449,6.593409248,,,,,
9/22/2020,Aurora,SA,,,,,42.1137,4.501259675,28.061,3.983353413,,,,,
9/23/2020,Aurora,SA,,,,,41.106,4.197386421,40.2922,5.112818477,,,,,
9/24/2020,Aurora,SA,42387.39319,591469.4284,0.00035074,7.70E+11,35.5047,3.958844616,34.3377,4.216673949,,,,,
9/25/2020,Aurora,SA,,,,,29.7148,3.428331977,32.2837,3.337904332,,,,,
9/26/2020,Aurora,SA,,,,,24.0133,6.620056041,30.0501,3.101708876,,,,,
9/27/2020,Aurora,SA,,,,,23.0319,7.159247318,27.0482,5.111431907,,,,,
9/28/2020,Aurora,SA,40314.43632,643380.1147,0.000588328,7.33E+11,70.5333,6.665237231,39.0019,6.459354669,,,,,
9/29/2020,Aurora,SA,,,,,42.4156,3.903662848,42.8583,5.211305796,,,,,
9/30/2020,Aurora,SA,,,,,51.5671,4.933293,35.447,3.470411674,,,,,
10/1/2020,Aurora,SA,59029.4812,285413.6565,0.00052016,1.07E+12,42.482,4.218921947,44.3637,5.153815073,,,,,
10/2/2020,Aurora,SA,,,,,30.0988,3.139272329,46.7131,5.435020618,,,,,
10/3/2020,Aurora,SA,,,,,37.4247,7.837331504,38.739,4.698793953,,,,,
10/4/2020,Aurora,SA,,,,,39.4358,11.04513696,47.957,7.956374573,,,,,
10/5/2020,Aurora,SA,47118.61117,321059.7741,0.000607643,8.56E+11,72.9316,6.5077518,62.6226,8.157562868,,,,,
10/6/2020,Aurora,SA,,,,,61.0024,4.467079687,71.6795,9.224074642,,,,,
10/7/2020,Aurora,SA,,,,,75.8664,6.824124601,78.3627,9.165633288,,,,,
10/8/2020,Aurora,SA,63278.99021,429255.6298,0.000819332,1.15E+12,82.5969,6.834881114,75.7932,6.885888948,,,,,
10/9/2020,Aurora,SA,,,,,91.3909,7.890918686,73.3195,6.59223113,,,,,
10/10/2020,Aurora,SA,,,,,58.1947,13.26728118,50.165,4.912871812,,,,,
10/11/2020,Aurora,SA,,,,,25.321,7.879465126,37.9853,6.599364166,,,,,
10/12/2020,Aurora,SA,98305.03987,508441.0451,0.000865736,1.79E+12,88.4006,8.280404051,84.2974,11.17444967,,,,,
10/13/2020,Aurora,SA,,,,,78.4601,5.610009457,67.6161,9.197263296,,,,,
10/14/2020,Aurora,SA,,,,,89.0255,7.362486438,81.3984,7.321763281,,,,,
10/15/2020,Aurora,SA,134874.1485,603515.6678,0.000796388,1.87E+12,87.1882,7.51961769,76.2112,7.668985204,,,,,
10/16/2020,Aurora,SA,,,,,85.1551,7.834540369,87.8748,8.555137855,,,,,
10/17/2020,Aurora,SA,,,,,72.4729,14.49032564,61.4401,6.254792381,,,,,
10/18/2020,Aurora,SA,,,,,43.3846,10.641438,53.0398,6.068465917,,,,,
10/19/2020,Aurora,SA,71673.60366,312795.4367,0.00167612,1.30E+12,95.3129,7.03308015,101.5163,14.15215966,,,,,
10/20/2020,Aurora,SA,,,,,137.0824,9.14417479,109.4242,13.04466416,,,,,
10/21/2020,Aurora,SA,,,,,90.4017,6.00726959,95.9175,10.7214295,,,,,
10/22/2020,Aurora,SA,111407.3918,719979.0759,0.001960305,2.10E+12,109.669,6.880049907,92.4033,7.397748395,,,,,
10/23/2020,Aurora,SA,,,,,99.1068,8.354539989,89.0773,5.957136077,,,,,
10/24/2020,Aurora,SA,,,,,80.3026,14.8490787,81.3895,6.630337938,,,,,
10/25/2020,Aurora,SA,,,,,51.4023,12.98118847,62.6694,2.906239827,,,,,
10/26/2020,Aurora,SA,163823.2721,1292882.78,0.002070483,2.98E+12,94.1022,7.688537361,124.4774,13.63634671,,,,,
10/27/2020,Aurora,SA,,,,,184.4734,9.819473946,167.2932,20.52009579,,,,,
10/28/2020,Aurora,SA,,,,,170.2908,9.105809339,178.7136,12.40056623,,,,,
10/29/2020,Aurora,SA,128712.5962,796438.4959,0.000968087,2.19E+12,197.5007,9.186429009,181.6348,14.45569879,,,,,
10/30/2020,Aurora,SA,,,,,185.0772,9.736816825,166.7603,9.418631551,,,,,
10/31/2020,Aurora,SA,,,,,153.689,16.19714079,139.0337,9.102554442,,,,,
11/1/2020,Aurora,SA,,,,,110.6759,21.28386785,136.6455,11.17880883,,,,,
11/2/2020,Aurora,SA,150254.0458,635177.052,0.001671701,2.66E+12,259.9901,12.18309965,259.7338,25.06839103,,,,,
11/3/2020,Aurora,SA,,,,,287.3656,11.15571732,228.9967,17.11002442,,,,,
11/4/2020,Aurora,SA,,,,,263.8324,12.22569702,255.5899,15.38434823,,,,,
11/5/2020,Aurora,SA,275983.0773,1790392.675,0.002306932,4.53E+12,306.1794,12.42661684,268.9071,13.9411345,,,,,
11/6/2020,Aurora,SA,,,,,262.3496,11.30596093,276.6694,13.68833735,,,,,
11/7/2020,Aurora,SA,,,,,143.9128,13.90274451,167.2729,8.556380902,,,,,
11/8/2020,Aurora,SA,,,,,128.7164,16.0359858,151.4605,8.660466519,,,,,
11/9/2020,Aurora,SA,227082.4645,933526.439,0.002623287,3.65E+12,342.4792,13.04477131,326.5446,19.50491985,,,,,
11/10/2020,Aurora,SA,,,,,315.2745,11.10194814,300.0038,14.97646279,,,,,
11/11/2020,Aurora,SA,,,,,321.6625,12.24903217,314.4297,13.12670002,,,,,
11/12/2020,Aurora,SA,361227.9355,904870.8913,0.002378614,5.81E+12,286.56,11.41953791,296.691,11.24362809,,,,,
11/13/2020,Aurora,SA,,,,,305.2383,11.11181168,305.8442,15.1606384,,,,,
11/14/2020,Aurora,SA,,,,,223.237,17.28346219,220.5164,10.48365366,,,,,
11/15/2020,Aurora,SA,,,,,129.0299,16.58128854,185.9897,11.42004031,,,,,
11/16/2020,Aurora,SA,346193.3628,1706545.997,0.002492831,5.24E+12,392.1944,12.69943695,331.6084,17.84104793,,,,,
11/17/2020,Aurora,SA,,,,,318.1962,11.2242541,310.0747,14.18746914,,,,,
11/18/2020,Aurora,SA,,,,,317.9614,10.75089767,295.2918,10.49263601,,,,,
11/19/2020,Aurora,SA,125657.0102,906138.8053,0.000835695,3.67E+12,263.3319,8.461396191,241.9125,9.347293194,,,,,
11/20/2020,Aurora,SA,,,,,293.2796,8.789641779,245.4074,8.639894832,,,,,
11/21/2020,Aurora,SA,,,,,207.7891,14.2662558,222.2076,8.990963541,,,,,
11/22/2020,Aurora,SA,,,,,119.9118,14.20007056,150.3771,6.774152439,,,,,
11/23/2020,Aurora,SA,,,,,359.8907,9.657194027,280.5384,15.96531795,,,,,
11/24/2020,Aurora,SA,330741.6918,1661512.123,0.004855251,4.69E+12,289.1419,11.07238529,227.6855,10.77535944,,,,,
11/25/2020,Aurora,SA,,,,,288.4068,10.20246174,238.1379,6.471822877,,,,,
11/26/2020,Aurora,SA,,,,,47.9705,23.38210851,69.0339,3.124095334,,,,,
11/27/2020,Aurora,SA,,,,,294.6617,11.52811014,269.7887,10.4525452,,,,,
11/28/2020,Aurora,SA,,,,,207.284,17.9415343,182.7601,10.85437407,,,,,
11/29/2020,Aurora,SA,,,,,172.2416,22.703844,165.8514,6.504961653,,,,,
11/30/2020,Aurora,SA,293664.5316,1291312.819,0.002347565,3.89E+12,309.4619,8.228499229,311.9142,14.08986867,,,,,
12/1/2020,Aurora,SA,,,,,314.8377,9.273364549,305.2217,18.68708443,,,,,
12/2/2020,Aurora,SA,,,,,274.5593,10.43088565,251.5662,9.071391309,,,,,
12/3/2020,Aurora,SA,311213.0727,828491.4975,0.002580827,3.53E+12,260.4022,6.430742086,266.9117,8.792302826,,,,,
12/4/2020,Aurora,SA,,,,,214.1632,5.821516166,215.1441,8.661821926,,,,,
12/5/2020,Aurora,SA,,,,,167.2418,14.00686852,160.3979,8.176847961,,,,,
12/6/2020,Aurora,SA,,,,,101.013,15.23818058,113.3172,5.498080306,,,,,
12/7/2020,Aurora,SA,223465.197,806451.2509,0.00268953,2.75E+12,209.9885,5.88089911,226.5079,11.34075208,,,,,
12/8/2020,Aurora,SA,,,,,190.5569,6.294060336,191.3163,9.384991092,,,,,
12/9/2020,Aurora,SA,,,,,209.484,9.458819386,205.8294,6.737908949,,,,,
12/10/2020,Aurora,SA,267759.3375,604732.782,0.002055089,3.32E+12,180.0328,5.945531548,182.8146,6.226982993,,,,,
12/11/2020,Aurora,SA,,,,,144.0269,5.599103347,139.806,5.274217153,,,,,
12/12/2020,Aurora,SA,,,,,132.1438,14.57105927,125.1672,6.403779588,,,,,
12/13/2020,Aurora,SA,,,,,87.9482,14.09115328,91.3096,3.985679427,,,,,
12/14/2020,Aurora,SA,178742.7736,556663.725,0.001453847,2.03E+12,141.1389,4.267621568,161.3843,8.645696189,,,,,
12/15/2020,Aurora,SA,,,,,166.5775,6.231069541,151.0795,7.143107392,,,,,
12/16/2020,Aurora,SA,,,,,174.7074,7.716600142,172.1756,5.850670014,,,,,
12/17/2020,Aurora,SA,301380.829,747179.3852,0.001767862,3.71E+12,141.4893,4.637903003,134.8585,4.446608973,,,,,
12/18/2020,Aurora,SA,,,,,118.5486,4.535189951,112.8861,6.492426219,,,,,
12/19/2020,Aurora,SA,,,,,105.8031,11.74849714,101.3535,4.336733711,,,,,
12/20/2020,Aurora,SA,,,,,79.6656,12.00380249,82.3511,3.895896784,,,,,
12/21/2020,Aurora,SA,184830.0529,951977.9889,0.001851838,2.27E+12,136.4437,3.297333664,131.8171,6.792603124,,,,,
12/22/2020,Aurora,SA,,,,,132.1333,5.767692926,128.1779,6.149812619,,,,,
12/23/2020,Aurora,SA,195865.6162,645737.0415,0.001823605,2.41E+12,130.8075,5.216842912,132.6014,4.412457974,,,,,
12/24/2020,Aurora,SA,,,,,65.7062,4.809937902,83.3285,2.5869137,,,,,
