Gene_Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC782496,0.5435953626689576,0,3.816984489962444,0,1,NA
LOC112449530,0.5435953626689576,0,3.816984489962444,0,1,NA
RIMS2,0.23723269490759963,-2.19241877960914,3.7693764068181954,-0.5816396514933895,0.5608094286951296,NA
LOC783022,0.24698471465051516,-0.9334933604563912,3.8086270202444346,-0.24509970535168873,0.8063792310634109,NA
LOC100295831,0.22926215531767036,-2.1492019558011637,3.772114802286666,-0.5697604840919241,0.5688401605165135,NA
LOC100847729,0.23464527904777954,2.0353907112663605,3.7630098645197068,0.5408943331393973,0.5885804170881674,NA
C15H11orf16,0.205389219819033,-2.007178809581347,3.7816979285581747,-0.5307612737717029,0.5955842192196295,NA
HPX,0.2213109573633163,-2.1021455262849646,3.775188813826475,-0.5568318910529567,0.5776422925476479,NA
LOC788136,0.23464527904777954,2.0353907112663605,3.7630098645197068,0.5408943331393973,0.5885804170881674,NA
MGC137098,0.23464527904777954,2.0353907112663605,3.7630098645197068,0.5408943331393973,0.5885804170881674,NA
LOC784187,0.24382316410313087,0,3.816984489962443,0,1,NA
OR52I2,0.43096695234189514,0,3.816984489962444,0,1,NA
LOC104974280,0.20571013168777028,0,3.816984489962444,0,1,NA
OR4S1,0.20571013168777028,0,3.816984489962444,0,1,NA
PRG3,0.19289230760400208,1.7808530765454293,3.7791569672240386,0.4712302484364777,0.6374763200544359,NA
LOC101901898,0.24698471465051516,-0.9334933604563912,3.8086270202444346,-0.24509970535168873,0.8063792310634109,NA
LOC112441819,0.25315443245188296,-2.2783268035793394,3.764164875415334,-0.6052675371527001,0.5450012474838499,NA
FAM177B,0.25315443245188296,-2.2783268035793394,3.764164875415334,-0.6052675371527001,0.5450012474838499,NA
LOC112441946,0.2189802517913624,1.9451845086926345,3.768417356106976,0.516180753052825,0.6057281716299159,NA
LOC101908227,0.20571013168777028,0,3.816984489962444,0,1,NA
MROH9,0.25315443245188296,-2.2783268035793394,3.764164875415334,-0.6052675371527001,0.5450012474838499,NA
LOC112441908,0.5435953626689576,0,3.816984489962444,0,1,NA
LOC112441841,0.5435953626689576,0,3.816984489962444,0,1,NA
ASTN1,0.33838142644844876,0,3.8169844899624445,0,1,NA
LOC104974551,0.20571013168777028,0,3.816984489962444,0,1,NA
LOC112441877,0.19289230760400208,1.7808530765454293,3.7791569672240386,0.4712302484364777,0.6374763200544359,NA
LOC112441989,0.5435953626689576,0,3.816984489962444,0,1,NA
