Gene_Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GPRC5C,1515.9189590365586,-3.0007736679725787,0.6263194357753908,-4.79112334149041,1.6585012843288725e-6,6.663595138203296e-5
SPPL3,1116.862693456994,0.1609101480902812,0.2876176490475459,0.5594585333102464,0.575848823548461,0.8139203749637326
LOC100294952,943.8362606417197,6.894245208298087,2.396169993966323,2.8771936989688314,NA,NA
MRPL27,1181.7489162486636,-0.6811517813701976,0.4345233031194261,-1.5675840086831596,0.11697824650519847,0.3551785171631955
AGA,1085.4746521136249,0.7689748390817484,0.29377141413819247,2.6175958656073197,0.008855161082882833,0.06950386975596633
GNL2,1094.5051386567586,0.23570798799834342,0.28002738945061323,0.8417319050853553,0.39993803526766225,0.6895408016318163
THAP3,1140.0934511889684,-0.35678881947186675,0.42549100593058375,-0.8385343391490504,0.4017306701988113,0.6909193525879309
MRPL23,1133.678485399445,-0.6161952028814187,0.47852376962759025,-1.2877003024551337,0.19785030825621389,0.4770387220293715
IL33,1116.73519936085,-0.6232560556101799,0.7962493116709806,-0.7827398359720235,0.4337799041670121,0.7182806129185246
TMEM219,1130.0957634213992,-0.264109645304514,0.441577950801789,-0.598104241448108,0.5497703803421488,0.798850390726818
DMD,1310.8387604813727,-3.5482183137749392,0.5702769508851454,-6.221921310808081,4.911033451074014e-10,3.828297486369278e-8
RANBP10,1287.679135209561,-0.7677871803556856,0.5804488113759384,-1.3227474418212117,0.1859193808589404,0.46084460201765615
TMEM189,1161.0333538843056,-0.42252963350263384,0.788747095054749,-0.5356972293803566,0.5921678187701513,0.8233832268943517
NOP16,1117.914815732403,0.7841884853271667,0.526244042198792,1.4901612606398584,0.1361818396610472,0.387933437246097
MAML1,1141.0031980811887,0.10703565197603175,0.398700535143284,0.26846126990415387,0.7883442831038266,0.9232272770991847
FECH,1168.7465013895742,-0.3306206272604787,0.3787965450778542,-0.8728184867486742,0.38276202152249905,0.6755983575553498
RAD52,1251.0526210965875,-1.0983247707777444,0.5005825483772945,-2.1940932106764635,0.028228709263382803,0.14926249785167037
CAMK2B,1971.6552824571877,-9.609633979590061,1.2829254496378515,-7.49040716458053,6.866027701488453e-14,9.784625883035224e-12
